_step,_runtime,train/loss,train/mean_token_accuracy,train/grad_norm,train/num_tokens,train/learning_rate,_timestamp,train/epoch,train/global_step
210,1524.250865023,0.8130240440368652,0.7917744368314743,0.03890248015522957,32931223.0,0.0001,1766074522.8672795,0.45230439442658094,211
211,1532.459597773,0.827165961265564,0.7883565872907639,0.03373148292303085,33081708.0,0.0001,1766074531.0760875,0.45444801714898175,212
212,1539.095777183,0.829185962677002,0.7902491241693497,0.03262319043278694,33234519.0,0.0001,1766074537.712272,0.4565916398713826,213
213,1545.325798459,0.817400336265564,0.7921888679265976,0.03211976960301399,33380554.0,0.0001,1766074543.9422946,0.4587352625937835,214
214,1553.432341747,0.8561781644821167,0.7834384739398956,0.03050077334046364,33541078.0,0.0001,1766074552.0488307,0.4608788853161844,215
215,1561.438381451,0.8282530307769775,0.7893409729003906,0.030101170763373375,33702070.0,0.0001,1766074560.0548925,0.4630225080385852,216
216,1567.543550338,0.7832332849502563,0.8009962141513824,0.03036630153656006,33851344.0,0.0001,1766074566.1600695,0.46516613076098606,217
217,1574.678511183,0.8242273330688477,0.7914772033691406,0.03178611025214195,34005428.0,0.0001,1766074573.2950144,0.46730975348338694,218
218,1580.477899939,0.8334260582923889,0.7892569005489349,0.034249886870384216,34142448.0,0.0001,1766074579.094436,0.4694533762057878,219
219,1586.553477645,0.7859116792678833,0.7996764481067657,0.03641101345419884,34293582.0,0.0001,1766074585.1699796,0.4715969989281886,220
220,1593.716357197,0.8629328012466431,0.7840686440467834,0.03352176398038864,34448802.0,0.0001,1766074592.332878,0.4737406216505895,221
221,1600.98902763,0.812947154045105,0.7918132692575455,0.03349066525697708,34608650.0,0.0001,1766074599.6055682,0.4758842443729904,222
222,1608.21634537,0.8052583336830139,0.7943309843540192,0.04716906696557999,34765848.0,0.0001,1766074606.8327749,0.4780278670953912,223
223,1614.93474528,0.8001985549926758,0.7991466373205185,0.03881266713142395,34923587.0,0.0001,1766074613.551231,0.48017148981779206,224
224,1619.962539614,0.7790290117263794,0.8020354062318802,0.04760954529047012,35061736.0,0.0001,1766074618.578984,0.48231511254019294,225
225,1626.887172572,0.8375716209411621,0.7841785699129105,0.04305451363325119,35224947.0,0.0001,1766074625.5035956,0.4844587352625938,226
226,1634.857684702,0.8840800523757935,0.7760637849569321,0.038931284099817276,35383552.0,0.0001,1766074633.474167,0.4866023579849946,227
227,1643.095929498,0.8270366191864014,0.7907684147357941,0.03375813737511635,35537848.0,0.0001,1766074641.7124188,0.4887459807073955,228
228,1649.000064349,0.8192591667175293,0.791105180978775,0.049723319709300995,35694801.0,0.0001,1766074647.6165762,0.4908896034297964,229
229,1656.454710773,0.8193836212158203,0.7910364270210266,0.03286315128207207,35847389.0,0.0001,1766074655.0712051,0.4930332261521972,230
230,1663.073602694,0.830560564994812,0.7892287969589233,0.06673881411552429,36001061.0,0.0001,1766074661.690094,0.49517684887459806,231
231,1670.237930442,0.8307558298110962,0.790551096200943,0.030773110687732697,36153435.0,0.0001,1766074668.8544233,0.49732047159699894,232
232,1676.476362166,0.8170061111450195,0.7933909446001053,0.0316021554172039,36308551.0,0.0001,1766074675.0928755,0.4994640943193998,233
233,1683.136530722,0.8178425431251526,0.7922482043504715,0.04538053274154663,36451452.0,0.0001,1766074681.75304,0.5016077170418006,234
234,1688.507089795,0.7876376509666443,0.7994845509529114,0.0655449852347374,36596648.0,0.0001,1766074687.1236076,0.5037513397642015,235
235,1695.870379079,0.8232594132423401,0.7872344255447388,0.04432319104671478,36751665.0,0.0001,1766074694.4869015,0.5058949624866024,236
236,1703.93237798,0.8272552490234375,0.7905238121747971,0.07056200504302979,36908485.0,0.0001,1766074702.5489006,0.5080385852090032,237
237,1710.516391277,0.7809321880340576,0.8037959188222885,0.048223067075014114,37064151.0,0.0001,1766074709.132933,0.5101822079314041,238
238,1716.949961911,0.827744722366333,0.7897091656923294,0.0732107162475586,37217517.0,0.0001,1766074715.5664737,0.5123258306538049,239
239,1722.550715854,0.7752748131752014,0.8019974082708359,0.058012355118989944,37367961.0,0.0001,1766074721.167225,0.5144694533762058,240
240,1729.941870539,0.8147351741790771,0.7918536365032196,0.038817960768938065,37526897.0,0.0001,1766074728.5583582,0.5166130760986066,241
241,1736.705629449,0.8708946108818054,0.777815192937851,0.053176648914813995,37685668.0,0.0001,1766074735.3220966,0.5187566988210075,242
242,1743.315107238,0.8209764957427979,0.7918626964092255,0.041733160614967346,37839489.0,0.0001,1766074741.931614,0.5209003215434084,243
243,1750.347736461,0.8457719683647156,0.7841036319732666,0.03756174072623253,37997238.0,0.0001,1766074748.9642732,0.5230439442658092,244
244,1759.674427486,0.8859784603118896,0.7745379209518433,0.0480966679751873,38168011.0,0.0001,1766074758.2909496,0.5251875669882101,245
245,1766.442063922,0.8351751565933228,0.7886582016944885,0.040593501180410385,38326230.0,0.0001,1766074765.058586,0.5273311897106109,246
246,1773.286079466,0.782278299331665,0.8017671853303909,0.03507762774825096,38478252.0,0.0001,1766074771.902591,0.5294748124330118,247
247,1779.188498435,0.8054509162902832,0.7954284697771072,0.04791784659028053,38625546.0,0.0001,1766074777.8050034,0.5316184351554126,248
248,1786.219657222,0.8252570629119873,0.7888963520526886,0.03922136127948761,38771391.0,0.0001,1766074784.8361757,0.5337620578778135,249
249,1794.250120751,0.8317813277244568,0.7873947769403458,0.03642570972442627,38929652.0,0.0001,1766074792.8666613,0.5359056806002144,250
250,1800.639679408,0.8361842632293701,0.7845531553030014,0.03352048993110657,39078825.0,0.0001,1766074799.2561896,0.5380493033226152,251
251,1808.369089336,0.8491021394729614,0.7822700291872025,0.032192163169384,39250764.0,0.0001,1766074806.985614,0.5401929260450161,252
252,1815.145924446,0.8077910542488098,0.7943121790885925,0.046161726117134094,39401652.0,0.0001,1766074813.7624273,0.5423365487674169,253
253,1822.242470433,0.8185839653015137,0.7923574000597,0.03432273492217064,39556368.0,0.0001,1766074820.858896,0.5444801714898178,254
254,1828.674244794,0.7980648279190063,0.7952187955379486,0.049339670687913895,39716091.0,0.0001,1766074827.290746,0.5466237942122186,255
255,1834.752127351,0.8245552182197571,0.7914559692144394,0.03600919246673584,39864668.0,0.0001,1766074833.3686366,0.5487674169346195,256
256,1841.641205468,0.8547974824905396,0.7796391993761063,0.0451304130256176,40026842.0,0.0001,1766074840.2577224,0.5509110396570204,257
257,1848.665096503,0.8204562664031982,0.7907118946313858,0.0685788169503212,40185219.0,0.0001,1766074847.2815228,0.5530546623794212,258
258,1855.371586302,0.8387328386306763,0.7850821167230606,0.03580334037542343,40338073.0,0.0001,1766074853.9880638,0.5551982851018221,259
259,1862.699483785,0.8492207527160645,0.7833983451128006,0.03740999102592468,40501465.0,0.0001,1766074861.315959,0.5573419078242229,260
260,1870.112389143,0.8315045833587646,0.7879765778779984,0.04129895195364952,40657227.0,0.0001,1766074868.7287927,0.5594855305466238,261
261,1877.201979338,0.8007370233535767,0.7963202744722366,0.03380129486322403,40807442.0,0.0001,1766074875.8185024,0.5616291532690246,262
262,1884.040285012,0.8369168043136597,0.7856987416744232,0.0377698577940464,40956359.0,0.0001,1766074882.6567845,0.5637727759914255,263
263,1891.8230394,0.8278622031211853,0.7873338162899017,0.03573396056890488,41113297.0,0.0001,1766074890.4394588,0.5659163987138264,264
264,1899.235401664,0.8290554881095886,0.7883474081754684,0.03736096993088722,41267327.0,0.0001,1766074897.8518715,0.5680600214362272,265
265,1904.508482526,0.7926403880119324,0.7992626130580902,0.03489331156015396,41416137.0,0.0001,1766074903.1249611,0.5702036441586281,266
266,1911.463954377,0.8142294883728027,0.7928392440080643,0.06423278152942657,41572626.0,0.0001,1766074910.080464,0.572347266881029,267
267,1917.837552082,0.7984805107116699,0.7984813451766968,0.04816675931215286,41724870.0,0.0001,1766074916.4540472,0.5744908896034298,268
268,1925.00610989,0.7882900834083557,0.799874022603035,0.04516683518886566,41882397.0,0.0001,1766074923.6226225,0.5766345123258306,269
269,1931.719722322,0.8389005661010742,0.7825512290000916,0.05887681245803833,42044695.0,0.0001,1766074930.33624,0.5787781350482315,270
270,1939.007434862,0.854308009147644,0.7829966992139816,0.057532619684934616,42195750.0,0.0001,1766074937.6239467,0.5809217577706324,271
271,1946.070840487,0.8442220687866211,0.787688672542572,0.05166170746088028,42347658.0,0.0001,1766074944.6873772,0.5830653804930332,272
272,1953.465292816,0.8494297862052917,0.7814277708530426,0.06887458264827728,42499617.0,0.0001,1766074952.0818286,0.5852090032154341,273
273,1960.549702932,0.795658528804779,0.797984167933464,0.060568585991859436,42648060.0,0.0001,1766074959.1662428,0.587352625937835,274
274,1967.349678382,0.8174765110015869,0.7905562669038773,0.06543325632810593,42799438.0,0.0001,1766074965.966194,0.5894962486602358,275
275,1974.227576032,0.8089511394500732,0.7948114722967148,0.06548822671175003,42945465.0,0.0001,1766074972.844057,0.5916398713826366,276
276,1980.393474839,0.7982842326164246,0.7964759171009064,0.052156031131744385,43089377.0,0.0001,1766074979.0100303,0.5937834941050375,277
277,1989.818859246,0.858795166015625,0.7822462916374207,0.042498115450143814,43253006.0,0.0001,1766074988.4353561,0.5959271168274384,278
278,1997.332004707,0.8145681619644165,0.7919923216104507,0.06481391191482544,43420433.0,0.0001,1766074995.9485433,0.5980707395498392,279
279,2004.155348926,0.8179227113723755,0.7914696335792542,0.05729667469859123,43577695.0,0.0001,1766075002.771833,0.6002143622722401,280
280,2012.697593691,0.8115704655647278,0.7917115837335587,0.03301643952727318,43738482.0,0.0001,1766075011.3141084,0.602357984994641,281
281,2020.766551862,0.8202296495437622,0.7897739261388779,0.050819993019104004,43895774.0,0.0001,1766075019.383069,0.6045016077170418,282
282,2027.11048003,0.8162832260131836,0.793091282248497,0.051810890436172485,44045728.0,0.0001,1766075025.7268867,0.6066452304394426,283
283,2034.844114701,0.8206658363342285,0.786468118429184,0.03877682983875275,44207082.0,0.0001,1766075033.4605436,0.6087888531618435,284
284,2042.177656782,0.8384681940078735,0.7866116166114807,0.04183080047369003,44360492.0,0.0001,1766075040.7941113,0.6109324758842444,285
285,2049.251028986,0.7808221578598022,0.8012516498565674,0.054741255939006805,44507249.0,0.0001,1766075047.8675296,0.6130760986066452,286
286,2056.458765649,0.8120846152305603,0.7963833212852478,0.037193283438682556,44657380.0,0.0001,1766075055.075188,0.6152197213290461,287
287,2063.054915354,0.8105415105819702,0.7922951430082321,0.04634523391723633,44809690.0,0.0001,1766075061.6713479,0.617363344051447,288
288,2069.08269551,0.7863153219223022,0.7984740883111954,0.04935292527079582,44958006.0,0.0001,1766075067.6992006,0.6195069667738478,289
289,2076.26127328,0.8329739570617676,0.7881569564342499,0.03512245789170265,45127484.0,0.0001,1766075074.8777661,0.6216505894962486,290
290,2083.385236432,0.862317681312561,0.7813752144575119,0.03418869525194168,45288670.0,0.0001,1766075082.00165,0.6237942122186495,291
291,2088.661767451,0.7967646718025208,0.7951470613479614,0.04762139543890953,45435435.0,0.0001,1766075087.2782385,0.6259378349410504,292
292,2095.119756837,0.8131833076477051,0.7924832850694656,0.054150283336639404,45582758.0,0.0001,1766075093.7362301,0.6280814576634512,293
293,2100.94187584,0.7958199977874756,0.7981148362159729,0.037626639008522034,45724786.0,0.0001,1766075099.558318,0.6302250803858521,294
294,2107.166888527,0.8052245378494263,0.7963913232088089,0.043688978999853134,45875653.0,0.0001,1766075105.7833037,0.632368703108253,295
295,2113.429952837,0.7980214357376099,0.7965749949216843,0.04898122698068619,46026612.0,0.0001,1766075112.0464704,0.6345123258306538,296
296,2119.137197497,0.8061837553977966,0.7958512306213379,0.04030301421880722,46173537.0,0.0001,1766075117.7536378,0.6366559485530546,297
297,2126.396926226,0.8397411108016968,0.7864605784416199,0.036386799067258835,46337020.0,0.0001,1766075125.0133426,0.6387995712754555,298
298,2132.798002618,0.8263701796531677,0.7928325831890106,0.04609248787164688,46484878.0,0.0001,1766075131.4144104,0.6409431939978564,299
299,2139.866203592,0.8219907283782959,0.7882912158966064,0.041994430124759674,46638837.0,0.0001,1766075138.4825933,0.6430868167202572,300
300,2162.446151719,0.8144458532333374,0.7923228442668915,0.03881359100341797,46792654.0,0.0001,1766075161.062454,0.6452304394426581,301
301,2168.888924577,0.834383487701416,0.7858856469392776,0.0406462736427784,46956735.0,0.0001,1766075167.505378,0.647374062165059,302
302,2176.541134128,0.8608852624893188,0.7838662266731262,0.04385846108198166,47119017.0,0.0001,1766075175.157401,0.6495176848874598,303
303,2184.629191014,0.8195501565933228,0.7918704748153687,0.039495985954999924,47277064.0,0.0001,1766075183.2456377,0.6516613076098606,304
304,2192.437424594,0.818058967590332,0.7891503274440765,0.036584168672561646,47425177.0,0.0001,1766075191.0539052,0.6538049303322615,305
305,2198.179952208,0.7840316891670227,0.8007390648126602,0.04653292894363403,47567815.0,0.0001,1766075196.7964206,0.6559485530546624,306
306,2204.513159791,0.7743107080459595,0.800195723772049,0.04342065751552582,47711542.0,0.0001,1766075203.1296058,0.6580921757770632,307
307,2211.926420034,0.8361563086509705,0.7899933159351349,0.0376163013279438,47867963.0,0.0001,1766075210.542782,0.6602357984994641,308
308,2218.872763772,0.8026043176651001,0.7943788319826126,0.03753858432173729,48027087.0,0.0001,1766075217.4891233,0.662379421221865,309
309,2226.337156979,0.8497581481933594,0.7830326706171036,0.04151508957147598,48181216.0,0.0001,1766075224.9536057,0.6645230439442658,310
310,2234.238548162,0.8688899874687195,0.7794374227523804,0.03542572632431984,48346653.0,0.0001,1766075232.8549347,0.6666666666666666,311
311,2240.987315925,0.8571915030479431,0.7828907519578934,0.03844965249300003,48515202.0,0.0001,1766075239.603742,0.6688102893890675,312
312,2248.860326912,0.8342348337173462,0.7886224985122681,0.04129006713628769,48681596.0,0.0001,1766075247.476744,0.6709539121114684,313
313,2256.116068989,0.7633644342422485,0.8047460615634918,0.036650657653808594,48830511.0,0.0001,1766075254.7324924,0.6730975348338692,314
314,2263.748395559,0.8435921669006348,0.785134568810463,0.038520824164152145,48979750.0,0.0001,1766075262.3648214,0.6752411575562701,315
315,2271.519612212,0.8064131736755371,0.7950498759746552,0.04209880903363228,49140486.0,0.0001,1766075270.1360626,0.677384780278671,316
316,2279.683005998,0.8112055063247681,0.7941181659698486,0.03669547289609909,49297672.0,0.0001,1766075278.2994912,0.6795284030010718,317
317,2286.028662138,0.8145842552185059,0.7921214997768402,0.03887714445590973,49448662.0,0.0001,1766075284.645152,0.6816720257234726,318
318,2293.155697719,0.8112975358963013,0.7938262671232224,0.03517180308699608,49615721.0,0.0001,1766075291.7721548,0.6838156484458735,319
319,2299.676798034,0.7897210717201233,0.7975248098373413,0.0364140123128891,49770136.0,0.0001,1766075298.2932687,0.6859592711682744,320
320,2307.088500698,0.8272861838340759,0.7897093594074249,0.03664431348443031,49932945.0,0.0001,1766075305.7049623,0.6881028938906752,321
321,2314.002935944,0.7906692028045654,0.7989020496606827,0.03891704976558685,50079045.0,0.0001,1766075312.619429,0.6902465166130761,322
322,2322.396637832,0.8277713060379028,0.7867172956466675,0.046972643584012985,50243726.0,0.0001,1766075321.0130877,0.692390139335477,323
323,2331.19277445,0.8125189542770386,0.7934092879295349,0.03574593737721443,50404071.0,0.0001,1766075329.8092504,0.6945337620578779,324
324,2338.145874747,0.841110348701477,0.786437526345253,0.05374779552221298,50557944.0,0.0001,1766075336.7623305,0.6966773847802786,325
325,2346.401713161,0.8277045488357544,0.7891499996185303,0.04114965721964836,50723566.0,0.0001,1766075345.0181653,0.6988210075026795,326
326,2352.792977758,0.7542003393173218,0.8071805238723755,0.04705764725804329,50868735.0,0.0001,1766075351.409438,0.7009646302250804,327
327,2359.628445473,0.8272255659103394,0.788790225982666,0.037672292441129684,51027679.0,0.0001,1766075358.2448945,0.7031082529474812,328
328,2368.566716309,0.853725254535675,0.7816349118947983,0.04003233462572098,51188474.0,0.0001,1766075367.1831682,0.7052518756698821,329
329,2374.907446691,0.7870830297470093,0.7977706044912338,0.04097086936235428,51334182.0,0.0001,1766075373.5239022,0.707395498392283,330
330,2382.239024087,0.8231406211853027,0.7905459403991699,0.05572577938437462,51499899.0,0.0001,1766075380.8555014,0.7095391211146839,331
331,2388.625054037,0.7964159250259399,0.7973359972238541,0.03965003043413162,51645111.0,0.0001,1766075387.2414978,0.7116827438370846,332
332,2395.003385241,0.7841001749038696,0.7985526621341705,0.05030578002333641,51795720.0,0.0001,1766075393.619849,0.7138263665594855,333
333,2401.348339067,0.755795419216156,0.8058269619941711,0.051862481981515884,51934189.0,0.0001,1766075399.964821,0.7159699892818864,334
334,2408.61578619,0.8440488576889038,0.787851095199585,0.0424092672765255,52086111.0,0.0001,1766075407.2322767,0.7181136120042872,335
335,2414.76719831,0.819841742515564,0.7907504588365555,0.04960545897483826,52241632.0,0.0001,1766075413.3836699,0.7202572347266881,336
336,2423.321585062,0.8204881548881531,0.789674922823906,0.03820323571562767,52403245.0,0.0001,1766075421.938027,0.722400857449089,337
337,2430.868160357,0.8431152701377869,0.7860049307346344,0.03705471754074097,52567275.0,0.0001,1766075429.4846342,0.7245444801714899,338
338,2438.573367775,0.8295673131942749,0.7885008752346039,0.05030205473303795,52733506.0,0.0001,1766075437.189821,0.7266881028938906,339
339,2445.904900627,0.8252514600753784,0.7901293635368347,0.040500447154045105,52884795.0,0.0001,1766075444.5213723,0.7288317256162915,340
340,2452.651710991,0.8176519274711609,0.7905756384134293,0.041916828602552414,53039775.0,0.0001,1766075451.2681427,0.7309753483386924,341
341,2460.718912861,0.840006411075592,0.7849131524562836,0.04338958114385605,53204226.0,0.0001,1766075459.335354,0.7331189710610932,342
342,2466.573361841,0.802459180355072,0.7948671877384186,0.040652085095644,53357002.0,0.0001,1766075465.1898386,0.7352625937834941,343
343,2473.031320824,0.8178579807281494,0.7909755110740662,0.046119559556245804,53512592.0,0.0001,1766075471.6477723,0.737406216505895,344
344,2480.75896194,0.8638466596603394,0.7815176397562027,0.036087989807128906,53675222.0,0.0001,1766075479.375448,0.7395498392282959,345
345,2490.039775331,0.8766180276870728,0.7748168259859085,0.04392271861433983,53837794.0,0.0001,1766075488.656248,0.7416934619506966,346
346,2497.866878612,0.8237103223800659,0.7908620834350586,0.03938138484954834,53990810.0,0.0001,1766075496.4833128,0.7438370846730975,347
347,2505.099275184,0.7995140552520752,0.7965212315320969,0.03588004410266876,54142452.0,0.0001,1766075503.7157378,0.7459807073954984,348
348,2513.050873871,0.7927556037902832,0.7965211272239685,0.04075866565108299,54294279.0,0.0001,1766075511.6673298,0.7481243301178992,349
349,2519.112543163,0.7912226915359497,0.8002376407384872,0.04047439247369766,54445597.0,0.0001,1766075517.7290368,0.7502679528403001,350
350,2526.784839949,0.8278305530548096,0.7904885411262512,0.03600180894136429,54603343.0,0.0001,1766075525.4013143,0.752411575562701,351
351,2534.103918377,0.775772213935852,0.8026980310678482,0.04071284085512161,54759468.0,0.0001,1766075532.7203825,0.7545551982851019,352
352,2541.730685463,0.8029346466064453,0.7930691093206406,0.04135278984904289,54913059.0,0.0001,1766075540.3471425,0.7566988210075026,353
353,2549.508225311,0.8127495646476746,0.7918075770139694,0.036568574607372284,55070490.0,0.0001,1766075548.1246824,0.7588424437299035,354
354,2557.599621699,0.8393160104751587,0.7864222973585129,0.040935076773166656,55234816.0,0.0001,1766075556.2159963,0.7609860664523044,355
355,2563.458730961,0.8258920311927795,0.7888603508472443,0.038028471171855927,55387388.0,0.0001,1766075562.0750582,0.7631296891747053,356
356,2570.699973279,0.7901753187179565,0.8000327795743942,0.03812828287482262,55538411.0,0.0001,1766075569.3164365,0.7652733118971061,357
357,2577.834284096,0.8051841259002686,0.7938051223754883,0.03830873593688011,55688433.0,0.0001,1766075576.4507387,0.767416934619507,358
358,2584.021166114,0.8074223399162292,0.793881744146347,0.04038703069090843,55839265.0,0.0001,1766075582.6376126,0.7695605573419079,359
359,2591.113979509,0.7697579860687256,0.8045054376125336,0.0399424247443676,55990505.0,0.0001,1766075589.7304301,0.7717041800643086,360
360,2598.876341382,0.8368352651596069,0.7874629944562912,0.036370303481817245,56160090.0,0.0001,1766075597.492784,0.7738478027867095,361
361,2604.984745028,0.8058094382286072,0.7949061840772629,0.05076424777507782,56315482.0,0.0001,1766075603.6012218,0.7759914255091104,362
362,2612.624788899,0.844650149345398,0.7843282520771027,0.03794953227043152,56478778.0,0.0001,1766075611.241186,0.7781350482315113,363
363,2621.083974186,0.8325233459472656,0.7854401767253876,0.0524788424372673,56640621.0,0.0001,1766075619.7003372,0.7802786709539121,364
364,2629.496051905,0.8267661333084106,0.7902263700962067,0.04276001453399658,56808271.0,0.0001,1766075628.1124463,0.782422293676313,365
365,2636.383926945,0.8193267583847046,0.7908405214548111,0.04823901131749153,56962569.0,0.0001,1766075635.0003924,0.7845659163987139,366
366,2642.442653821,0.8140716552734375,0.7911127060651779,0.04367424175143242,57113382.0,0.0001,1766075641.0589223,0.7867095391211146,367
367,2650.417809066,0.8450298309326172,0.7824983447790146,0.038799237459897995,57283115.0,0.0001,1766075649.0342476,0.7888531618435155,368
368,2657.861571472,0.796168863773346,0.79487045109272,0.04589838534593582,57431980.0,0.0001,1766075656.477975,0.7909967845659164,369
369,2665.770764577,0.8249644041061401,0.7896164208650589,0.049123916774988174,57593151.0,0.0001,1766075664.3872292,0.7931404072883173,370
370,2675.521770794,0.827985405921936,0.7896372377872467,0.039002738893032074,57769554.0,0.0001,1766075674.1382232,0.7952840300107181,371
371,2683.29863419,0.8084954023361206,0.7960478365421295,0.0558118037879467,57930187.0,0.0001,1766075681.9149745,0.797427652733119,372
372,2691.596343732,0.8028264045715332,0.7954391986131668,0.036497872322797775,58089895.0,0.0001,1766075690.2127957,0.7995712754555199,373
373,2697.270200143,0.7914204001426697,0.7984658032655716,0.040718358010053635,58237921.0,0.0001,1766075695.8866532,0.8017148981779206,374
374,2703.773119024,0.7964624166488647,0.7974598556756973,0.04810186102986336,58386574.0,0.0001,1766075702.3895874,0.8038585209003215,375
375,2710.111099801,0.7905113697052002,0.7993835806846619,0.040584225207567215,58531794.0,0.0001,1766075708.7275271,0.8060021436227224,376
376,2716.294819732,0.8031555414199829,0.7945474535226822,0.05210443586111069,58679304.0,0.0001,1766075714.911274,0.8081457663451233,377
377,2723.588372708,0.8393354415893555,0.7868932783603668,0.049726299941539764,58827963.0,0.0001,1766075722.2047365,0.8102893890675241,378
378,2729.66253914,0.793805718421936,0.8013441264629364,0.08233125507831573,58968065.0,0.0001,1766075728.2790139,0.812433011789925,379
379,2736.229140113,0.8183754086494446,0.794549897313118,0.038281507790088654,59119596.0,0.0001,1766075734.8453946,0.8145766345123259,380
380,2743.705098704,0.8022344708442688,0.7946493327617645,0.06081196293234825,59282269.0,0.0001,1766075742.3214245,0.8167202572347267,381
381,2753.055449331,0.80584716796875,0.7953629195690155,0.039580319076776505,59449069.0,0.0001,1766075751.6717997,0.8188638799571275,382
382,2759.635923925,0.8145120739936829,0.7916859686374664,0.05760013312101364,59602942.0,0.0001,1766075758.2522848,0.8210075026795284,383
383,2766.355764555,0.8229501843452454,0.7900297939777374,0.03887280821800232,59763486.0,0.0001,1766075764.972131,0.8231511254019293,384
384,2773.268302731,0.7967351078987122,0.7978574186563492,0.04124852269887924,59914007.0,0.0001,1766075771.8846443,0.8252947481243301,385
385,2778.994350561,0.7688337564468384,0.801975667476654,0.04387238249182701,60056933.0,0.0001,1766075777.610777,0.827438370846731,386
386,2786.05067191,0.8112468719482422,0.7934132963418961,0.03800838440656662,60219888.0,0.0001,1766075784.6670358,0.8295819935691319,387
387,2794.645360213,0.8032678961753845,0.7950312048196793,0.041277382522821426,60373832.0,0.0001,1766075793.2617314,0.8317256162915327,388
388,2800.842857424,0.795129656791687,0.7986790537834167,0.04223538562655449,60526958.0,0.0001,1766075799.4592302,0.8338692390139335,389
389,2807.103099617,0.7946785688400269,0.798436313867569,0.03794561326503754,60680957.0,0.0001,1766075805.7194986,0.8360128617363344,390
390,2815.271926613,0.8171942830085754,0.7893996834754944,0.03939278423786163,60844353.0,0.0001,1766075813.8883445,0.8381564844587353,391
391,2820.483765696,0.7713918685913086,0.8041734248399734,0.04046523571014404,60988093.0,0.0001,1766075819.1001985,0.8403001071811361,392
392,2826.667760333,0.8037182092666626,0.7945227771997452,0.03855825960636139,61139257.0,0.0001,1766075825.2841973,0.842443729903537,393
393,2834.364691937,0.8331446647644043,0.7877892255783081,0.039112504571676254,61294373.0,0.0001,1766075832.9811456,0.8445873526259379,394
394,2841.991662509,0.8570801019668579,0.7799275666475296,0.03901655226945877,61460962.0,0.0001,1766075840.6080081,0.8467309753483387,395
395,2849.702153632,0.7529207468032837,0.8071828931570053,0.03844457119703293,61610443.0,0.0001,1766075848.3185475,0.8488745980707395,396
396,2856.797304094,0.8014262914657593,0.7966131865978241,0.03842060640454292,61767622.0,0.0001,1766075855.413663,0.8510182207931404,397
397,2862.493278806,0.8116229772567749,0.7927939891815186,0.042623650282621384,61927294.0,0.0001,1766075861.1097057,0.8531618435155413,398
398,2869.282968511,0.8094029426574707,0.7945779860019684,0.04479990154504776,62087657.0,0.0001,1766075867.8994274,0.8553054662379421,399
399,2876.773536425,0.8331475257873535,0.7879262417554855,0.03875860199332237,62242685.0,0.0001,1766075875.3899004,0.857449088960343,400
400,2901.726417858,0.778523325920105,0.8013197779655457,0.04162177816033363,62393085.0,0.0001,1766075900.3427217,0.8595927116827439,401
401,2907.247398343,0.7747567892074585,0.8035294413566589,0.04223107174038887,62538285.0,0.0001,1766075905.8638444,0.8617363344051447,402
402,2914.842064192,0.8365297913551331,0.7888064980506897,0.042744942009449005,62701391.0,0.0001,1766075913.4583933,0.8638799571275455,403
403,2922.541701172,0.8278622031211853,0.7899330258369446,0.04888762906193733,62848535.0,0.0001,1766075921.1580453,0.8660235798499464,404
404,2929.826314798,0.7948833703994751,0.7959605604410172,0.04617908224463463,63001586.0,0.0001,1766075928.4426773,0.8681672025723473,405
405,2936.851029888,0.820336103439331,0.7905633896589279,0.044101472944021225,63162806.0,0.0001,1766075935.46745,0.8703108252947481,406
406,2943.046006999,0.8136348128318787,0.7912969440221786,0.04735847935080528,63324619.0,0.0001,1766075941.6623516,0.872454448017149,407
407,2949.570458723,0.8355050086975098,0.7874554544687271,0.0384785458445549,63484446.0,0.0001,1766075948.1868212,0.8745980707395499,408
408,2958.012434753,0.8486292362213135,0.7815162986516953,0.04408540204167366,63657343.0,0.0001,1766075956.6288714,0.8767416934619507,409
409,2966.218346734,0.8677465915679932,0.7804522812366486,0.05116076022386551,63815011.0,0.0001,1766075964.8347886,0.8788853161843515,410
410,2973.809365621,0.7896512746810913,0.7971590906381607,0.04822133108973503,63974464.0,0.0001,1766075972.4258037,0.8810289389067524,411
411,2981.597697402,0.8084551095962524,0.7955968230962753,0.0405600368976593,64130517.0,0.0001,1766075980.2141726,0.8831725616291533,412
412,2988.183713737,0.8047104477882385,0.7946932166814804,0.04451657086610794,64283106.0,0.0001,1766075986.8000653,0.8853161843515541,413
413,2994.66164144,0.8055087327957153,0.7936068028211594,0.04081876203417778,64430594.0,0.0001,1766075993.278036,0.887459807073955,414
414,3002.325415552,0.8513526916503906,0.7835389077663422,0.03853180259466171,64603713.0,0.0001,1766076000.9417734,0.8896034297963559,415
415,3009.804181856,0.8288112878799438,0.7881887257099152,0.04732027277350426,64760293.0,0.0001,1766076008.420621,0.8917470525187567,416
416,3016.248754461,0.8161658048629761,0.7916296273469925,0.038426473736763,64923933.0,0.0001,1766076014.8650799,0.8938906752411575,417
417,3024.707500995,0.8430084586143494,0.7854930311441422,0.03740548714995384,65087097.0,0.0001,1766076023.3238385,0.8960342979635584,418
418,3031.796048756,0.7925909161567688,0.7990740537643433,0.040154848247766495,65242953.0,0.0001,1766076030.412427,0.8981779206859593,419
