train/epoch,train/num_tokens,train/global_step,train/learning_rate,_timestamp,train/mean_token_accuracy,_step,_runtime,train/grad_norm,train/loss
0.08993576017130621,6519771.0,42,0.0001,1766073834.7526119,0.7969842553138733,41,721.795368992,0.031650178134441376,0.7618050575256348
0.09207708779443255,6672296.0,43,0.0001,1766073849.1799335,0.806202232837677,42,736.222741913,0.030475694686174393,0.7255958318710327
0.09421841541755889,6843136.0,44,0.0001,1766073868.2045233,0.7929377555847168,43,755.247426103,0.03767519071698189,0.7814575433731079
0.09635974304068523,6993296.0,45,0.0001,1766073886.8952591,0.7966626882553101,44,773.938100784,0.029095400124788284,0.756017804145813
0.09850107066381156,7142356.0,46,0.0001,1766073906.7154818,0.8104109168052673,45,793.758425857,0.028742382302880287,0.7131050229072571
0.1006423982869379,7294167.0,47,0.0001,1766073921.4175074,0.8089956641197205,46,808.460272277,0.027512798085808754,0.7152141332626343
0.10278372591006424,7470762.0,48,0.0001,1766073940.351406,0.7862976789474487,47,827.394321337,0.029510408639907837,0.8142019510269165
0.10492505353319058,7629052.0,49,0.0001,1766073958.8591244,0.8060734272003174,48,845.901991633,0.04027686268091202,0.7287181615829468
0.10706638115631692,7779609.0,50,0.0001,1766073970.8186362,0.8118113875389099,49,857.86152373,0.03185960650444031,0.7066667079925537
0.10920770877944326,7927458.0,51,0.0001,1766073989.516063,0.8046380877494812,50,876.558837009,0.03441593050956726,0.7304435968399048
0.11134903640256959,8078023.0,52,0.0001,1766074003.0038924,0.8089358806610107,51,890.0466796,0.036860108375549316,0.7139815092086792
0.11349036402569593,8230483.0,53,0.0001,1766074018.3755412,0.8059422373771667,52,905.418396132,0.04976315796375275,0.7217497825622559
0.11563169164882227,8375984.0,54,0.0001,1766074034.0107749,0.8145946264266968,53,921.053589783,0.10291319340467453,0.6976436376571655
0.11777301927194861,8547262.0,55,0.0001,1766074052.908865,0.7896142601966858,54,939.951649405,0.049130793660879135,0.7895283102989197
0.11991434689507495,8704936.0,56,0.0001,1766074071.788719,0.7982795238494873,55,958.831493212,0.10394605994224548,0.7647124528884888
0.12205567451820129,8867795.0,57,0.0001,1766074090.4170911,0.8056914806365967,56,977.459886926,0.09487127512693405,0.7274281978607178
0.12419700214132762,9019339.0,58,0.0001,1766074105.183733,0.8034138083457947,57,992.226469668,0.10459929704666138,0.7334062457084656
0.12633832976445397,9189045.0,59,0.0001,1766074124.8044508,0.8019970655441284,58,1011.847210107,0.09653600305318832,0.7455654144287109
0.1284796573875803,9353955.0,60,0.0001,1766074139.589099,0.8043398857116699,59,1026.631883943,0.09876580536365509,0.729143500328064
0.13062098501070663,9504744.0,61,0.0001,1766074158.2055347,0.8176392316818237,60,1045.24832215,0.10472450405359268,0.6852226257324219
0.13276231263383298,9662901.0,62,0.0001,1766074177.2428238,0.7937125563621521,61,1064.285726696,0.11058138310909271,0.7733016610145569
0.1349036402569593,9809122.0,63,0.0001,1766074191.1280446,0.819616436958313,62,1078.170931704,0.10198768228292465,0.6666761040687561
0.13704496788008566,9968473.0,64,0.0001,1766074209.804869,0.8088220357894897,63,1096.847743864,0.1239573210477829,0.7184184193611145
0.139186295503212,10119334.0,65,0.0001,1766074228.7836645,0.8012633919715881,64,1115.826498129,0.11130215972661972,0.7435946464538574
0.14132762312633834,10259437.0,66,0.0001,1766074241.1061976,0.8123664855957031,65,1128.148999178,0.143089160323143,0.6979128122329712
0.14346895074946467,10416011.0,67,0.0001,1766074260.2514484,0.800014078617096,66,1147.294335389,0.11322591453790665,0.7531135678291321
0.145610278372591,10566185.0,68,0.0001,1766074274.6777842,0.8029783964157104,67,1161.720673797,0.1413317769765854,0.7394837141036987
0.14775160599571735,10715715.0,69,0.0001,1766074289.045905,0.8107517957687378,68,1176.088838815,0.1349511593580246,0.7092685103416443
0.14989293361884368,10880059.0,70,0.0001,1766074307.516387,0.8056156039237976,69,1194.559179279,0.12626585364341736,0.7258988618850708
0.15203426124197003,11036249.0,71,0.0001,1766074321.2655718,0.8071908950805664,70,1208.308491459,0.13585837185382843,0.71654212474823
0.15417558886509636,11186751.0,72,0.0001,1766074339.3513815,0.8040933609008789,71,1226.39422179,0.07386963069438934,0.7283087968826294
0.15631691648822268,11356082.0,73,0.0001,1766074356.3847766,0.7974712252616882,72,1243.427609108,0.112978994846344,0.7553715705871582
0.15845824411134904,11514483.0,74,0.0001,1766074374.9030237,0.8030358552932739,73,1261.945910427,0.026481157168745995,0.7362533211708069
0.16059957173447537,11663606.0,75,0.0001,1766074389.134609,0.8058444261550903,74,1276.177373445,0.11617967486381531,0.7200175523757935
0.16274089935760172,11816781.0,76,0.0001,1766074408.0245032,0.8040009140968323,75,1295.067311344,0.028366273269057274,0.7275573015213013
0.16488222698072805,11978438.0,77,0.0001,1766074424.2903593,0.8022254109382629,76,1311.333114298,0.0889369323849678,0.7386147975921631
0.1670235546038544,12137976.0,78,0.0001,1766074438.36128,0.8092271089553833,77,1325.40404125,0.02515745535492897,0.7074613571166992
0.16916488222698073,12295505.0,79,0.0001,1766074457.2674837,0.8057126402854919,78,1344.31029803,0.08699487894773483,0.7372664213180542
0.17130620985010706,12452019.0,80,0.0001,1766074473.2332468,0.799544632434845,79,1360.276058814,0.02807348221540451,0.7446581721305847
0.1734475374732334,12611435.0,81,0.0001,1766074492.5013742,0.797667920589447,80,1379.54413673,0.07320594787597656,0.7548814415931702
0.17558886509635974,12770621.0,82,0.0001,1766074510.892091,0.815037727355957,81,1397.934887381,0.027546649798750877,0.6897327899932861
0.1777301927194861,12917873.0,83,0.0001,1766074524.2617571,0.807249903678894,82,1411.30452897,0.0981331393122673,0.7201136350631714
0.17987152034261242,13056173.0,84,0.0001,1766074537.0131156,0.811206042766571,83,1424.055901109,0.061641134321689606,0.7027283906936646
0.18201284796573874,13211326.0,85,0.0001,1766074553.3694873,0.7970359921455383,84,1440.412225439,0.05643707141280174,0.7561954855918884
0.1841541755888651,13369675.0,86,0.0001,1766074567.5787945,0.8022744655609131,85,1454.621635897,0.060547005385160446,0.7440779805183411
0.18629550321199143,13509971.0,87,0.0001,1766074586.4413733,0.8105924725532532,86,1473.484177925,0.047514475882053375,0.6982502937316895
0.18843683083511778,13673080.0,88,0.0001,1766074605.3365746,0.8034071326255798,87,1492.379351216,0.06373526155948639,0.7344512343406677
0.1905781584582441,13838935.0,89,0.0001,1766074621.917834,0.7919430136680603,88,1508.960644145,0.041388750076293945,0.772445797920227
0.19271948608137046,14002150.0,90,0.0001,1766074640.318702,0.7971261739730835,89,1527.361482982,0.07674124091863632,0.7537841796875
0.1948608137044968,14156247.0,91,0.0001,1766074659.3238733,0.8062272071838379,90,1546.366695335,0.026720518246293068,0.724820077419281
0.19700214132762311,14323035.0,92,0.0001,1766074678.5367215,0.8046798706054688,91,1565.579531167,0.060269277542829514,0.7279205918312073
0.19914346895074947,14490759.0,93,0.0001,1766074696.8216293,0.7974099516868591,92,1583.86444188,0.0270403940230608,0.7653998732566833
0.2012847965738758,14642384.0,94,0.0001,1766074713.0522373,0.8057228326797485,93,1600.095044319,0.058043062686920166,0.7212727069854736
0.20342612419700215,14786158.0,95,0.0001,1766074729.006277,0.8071497082710266,94,1616.049095258,0.03736256808042526,0.7119239568710327
0.20556745182012848,14929253.0,96,0.0001,1766074743.7346075,0.8094168901443481,95,1630.777427361,0.04720451310276985,0.7003113031387329
0.20770877944325483,15078062.0,97,0.0001,1766074762.1199782,0.8176252841949463,96,1649.162784489,0.04906213656067848,0.6666989922523499
0.20985010706638116,15227850.0,98,0.0001,1766074779.1243086,0.7989413738250732,97,1666.167082253,0.03389967978000641,0.7444304823875427
0.21199143468950749,15385692.0,99,0.0001,1766074798.843433,0.8065890669822693,98,1685.886297753,0.04935511574149132,0.7196862101554871
0.21413276231263384,15540223.0,100,0.0001,1766074816.6949904,0.8155818581581116,99,1703.737770899,0.026161126792430878,0.6901646852493286
0.21627408993576017,15695591.0,101,0.0001,1766074842.957686,0.815629243850708,100,1730.000679272,0.03710883855819702,0.6833608150482178
0.21841541755888652,15855000.0,102,0.0001,1766074860.0353014,0.8056063055992126,101,1747.078253072,0.026911661028862,0.7200796604156494
0.22055674518201285,16010570.0,103,0.0001,1766074876.1321573,0.8005340695381165,102,1763.174969932,0.02862006425857544,0.738837480545044
0.22269807280513917,16175156.0,104,0.0001,1766074895.4689214,0.8042109608650208,103,1782.511689459,0.027030620723962784,0.7188311219215393
0.22483940042826553,16345184.0,105,0.0001,1766074914.4093835,0.8043021559715271,104,1801.452149468,0.03135768696665764,0.7341365814208984
0.22698072805139186,16496673.0,106,0.0001,1766074932.6580393,0.8041287660598755,105,1819.700841597,0.026893213391304016,0.7307178378105164
0.2291220556745182,16650964.0,107,0.0001,1766074950.894208,0.8041029572486877,106,1837.936990241,0.027220765128731728,0.7395263314247131
0.23126338329764454,16806131.0,108,0.0001,1766074969.7726743,0.8002374172210693,107,1856.815473173,0.027662009000778198,0.7464916706085205
0.2334047109207709,16971757.0,109,0.0001,1766074988.4356015,0.7989810705184937,108,1875.478344081,0.0291861854493618,0.7534536719322205
0.23554603854389722,17125261.0,110,0.0001,1766075006.9793653,0.8094884157180786,109,1894.022169974,0.029721707105636597,0.7085829377174377
0.23768736616702354,17285808.0,111,0.0001,1766075025.8454676,0.8099857568740845,110,1912.888261871,0.032415248453617096,0.7070586085319519
0.2398286937901499,17436207.0,112,0.0001,1766075044.3990967,0.8137326240539551,111,1931.441873153,0.04028788208961487,0.6953170299530029
0.24197002141327623,17609651.0,113,0.0001,1766075061.0455735,0.8030689358711243,112,1948.088524768,0.025460826233029366,0.7297658920288086
0.24411134903640258,17764531.0,114,0.0001,1766075079.8673272,0.8061607480049133,113,1966.910277074,0.043909091502428055,0.7216130495071411
0.2462526766595289,17923936.0,115,0.0001,1766075096.443837,0.8182234764099121,114,1983.486772222,0.030751388520002365,0.6787815093994141
0.24839400428265523,18080869.0,116,0.0001,1766075114.913453,0.8137701153755188,115,2001.956370308,0.05150704085826874,0.6940381526947021
0.2505353319057816,18244414.0,117,0.0001,1766075132.6805158,0.8038265109062195,116,2019.723317416,0.05994579941034317,0.734429657459259
0.25267665952890794,18401734.0,118,0.0001,1766075151.7590344,0.8015614748001099,117,2038.801845536,0.041016656905412674,0.739967942237854
0.25481798715203424,18555213.0,119,0.0001,1766075170.566754,0.8120205998420715,118,2057.609564648,0.09365718811750412,0.6955091953277588
0.2569593147751606,18729596.0,120,0.0001,1766075189.8743777,0.7884553670883179,119,2076.917183309,0.028756873682141304,0.7919167280197144
0.25910064239828695,18874599.0,121,0.0001,1766075203.4206269,0.8099390268325806,120,2090.463349182,0.08520239591598511,0.7006405591964722
0.26124197002141325,19043580.0,122,0.0001,1766075220.71849,0.8028326034545898,121,2107.761264687,0.05522072687745094,0.7285155653953552
0.2633832976445396,19188254.0,123,0.0001,1766075236.1324282,0.8082884550094604,122,2123.175215504,0.06405885517597198,0.7135893106460571
0.26552462526766596,19336517.0,124,0.0001,1766075251.865174,0.8136094212532043,123,2138.908094018,0.09367303550243378,0.686926007270813
0.2676659528907923,19494094.0,125,0.0001,1766075271.000725,0.8107089996337891,124,2158.043536159,0.02822056971490383,0.703633725643158
0.2698072805139186,19648425.0,126,0.0001,1766075285.9488924,0.8071232438087463,125,2172.991744587,0.0736088752746582,0.7165894508361816
0.27194860813704497,19798344.0,127,0.0001,1766075302.6312065,0.8059682846069336,126,2189.674123816,0.05134667828679085,0.7195377349853516
0.2740899357601713,19955841.0,128,0.0001,1766075316.6942625,0.8072163462638855,127,2203.737072368,0.04065242409706116,0.7146040201187134
0.2762312633832976,20107598.0,129,0.0001,1766075335.160898,0.8115014433860779,128,2222.203773679,0.04039973393082619,0.6989161968231201
0.278372591006424,20258362.0,130,0.0001,1766075348.3778617,0.8109213709831238,129,2235.420683139,0.05511846765875816,0.6989179849624634
0.28051391862955033,20412165.0,131,0.0001,1766075367.5452576,0.79822838306427,130,2254.588069138,0.07922350615262985,0.7436331510543823
0.2826552462526767,20561798.0,132,0.0001,1766075380.7599995,0.8174854516983032,131,2267.802778324,0.028711214661598206,0.6772693991661072
0.284796573875803,20720111.0,133,0.0001,1766075397.0817049,0.8025456070899963,132,2284.124504452,0.06146184727549553,0.7300257682800293
0.28693790149892934,20876095.0,134,0.0001,1766075413.5616271,0.8117363452911377,133,2300.604405269,0.047858916223049164,0.6979155540466309
0.2890792291220557,21031975.0,135,0.0001,1766075431.912238,0.8070330619812012,134,2318.955074399,0.033961083739995956,0.718106746673584
0.291220556745182,21180614.0,136,0.0001,1766075450.7139537,0.8148248195648193,135,2337.756734883,0.05393344536423683,0.6833511590957642
0.29336188436830835,21349138.0,137,0.0001,1766075469.651136,0.7935022115707397,136,2356.694056009,0.03462271764874458,0.7740371227264404
0.2955032119914347,21511590.0,138,0.0001,1766075488.4936242,0.7961046099662781,137,2375.536433975,0.02885260246694088,0.7546398043632507
0.29764453961456105,21656819.0,139,0.0001,1766075505.522569,0.8065127730369568,138,2392.565357883,0.0339626707136631,0.7168498039245605
0.29978586723768735,21811238.0,140,0.0001,1766075520.007446,0.8004978895187378,139,2407.050255865,0.03250716254115105,0.7378706932067871
0.3019271948608137,21980388.0,141,0.0001,1766075536.5449162,0.7928634881973267,140,2423.587703246,0.02877778559923172,0.772618293762207
0.30406852248394006,22142594.0,142,0.0001,1766075555.509596,0.79620361328125,141,2442.55239068,0.031941600143909454,0.7588405609130859
0.30620985010706636,22299845.0,143,0.0001,1766075572.4232454,0.7982061505317688,142,2459.466034144,0.03979356214404106,0.7523173689842224
0.3083511777301927,22465527.0,144,0.0001,1766075591.2044997,0.8093762397766113,143,2478.247270692,0.02757115475833416,0.7161731719970703
0.31049250535331907,22618289.0,145,0.0001,1766075608.0872731,0.8138163089752197,144,2495.130194032,0.04764726758003235,0.6890512704849243
0.31263383297644537,22770622.0,146,0.0001,1766075626.5104702,0.8104262948036194,145,2513.553432096,0.0599839873611927,0.703474760055542
0.3147751605995717,22922597.0,147,0.0001,1766075642.3639047,0.8174225091934204,146,2529.406689182,0.027631565928459167,0.6748417019844055
0.3169164882226981,23075685.0,148,0.0001,1766075660.796602,0.8098202347755432,147,2547.839425714,0.05067369341850281,0.708330512046814
0.31905781584582443,23239973.0,149,0.0001,1766075676.346627,0.8088991641998291,148,2563.389408236,0.03543006256222725,0.7107682824134827
0.32119914346895073,23407446.0,150,0.0001,1766075694.9278653,0.7989971041679382,149,2581.970716846,0.03299796208739281,0.7508158087730408
0.3233404710920771,23555395.0,151,0.0001,1766075713.4590645,0.818174421787262,150,2600.501812099,0.03468269854784012,0.6743102073669434
0.32548179871520344,23712167.0,152,0.0001,1766075732.4341536,0.807359516620636,151,2619.476945455,0.02883923426270485,0.7192540168762207
0.32762312633832974,23869562.0,153,0.0001,1766075750.8784268,0.8022018074989319,152,2637.921211148,0.04330094903707504,0.7305930852890015
0.3297644539614561,24027568.0,154,0.0001,1766075770.1146488,0.802973747253418,153,2657.157434966,0.040147364139556885,0.7273812890052795
0.33190578158458245,24183451.0,155,0.0001,1766075789.1832216,0.8022154569625854,154,2676.226026211,0.032486118376255035,0.7383267283439636
0.3340471092077088,24342400.0,156,0.0001,1766075807.9045868,0.8088178634643555,155,2694.947325869,0.05459505319595337,0.7106256484985352
0.3361884368308351,24500736.0,157,0.0001,1766075826.6819475,0.7994221448898315,156,2713.72470132,0.040655262768268585,0.7495763897895813
0.33832976445396146,24652820.0,158,0.0001,1766075845.1347606,0.8116188049316406,157,2732.17754462,0.033954113721847534,0.6983401775360107
0.3404710920770878,24810632.0,159,0.0001,1766075859.61739,0.8058952689170837,158,2746.660144466,0.04230581223964691,0.7159358263015747
0.3426124197002141,24968589.0,160,0.0001,1766075878.207936,0.8079265356063843,159,2765.250730445,0.02915724739432335,0.7054554224014282
0.34475374732334046,25125017.0,161,0.0001,1766075895.8693287,0.8016100525856018,160,2782.91211436,0.03607579320669174,0.735632598400116
0.3468950749464668,25277188.0,162,0.0001,1766075912.6780543,0.8162567019462585,161,2799.720831198,0.030376577749848366,0.6794818639755249
0.3490364025695932,25430057.0,163,0.0001,1766075928.589187,0.8197879791259766,162,2815.631982537,0.03654661402106285,0.6693124771118164
0.3511777301927195,25583830.0,164,0.0001,1766075947.1792593,0.8189239501953125,163,2834.222041383,0.043854549527168274,0.6748642921447754
0.3533190578158458,25742285.0,165,0.0001,1766075965.8013356,0.8049097657203674,164,2852.844194057,0.030684657394886017,0.7235732078552246
0.3554603854389722,25907065.0,166,0.0001,1766075985.1177757,0.8080936670303345,165,2872.160541678,0.03580210730433464,0.7080810070037842
0.3576017130620985,26051750.0,167,0.0001,1766075997.7010722,0.8129804730415344,166,2884.743853569,0.04250878095626831,0.689621090888977
0.35974304068522484,26204362.0,168,0.0001,1766076013.6946263,0.8067982196807861,167,2900.737500532,0.03678847476840019,0.7170943021774292
0.3618843683083512,26364857.0,169,0.0001,1766076032.6127534,0.800699770450592,168,2919.65562951,0.03115851990878582,0.7424771189689636
0.3640256959314775,26513585.0,170,0.0001,1766076046.527276,0.8090705871582031,169,2933.570080917,0.03406054154038429,0.7032930254936218
0.36616702355460384,26680409.0,171,0.0001,1766076065.6606019,0.8008472323417664,170,2952.703507514,0.033188171684741974,0.7419188022613525
0.3683083511777302,26817383.0,172,0.0001,1766076081.3459084,0.819133996963501,171,2968.388832492,0.03261532261967659,0.6696046590805054
0.37044967880085655,26962206.0,173,0.0001,1766076099.7035491,0.807125449180603,172,2986.746309006,0.03811213746666908,0.7164508104324341
0.37259100642398285,27123276.0,174,0.0001,1766076118.2689521,0.8116299510002136,173,3005.311741275,0.03867870941758156,0.6956933736801147
0.3747323340471092,27290681.0,175,0.0001,1766076136.537607,0.8027696013450623,174,3023.580379314,0.03398331627249718,0.7321525812149048
0.37687366167023556,27449673.0,176,0.0001,1766076154.8101873,0.803970217704773,175,3041.852927068,0.03274703398346901,0.7316856384277344
0.37901498929336186,27601441.0,177,0.0001,1766076169.4152784,0.8097989559173584,176,3056.458053573,0.03748185932636261,0.7049325108528137
0.3811563169164882,27748300.0,178,0.0001,1766076187.9703648,0.8082685470581055,177,3075.01311093,0.03379574045538902,0.7154170870780945
0.38329764453961457,27900973.0,179,0.0001,1766076207.2310772,0.8184166550636292,178,3094.274078644,0.03206852450966835,0.6731367707252502
0.3854389721627409,28057386.0,180,0.0001,1766076225.4755244,0.8078833222389221,179,3112.518312853,0.03994308412075043,0.714043378829956
0.3875802997858672,28218433.0,181,0.0001,1766076244.12205,0.8055479526519775,180,3131.164815018,0.0378652960062027,0.7233399152755737
0.3897216274089936,28378531.0,182,0.0001,1766076263.5644302,0.8083468675613403,181,3150.607269123,0.0320703461766243,0.7134947776794434
0.39186295503211993,28517567.0,183,0.0001,1766076275.741003,0.8246637582778931,182,3162.783896352,0.03413951396942139,0.6478492617607117
0.39400428265524623,28678245.0,184,0.0001,1766076290.8870823,0.8152543902397156,183,3177.929906519,0.03002304583787918,0.6804642677307129
0.3961456102783726,28847748.0,185,0.0001,1766076309.5015037,0.8062169551849365,184,3196.544315905,0.029417037963867188,0.7281817197799683
0.39828693790149894,29003477.0,186,0.0001,1766076324.051377,0.8080273270606995,185,3211.094214745,0.03448665142059326,0.716223955154419
0.4004282655246253,29163981.0,187,0.0001,1766076343.3508782,0.8076784014701843,186,3230.393582049,0.03023584745824337,0.7103093266487122
0.4025695931477516,29313769.0,188,0.0001,1766076362.0808141,0.8110739588737488,187,3249.123603359,0.03492584079504013,0.6963502168655396
0.40471092077087795,29474111.0,189,0.0001,1766076381.022425,0.8110848069190979,188,3268.065217191,0.039282288402318954,0.6939703226089478
0.4068522483940043,29641339.0,190,0.0001,1766076398.1525555,0.8021284937858582,189,3285.195326296,0.032825786620378494,0.7452973127365112
0.4089935760171306,29795124.0,191,0.0001,1766076414.4604106,0.8173930048942566,190,3301.503188165,0.03209276869893074,0.6793111562728882
0.41113490364025695,29956920.0,192,0.0001,1766076434.0242515,0.8055272102355957,191,3321.067022652,0.029934024438261986,0.7212710380554199
0.4132762312633833,30113790.0,193,0.0001,1766076452.4997544,0.8005704879760742,192,3339.542579057,0.03149738535284996,0.7292592525482178
0.41541755888650966,30267060.0,194,0.0001,1766076471.2091827,0.8101651072502136,193,3358.252151137,0.029075706377625465,0.6981277465820312
0.41755888650963596,30420733.0,195,0.0001,1766076486.1859446,0.8066027164459229,194,3373.228824441,0.037902235984802246,0.7172987461090088
0.4197002141327623,30582338.0,196,0.0001,1766076504.9895353,0.8060911893844604,195,3392.032373762,0.031068788841366768,0.7169406414031982
0.42184154175588867,30735043.0,197,0.0001,1766076518.023693,0.818322479724884,196,3405.066540143,0.0482509508728981,0.6802138090133667
0.42398286937901497,30885025.0,198,0.0001,1766076532.9511535,0.8103148937225342,197,3419.993969131,0.06691614538431168,0.705104649066925
0.4261241970021413,31036663.0,199,0.0001,1766076548.2027686,0.808856725692749,198,3435.245541058,0.0414387509226799,0.7052862644195557
0.4282655246252677,31184340.0,200,0.0001,1766076561.7205687,0.8196004629135132,199,3448.763357943,0.036348458379507065,0.6680386066436768
0.430406852248394,31345142.0,201,0.0001,1766076588.2373452,0.8063232898712158,200,3475.280143874,0.051835156977176666,0.713591456413269
0.43254817987152033,31495847.0,202,0.0001,1766076604.8993528,0.8025175333023071,201,3491.942132662,0.04473290592432022,0.7309086322784424
0.4346895074946467,31654749.0,203,0.0001,1766076623.3422844,0.8105365037918091,202,3510.3850081,0.03168942779302597,0.7010157108306885
0.43683083511777304,31808152.0,204,0.0001,1766076635.4558487,0.807762861251831,203,3522.498636069,0.031275101006031036,0.7124171257019043
0.43897216274089934,31977458.0,205,0.0001,1766076654.2913265,0.8036737442016602,204,3541.334096648,0.03120505064725876,0.7295071482658386
0.4411134903640257,32129990.0,206,0.0001,1766076668.3179276,0.8109429478645325,205,3555.360693585,0.030955765396356583,0.6979014873504639
0.44325481798715205,32295318.0,207,0.0001,1766076686.8148031,0.7983713746070862,206,3573.857585582,0.03112911805510521,0.7527755498886108
0.44539614561027835,32458576.0,208,0.0001,1766076705.8235223,0.8027517199516296,207,3592.866310668,0.03226563706994057,0.7344826459884644
0.4475374732334047,32617496.0,209,0.0001,1766076724.9979026,0.8077625632286072,208,3612.040650557,0.0332825593650341,0.710788369178772
