train/loss,train/global_step,_step,train/mean_token_accuracy,_timestamp,train/epoch,train/grad_norm,train/num_tokens,_runtime,train/learning_rate,eval/accuracy
1.4566705226898193,41.0,40,0.6730307638645172,1765916398.3484805,0.08788853161843516,1.2084475755691528,6355408.0,275.821847201,1e-05,
1.4595346450805664,42.0,41,0.6727423667907715,1765916405.441152,0.09003215434083602,1.2279173135757446,6519771.0,282.914487689,1e-05,
1.4593366384506226,43.0,42,0.6744702011346817,1765916411.6254694,0.09217577706323687,1.3075807094573975,6672296.0,289.098827435,1e-05,
1.4495439529418945,44.0,43,0.673598974943161,1765916420.4326189,0.09431939978563773,1.1926608085632324,6843136.0,297.905990956,1e-05,
1.494631052017212,45.0,44,0.6641111969947815,1765916427.7197096,0.09646302250803858,1.3455344438552856,6993296.0,305.193084029,1e-05,
1.4432578086853027,46.0,45,0.6782990247011185,1765916434.416759,0.09860664523043944,1.3615633249282837,7142356.0,311.890122408,1e-05,
1.4291938543319702,47.0,46,0.6793528348207474,1765916440.1873343,0.1007502679528403,1.3458483219146729,7294167.0,317.660688233,1e-05,
1.4369337558746338,48.0,47,0.6725955605506897,1765916448.5344808,0.10289389067524116,1.17140531539917,7470762.0,326.007819155,1e-05,
1.404750108718872,49.0,48,0.6836649477481842,1765916456.38363,0.10503751339764202,1.3179175853729248,7629052.0,333.85699465,1e-05,
1.4005193710327148,50.0,49,0.6840572953224182,1765916461.858543,0.10718113612004287,1.39072585105896,7779609.0,339.331893654,1e-05,
1.430403470993042,51.0,50,0.6784548163414001,1765916468.5143194,0.10932475884244373,1.4360824823379517,7927458.0,345.987686558,1e-05,
1.39849853515625,52.0,51,0.6860428750514984,1765916474.2188265,0.11146838156484459,1.4201774597167969,8078023.0,351.692165709,1e-05,
1.3948004245758057,53.0,52,0.6870752274990082,1765916480.2490983,0.11361200428724544,1.4207240343093872,8230483.0,357.722476271,1e-05,
1.3791868686676025,54.0,53,0.6910548806190491,1765916486.6351128,0.1157556270096463,1.5023006200790405,8375984.0,364.108472902,1e-05,
1.3897380828857422,55.0,54,0.6845922768115997,1765916493.7640164,0.11789924973204716,1.288248062133789,8547262.0,371.237348914,1e-05,
1.3916218280792236,56.0,55,0.6847886443138123,1765916500.8256829,0.12004287245444802,1.0615532398223877,8704936.0,378.299027418,1e-05,
1.3338017463684082,57.0,56,0.6967760026454926,1765916507.9060113,0.12218649517684887,0.9791889190673828,8867795.0,385.379368548,1e-05,
1.363032341003418,58.0,57,0.6899191588163376,1765916513.9770148,0.12433011789924973,0.910184919834137,9019339.0,391.450376748,1e-05,
1.3173084259033203,59.0,58,0.6975356787443161,1765916520.4887352,0.1264737406216506,0.8526742458343506,9189045.0,397.96210713,1e-05,
1.3064541816711426,60.0,59,0.6983541548252106,1765916526.785044,0.12861736334405144,0.8584030270576477,9353955.0,404.258397122,1e-05,
1.2981842756271362,61.0,60,0.7082567363977432,1765916533.9529629,0.1307609860664523,0.9595603942871094,9504744.0,411.426296809,1e-05,
1.3549244403839111,62.0,61,0.6891396194696426,1765916541.20943,0.13290460878885316,0.8870580196380615,9662901.0,418.682793623,1e-05,
1.2753350734710693,63.0,62,0.7111219465732574,1765916546.9190013,0.13504823151125403,0.9491204023361206,9809122.0,424.392338945,1e-05,
1.2793421745300293,64.0,63,0.7090950161218643,1765916553.9535222,0.13719185423365488,0.9197655320167542,9968473.0,431.426872938,1e-05,
1.320835828781128,65.0,64,0.699952557682991,1765916561.2115676,0.13933547695605572,0.9702205657958984,10119334.0,438.684938386,1e-05,
1.3026812076568604,66.0,65,0.7045005559921265,1765916566.42202,0.1414790996784566,1.0382949113845825,10259437.0,443.89535622,1e-05,
1.295687198638916,67.0,66,0.7030314952135086,1765916574.3044734,0.14362272240085744,0.9026444554328918,10416011.0,451.77783719,1e-05,
1.2917068004608154,68.0,67,0.7044550776481628,1765916579.731275,0.1457663451232583,0.9772047400474548,10566185.0,457.204628672,1e-05,
1.2563934326171875,69.0,68,0.7122426480054855,1765916585.3585622,0.14790996784565916,0.9604912996292114,10715715.0,462.831902736,1e-05,
1.2304322719573975,70.0,69,0.7160343080759048,1765916593.6059382,0.15005359056806003,0.8755358457565308,10880059.0,471.079279323,1e-05,
1.2221729755401611,71.0,70,0.7183597981929779,1765916598.9651883,0.15219721329046088,0.9160984754562378,11036249.0,476.438527872,1e-05,
1.2413197755813599,72.0,71,0.7153865545988083,1765916605.295752,0.15434083601286175,0.9634369015693665,11186751.0,482.769097477,1e-05,
1.217088222503662,73.0,72,0.7186575382947922,1765916612.1173046,0.1564844587352626,0.8594422340393066,11356082.0,489.590640736,1e-05,
1.2168800830841064,74.0,73,0.7202429473400116,1765916619.0459714,0.15862808145766344,0.9172452092170715,11514483.0,496.519330336,1e-05,
1.214174509048462,75.0,74,0.7210046947002411,1765916625.097085,0.1607717041800643,0.9613770842552185,11663606.0,502.570438565,1e-05,
1.1954388618469238,76.0,75,0.7269848436117172,1765916631.2027836,0.16291532690246516,0.9397449493408203,11816781.0,508.676133556,1e-05,
1.1876507997512817,77.0,76,0.7276062816381454,1765916637.3079236,0.16505894962486603,0.8912400007247925,11978438.0,514.781266192,1e-05,
1.1499114036560059,78.0,77,0.7370342463254929,1765916643.859265,0.16720257234726688,0.9203968644142151,12137976.0,521.332590529,1e-05,
1.1722996234893799,79.0,78,0.7344640493392944,1765916650.591546,0.16934619506966775,0.9379863142967224,12295505.0,528.064900497,1e-05,
1.177438735961914,80.0,79,0.7300168126821518,1765916657.23383,0.1714898177920686,0.9623531103134155,12452019.0,534.707184434,1e-05,
1.174370527267456,81.0,80,0.7301541417837143,1765916664.9165108,0.17363344051446947,0.9534940719604492,12611435.0,542.389875354,1e-05,
1.0915780067443848,82.0,81,0.7503604590892792,1765916672.2219615,0.1757770632368703,0.9655663371086121,12770621.0,549.695344383,1e-05,
1.1397645473480225,83.0,82,0.7390379905700684,1765916678.0457523,0.17792068595927116,1.066248893737793,12917873.0,555.519069277,1e-05,
1.1283166408538818,84.0,83,0.7441245019435883,1765916683.3340795,0.18006430868167203,1.1279242038726807,13056173.0,560.807407926,1e-05,
1.1451971530914307,85.0,84,0.7333586663007736,1765916689.5640771,0.18220793140407288,1.0266035795211792,13211326.0,567.037438181,1e-05,
1.1181912422180176,86.0,85,0.7406227290630341,1765916695.689405,0.18435155412647375,1.0040618181228638,13369675.0,573.162749376,1e-05,
1.0909783840179443,87.0,86,0.747156411409378,1765916701.7273304,0.1864951768488746,1.1259055137634277,13509971.0,579.200680321,1e-05,
1.0799518823623657,88.0,87,0.7502387911081314,1765916709.3396034,0.18863879957127547,0.9774435758590698,13673080.0,586.812960339,1e-05,
1.1111525297164917,89.0,88,0.7379311472177505,1765916715.964157,0.1907824222936763,0.9408800601959229,13838935.0,593.437502706,1e-05,
1.0829501152038574,90.0,89,0.7446606904268265,1765916723.5201561,0.19292604501607716,0.968505859375,14002150.0,600.99350387,1e-05,
1.060831904411316,91.0,90,0.7538083046674728,1765916730.358165,0.19506966773847803,0.9965720772743225,14156247.0,607.831536934,1e-05,
1.0395959615707397,92.0,91,0.7547810822725296,1765916737.7548673,0.19721329046087888,0.8901252150535583,14323035.0,615.228190091,1e-05,
1.075859785079956,93.0,92,0.7483328133821487,1765916745.2498133,0.19935691318327975,0.8862417340278625,14490759.0,622.723182548,1e-05,
1.0403032302856445,94.0,93,0.7550255209207535,1765916751.3620772,0.2015005359056806,0.956338107585907,14642384.0,628.835446115,1e-05,
1.0345127582550049,95.0,94,0.7575953006744385,1765916756.9427426,0.20364415862808147,0.9829427599906921,14786158.0,634.416117141,1e-05,
1.011886715888977,96.0,95,0.7613926231861115,1765916762.6887143,0.2057877813504823,0.9521932601928711,14929253.0,640.162040274,1e-05,
0.9593254327774048,97.0,96,0.7728698700666428,1765916769.6946745,0.20793140407288319,0.8805722594261169,15078062.0,647.168023927,1e-05,
1.0378824472427368,98.0,97,0.7554242312908173,1765916775.8455274,0.21007502679528403,0.8544385433197021,15227850.0,653.318876478,1e-05,
0.9968520402908325,99.0,98,0.7648937553167343,1765916783.1790094,0.21221864951768488,0.7781927585601807,15385692.0,660.652348957,1e-05,
0.9584638476371765,100.0,99,0.7732768952846527,1765916790.7258654,0.21436227224008575,0.7741925716400146,15540223.0,668.199210117,1e-05,
0.9475255012512207,101.0,100,0.7746640145778656,1765916803.9496589,0.2165058949624866,0.7825575470924377,15695591.0,681.423034237,1e-05,
0.9775586724281311,102.0,101,0.7680668383836746,1765916810.5256996,0.21864951768488747,0.7684680819511414,15855000.0,687.999057768,1e-05,
0.9953793287277222,103.0,102,0.7597944885492325,1765916816.6780097,0.2207931404072883,0.7574946284294128,16010570.0,694.15137949,1e-05,
0.9660810828208923,104.0,103,0.7657636255025864,1765916823.5568943,0.22293676312968919,0.6439602971076965,16175156.0,701.030249458,1e-05,
0.9742225408554077,105.0,104,0.7658348679542542,1765916831.5469484,0.22508038585209003,0.555159330368042,16345184.0,709.020315147,1e-05,
0.9744184017181396,106.0,105,0.767632395029068,1765916838.2690217,0.22722400857449088,0.5669651031494141,16496673.0,715.742361506,1e-05,
0.9788307547569275,107.0,106,0.7680902630090714,1765916844.6026306,0.22936763129689175,0.5178908705711365,16650964.0,722.075985524,1e-05,
0.9856243133544922,108.0,107,0.764377161860466,1765916851.1371605,0.2315112540192926,0.47615042328834534,16806131.0,728.610521604,1e-05,
0.9845890998840332,109.0,108,0.7661849409341812,1765916858.0143242,0.23365487674169347,0.42619580030441284,16971757.0,735.487663473,1e-05,
0.9401330947875977,110.0,109,0.7752613127231598,1765916865.2400055,0.2357984994640943,0.4318813979625702,17125261.0,742.713339292,1e-05,
0.9289448857307434,111.0,110,0.77578304708004,1765916872.194067,0.2379421221864952,0.4070327579975128,17285808.0,749.667432468,1e-05,
0.9297040700912476,112.0,111,0.7776549905538559,1765916879.355388,0.24008574490889603,0.44159477949142456,17436207.0,756.828760673,1e-05,
0.9484689235687256,113.0,112,0.76821568608284,1765916886.277942,0.2422293676312969,0.37612879276275635,17609651.0,763.751290407,1e-05,
0.9514884948730469,114.0,113,0.7713656276464462,1765916893.3111532,0.24437299035369775,0.40803229808807373,17764531.0,770.784476838,1e-05,
0.9020344018936157,115.0,114,0.7836595475673676,1765916900.4110305,0.2465166130760986,0.379202663898468,17923936.0,777.884407087,1e-05,
0.9205673336982727,116.0,115,0.7774947881698608,1765916907.86693,0.24866023579849947,0.3748209476470947,18080869.0,785.340297321,1e-05,
0.9583333134651184,117.0,116,0.7683993428945541,1765916914.0844588,0.2508038585209003,0.35607364773750305,18244414.0,791.557824642,1e-05,
0.9610670804977417,118.0,117,0.7689938098192215,1765916921.90054,0.2529474812433012,0.3600881099700928,18401734.0,799.373917688,1e-05,
0.9193660616874695,119.0,118,0.7776364833116531,1765916928.2974412,0.25509110396570206,0.3578045964241028,18555213.0,805.770781003,1e-05,
1.0060979127883911,120.0,119,0.7556715458631516,1765916936.6998084,0.2572347266881029,0.32991811633110046,18729596.0,814.173162127,1e-05,
0.9325699806213379,121.0,120,0.7743040174245834,1765916942.3836927,0.25937834941050375,0.3675476014614105,18874599.0,819.857043707,1e-05,
0.9416083097457886,122.0,121,0.7685760855674744,1765916950.1070743,0.2615219721329046,0.31271204352378845,19043580.0,827.580435011,1e-05,
0.9432064294815063,123.0,122,0.7731797844171524,1765916956.0449762,0.26366559485530544,0.36723417043685913,19188254.0,833.518313416,1e-05,
0.905595064163208,124.0,123,0.7797354459762573,1765916961.996541,0.2658092175777063,0.3426654636859894,19336517.0,839.469889497,1e-05,
0.9160077571868896,125.0,124,0.7787266075611115,1765916968.9334333,0.2679528403001072,0.32164788246154785,19494094.0,846.406805751,1e-05,
0.9379454851150513,126.0,125,0.7718279510736465,1765916975.0351744,0.27009646302250806,0.32707729935646057,19648425.0,852.508511728,1e-05,
0.9421051740646362,127.0,126,0.7709117531776428,1765916981.3172178,0.2722400857449089,0.3378313481807709,19798344.0,858.790575372,1e-05,
0.9256150126457214,128.0,127,0.7736806124448776,1765916987.6850257,0.27438370846730975,0.3165806531906128,19955841.0,865.158375309,1e-05,
0.9172794818878174,129.0,128,0.7776421159505844,1765916993.627241,0.2765273311897106,0.3241717517375946,20107598.0,871.100578307,1e-05,
0.9141947031021118,130.0,129,0.7799083292484283,1765916999.4171343,0.27867095391211144,0.323308527469635,20258362.0,876.890467755,1e-05,
0.9666029214859009,131.0,130,0.7640009820461273,1765917005.9178998,0.2808145766345123,0.3200991749763489,20412165.0,883.391243426,1e-05,
0.8929415345191956,132.0,131,0.7836588323116302,1765917011.543663,0.2829581993569132,0.3294985890388489,20561798.0,889.017016689,1e-05,
0.9396534562110901,133.0,132,0.7701896131038666,1765917017.8747087,0.28510182207931406,0.300041139125824,20720111.0,895.348053308,1e-05,
0.9056982398033142,134.0,133,0.7793604284524918,1765917024.2957857,0.2872454448017149,0.3040926456451416,20876095.0,901.769159235,1e-05,
0.9227311611175537,135.0,134,0.7752387523651123,1765917030.978574,0.28938906752411575,0.30311304330825806,21031975.0,908.451938657,1e-05,
0.8951972723007202,136.0,135,0.7800065577030182,1765917038.3020792,0.2915326902465166,0.3203825354576111,21180614.0,915.775407132,1e-05,
0.9791009426116943,137.0,136,0.7617681175470352,1765917046.943027,0.2936763129689175,0.28228268027305603,21349138.0,924.416362238,1e-05,
0.9644800424575806,138.0,137,0.7628169059753418,1765917054.2280633,0.2958199356913183,0.2952115535736084,21511590.0,931.701420371,1e-05,
0.9315387010574341,139.0,138,0.7733234018087387,1765917060.3682883,0.2979635584137192,0.32216569781303406,21656819.0,937.841647281,1e-05,
0.949414849281311,140.0,139,0.7676505595445633,1765917066.7658072,0.30010718113612006,0.301369845867157,21811238.0,944.239152788,1e-05,
0.9722809791564941,141.0,140,0.7612998783588409,1765917073.5474713,0.3022508038585209,0.27571791410446167,21980388.0,951.020823046,1e-05,
0.9659732580184937,142.0,141,0.7618999630212784,1765917081.4532032,0.30439442658092175,0.2871686518192291,22142594.0,958.926570704,1e-05,
0.960464358329773,143.0,142,0.7650683671236038,1765917087.9995773,0.3065380493033226,0.2833010256290436,22299845.0,965.472923737,1e-05,
0.9089165925979614,144.0,143,0.778309628367424,1765917095.4624655,0.3086816720257235,0.27007830142974854,22465527.0,972.935819442,1e-05,
0.892516553401947,145.0,144,0.7821722328662872,1765917102.6461203,0.3108252947481243,0.31309136748313904,22618289.0,980.11948082,1e-05,
0.9073620438575745,146.0,145,0.7780632525682449,1765917109.146976,0.3129689174705252,0.284316748380661,22770622.0,986.620317817,1e-05,
0.8783864974975586,147.0,146,0.783856213092804,1765917115.1020558,0.31511254019292606,0.2775188088417053,22922597.0,992.575410995,1e-05,
0.9036402106285095,148.0,147,0.7779387682676315,1765917121.8515613,0.3172561629153269,0.2790415287017822,23075685.0,999.324914874,1e-05,
0.9089142084121704,149.0,148,0.7774210870265961,1765917128.690909,0.31939978563772775,0.26740846037864685,23239973.0,1006.164256007,1e-05,
0.9457135200500488,150.0,149,0.7679258584976196,1765917137.0432057,0.3215434083601286,0.27517011761665344,23407446.0,1014.516560581,1e-05,
0.8737170696258545,151.0,150,0.7861330360174179,1765917143.1834602,0.3236870310825295,0.2878880202770233,23555395.0,1020.656793153,1e-05,
0.9183228015899658,152.0,151,0.7773907035589218,1765917149.4471586,0.3258306538049303,0.2719109058380127,23712167.0,1026.920531751,1e-05,
0.9332846403121948,153.0,152,0.769836887717247,1765917156.0008464,0.3279742765273312,0.27037057280540466,23869562.0,1033.474196265,1e-05,
0.9258699417114258,154.0,153,0.7710264027118683,1765917162.9331608,0.33011789924973206,0.26988548040390015,24027568.0,1040.406474853,1e-05,
0.93994140625,155.0,154,0.7713661342859268,1765917169.5767155,0.3322615219721329,0.2693636417388916,24183451.0,1047.050065144,1e-05,
0.9102942943572998,156.0,155,0.7756021320819855,1765917176.9567492,0.33440514469453375,0.26894819736480713,24342400.0,1054.430136948,1e-05,
0.9389159679412842,157.0,156,0.7706080228090286,1765917185.27738,0.3365487674169346,0.25822845101356506,24500736.0,1062.750748521,1e-05,
0.8974753618240356,158.0,157,0.7789408266544342,1765917192.982616,0.3386923901393355,0.27358269691467285,24652820.0,1070.455943366,1e-05,
0.9071969389915466,159.0,158,0.7746773511171341,1765917199.4980428,0.3408360128617363,0.27385827898979187,24810632.0,1076.971397375,1e-05,
0.8984401226043701,160.0,159,0.7766064554452896,1765917206.943053,0.3429796355841372,0.27487632632255554,24968589.0,1084.416395966,1e-05,
0.9342564344406128,161.0,160,0.7694284170866013,1765917213.799109,0.34512325830653806,0.2682657837867737,25125017.0,1091.272453897,1e-05,
0.8705539107322693,162.0,161,0.7844977527856827,1765917220.3562493,0.34726688102893893,0.27709299325942993,25277188.0,1097.829594624,1e-05,
0.8591961860656738,163.0,162,0.7883018255233765,1765917226.529486,0.34941050375133975,0.26965832710266113,25430057.0,1104.002819546,1e-05,
0.8674169778823853,164.0,163,0.7882927656173706,1765917234.2383335,0.3515541264737406,0.2653006315231323,25583830.0,1111.71169035,1e-05,
0.9193059206008911,165.0,164,0.7736842185258865,1765917241.0149333,0.3536977491961415,0.270361065864563,25742285.0,1118.488311943,1e-05,
0.8972576260566711,166.0,165,0.7771856635808945,1765917248.5825562,0.3558413719185423,0.2668922245502472,25907065.0,1126.055894111,1e-05,
0.8879625201225281,167.0,166,0.7800832688808441,1765917254.1098602,0.3579849946409432,0.2814110219478607,26051750.0,1131.583210735,1e-05,
0.9135948419570923,168.0,167,0.7753190845251083,1765917260.6241393,0.36012861736334406,0.26783487200737,26204362.0,1138.097500059,1e-05,
0.9333984851837158,169.0,168,0.7695822268724442,1765917268.1382637,0.36227224008574493,0.26751604676246643,26364857.0,1145.611642768,1e-05,
0.895372211933136,170.0,169,0.7795823365449905,1765917273.860551,0.36441586280814575,0.2747308313846588,26513585.0,1151.333921656,1e-05,
0.9225283861160278,171.0,170,0.7734728455543518,1765917281.510836,0.3665594855305466,0.2523513436317444,26680409.0,1158.984196978,1e-05,
0.8722108602523804,172.0,171,0.7874527871608734,1765917286.9286323,0.3687031082529475,0.3003062903881073,26817383.0,1164.401983226,1e-05,
0.9171189069747925,173.0,172,0.7752217203378677,1765917293.1008253,0.3708467309753483,0.2814525365829468,26962206.0,1170.574145247,1e-05,
0.8880560398101807,174.0,173,0.7810211032629013,1765917300.361296,0.3729903536977492,0.26170966029167175,27123276.0,1177.834659477,1e-05,
0.919087827205658,175.0,174,0.7721937894821167,1765917307.6182833,0.37513397642015006,0.25372040271759033,27290681.0,1185.091603951,1e-05,
0.9208672046661377,176.0,175,0.7721206098794937,1765917314.123395,0.37727759914255093,0.26504525542259216,27449673.0,1191.596741142,1e-05,
0.8910498023033142,177.0,176,0.7791332006454468,1765917320.2123282,0.37942122186495175,0.2728343904018402,27601441.0,1197.685674625,1e-05,
0.9072490930557251,178.0,177,0.7785675525665283,1765917326.8069086,0.3815648445873526,0.29507768154144287,27748300.0,1204.280285618,1e-05,
0.8613860607147217,179.0,178,0.7877731919288635,1765917333.3672736,0.3837084673097535,0.28422197699546814,27900973.0,1210.840593671,1e-05,
0.9044272899627686,180.0,179,0.7770043909549713,1765917340.2998297,0.3858520900321543,0.2612718343734741,28057386.0,1217.773186317,1e-05,
0.9063094854354858,181.0,180,0.776004746556282,1765917347.048728,0.3879957127545552,0.2580937147140503,28218433.0,1224.522085317,1e-05,
0.8954654932022095,182.0,181,0.7787841707468033,1765917354.963808,0.39013933547695606,0.26160648465156555,28378531.0,1232.437169791,1e-05,
0.837463915348053,183.0,182,0.7946055829524994,1765917359.8731072,0.39228295819935693,0.28984618186950684,28517567.0,1237.346465265,1e-05,
0.8622209429740906,184.0,183,0.7843206822872162,1765917365.971423,0.39442658092175775,0.2609129548072815,28678245.0,1243.444781776,1e-05,
0.9076501131057739,185.0,184,0.7756591290235519,1765917373.2775218,0.3965702036441586,0.2469603568315506,28847748.0,1250.750885073,1e-05,
0.8942794799804688,186.0,185,0.7785149067640305,1765917379.2416115,0.3987138263665595,0.26666340231895447,29003477.0,1256.714982146,1e-05,
0.8923498392105103,187.0,186,0.7788543552160263,1765917386.8792746,0.4008574490889603,0.2585061490535736,29163981.0,1264.352644327,1e-05,
0.8858551979064941,188.0,187,0.7789500653743744,1765917394.1666174,0.4030010718113612,0.2727375626564026,29313769.0,1271.639948659,1e-05,
0.8774757385253906,189.0,188,0.779957577586174,1765917401.0890183,0.40514469453376206,0.2563305199146271,29474111.0,1278.562380539,1e-05,
0.9294246435165405,190.0,189,0.7703728824853897,1765917407.718307,0.40728831725616294,0.2543453276157379,29641339.0,1285.191662518,1e-05,
0.864620566368103,191.0,190,0.7852097451686859,1765917414.243376,0.40943193997856375,0.2720222771167755,29795124.0,1291.716733186,1e-05,
0.9074100255966187,192.0,191,0.7754266858100891,1765917420.7846406,0.4115755627009646,0.2623259723186493,29956920.0,1298.257988681,1e-05,
0.9203191995620728,193.0,192,0.769912376999855,1765917427.8267329,0.4137191854233655,0.27081090211868286,30113790.0,1305.300042858,1e-05,
0.8826982378959656,194.0,193,0.7787079811096191,1765917435.044975,0.41586280814576637,0.283293217420578,30267060.0,1312.518326845,1e-05,
0.8988696932792664,195.0,194,0.7769798636436462,1765917441.127358,0.4180064308681672,0.28662291169166565,30420733.0,1318.600723541,1e-05,
0.903419017791748,196.0,195,0.7744110524654388,1765917448.2859855,0.42015005359056806,0.2790454030036926,30582338.0,1325.759333243,1e-05,
0.8642579317092896,197.0,196,0.7871639281511307,1765917453.7295945,0.42229367631296894,0.2876172959804535,30735043.0,1331.202937575,1e-05,
0.895706295967102,198.0,197,0.7770364582538605,1765917459.6427686,0.42443729903536975,0.28821539878845215,30885025.0,1337.116128013,1e-05,
0.8890811800956726,199.0,198,0.7780372500419617,1765917465.7455666,0.4265809217577706,0.2822880744934082,31036663.0,1343.218893641,1e-05,
0.8474451303482056,200.0,199,0.7892027497291565,1765917471.5653698,0.4287245444801715,0.28717881441116333,31184340.0,1349.038746521,1e-05,
0.897313117980957,201.0,200,0.7761043012142181,1765917487.304374,0.43086816720257237,0.2698395252227783,31345142.0,1364.77775935,1e-05,
