_timestamp,train/global_step,train/mean_token_accuracy,train/loss,train/epoch,train/learning_rate,_runtime,train/grad_norm,_step,train/num_tokens,eval/accuracy
1765916839.6157923,110.0,0.7902673929929733,0.8329084515571594,0.2357984994640943,0.0001,724.618109739,0.06379847228527069,109,17125261.0,
1765916846.4553897,111.0,0.7909403890371323,0.825480580329895,0.2379421221864952,0.0001,731.457678648,0.08925717324018478,110,17285808.0,
1765916853.4301596,112.0,0.7917720675468445,0.8265206813812256,0.24008574490889603,0.0001,738.432432599,0.14510220289230347,111,17436207.0,
1765916860.2318664,113.0,0.7809045165777206,0.8551901578903198,0.2422293676312969,0.0001,745.234126091,0.06938128918409348,112,17609651.0,
1765916867.1030521,114.0,0.7843539863824844,0.8524789810180664,0.24437299035369775,0.0001,752.105338885,0.09302303194999695,113,17764531.0,
1765916874.118931,115.0,0.797333762049675,0.8059305548667908,0.2465166130760986,0.0001,759.121208976,0.17786119878292084,114,17923936.0,
1765916881.4005768,116.0,0.7914334684610367,0.8216326832771301,0.24866023579849947,0.0001,766.40287315,0.06620880216360092,115,18080869.0,
1765916887.5052407,117.0,0.782215416431427,0.8640786409378052,0.2508038585209003,0.0001,772.507527423,0.16179941594600677,116,18244414.0,
1765916895.07557,118.0,0.7815889567136765,0.8668214082717896,0.2529474812433012,0.0001,780.077831557,0.09247124195098877,117,18401734.0,
1765916901.313149,119.0,0.7911702245473862,0.8237582445144653,0.25509110396570206,0.0001,786.315444675,0.07058089971542358,118,18555213.0,
1765916909.5014143,120.0,0.7675891071557999,0.9209386706352234,0.2572347266881029,0.0001,794.5037242,0.06149924919009209,119,18729596.0,
1765916914.998961,121.0,0.7887208461761475,0.8337299227714539,0.25937834941050375,0.0001,800.001248321,0.15735168755054474,120,18874599.0,
1765916922.5745595,122.0,0.7805285751819611,0.8562138080596924,0.2615219721329046,0.0001,807.576837112,0.06718090921640396,121,19043580.0,
1765916928.369354,123.0,0.7864870131015778,0.8467684984207153,0.26366559485530544,0.0001,813.371641803,0.11554194241762161,122,19188254.0,
1765916934.1842544,124.0,0.7934245467185974,0.813783586025238,0.2658092175777063,0.0001,819.186560372,0.11186054348945618,123,19336517.0,
1765916941.048653,125.0,0.7915182709693909,0.8264422416687012,0.2679528403001072,0.0001,826.051035719,0.06796098500490189,124,19494094.0,
1765916947.015664,126.0,0.7854573726654053,0.8481698036193848,0.27009646302250806,0.0001,832.017932364,0.10826919972896576,125,19648425.0,
1765916953.1714005,127.0,0.7838466018438339,0.8512847423553467,0.2722400857449089,0.0001,838.173825926,0.0684472844004631,126,19798344.0,
1765916959.368674,128.0,0.7870164811611176,0.837812602519989,0.27438370846730975,0.0001,844.370967272,0.07340186834335327,127,19955841.0,
1765916965.2100863,129.0,0.7910681366920471,0.8287463188171387,0.2765273311897106,0.0001,850.212398451,0.07646757364273071,128,20107598.0,
1765916970.83831,130.0,0.7913492918014526,0.828113317489624,0.27867095391211144,0.0001,855.840598351,0.071377694606781,129,20258362.0,
1765916977.2137408,131.0,0.7766039818525314,0.8780242204666138,0.2808145766345123,0.0001,862.216025614,0.0809997171163559,130,20412165.0,
1765916982.7398722,132.0,0.7955544888973236,0.8073112964630127,0.2829581993569132,0.0001,867.742167887,0.13825881481170654,131,20561798.0,
1765916988.9142976,133.0,0.7818562686443329,0.8572466969490051,0.28510182207931406,0.0001,873.916674645,0.11407800763845444,132,20720111.0,
1765916995.2254667,134.0,0.791674792766571,0.8229478597640991,0.2872454448017149,0.0001,880.227750101,0.12117242068052292,133,20876095.0,
1765917001.79655,135.0,0.7864530682563782,0.842207670211792,0.28938906752411575,0.0001,886.798953791,0.08033562451601028,134,21031975.0,
1765917008.954492,136.0,0.7930345684289932,0.8099141120910645,0.2915326902465166,0.0001,893.956813927,0.12174329906702042,135,21180614.0,
1765917017.4640758,137.0,0.7722516357898712,0.9020132422447205,0.2936763129689175,0.0001,902.466364711,0.08876615017652512,136,21349138.0,
1765917024.636501,138.0,0.7748968154191971,0.8837795853614807,0.2958199356913183,0.0001,909.638776174,0.10106261819601059,137,21511590.0,
1765917030.6824462,139.0,0.785896822810173,0.8456069827079773,0.2979635584137192,0.0001,915.684736161,0.12699642777442932,138,21656819.0,
1765917036.8962934,140.0,0.7796543538570404,0.8676687479019165,0.30010718113612006,0.0001,921.898566758,0.08416926115751266,139,21811238.0,
1765917043.579835,141.0,0.7720662206411362,0.8974607586860657,0.3022508038585209,0.0001,928.58212806,0.08662716299295425,140,21980388.0,
1765917051.3088877,142.0,0.773904338479042,0.8897656202316284,0.30439442658092175,0.0001,936.311187031,0.07038843631744385,141,22142594.0,
1765917057.7500577,143.0,0.7772110104560852,0.8803181648254395,0.3065380493033226,0.0001,942.752352959,0.1120968610048294,142,22299845.0,
1765917065.1028254,144.0,0.7893768101930618,0.8363708853721619,0.3086816720257235,0.0001,950.105118989,0.09228087961673737,143,22465527.0,
1765917072.1566846,145.0,0.7943995296955109,0.8134617805480957,0.3108252947481243,0.0001,957.158966538,0.20084600150585175,144,22618289.0,
1765917078.4831016,146.0,0.7905449569225311,0.8291980028152466,0.3129689174705252,0.0001,963.485373539,0.10723502933979034,145,22770622.0,
1765917084.321818,147.0,0.7956354171037674,0.8020725846290588,0.31511254019292606,0.0001,969.32411887,0.16477848589420319,146,22922597.0,
1765917090.9374363,148.0,0.7888758778572083,0.8311200141906738,0.3172561629153269,0.0001,975.939744717,0.07975278049707413,147,23075685.0,
1765917097.685657,149.0,0.7887427359819412,0.83453369140625,0.31939978563772775,0.0001,982.687957729,0.08497443795204163,148,23239973.0,
1765917105.9277775,150.0,0.7794215083122253,0.8742036819458008,0.3215434083601286,0.0001,990.93005595,0.07212511450052261,149,23407446.0,
1765917111.9780228,151.0,0.7974938154220581,0.7995644807815552,0.3236870310825295,0.0001,996.980326952,0.08046633750200272,150,23555395.0,
1765917118.1539805,152.0,0.7890119552612305,0.8443132638931274,0.3258306538049303,0.0001,1003.156278109,0.09781228005886078,151,23712167.0,
1765917124.6097004,153.0,0.7817888259887695,0.8597432374954224,0.3279742765273312,0.0001,1009.611999304,0.073993980884552,152,23869562.0,
1765917131.3537276,154.0,0.7813083529472351,0.8556918501853943,0.33011789924973206,0.0001,1016.356034028,0.0741562470793724,153,24027568.0,
1765917137.8330889,155.0,0.7826961278915405,0.8661653995513916,0.3322615219721329,0.0001,1022.835385472,0.07449440658092499,154,24183451.0,
1765917145.099759,156.0,0.7872616052627563,0.8378395438194275,0.33440514469453375,0.0001,1030.102020167,0.12167637050151825,155,24342400.0,
1765917153.2415853,157.0,0.7812500596046448,0.8700163960456848,0.3365487674169346,0.0001,1038.243875086,0.11063399910926819,156,24500736.0,
1765917160.848456,158.0,0.790929764509201,0.8254761695861816,0.3386923901393355,0.0001,1045.850731298,0.11410339176654816,157,24652820.0,
1765917167.194664,159.0,0.785039633512497,0.8379530906677246,0.3408360128617363,0.0001,1052.19695378,0.08930180966854095,158,24810632.0,
1765917174.5432184,160.0,0.7882562130689621,0.8268227577209473,0.3429796355841372,0.0001,1059.545511212,0.1605284959077835,159,24968589.0,
1765917181.2934527,161.0,0.7810372561216354,0.8647767305374146,0.34512325830653806,0.0001,1066.295735696,0.11057760566473007,160,25125017.0,
1765917187.7194555,162.0,0.795245885848999,0.8021165132522583,0.34726688102893893,0.0001,1072.721759361,0.15701399743556976,161,25277188.0,
1765917193.73687,163.0,0.7995029985904694,0.7891071438789368,0.34941050375133975,0.0001,1078.739156262,0.1712374985218048,162,25430057.0,
1765917201.3024178,164.0,0.7986285388469696,0.7993485927581787,0.3515541264737406,0.0001,1086.304713532,0.14542514085769653,163,25583830.0,
1765917207.987579,165.0,0.7844606935977936,0.851678729057312,0.3536977491961415,0.0001,1092.989862492,0.09735028445720673,164,25742285.0,
1765917215.4303927,166.0,0.7879836857318878,0.8307284712791443,0.3558413719185423,0.0001,1100.432677625,0.1803373247385025,165,25907065.0,
1765917220.8079507,167.0,0.7917158901691437,0.8156909942626953,0.3579849946409432,0.0001,1105.81024071,0.1274784803390503,166,26051750.0,
1765917227.2426243,168.0,0.7868173718452454,0.8455338478088379,0.36012861736334406,0.0001,1112.244920267,0.14258699119091034,167,26204362.0,
1765917234.592461,169.0,0.7804574370384216,0.8651294708251953,0.36227224008574493,0.0001,1119.594755116,0.1733139306306839,168,26364857.0,
1765917240.2066946,170.0,0.7904804646968842,0.8273110389709473,0.36441586280814575,0.0001,1125.209004128,0.08590386807918549,169,26513585.0,
1765917247.6752615,171.0,0.7830695509910583,0.8593223094940186,0.3665594855305466,0.0001,1132.677549692,0.14992937445640564,170,26680409.0,
1765917252.9426842,172.0,0.7997496575117111,0.799328625202179,0.3687031082529475,0.0001,1137.944984486,0.08553391695022583,171,26817383.0,
1765917259.0141327,173.0,0.7864912003278732,0.8477883338928223,0.3708467309753483,0.0001,1144.016421728,0.08243783563375473,172,26962206.0,
1765917266.1775157,174.0,0.7919180691242218,0.8220264315605164,0.3729903536977492,0.0001,1151.179787183,0.0743338018655777,173,27123276.0,
1765917273.2305484,175.0,0.7828823328018188,0.8556573390960693,0.37513397642015006,0.0001,1158.23282618,0.14656229317188263,174,27290681.0,
1765917279.6016395,176.0,0.782493993639946,0.8573713898658752,0.37727759914255093,0.0001,1164.603933471,0.09908788651227951,175,27449673.0,
1765917285.6005983,177.0,0.7901666909456253,0.8268915414810181,0.37942122186495175,0.0001,1170.602856272,0.2044731229543686,176,27601441.0,
1765917292.0894604,178.0,0.7891694903373718,0.8390929698944092,0.3815648445873526,0.0001,1177.091769289,0.14383000135421753,177,27748300.0,
1765917298.563834,179.0,0.7992160022258759,0.7964636087417603,0.3837084673097535,0.0001,1183.566126152,0.12482219189405441,178,27900973.0,
1765917305.3635774,180.0,0.7877147793769836,0.8396010398864746,0.3858520900321543,0.0001,1190.365836857,0.0863104984164238,179,28057386.0,
1765917311.9771826,181.0,0.7856537997722626,0.8458945751190186,0.3879957127545552,0.0001,1196.979482994,0.16526493430137634,180,28218433.0,
1765917319.7002206,182.0,0.7889165878295898,0.8340244293212891,0.39013933547695606,0.0001,1204.702504341,0.13582152128219604,181,28378531.0,
1765917324.4865155,183.0,0.8053572326898575,0.7719063758850098,0.39228295819935693,0.0001,1209.488794163,0.14976200461387634,182,28517567.0,
1765917330.4684286,184.0,0.7948254495859146,0.7996888160705566,0.39442658092175775,0.0001,1215.47071561,0.14335352182388306,183,28678245.0,
1765917337.6366467,185.0,0.785552591085434,0.8517287373542786,0.3965702036441586,0.0001,1222.638918907,0.12964178621768951,184,28847748.0,
1765917343.5038092,186.0,0.7898184508085251,0.8326456546783447,0.3987138263665595,0.0001,1228.506107081,0.08168541640043259,185,29003477.0,
1765917351.024205,187.0,0.7895765602588654,0.8308908939361572,0.4008574490889603,0.0001,1236.026512084,0.10663347691297531,186,29163981.0,
1765917358.2554588,188.0,0.7901546061038971,0.821998655796051,0.4030010718113612,0.0001,1243.257754356,0.16446124017238617,187,29313769.0,
1765917365.01642,189.0,0.7903087288141251,0.8160706758499146,0.40514469453376206,0.0001,1250.01870356,0.08765503764152527,188,29474111.0,
1765917371.5290968,190.0,0.7813502848148346,0.869545578956604,0.40728831725616294,0.0001,1256.531368879,0.1220170184969902,189,29641339.0,
1765917377.9136045,191.0,0.7960709184408188,0.8040504455566406,0.40943193997856375,0.0001,1262.915898725,0.15874820947647095,190,29795124.0,
1765917384.3501892,192.0,0.7859937399625778,0.8458695411682129,0.4115755627009646,0.0001,1269.352475456,0.1028711199760437,191,29956920.0,
1765917391.1940475,193.0,0.7808366566896439,0.856576144695282,0.4137191854233655,0.0001,1276.19632175,0.09264741837978363,192,30113790.0,
1765917398.34857,194.0,0.7899259775876999,0.8235297799110413,0.41586280814576637,0.0001,1283.350839994,0.17724062502384186,193,30267060.0,
1765917404.3338952,195.0,0.7868188321590424,0.8386818170547485,0.4180064308681672,0.0001,1289.336171148,0.13425062596797943,194,30420733.0,
1765917411.4364276,196.0,0.7860807329416275,0.8414955139160156,0.42015005359056806,0.0001,1296.438722236,0.09805995970964432,195,30582338.0,
1765917416.752891,197.0,0.7978934943675995,0.802668571472168,0.42229367631296894,0.0001,1301.755150549,0.16453871130943298,196,30735043.0,
1765917422.5729616,198.0,0.7887389063835144,0.8343009948730469,0.42443729903536975,0.0001,1307.575248989,0.11119925230741501,197,30885025.0,
1765917428.5274994,199.0,0.7893234044313431,0.8280293941497803,0.4265809217577706,0.0001,1313.529792467,0.09214115142822266,198,31036663.0,
1765917434.2160218,200.0,0.7999172657728195,0.7879019975662231,0.4287245444801715,0.0001,1319.218296861,0.13150888681411743,199,31184340.0,
1765917444.580707,201.0,0.7871632874011993,0.8384522199630737,0.43086816720257237,0.0001,1329.583019996,0.10992211103439331,200,31345142.0,
1765917450.8832304,202.0,0.7820467203855515,0.8541607856750488,0.4330117899249732,0.0001,1335.885534309,0.09947067499160767,201,31495847.0,
1765917457.8250968,203.0,0.790155440568924,0.8251665234565735,0.43515541264737406,0.0001,1342.827411514,0.12225838005542755,202,31654749.0,
1765917463.0114107,204.0,0.7884410172700882,0.8344092965126038,0.43729903536977494,0.0001,1348.013718302,0.14658047258853912,203,31808152.0,
1765917470.060633,205.0,0.7840815782546997,0.8504878282546997,0.43944265809217575,0.0001,1355.062912516,0.10169210284948349,204,31977458.0,
1765917475.993395,206.0,0.7899523228406906,0.8219879269599915,0.4415862808145766,0.0001,1360.995681549,0.13637898862361908,205,32129990.0,
1765917484.2216127,207.0,0.7800557166337967,0.8716238141059875,0.4437299035369775,0.0001,1369.223910394,0.1315561830997467,206,32295318.0,
1765917491.112661,208.0,0.7825334817171097,0.8556974530220032,0.44587352625937837,0.0001,1376.114957079,0.08588752150535583,207,32458576.0,
1765917497.9787583,209.0,0.7868122458457947,0.836033284664154,0.4480171489817792,0.0001,1382.98106648,0.10439383238554001,208,32617496.0,
1765917505.833852,210.0,0.791007786989212,0.8245667219161987,0.45016077170418006,0.0001,1390.836140148,0.10642105340957642,209,32779172.0,
