train/num_tokens,train/learning_rate,_step,_runtime,_timestamp,train/loss,train/mean_token_accuracy,train/global_step,train/epoch,train/grad_norm,eval/accuracy
31036663.0,0.0001,198,6197.461424673,1765922734.1394546,0.7015763521194458,0.810641884803772,199.0,0.4265809217577706,0.4988102912902832,
31184340.0,0.0001,199,6223.753089236,1765922760.4311333,0.6649701595306396,0.8208183944225311,200.0,0.4287245444801715,0.6418927907943726,
31345142.0,0.0001,200,6260.096476847,1765922796.7745,0.7096678018569946,0.8073342144489288,201.0,0.43086816720257237,0.5097915530204773,
31495847.0,0.0001,201,6287.711310684,1765922824.3891804,0.7278226613998413,0.8032317161560059,202.0,0.4330117899249732,0.4246026575565338,
31654749.0,0.0001,202,6322.182557452,1765922858.860554,0.6978291869163513,0.8112916648387909,203.0,0.43515541264737406,0.651175856590271,
31808152.0,0.0001,203,6346.262312944,1765922882.9402602,0.7083980441093445,0.808459997177124,204.0,0.43729903536977494,0.21623378992080688,
31977458.0,0.0001,204,6377.763871537,1765922914.4418256,0.7265276908874512,0.804741233587265,205.0,0.43944265809217575,0.7175410985946655,
32129990.0,0.0001,205,6403.701694689,1765922940.3797252,0.6947945356369019,0.8117753565311432,206.0,0.4415862808145766,0.5639057755470276,
32295318.0,0.0001,206,6439.828171787,1765922976.5061052,0.7500768899917603,0.799592137336731,207.0,0.4437299035369775,0.6980404257774353,
32458576.0,0.0001,207,6472.381562673,1765923009.0595665,0.7320088148117065,0.8035817742347717,208.0,0.44587352625937837,0.6933125853538513,
32617496.0,0.0001,208,6503.643875869,1765923040.3219125,0.7072851657867432,0.8082708716392517,209.0,0.4480171489817792,0.4022745192050934,
32779172.0,0.0001,209,6540.887899219,1765923077.565952,0.7029536962509155,0.8114676177501678,210.0,0.45016077170418006,0.6849325299263,
32931223.0,0.0001,210,6574.111264405,1765923110.7892337,0.6863546967506409,0.8133423626422882,211.0,0.45230439442658094,0.33598658442497253,
33081708.0,0.0001,211,6607.004101481,1765923143.6821477,0.6978947520256042,0.810225784778595,212.0,0.45444801714898175,0.7730153799057007,
33234519.0,0.0001,212,6634.998031973,1765923171.6760182,0.707823634147644,0.8091761469841003,213.0,0.4565916398713826,0.6566747426986694,
33380554.0,0.0001,213,6662.354496201,1765923199.0323987,0.6906907558441162,0.8130365610122681,214.0,0.4587352625937835,0.6691181659698486,
33541078.0,0.0001,214,6700.022662259,1765923236.7007074,0.7325838208198547,0.8022907972335815,215.0,0.4608788853161844,0.6313443779945374,
33702070.0,0.0001,215,6733.680444062,1765923270.3584857,0.7057338953018188,0.809525728225708,216.0,0.4630225080385852,0.27081263065338135,
33851344.0,0.0001,216,6762.741180305,1765923299.419199,0.6620789766311646,0.8215717673301697,217.0,0.46516613076098606,0.6585866808891296,
34005428.0,0.0001,217,6794.92528417,1765923331.6032646,0.699275016784668,0.8110500574111938,218.0,0.46730975348338694,0.20520244538784027,
34142448.0,0.0001,218,6821.61926707,1765923358.2972007,0.7027192711830139,0.8089931309223175,219.0,0.4694533762057878,0.578295886516571,
34293582.0,0.0001,219,6849.281286123,1765923385.959286,0.6634256839752197,0.8199024498462677,220.0,0.4715969989281886,0.26657888293266296,
34448802.0,0.0001,220,6881.723359441,1765923418.4013176,0.7333139181137085,0.8042576909065247,221.0,0.4737406216505895,0.4451821744441986,
34608650.0,0.0001,221,6913.299404842,1765923449.9772322,0.694578230381012,0.8105879724025726,222.0,0.4758842443729904,0.4099572002887726,
34765848.0,0.0001,222,6946.12223505,1765923482.8001668,0.6808164119720459,0.8153010308742523,223.0,0.4780278670953912,0.427024245262146,
34923587.0,0.0001,223,6977.923208853,1765923514.601125,0.681074857711792,0.8167752921581268,224.0,0.48017148981779206,0.370650053024292,
35061736.0,0.0001,224,6998.711764375,1765923535.389711,0.6515697240829468,0.8224267661571503,225.0,0.48231511254019294,0.26798492670059204,
35224947.0,0.0001,225,7026.748739521,1765923563.4267023,0.7147444486618042,0.8061943352222443,226.0,0.4844587352625938,0.35258594155311584,
35383552.0,0.0001,226,7060.071742643,1765923596.7497969,0.7574518918991089,0.7960813045501709,227.0,0.4866023579849946,0.22906816005706787,
35537848.0,0.0001,227,7097.035412936,1765923633.713399,0.7014485597610474,0.8111540675163269,228.0,0.4887459807073955,0.3889104127883911,
35694801.0,0.0001,228,7123.107313786,1765923659.7852056,0.6935866475105286,0.811354786157608,229.0,0.4908896034297964,0.25730380415916443,
35847389.0,0.0001,229,7155.402163748,1765923692.0801363,0.6975635290145874,0.8113184869289398,230.0,0.4930332261521972,0.3515063524246216,
36001061.0,0.0001,230,7186.411770019,1765923723.0897758,0.7026002407073975,0.8110341429710388,231.0,0.49517684887459806,0.2708657383918762,
36153435.0,0.0001,231,7216.413514751,1765923753.091387,0.7089887857437134,0.8102758824825287,232.0,0.49732047159699894,0.2916609048843384,
36308551.0,0.0001,232,7244.442908818,1765923781.1209764,0.6917715668678284,0.8142492473125458,233.0,0.4994640943193998,0.3171140253543854,
36451452.0,0.0001,233,7272.233276854,1765923808.911165,0.6902876496315002,0.8137654364109039,234.0,0.5016077170418006,0.28159838914871216,
36596648.0,0.0001,234,7297.630396829,1765923834.308442,0.6609877347946167,0.8196915090084076,235.0,0.5037513397642015,0.3142859637737274,
36751665.0,0.0001,235,7333.330976703,1765923870.0089977,0.7040927410125732,0.8073700666427612,236.0,0.5058949624866024,0.21464289724826813,
36908485.0,0.0001,236,7370.774116131,1765923907.4520626,0.7074305415153503,0.8105526268482208,237.0,0.5080385852090032,0.48816826939582825,
37064151.0,0.0001,237,7398.217152571,1765923934.8951921,0.6603276133537292,0.8236566483974457,238.0,0.5101822079314041,0.20750662684440613,
37217517.0,0.0001,238,7426.208496801,1765923962.8865173,0.7030287981033325,0.8099293112754822,239.0,0.5123258306538049,0.47015661001205444,
37367961.0,0.0001,239,7450.748694252,1765923987.426609,0.6545017957687378,0.8218158185482025,240.0,0.5144694533762058,0.2121068686246872,
37526897.0,0.0001,240,7485.534608059,1765924022.212643,0.6923836469650269,0.8121207356452942,241.0,0.5166130760986066,0.23507660627365112,
37685668.0,0.0001,241,7513.330577347,1765924050.0084925,0.7405741214752197,0.7999290227890015,242.0,0.5187566988210075,0.39862775802612305,
37839489.0,0.0001,242,7543.921118101,1765924080.59914,0.6928832530975342,0.8127482533454895,243.0,0.5209003215434084,0.2274870127439499,
37997238.0,0.0001,243,7572.604328013,1765924109.2823653,0.7207890748977661,0.805188775062561,244.0,0.5230439442658092,0.42845380306243896,
38168011.0,0.0001,244,7610.006493144,1765924146.6845503,0.7617908716201782,0.795135498046875,245.0,0.5251875669882101,0.3220657706260681,
38326230.0,0.0001,245,7638.861930182,1765924175.54001,0.7129279971122742,0.8084020614624023,246.0,0.5273311897106109,0.3853761553764343,
38478252.0,0.0001,246,7669.555822564,1765924206.2339075,0.6621290445327759,0.8225628733634949,247.0,0.5294748124330118,0.27181270718574524,
38625546.0,0.0001,247,7694.177341127,1765924230.855437,0.6802624464035034,0.8151171505451202,248.0,0.5316184351554126,0.20803852379322052,
38771391.0,0.0001,248,7727.754648251,1765924264.4326956,0.6864169836044312,0.8132513761520386,249.0,0.5337620578778135,0.4001847803592682,
38929652.0,0.0001,249,7761.064423067,1765924297.742462,0.7064510583877563,0.8083831965923309,250.0,0.5359056806002144,0.2181536853313446,
39078825.0,0.0001,250,7788.837949412,1765924325.516018,0.7098702192306519,0.8056948184967041,251.0,0.5380493033226152,0.3844505548477173,
39250764.0,0.0001,251,7821.954901378,1765924358.6329372,0.7238867282867432,0.8046716153621674,252.0,0.5401929260450161,0.21246832609176636,
39401652.0,0.0001,252,7854.237586967,1765924390.9156194,0.6783884763717651,0.8165201246738434,253.0,0.5423365487674169,0.3073280155658722,
39556368.0,0.0001,253,7884.584848014,1765924421.2628965,0.6956191658973694,0.8128654062747955,254.0,0.5444801714898178,0.2599487006664276,
39716091.0,0.0001,254,7912.038746199,1765924448.7167451,0.6771663427352905,0.8158797323703766,255.0,0.5466237942122186,0.28789904713630676,
39864668.0,0.0001,255,7938.790963882,1765924475.468984,0.6996268033981323,0.8111944496631622,256.0,0.5487674169346195,0.31321918964385986,
40026842.0,0.0001,256,7968.775294591,1765924505.4532878,0.7340742349624634,0.8001983761787415,257.0,0.5509110396570204,0.28281906247138977,
40185219.0,0.0001,257,8000.86000942,1765924537.538033,0.6955341100692749,0.811643123626709,258.0,0.5530546623794212,0.4273456335067749,
40338073.0,0.0001,258,8029.853208992,1765924566.5311165,0.7152512073516846,0.8059491813182831,259.0,0.5551982851018221,0.36962515115737915,
40501465.0,0.0001,259,8062.530479888,1765924599.2084324,0.7301549315452576,0.8025160133838654,260.0,0.5573419078242229,0.2427908033132553,
40657227.0,0.0001,260,8095.988669159,1765924632.6666486,0.7027307748794556,0.8093155324459076,261.0,0.5594855305466238,0.21942846477031708,
40807442.0,0.0001,261,8128.208714278,1765924664.8867424,0.6783995628356934,0.8166143894195557,262.0,0.5616291532690246,0.28853410482406616,
40956359.0,0.0001,262,8159.439910026,1765924696.117952,0.7105351686477661,0.8071730732917786,263.0,0.5637727759914255,0.25162526965141296,
41113297.0,0.0001,263,8191.549612164,1765924728.2277267,0.7037003040313721,0.8092205226421356,264.0,0.5659163987138264,0.2778911590576172,
41267327.0,0.0001,264,8228.738761596,1765924765.4168859,0.7040185928344727,0.8083267509937286,265.0,0.5680600214362272,0.24247930943965912,
41416137.0,0.0001,265,8251.190479561,1765924787.8686023,0.6730197072029114,0.8183821439743042,266.0,0.5702036441586281,0.2544570565223694,
41572626.0,0.0001,266,8280.999134713,1765924817.6772056,0.6920446157455444,0.8134252727031708,267.0,0.572347266881029,0.2375195026397705,
41724870.0,0.0001,267,8309.551504483,1765924846.229509,0.675765872001648,0.8177444040775299,268.0,0.5744908896034298,0.26440244913101196,
41882397.0,0.0001,268,8344.081909485,1765924880.7599041,0.6707042455673218,0.8180223107337952,269.0,0.5766345123258306,0.2150164097547531,
42044695.0,0.0001,269,8373.219664263,1765924909.8977618,0.7138911485671997,0.8044785559177399,270.0,0.5787781350482315,0.23030664026737213,
42195750.0,0.0001,270,8402.847790443,1765924939.5257585,0.7230173349380493,0.8047426044940948,271.0,0.5809217577706324,0.23567679524421692,
42347658.0,0.0001,271,8433.806718516,1765924970.4848297,0.7165041565895081,0.807879239320755,272.0,0.5830653804930332,0.275398850440979,
42499617.0,0.0001,272,8463.74342999,1765925000.4215038,0.7196803092956543,0.8038290441036224,273.0,0.5852090032154341,0.4107857644557953,
42648060.0,0.0001,273,8493.841345538,1765925030.5194747,0.6738353967666626,0.8177077770233154,274.0,0.587352625937835,0.2724573612213135,
42799438.0,0.0001,274,8523.534870023,1765925060.2127614,0.6866798996925354,0.8139938414096832,275.0,0.5894962486602358,0.2920907139778137,
42945465.0,0.0001,275,8556.8608841,1765925093.53882,0.6859126091003418,0.8141571581363678,276.0,0.5916398713826366,0.3771097660064697,
43089377.0,0.0001,276,8585.396067499,1765925122.0741696,0.6707907915115356,0.8177464008331299,277.0,0.5937834941050375,0.2303999364376068,
43253006.0,0.0001,277,8623.856673771,1765925160.5347674,0.73558509349823,0.8030241429805756,278.0,0.5959271168274384,0.3100491762161255,
43420433.0,0.0001,278,8658.737163172,1765925195.4152648,0.6972442269325256,0.8108147978782654,279.0,0.5980707395498392,0.21364736557006836,
43577695.0,0.0001,279,8687.080656822,1765925223.7586002,0.696506679058075,0.8124900758266449,280.0,0.6002143622722401,0.3614407777786255,
43738482.0,0.0001,280,8724.012425964,1765925260.690444,0.6891380548477173,0.8127624988555908,281.0,0.602357984994641,0.22928832471370697,
43895774.0,0.0001,281,8760.646697498,1765925297.3247015,0.6976836323738098,0.8104337453842163,282.0,0.6045016077170418,0.2384480983018875,
44045728.0,0.0001,282,8787.727338172,1765925324.4052463,0.6968671083450317,0.8117868304252625,283.0,0.6066452304394426,0.2887113690376282,
44207082.0,0.0001,283,8821.529989207,1765925358.2079864,0.6979748010635376,0.8073986768722534,284.0,0.6087888531618435,0.3154121935367584,
44360492.0,0.0001,284,8854.93689889,1765925391.6149397,0.7158330678939819,0.8068062365055084,285.0,0.6109324758842444,0.2696465849876404,
44507249.0,0.0001,285,8886.485932235,1765925423.1639147,0.6537191867828369,0.8214559257030487,286.0,0.6130760986066452,0.38082119822502136,
44657380.0,0.0001,286,8919.121190113,1765925455.7992003,0.6907632350921631,0.8151756525039673,287.0,0.6152197213290461,0.22222889959812164,
44809690.0,0.0001,287,8945.718337847,1765925482.396397,0.6902937889099121,0.8130903244018555,288.0,0.617363344051447,0.41593310236930847,
44958006.0,0.0001,288,8970.361318711,1765925507.03934,0.6654068231582642,0.8185968995094299,289.0,0.6195069667738478,0.2667189836502075,
45127484.0,0.0001,289,9000.39981569,1765925537.0779366,0.7114992141723633,0.8087429702281952,290.0,0.6216505894962486,0.34963974356651306,
45288670.0,0.0001,290,9034.078710839,1765925570.7568412,0.7397056818008423,0.8019019365310669,291.0,0.6237942122186495,0.22164618968963623,
45435435.0,0.0001,291,9058.100793934,1765925594.7788267,0.6756886839866638,0.8155510127544403,292.0,0.6259378349410504,0.2370980679988861,
45582758.0,0.0001,292,9087.660589048,1765925624.3385904,0.689603328704834,0.8136796057224274,293.0,0.6280814576634512,0.40122538805007935,
45724786.0,0.0001,293,9116.813847663,1765925653.4918542,0.6678241491317749,0.8184429109096527,294.0,0.6302250803858521,0.3885335326194763,
45875653.0,0.0001,294,9144.657309822,1765925681.3353918,0.6815672516822815,0.8151216804981232,295.0,0.632368703108253,0.573175847530365,
46026612.0,0.0001,295,9173.568911074,1765925710.2470372,0.6784762144088745,0.8153621256351471,296.0,0.6345123258306538,0.31700849533081055,
46173537.0,0.0001,296,9201.123370477,1765925737.8014786,0.6813428997993469,0.8157639503479004,297.0,0.6366559485530546,0.46075239777565,
46337020.0,0.0001,297,9232.758858289,1765925769.4368625,0.7184932231903076,0.8065854012966156,298.0,0.6387995712754555,0.36689653992652893,
46484878.0,0.0001,298,9261.996596005,1765925798.674573,0.7004293203353882,0.8124330937862396,299.0,0.6409431939978564,0.46531087160110474,
46638837.0,0.0001,299,9291.552188472,1765925828.2301285,0.6956138014793396,0.8098977506160736,300.0,0.6430868167202572,0.43238943815231323,
46792654.0,0.0001,300,9325.632626716,1765925862.310625,0.6912375092506409,0.813327431678772,301.0,0.6452304394426581,0.5026637315750122,
46956735.0,0.0001,301,9353.582384827,1765925890.2604961,0.7137401103973389,0.805439293384552,302.0,0.647374062165059,0.4156148135662079,
47119017.0,0.0001,302,9391.419167701,1765925928.0971336,0.7334939241409302,0.8031922876834869,303.0,0.6495176848874598,0.39161190390586853,
47277064.0,0.0001,303,9427.123020136,1765925963.8010473,0.6934289932250977,0.8120453655719757,304.0,0.6516613076098606,0.514700174331665,
47425177.0,0.0001,304,9464.389580407,1765926001.0676782,0.6971675157546997,0.808919370174408,305.0,0.6538049303322615,0.4294901192188263,
47567815.0,0.0001,305,9488.743571817,1765926025.4215496,0.6635128259658813,0.8199482560157776,306.0,0.6559485530546624,0.4593307673931122,
47711542.0,0.0001,306,9516.942231,1765926053.6203084,0.6493217945098877,0.8203277885913849,307.0,0.6580921757770632,0.41943758726119995,
47867963.0,0.0001,307,9547.34204932,1765926084.0201137,0.70064777135849,0.8126842081546783,308.0,0.6602357984994641,0.41854384541511536,
48027087.0,0.0001,308,9580.131426886,1765926116.8093822,0.6833130121231079,0.8137577772140503,309.0,0.662379421221865,0.36126065254211426,
48181216.0,0.0001,309,9610.010046053,1765926146.6880295,0.7237337827682495,0.8036852180957794,310.0,0.6645230439442658,0.4099244773387909,
48346653.0,0.0001,310,9643.44283799,1765926180.1207657,0.743446946144104,0.8010226488113403,311.0,0.6666666666666666,0.30885082483291626,
48515202.0,0.0001,311,9674.002235846,1765926210.680326,0.7378943562507629,0.802453339099884,312.0,0.6688102893890675,0.3509249985218048,
48681596.0,0.0001,312,9704.576765301,1765926241.2548287,0.7165915966033936,0.8076705038547516,313.0,0.6709539121114684,0.20943981409072876,
48830511.0,0.0001,313,9736.08163211,1765926272.7595963,0.645604133605957,0.8234611749649048,314.0,0.6730975348338692,0.40883687138557434,
48979750.0,0.0001,314,9771.227314457,1765926307.905277,0.7164872884750366,0.8073140382766724,315.0,0.6752411575562701,0.2252267450094223,
49140486.0,0.0001,315,9806.759836991,1765926343.4379594,0.6923191547393799,0.8147206008434296,316.0,0.677384780278671,0.3791219890117645,
49297672.0,0.0001,316,9844.309236119,1765926380.98737,0.6895414590835571,0.8144033253192902,317.0,0.6795284030010718,0.22410155832767487,
49448662.0,0.0001,317,9871.601187366,1765926408.2793033,0.6886594295501709,0.8141930997371674,318.0,0.6816720257234726,0.34426724910736084,
49615721.0,0.0001,318,9903.574633964,1765926440.2527144,0.6903356313705444,0.8139238059520721,319.0,0.6838156484458735,0.23676957190036774,
49770136.0,0.0001,319,9932.839853792,1765926469.5179517,0.6660516262054443,0.8187517821788788,320.0,0.6859592711682744,0.31846627593040466,
49932945.0,0.0001,320,9963.755399334,1765926500.4335306,0.7076748609542847,0.8095271289348602,321.0,0.6881028938906752,0.21809853613376617,
50079045.0,0.0001,321,9994.699261038,1765926531.3773818,0.6666964888572693,0.8189539909362793,322.0,0.6902465166130761,0.22979280352592468,
50243726.0,0.0001,322,10029.114489781,1765926565.7926047,0.7096583247184753,0.8074553608894348,323.0,0.692390139335477,0.2378612607717514,
50404071.0,0.0001,323,10066.331110417,1765926603.009232,0.690441370010376,0.8147794008255005,324.0,0.6945337620578779,0.2311682552099228,
50557944.0,0.0001,324,10099.766256816,1765926636.4443061,0.7136306762695312,0.8064723610877991,325.0,0.6966773847802786,0.24160704016685486,
50723566.0,0.0001,325,10132.480849145,1765926669.1588502,0.7069992423057556,0.8104344308376312,326.0,0.6988210075026795,0.21768531203269958,
50868735.0,0.0001,326,10161.601079922,1765926698.2790935,0.6336326003074646,0.827531099319458,327.0,0.7009646302250804,0.23643845319747925,
51027679.0,0.0001,327,10191.001401529,1765926727.679519,0.7098509669303894,0.8080367147922516,328.0,0.7031082529474812,0.21749569475650787,
51188474.0,0.0001,328,10228.496545158,1765926765.1745937,0.7277716398239136,0.8036303222179413,329.0,0.7052518756698821,0.3166934549808502,
51334182.0,0.0001,329,10257.744000182,1765926794.4219918,0.6658298969268799,0.8181631863117218,330.0,0.707395498392283,0.28476518392562866,
51499899.0,0.0001,330,10290.484545696,1765926827.1625834,0.7018656730651855,0.8110174238681793,331.0,0.7095391211146839,0.2677047848701477,
51645111.0,0.0001,331,10319.185630493,1765926855.8636005,0.6721875071525574,0.8182610869407654,332.0,0.7116827438370846,0.26927798986434937,
51795720.0,0.0001,332,10346.868358654,1765926883.5463295,0.6639735698699951,0.8188607692718506,333.0,0.7138263665594855,0.23013034462928772,
51934189.0,0.0001,333,10374.803972702,1765926911.482055,0.6332008838653564,0.8260591626167297,334.0,0.7159699892818864,0.22337038815021515,
52086111.0,0.0001,334,10410.925403436,1765926947.603407,0.7178247570991516,0.8047774434089661,335.0,0.7181136120042872,0.2308335155248642,
52241632.0,0.0001,335,10435.996509217,1765926972.6745093,0.6939505338668823,0.8120884895324707,336.0,0.7202572347266881,0.25346115231513977,
52403245.0,0.0001,336,10472.067636542,1765927008.7457001,0.6992310285568237,0.8097817003726959,337.0,0.722400857449089,0.22175398468971252,
52567275.0,0.0001,337,10502.422679037,1765927039.100627,0.7194563150405884,0.8074336647987366,338.0,0.7245444801714899,0.258392333984375,
52733506.0,0.0001,338,10534.200751063,1765927070.8787842,0.7088520526885986,0.8077985346317291,339.0,0.7266881028938906,0.2475038468837738,
52884795.0,0.0001,339,10566.253959687,1765927102.9320064,0.6983864307403564,0.8117373883724213,340.0,0.7288317256162915,0.2929394543170929,
53039775.0,0.0001,340,10595.850113736,1765927132.528093,0.696882426738739,0.8102814853191376,341.0,0.7309753483386924,0.2470829039812088,
53204226.0,0.0001,341,10630.628763589,1765927167.3067434,0.7168673872947693,0.8055451810359955,342.0,0.7331189710610932,0.28391745686531067,
53357002.0,0.0001,342,10657.380035444,1765927194.058143,0.681598424911499,0.8145872354507446,343.0,0.7352625937834941,0.23915934562683105,
53512592.0,0.0001,343,10684.589311222,1765927221.2673526,0.6979910135269165,0.8096943497657776,344.0,0.737406216505895,0.2874772548675537,
53675222.0,0.0001,344,10719.481437317,1765927256.1594005,0.7416775226593018,0.8014802634716034,345.0,0.7395498392282959,0.2343006432056427,
53837794.0,0.0001,345,10756.701280794,1765927293.379328,0.7528356313705444,0.7949287593364716,346.0,0.7416934619506966,0.29422736167907715,
53990810.0,0.0001,346,10789.940488234,1765927326.6186168,0.7025442719459534,0.8103748857975006,347.0,0.7438370846730975,0.23312321305274963,
54142452.0,0.0001,347,10825.604632105,1765927362.2827396,0.6798708438873291,0.8165636956691742,348.0,0.7459807073954984,0.3357475697994232,
54294279.0,0.0001,348,10860.246157393,1765927396.9242969,0.6763482689857483,0.8167626559734344,349.0,0.7481243301178992,0.2188391238451004,
54445597.0,0.0001,349,10886.170419294,1765927422.848521,0.668133556842804,0.8209552466869354,350.0,0.7502679528403001,0.2657783329486847,
54603343.0,0.0001,350,10920.197679815,1765927456.875808,0.704901397228241,0.810578852891922,351.0,0.752411575562701,0.2230740487575531,
54759468.0,0.0001,351,10951.108301678,1765927487.7864158,0.6592450141906738,0.8216868340969086,352.0,0.7545551982851019,0.26221731305122375,
54913059.0,0.0001,352,10982.787941238,1765927519.465865,0.6797642707824707,0.8140010833740234,353.0,0.7566988210075026,0.23443357646465302,
55070490.0,0.0001,353,11017.799960521,1765927554.4780757,0.6911552548408508,0.812936544418335,354.0,0.7588424437299035,0.2720367908477783,
55234816.0,0.0001,354,11050.697441601,1765927587.3755403,0.7161360383033752,0.8065831065177917,355.0,0.7609860664523044,0.2225104719400406,
55387388.0,0.0001,355,11075.063396423,1765927611.74153,0.701251745223999,0.8095122277736664,356.0,0.7631296891747053,0.2734295725822449,
55538411.0,0.0001,356,11107.086918152,1765927643.7650535,0.6718711853027344,0.8196730613708496,357.0,0.7652733118971061,0.22259368002414703,
55688433.0,0.0001,357,11141.302935895,1765927677.9810545,0.6831334829330444,0.8143121898174286,358.0,0.767416934619507,0.435148686170578,
55839265.0,0.0001,358,11167.706791755,1765927704.3848221,0.6906912922859192,0.8124285936355591,359.0,0.7695605573419079,0.3589950501918793,
55990505.0,0.0001,359,11200.239574603,1765927736.9175706,0.6519668698310852,0.8235548436641693,360.0,0.7717041800643086,0.42514392733573914,
56160090.0,0.0001,360,11235.647668951,1765927772.3257587,0.7186055183410645,0.8071757256984711,361.0,0.7738478027867095,0.33969321846961975,
56315482.0,0.0001,361,11262.493338501,1765927799.1714127,0.688130795955658,0.8134196698665619,362.0,0.7759914255091104,0.4317570626735687,
56478778.0,0.0001,362,11297.414972728,1765927834.0929124,0.7196542620658875,0.8046189248561859,363.0,0.7781350482315113,0.23783859610557556,
56640621.0,0.0001,363,11332.75040513,1765927869.428481,0.7074292898178101,0.8063715696334839,364.0,0.7802786709539121,0.6049377918243408,
56808271.0,0.0001,364,11368.584260129,1765927905.2623117,0.7076820135116577,0.8081766664981842,365.0,0.782422293676313,0.3938358426094055,
56962569.0,0.0001,365,11402.442652795,1765927939.120627,0.6981056928634644,0.8113690912723541,366.0,0.7845659163987139,0.4063398838043213,
57113382.0,0.0001,366,11430.635286338,1765927967.3132699,0.6958136558532715,0.8107213973999023,367.0,0.7867095391211146,0.4335894286632538,
57283115.0,0.0001,367,11468.404158763,1765928005.082119,0.7207693457603455,0.8040261566638947,368.0,0.7888531618435155,0.2813910245895386,
57431980.0,0.0001,368,11500.718344177,1765928037.396375,0.6717700958251953,0.816376805305481,369.0,0.7909967845659164,0.32161417603492737,
57593151.0,0.0001,369,11537.594053963,1765928074.272066,0.7034361362457275,0.8097900748252869,370.0,0.7931404072883173,0.28478386998176575,
57769554.0,0.0001,370,11575.773591563,1765928112.4515936,0.7062374949455261,0.8095852732658386,371.0,0.7952840300107181,0.27072808146476746,
57930187.0,0.0001,371,11613.300658628,1765928149.9785807,0.6935480833053589,0.8143040835857391,372.0,0.797427652733119,0.4014589488506317,
58089895.0,0.0001,372,11650.354112774,1765928187.0322092,0.682914137840271,0.8149578869342804,373.0,0.7995712754555199,0.32622748613357544,
58237921.0,0.0001,373,11674.670658716,1765928211.3487287,0.666817843914032,0.8197498619556427,374.0,0.8017148981779206,0.34801211953163147,
58386574.0,0.0001,374,11705.622115475,1765928242.300167,0.6761845350265503,0.8160415291786194,375.0,0.8038585209003215,0.2258673906326294,
58531794.0,0.0001,375,11733.643524568,1765928270.3215578,0.6694028377532959,0.8189830482006073,376.0,0.8060021436227224,0.5005102157592773,
58679304.0,0.0001,376,11760.881973969,1765928297.560058,0.6803997159004211,0.8156071305274963,377.0,0.8081457663451233,0.317271888256073,
58827963.0,0.0001,377,11791.476915929,1765928328.1549568,0.7121310830116272,0.8078239262104034,378.0,0.8102893890675241,0.41483166813850403,
58968065.0,0.0001,378,11818.976125555,1765928355.6540084,0.6689067482948303,0.8213772475719452,379.0,0.812433011789925,0.2958561182022095,
59119596.0,0.0001,379,11850.030173188,1765928386.7082117,0.6906604766845703,0.8150013387203217,380.0,0.8145766345123259,0.3858654797077179,
59282269.0,0.0001,380,11882.175246477,1765928418.8532102,0.6776834726333618,0.8151122629642487,381.0,0.8167202572347267,0.25365695357322693,
59449069.0,0.0001,381,11920.059816112,1765928456.737766,0.688509464263916,0.8150345087051392,382.0,0.8188638799571275,0.32794949412345886,
59602942.0,0.0001,382,11947.744708797,1765928484.4226649,0.6912707686424255,0.8126166462898254,383.0,0.8210075026795284,0.28747573494911194,
59763486.0,0.0001,383,11976.694148665,1765928513.3721771,0.702059268951416,0.8096947371959686,384.0,0.8231511254019293,0.32690706849098206,
59914007.0,0.0001,384,12009.767607606,1765928546.445647,0.672171413898468,0.8172847032546997,385.0,0.8252947481243301,0.24906598031520844,
60056933.0,0.0001,385,12034.199087722,1765928570.8772383,0.644648015499115,0.8230095505714417,386.0,0.827438370846731,0.25727713108062744,
60219888.0,0.0001,386,12067.523195726,1765928604.2013063,0.6949560642242432,0.8118210434913635,387.0,0.8295819935691319,0.26336970925331116,
60373832.0,0.0001,387,12104.123632309,1765928640.8017642,0.6847236156463623,0.813685953617096,388.0,0.8317256162915327,0.24566802382469177,
60526958.0,0.0001,388,12129.32331029,1765928666.0014138,0.676089346408844,0.8184743523597717,389.0,0.8338692390139335,0.3325524926185608,
60680957.0,0.0001,389,12154.38940122,1765928691.0675502,0.6744049787521362,0.8181381821632385,390.0,0.8360128617363344,0.311337411403656,
60844353.0,0.0001,390,12191.234775649,1765928727.9128995,0.7011892795562744,0.8087928593158722,391.0,0.8381564844587353,0.2716532349586487,
60988093.0,0.0001,391,12214.464106883,1765928751.1421936,0.6543011665344238,0.8226555287837982,392.0,0.8403001071811361,0.2853204607963562,
61139257.0,0.0001,392,12242.952418169,1765928779.630462,0.6835407018661499,0.8139788508415222,393.0,0.842443729903537,0.35553064942359924,
61294373.0,0.0001,393,12275.509335902,1765928812.187344,0.7067652940750122,0.8093481659889221,394.0,0.8445873526259379,0.3398645222187042,
61460962.0,0.0001,394,12309.780766588,1765928846.4587648,0.7342941761016846,0.800956666469574,395.0,0.8467309753483387,0.3218996822834015,
61610443.0,0.0001,395,12345.306881094,1765928881.9847975,0.6371640563011169,0.825542688369751,396.0,0.8488745980707395,0.31508180499076843,
61767622.0,0.0001,396,12375.82426878,1765928912.502358,0.6772351264953613,0.8180622160434723,397.0,0.8510182207931404,0.2830817401409149,
61927294.0,0.0001,397,12400.801613971,1765928937.479597,0.6973835229873657,0.8120931386947632,398.0,0.8531618435155413,0.4252842962741852,
