train/global_step,train/learning_rate,train/grad_norm,_step,train/epoch,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/num_tokens,eval/accuracy
201.0,0.0001,0.31869351863861084,200,0.43086816720257237,0.8061077743768692,2744.293610976,1765932288.56127,0.7271879315376282,31345142.0,
202.0,0.0001,0.24890249967575073,201,0.4330117899249732,0.7993107587099075,2756.727737512,1765932300.995466,0.7526075839996338,31495847.0,
203.0,0.0001,0.28746116161346436,202,0.43515541264737406,0.8082357347011566,2770.217347315,1765932314.4850714,0.7212238311767578,31654749.0,
204.0,0.0001,0.31504300236701965,203,0.43729903536977494,0.8065941333770752,2780.441301641,1765932324.7090697,0.7262000441551208,31808152.0,
205.0,0.0001,0.27682581543922424,204,0.43944265809217575,0.8026403039693832,2793.518390322,1765932337.786154,0.7457398176193237,31977458.0,
206.0,0.0001,0.31548768281936646,205,0.4415862808145766,0.8110468089580536,2804.688702066,1765932348.9564457,0.698662281036377,32129990.0,
207.0,0.0001,0.4045250415802002,206,0.4437299035369775,0.796191394329071,2819.659248804,1765932363.92701,0.7697028517723083,32295318.0,
208.0,0.0001,0.3187439441680908,207,0.44587352625937837,0.8013738095760345,2832.422639714,1765932376.69038,0.7478399276733398,32458576.0,
209.0,0.0001,0.28893494606018066,208,0.4480171489817792,0.8053016513586044,2846.111453377,1765932390.3792262,0.7289303541183472,32617496.0,
210.0,0.0001,0.2645268142223358,209,0.45016077170418006,0.8075527399778366,2860.726913216,1765932404.9946692,0.7232896089553833,32779172.0,
211.0,0.0001,0.35704466700553894,210,0.45230439442658094,0.8091039806604385,2873.62233475,1765932417.890108,0.7088451385498047,32931223.0,
212.0,0.0001,0.39830899238586426,211,0.45444801714898175,0.8095847070217133,2888.025786492,1765932432.2935293,0.7104597687721252,33081708.0,
213.0,0.0001,0.44817426800727844,212,0.4565916398713826,0.8064086884260178,2900.080723003,1765932444.3484943,0.7316291332244873,33234519.0,
214.0,0.0001,0.30827605724334717,213,0.4587352625937835,0.8104971051216125,2911.631419024,1765932455.8991866,0.7124887108802795,33380554.0,
215.0,0.0001,0.33810606598854065,214,0.4608788853161844,0.801174059510231,2925.821796482,1765932470.0895703,0.7539329528808594,33541078.0,
216.0,0.0001,0.250728964805603,215,0.4630225080385852,0.8058428168296814,2939.618026605,1765932483.8857925,0.7285420894622803,33702070.0,
217.0,0.0001,0.22423481941223145,216,0.46516613076098606,0.8202765136957169,2950.690448176,1765932494.9582186,0.6725238561630249,33851344.0,
218.0,0.0001,0.31231793761253357,217,0.46730975348338694,0.812967985868454,2963.39832621,1765932507.6660943,0.7000887989997864,34005428.0,
219.0,0.0001,0.29925206303596497,218,0.4694533762057878,0.8077181130647659,2974.083021601,1765932518.350771,0.720168948173523,34142448.0,
220.0,0.0001,0.2521551251411438,219,0.4715969989281886,0.8236190229654312,2985.269198793,1765932529.5369825,0.6542586088180542,34293582.0,
221.0,0.0001,0.23554947972297668,220,0.4737406216505895,0.8048768788576126,2998.165935389,1765932542.4337068,0.7431414723396301,34448802.0,
222.0,0.0001,0.3194590210914612,221,0.4758842443729904,0.8089027106761932,3011.29417037,1765932555.5619023,0.7103075981140137,34608650.0,
223.0,0.0001,0.2861124277114868,222,0.4780278670953912,0.8163972049951553,3024.042797103,1765932568.310568,0.680939257144928,34765848.0,
224.0,0.0001,0.29611197113990784,223,0.48017148981779206,0.8158765137195587,3036.021553367,1765932580.2893279,0.6985272169113159,34923587.0,
225.0,0.0001,0.2974294126033783,224,0.48231511254019294,0.8216000199317932,3045.42079372,1765932589.6885772,0.6634542346000671,35061736.0,
226.0,0.0001,0.33807462453842163,225,0.4844587352625938,0.805043175816536,3057.934396712,1765932602.202156,0.7227166891098022,35224947.0,
227.0,0.0001,0.44378870725631714,226,0.4866023579849946,0.791180744767189,3072.171397172,1765932616.4391477,0.7885438799858093,35383552.0,
228.0,0.0001,0.43171295523643494,227,0.4887459807073955,0.8093607574701309,3086.646434358,1765932630.9141996,0.716484546661377,35537848.0,
229.0,0.0001,0.37184590101242065,228,0.4908896034297964,0.8102880269289017,3097.337368479,1765932641.6051197,0.7047426700592041,35694801.0,
230.0,0.0001,0.3871319890022278,229,0.4930332261521972,0.8109447956085205,3110.563492629,1765932654.831276,0.7008401155471802,35847389.0,
231.0,0.0001,0.3302901089191437,230,0.49517684887459806,0.8106662929058075,3122.452257858,1765932666.7200212,0.707308828830719,36001061.0,
232.0,0.0001,0.3438190221786499,231,0.49732047159699894,0.808888778090477,3135.489523573,1765932679.7572632,0.7235877513885498,36153435.0,
233.0,0.0001,0.2969568073749542,232,0.4994640943193998,0.8145274072885513,3146.902595002,1765932691.1703591,0.6949426531791687,36308551.0,
234.0,0.0001,0.3471035063266754,233,0.5016077170418006,0.8132043778896332,3158.712829997,1765932702.9805737,0.7003709673881531,36451452.0,
235.0,0.0001,0.47945526242256165,234,0.5037513397642015,0.819498747587204,3168.661187821,1765932712.9289641,0.6693601608276367,36596648.0,
236.0,0.0001,0.2535741925239563,235,0.5058949624866024,0.8049317747354507,3181.89460934,1765932726.1623695,0.7149979472160339,36751665.0,
237.0,0.0001,0.3078477382659912,236,0.5080385852090032,0.8104616850614548,3195.966141252,1765932740.2338996,0.7158194780349731,36908485.0,
238.0,0.0001,0.2261141687631607,237,0.5101822079314041,0.8208882212638855,3208.022568113,1765932752.290368,0.672989547252655,37064151.0,
239.0,0.0001,0.33091261982917786,238,0.5123258306538049,0.8097951412200928,3219.866533079,1765932764.134284,0.7115253806114197,37217517.0,
240.0,0.0001,0.2773760259151459,239,0.5144694533762058,0.8212650120258331,3230.223030061,1765932774.4907875,0.662322998046875,37367961.0,
241.0,0.0001,0.4088045358657837,240,0.5166130760986066,0.8134204894304276,3243.595802215,1765932787.8635728,0.6932711005210876,37526897.0,
242.0,0.0001,0.38165950775146484,241,0.5187566988210075,0.7988828718662262,3255.91515868,1765932800.1828892,0.7485834360122681,37685668.0,
243.0,0.0001,0.2618406116962433,242,0.5209003215434084,0.8112581074237823,3267.531966021,1765932811.7997403,0.7108280658721924,37839489.0,
244.0,0.0001,0.34560635685920715,243,0.5230439442658092,0.8049618452787399,3280.055771576,1765932824.3235455,0.7371389269828796,37997238.0,
245.0,0.0001,0.31511232256889343,244,0.5251875669882101,0.7922002822160721,3295.814987203,1765932840.0827491,0.7808222770690918,38168011.0,
246.0,0.0001,0.25417953729629517,245,0.5273311897106109,0.8080733567476273,3308.155937607,1765932852.4237127,0.7252088785171509,38326230.0,
247.0,0.0001,0.224371999502182,246,0.5294748124330118,0.8223337978124619,3320.615589176,1765932864.8833506,0.6650005578994751,38478252.0,
248.0,0.0001,0.4340696334838867,247,0.5316184351554126,0.8189958482980728,3331.464380852,1765932875.7321546,0.6777868270874023,38625546.0,
249.0,0.0001,0.3307448923587799,248,0.5337620578778135,0.815701812505722,3343.991451656,1765932888.2592244,0.6793212890625,38771391.0,
250.0,0.0001,0.28165197372436523,249,0.5359056806002144,0.8111447989940643,3358.306113776,1765932902.5739067,0.7050524950027466,38929652.0,
251.0,0.0001,0.3124368190765381,250,0.5380493033226152,0.8039323538541794,3369.920284555,1765932914.1880317,0.7239710092544556,39078825.0,
252.0,0.0001,0.30308735370635986,251,0.5401929260450161,0.8054764866828918,3383.866589086,1765932928.134357,0.7228655815124512,39250764.0,
253.0,0.0001,0.287220299243927,252,0.5423365487674169,0.8165134340524673,3396.034014784,1765932940.3017683,0.6786090135574341,39401652.0,
254.0,0.0001,0.26079061627388,253,0.5444801714898178,0.811042532324791,3408.809530612,1765932953.0773094,0.7139706611633301,39556368.0,
255.0,0.0001,0.2519952058792114,254,0.5466237942122186,0.8156684339046478,3420.354824765,1765932964.622615,0.6821858286857605,39716091.0,
256.0,0.0001,0.23770581185817719,255,0.5487674169346195,0.8095730990171432,3431.557353165,1765932975.825092,0.7145452499389648,39864668.0,
257.0,0.0001,0.31239989399909973,256,0.5509110396570204,0.7969454973936081,3443.671675756,1765932987.9394617,0.7496981620788574,40026842.0,
258.0,0.0001,0.24870595335960388,257,0.5530546623794212,0.8114088326692581,3456.39099919,1765933000.6587489,0.7036040425300598,40185219.0,
259.0,0.0001,0.2963153123855591,258,0.5551982851018221,0.8055666536092758,3468.637951122,1765933012.9057045,0.7254124879837036,40338073.0,
260.0,0.0001,0.28287020325660706,259,0.5573419078242229,0.8028416931629181,3481.48288377,1765933025.7506633,0.7373287677764893,40501465.0,
261.0,0.0001,0.290539026260376,260,0.5594855305466238,0.8063476234674454,3494.704177423,1765933038.9719067,0.7201875448226929,40657227.0,
262.0,0.0001,0.30901798605918884,261,0.5616291532690246,0.815772607922554,3507.534562032,1765933051.8023045,0.6883585453033447,40807442.0,
263.0,0.0001,0.24636955559253693,262,0.5637727759914255,0.806926891207695,3519.69989116,1765933063.9676516,0.7164016366004944,40956359.0,
264.0,0.0001,0.3023323714733124,263,0.5659163987138264,0.810391753911972,3533.653791468,1765933077.9215515,0.707813560962677,41113297.0,
265.0,0.0001,0.282950222492218,264,0.5680600214362272,0.8092126101255417,3546.695567527,1765933090.9633083,0.7097840309143066,41267327.0,
266.0,0.0001,0.2707241177558899,265,0.5702036441586281,0.8187855631113052,3556.414386606,1765933100.6821477,0.6766863465309143,41416137.0,
267.0,0.0001,0.2649571895599365,266,0.572347266881029,0.8136296719312668,3569.029347818,1765933113.2971098,0.6979045271873474,41572626.0,
268.0,0.0001,0.2788337767124176,267,0.5744908896034298,0.8185546547174454,3580.621313752,1765933124.8890758,0.6847837567329407,41724870.0,
269.0,0.0001,0.3044222295284271,268,0.5766345123258306,0.8186204731464386,3593.519724147,1765933137.7874947,0.6785593032836914,41882397.0,
270.0,0.0001,0.37580522894859314,269,0.5787781350482315,0.8033692836761475,3605.749911083,1765933150.0176504,0.7237625122070312,42044695.0,
271.0,0.0001,0.4053380787372589,270,0.5809217577706324,0.8047036826610565,3618.546064961,1765933162.8138342,0.7291405200958252,42195750.0,
272.0,0.0001,0.2739703357219696,271,0.5830653804930332,0.8094077706336975,3631.229199879,1765933175.496982,0.7208185791969299,42347658.0,
273.0,0.0001,0.2418544441461563,272,0.5852090032154341,0.80667445063591,3644.222596886,1765933188.4903593,0.7123295068740845,42499617.0,
274.0,0.0001,0.3458450138568878,273,0.587352625937835,0.8149651288986206,3656.817151633,1765933201.0849192,0.6932591199874878,42648060.0,
275.0,0.0001,0.3065035939216614,274,0.5894962486602358,0.8135609477758408,3669.096900312,1765933213.364675,0.6892282962799072,42799438.0,
276.0,0.0001,0.28252744674682617,275,0.5916398713826366,0.8189944326877594,3681.425954357,1765933225.6937175,0.670303225517273,42945465.0,
277.0,0.0001,0.3343102037906647,276,0.5937834941050375,0.8169524520635605,3692.412693962,1765933236.6804419,0.6799020767211914,43089377.0,
278.0,0.0001,0.4370619058609009,277,0.5959271168274384,0.8064307123422623,3708.541933477,1765933252.8097157,0.719748318195343,43253006.0,
279.0,0.0001,0.366956502199173,278,0.5980707395498392,0.8102058172225952,3722.058968247,1765933266.3267398,0.7065390348434448,43420433.0,
280.0,0.0001,0.25250619649887085,279,0.6002143622722401,0.8086753040552139,3734.389326964,1765933278.6570914,0.7130070328712463,43577695.0,
281.0,0.0001,0.3607366979122162,280,0.602357984994641,0.8103587180376053,3749.25481004,1765933293.5225792,0.7017109394073486,43738482.0,
282.0,0.0001,0.27533239126205444,281,0.6045016077170418,0.8111003488302231,3763.379425051,1765933307.647224,0.6983370780944824,43895774.0,
283.0,0.0001,0.41756829619407654,282,0.6066452304394426,0.8153899163007736,3774.950192986,1765933319.2179592,0.6915087699890137,44045728.0,
284.0,0.0001,0.26471710205078125,283,0.6087888531618435,0.8088052719831467,3788.48025424,1765933332.7479951,0.7000173330307007,44207082.0,
285.0,0.0001,0.2950887978076935,284,0.6109324758842444,0.8084937781095505,3801.545130355,1765933345.8129044,0.7108399271965027,44360492.0,
286.0,0.0001,0.2636468708515167,285,0.6130760986066452,0.8248420506715775,3814.01564491,1765933358.2834167,0.6474446058273315,44507249.0,
287.0,0.0001,0.27415549755096436,286,0.6152197213290461,0.8160367459058762,3827.015975667,1765933371.2837327,0.6929110884666443,44657380.0,
288.0,0.0001,0.2601618766784668,287,0.617363344051447,0.8137745261192322,3838.955249308,1765933383.2230303,0.6922887563705444,44809690.0,
289.0,0.0001,0.3037523627281189,288,0.6195069667738478,0.8174872547388077,3849.792368832,1765933394.0600896,0.6753888130187988,44958006.0,
290.0,0.0001,0.3666726052761078,289,0.6216505894962486,0.8103061318397522,3862.94005546,1765933407.2078195,0.7102869749069214,45127484.0,
291.0,0.0001,0.2327832281589508,290,0.6237942122186495,0.8026780188083649,3875.756889404,1765933420.024635,0.7416120767593384,45288670.0,
292.0,0.0001,0.27961015701293945,291,0.6259378349410504,0.8152844905853271,3885.605155482,1765933429.8729029,0.6783649921417236,45435435.0,
293.0,0.0001,0.26233410835266113,292,0.6280814576634512,0.8135511577129364,3897.289325248,1765933441.557075,0.6966568231582642,45582758.0,
294.0,0.0001,0.2617560625076294,293,0.6302250803858521,0.8171806633472443,3907.825967526,1765933452.0937226,0.6814431548118591,45724786.0,
295.0,0.0001,0.3525272011756897,294,0.632368703108253,0.8157201856374741,3919.453394853,1765933463.721152,0.6899965405464172,45875653.0,
296.0,0.0001,0.28554767370224,295,0.6345123258306538,0.8153982162475586,3930.995968622,1765933475.2637146,0.6876201033592224,46026612.0,
297.0,0.0001,0.2859486937522888,296,0.6366559485530546,0.8161443024873734,3941.463616705,1765933485.7313569,0.6867573261260986,46173537.0,
298.0,0.0001,0.433386892080307,297,0.6387995712754555,0.8075661808252335,3954.387658739,1765933498.655423,0.7194774746894836,46337020.0,
299.0,0.0001,0.24287652969360352,298,0.6409431939978564,0.8133027404546738,3965.948764758,1765933510.2165134,0.7073022127151489,46484878.0,
300.0,0.0001,0.39198312163352966,299,0.6430868167202572,0.8131588101387024,3978.895830218,1765933523.1635954,0.6886283159255981,46638837.0,
301.0,0.0001,0.2822067141532898,300,0.6452304394426581,0.8134428113698959,4089.390873064,1765933633.6585422,0.6999738812446594,46792654.0,
302.0,0.0001,0.22414064407348633,301,0.647374062165059,0.8056289851665497,4101.125484979,1765933645.39325,0.7217799425125122,46956735.0,
303.0,0.0001,0.38993188738822937,302,0.6495176848874598,0.8061399608850479,4114.427377782,1765933658.6951332,0.7337721586227417,47119017.0,
304.0,0.0001,0.4178294837474823,303,0.6516613076098606,0.8104720562696457,4128.83584031,1765933673.1035979,0.7117213010787964,47277064.0,
305.0,0.0001,0.23635801672935486,304,0.6538049303322615,0.8086175620555878,4142.536240742,1765933686.8040087,0.7051647901535034,47425177.0,
306.0,0.0001,0.36382487416267395,305,0.6559485530546624,0.8210929483175278,4153.081991493,1765933697.3497527,0.6669958829879761,47567815.0,
307.0,0.0001,0.36318695545196533,306,0.6580921757770632,0.8194770663976669,4164.401936115,1765933708.669696,0.6590673923492432,47711542.0,
308.0,0.0001,0.24759414792060852,307,0.6602357984994641,0.815762996673584,4177.347903665,1765933721.6156964,0.6974450349807739,47867963.0,
309.0,0.0001,0.3332007825374603,308,0.662379421221865,0.8160339146852493,4189.681907341,1765933733.9496434,0.6812166571617126,48027087.0,
310.0,0.0001,0.4578060805797577,309,0.6645230439442658,0.8037528544664383,4202.709127305,1765933746.9768982,0.7291425466537476,48181216.0,
311.0,0.0001,0.30366575717926025,310,0.6666666666666666,0.8063936680555344,4216.688017199,1765933760.9557874,0.7322491407394409,48346653.0,
312.0,0.0001,0.2914954721927643,311,0.6688102893890675,0.80191570520401,4229.041659744,1765933773.3091986,0.744804322719574,48515202.0,
313.0,0.0001,0.27323636412620544,312,0.6709539121114684,0.8138619214296341,4242.8382381,1765933787.1059206,0.6989741921424866,48681596.0,
314.0,0.0001,0.2497495859861374,313,0.6730975348338692,0.8248128443956375,4255.768376947,1765933800.036085,0.6481270790100098,48830511.0,
315.0,0.0001,0.48884740471839905,314,0.6752411575562701,0.8063387274742126,4269.353140744,1765933813.6208928,0.7268022298812866,48979750.0,
316.0,0.0001,0.29829829931259155,315,0.677384780278671,0.8134131729602814,4282.853251951,1765933827.1210175,0.703346848487854,49140486.0,
317.0,0.0001,0.25423312187194824,316,0.6795284030010718,0.8133289664983749,4297.105206771,1765933841.3729553,0.6995915770530701,49297672.0,
318.0,0.0001,0.2280595600605011,317,0.6816720257234726,0.8153130263090134,4308.736417238,1765933853.0041692,0.6867802143096924,49448662.0,
319.0,0.0001,0.2846195697784424,318,0.6838156484458735,0.8116495162248611,4321.574774095,1765933865.8425252,0.7092467546463013,49615721.0,
320.0,0.0001,0.30914077162742615,319,0.6859592711682744,0.8196722269058228,4333.422105523,1765933877.6898468,0.6631285548210144,49770136.0,
321.0,0.0001,0.4339316189289093,320,0.6881028938906752,0.8100936561822891,4346.628987423,1765933890.8967605,0.7112191915512085,49932945.0,
322.0,0.0001,0.2713516652584076,321,0.6902465166130761,0.8204940408468246,4358.988522544,1765933903.2562737,0.6638413667678833,50079045.0,
323.0,0.0001,0.30790072679519653,322,0.692390139335477,0.8089449852705002,4373.507413665,1765933917.775175,0.7066633701324463,50243726.0,
324.0,0.0001,0.23498575389385223,323,0.6945337620578779,0.8151496052742004,4388.681319822,1765933932.9490778,0.6896500587463379,50404071.0,
325.0,0.0001,0.3302258849143982,324,0.6966773847802786,0.8129519522190094,4401.085421639,1765933945.3531842,0.6990240812301636,50557944.0,
326.0,0.0001,0.33901160955429077,325,0.6988210075026795,0.8086289465427399,4415.880516179,1765933960.148263,0.7219398617744446,50723566.0,
327.0,0.0001,0.3715938329696655,326,0.7009646302250804,0.8267488777637482,4427.297493345,1765933971.565226,0.6382685899734497,50868735.0,
328.0,0.0001,0.2742461562156677,327,0.7031082529474812,0.8088271468877792,4439.51910744,1765933983.7868128,0.7117065191268921,51027679.0,
329.0,0.0001,0.307331919670105,328,0.7052518756698821,0.8029486984014511,4454.890125729,1765933999.1578755,0.7376814484596252,51188474.0,
330.0,0.0001,0.2529430091381073,329,0.707395498392283,0.8190198093652725,4466.595754048,1765934010.8634565,0.6630759239196777,51334182.0,
331.0,0.0001,0.238819882273674,330,0.7095391211146839,0.8135157972574234,4479.569939261,1765934023.8376462,0.6958599090576172,51499899.0,
332.0,0.0001,0.24824698269367218,331,0.7116827438370846,0.8202155381441116,4491.009511607,1765934035.2772624,0.6681346893310547,51645111.0,
333.0,0.0001,0.2658984661102295,332,0.7138263665594855,0.8201320469379425,4502.542726786,1765934046.810437,0.6616603136062622,51795720.0,
334.0,0.0001,0.2904456853866577,333,0.7159699892818864,0.8254315406084061,4514.337001257,1765934058.6046813,0.6411201357841492,51934189.0,
335.0,0.0001,0.2780042290687561,334,0.7181136120042872,0.8110711872577667,4527.286653322,1765934071.5544062,0.713269829750061,52086111.0,
336.0,0.0001,0.24910682439804077,335,0.7202572347266881,0.8137063086032867,4538.520824699,1765934082.7885842,0.6938585042953491,52241632.0,
337.0,0.0001,0.2847032845020294,336,0.722400857449089,0.812667191028595,4553.332040948,1765934097.599821,0.6929142475128174,52403245.0,
338.0,0.0001,0.2643175721168518,337,0.7245444801714899,0.8056432902812958,4566.527973931,1765934110.7957115,0.733504056930542,52567275.0,
339.0,0.0001,0.23372487723827362,338,0.7266881028938906,0.8078632652759552,4580.359365049,1765934124.6271224,0.7168234586715698,52733506.0,
340.0,0.0001,0.3424132764339447,339,0.7288317256162915,0.8152058571577072,4593.465853884,1765934137.7336397,0.686721920967102,52884795.0,
341.0,0.0001,0.32255953550338745,340,0.7309753483386924,0.809772714972496,4605.821303677,1765934150.0890522,0.7023444175720215,53039775.0,
342.0,0.0001,0.31718680262565613,341,0.7331189710610932,0.8083477914333344,4620.105620721,1765934164.373419,0.7075544595718384,53204226.0,
343.0,0.0001,0.32770347595214844,342,0.7352625937834941,0.8184557110071182,4630.953147792,1765934175.2208989,0.6706497669219971,53357002.0,
344.0,0.0001,0.29959985613822937,343,0.737406216505895,0.8138434290885925,4642.696010974,1765934186.9637742,0.6918843984603882,53512592.0,
345.0,0.0001,0.3201713562011719,344,0.7395498392282959,0.8011271506547928,4656.339896679,1765934200.60766,0.7524427175521851,53675222.0,
346.0,0.0001,0.25661301612854004,345,0.7416934619506966,0.7939337342977524,4672.269569275,1765934216.537333,0.7645061612129211,53837794.0,
347.0,0.0001,0.2697475850582123,346,0.7438370846730975,0.8106851130723953,4686.018608977,1765934230.2863455,0.7026796340942383,53990810.0,
348.0,0.0001,0.26998284459114075,347,0.7459807073954984,0.8169436007738113,4698.890685989,1765934243.15845,0.6843037605285645,54142452.0,
349.0,0.0001,0.2705717980861664,348,0.7481243301178992,0.8156248778104782,4713.139491392,1765934257.4072418,0.6815749406814575,54294279.0,
350.0,0.0001,0.30130404233932495,349,0.7502679528403001,0.8240001499652863,4724.454225291,1765934268.721972,0.6636146903038025,54445597.0,
351.0,0.0001,0.24315400421619415,350,0.752411575562701,0.8105275481939316,4738.169639733,1765934282.437409,0.7174171209335327,54603343.0,
352.0,0.0001,0.3455643355846405,351,0.7545551982851019,0.8206628412008286,4751.328773838,1765934295.5964968,0.6653250455856323,54759468.0,
353.0,0.0001,0.2600664496421814,352,0.7566988210075026,0.8146582245826721,4764.909533862,1765934309.1773217,0.6834523677825928,54913059.0,
354.0,0.0001,0.25361666083335876,353,0.7588424437299035,0.8117252588272095,4778.870419106,1765934323.138183,0.6973326206207275,55070490.0,
355.0,0.0001,0.31606584787368774,354,0.7609860664523044,0.8069805204868317,4793.054143097,1765934337.3219178,0.7230009436607361,55234816.0,
356.0,0.0001,0.3470187783241272,355,0.7631296891747053,0.8111715763807297,4803.800100072,1765934348.067853,0.6987706422805786,55387388.0,
357.0,0.0001,0.24504385888576508,356,0.7652733118971061,0.8216618150472641,4816.677095456,1765934360.944849,0.6669479012489319,55538411.0,
358.0,0.0001,0.5248605608940125,357,0.767416934619507,0.8167409747838974,4829.301482624,1765934373.5692496,0.6802316904067993,55688433.0,
359.0,0.0001,0.29180964827537537,358,0.7695605573419079,0.8126472234725952,4840.721591796,1765934384.989366,0.6929430365562439,55839265.0,
360.0,0.0001,0.23017098009586334,359,0.7717041800643086,0.8255666345357895,4853.342651319,1765934397.6104326,0.6505782008171082,55990505.0,
361.0,0.0001,0.22988176345825195,360,0.7738478027867095,0.8072011023759842,4866.792106128,1765934411.0598335,0.7252330183982849,56160090.0,
362.0,0.0001,0.2970624268054962,361,0.7759914255091104,0.8191613703966141,4877.799004186,1765934422.0667026,0.6764662265777588,56315482.0,
363.0,0.0001,0.40403255820274353,362,0.7781350482315113,0.8045442700386047,4891.321557033,1765934435.5893207,0.7308646440505981,56478778.0,
364.0,0.0001,0.2732841670513153,363,0.7802786709539121,0.8111273795366287,4906.359223054,1765934450.626982,0.6965158581733704,56640621.0,
365.0,0.0001,0.2768101990222931,364,0.782422293676313,0.8106351792812347,4921.427383001,1765934465.6951103,0.7067728638648987,56808271.0,
366.0,0.0001,0.24874280393123627,365,0.7845659163987139,0.8133017271757126,4933.904108856,1765934478.1718388,0.6965701580047607,56962569.0,
367.0,0.0001,0.31704267859458923,366,0.7867095391211146,0.8163335621356964,4944.963379709,1765934489.2311263,0.6775978803634644,57113382.0,
368.0,0.0001,0.31692227721214294,367,0.7888531618435155,0.8021877855062485,4958.789123523,1765934503.0567753,0.735468327999115,57283115.0,
369.0,0.0001,0.3083658814430237,368,0.7909967845659164,0.8180895298719406,4972.092032306,1765934516.3597877,0.6686381101608276,57431980.0,
370.0,0.0001,0.32550475001335144,369,0.7931404072883173,0.8125724047422409,4986.028532579,1765934530.296251,0.6937223672866821,57593151.0,
371.0,0.0001,0.3113252520561218,370,0.7952840300107181,0.8101795017719269,5002.562006555,1765934546.8297806,0.707947850227356,57769554.0,
372.0,0.0001,0.38996151089668274,371,0.797427652733119,0.8171951621770859,5016.12958223,1765934560.3973315,0.6935765743255615,57930187.0,
373.0,0.0001,0.3535173833370209,372,0.7995712754555199,0.8147451281547546,5030.784254741,1765934575.0519857,0.6880779266357422,58089895.0,
374.0,0.0001,0.27513983845710754,373,0.8017148981779206,0.8226848542690277,5041.19306474,1765934585.4608438,0.6558272242546082,58237921.0,
375.0,0.0001,0.24745546281337738,374,0.8038585209003215,0.8232753276824951,5052.899179237,1765934597.1668875,0.6532971858978271,58386574.0,
376.0,0.0001,0.32126396894454956,375,0.8060021436227224,0.8231947124004364,5064.142567635,1765934608.410309,0.6555719971656799,58531794.0,
377.0,0.0001,0.2412765771150589,376,0.8081457663451233,0.8171675801277161,5075.572051023,1765934619.8397279,0.6790162920951843,58679304.0,
378.0,0.0001,0.3322119414806366,377,0.8102893890675241,0.8105234056711197,5088.457744667,1765934632.7254367,0.7078091502189636,58827963.0,
379.0,0.0001,0.3609159290790558,378,0.812433011789925,0.8238739669322968,5099.606593697,1765934643.8743515,0.6659846305847168,58968065.0,
380.0,0.0001,0.2561480700969696,379,0.8145766345123259,0.8195239007472992,5111.762424294,1765934656.0301087,0.6792246103286743,59119596.0,
381.0,0.0001,0.217983216047287,380,0.8167202572347267,0.8235073983669281,5125.258528876,1765934669.526191,0.6489014625549316,59282269.0,
382.0,0.0001,0.3540204167366028,381,0.8188638799571275,0.8154419213533401,5141.319278943,1765934685.5870204,0.6941085457801819,59449069.0,
383.0,0.0001,0.3649369478225708,382,0.8210075026795284,0.8137044161558151,5153.465784875,1765934697.7335563,0.6866519451141357,59602942.0,
384.0,0.0001,0.22786763310432434,383,0.8231511254019293,0.8118879050016403,5165.676402635,1765934709.944069,0.6964669227600098,59763486.0,
385.0,0.0001,0.2169547826051712,384,0.8252947481243301,0.8168896734714508,5178.010901552,1765934722.2786143,0.684680700302124,59914007.0,
386.0,0.0001,0.22414007782936096,385,0.827438370846731,0.8263016492128372,5188.561020086,1765934732.82876,0.6331697106361389,60056933.0,
387.0,0.0001,0.2657078802585602,386,0.8295819935691319,0.8116163164377213,5201.094103495,1765934745.361853,0.7041733860969543,60219888.0,
388.0,0.0001,0.3217988908290863,387,0.8317256162915327,0.8142981082201004,5215.773993583,1765934760.0417526,0.6914387941360474,60373832.0,
389.0,0.0001,0.24381233751773834,388,0.8338692390139335,0.8190709203481674,5227.279736928,1765934771.547494,0.6740139722824097,60526958.0,
390.0,0.0001,0.23965992033481598,389,0.8360128617363344,0.8209186494350433,5238.63715231,1765934782.9048312,0.6671315431594849,60680957.0,
391.0,0.0001,0.2874898910522461,390,0.8381564844587353,0.8094776123762131,5252.89974248,1765934797.1675055,0.7034302949905396,60844353.0,
392.0,0.0001,0.2968536913394928,391,0.8403001071811361,0.8249308317899704,5262.617400757,1765934806.88513,0.6511980891227722,60988093.0,
393.0,0.0001,0.3251146376132965,392,0.842443729903537,0.8171850889921188,5273.958453863,1765934818.2262075,0.676372766494751,61139257.0,
394.0,0.0001,0.32053685188293457,393,0.8445873526259379,0.8176321983337402,5287.590655548,1765934831.8584251,0.6761325597763062,61294373.0,
395.0,0.0001,0.3086799383163452,394,0.8467309753483387,0.8023985475301743,5300.944398106,1765934845.2120664,0.7348542213439941,61460962.0,
396.0,0.0001,0.3126455545425415,395,0.8488745980707395,0.82852503657341,5314.890528764,1765934859.1581976,0.6326127648353577,61610443.0,
397.0,0.0001,0.24061346054077148,396,0.8510182207931404,0.8217662572860718,5327.816874917,1765934872.0846462,0.6678446531295776,61767622.0,
398.0,0.0001,0.2784985303878784,397,0.8531618435155413,0.8122975528240204,5338.324003438,1765934882.5916817,0.7019116282463074,61927294.0,
399.0,0.0001,0.2834323048591614,398,0.8553054662379421,0.8156098574399948,5350.376207821,1765934894.6438453,0.690854012966156,62087657.0,
400.0,0.0001,0.33843839168548584,399,0.857449088960343,0.8114988058805466,5363.800353445,1765934908.068134,0.7023093700408936,62242685.0,
