train/global_step,_step,_runtime,train/epoch,train/num_tokens,train/learning_rate,train/loss,train/grad_norm,train/mean_token_accuracy,_timestamp,eval/accuracy
205.0,204,1386.444444825,0.43944265809217575,31977458.0,0.001,0.8132283687591553,0.041978467255830765,0.7912858128547668,1765917513.8078036,
206.0,205,1392.42183239,0.4415862808145766,32129990.0,0.001,0.7845276594161987,0.04451291263103485,0.7973040193319321,1765917519.7851794,
207.0,206,1400.671701229,0.4437299035369775,32295318.0,0.001,0.8377954959869385,0.044445574283599854,0.7855630964040756,1765917528.0350795,
208.0,207,1407.637850901,0.44587352625937837,32458576.0,0.001,0.8219993114471436,0.04160907492041588,0.7883070856332779,1765917535.0011952,
209.0,208,1414.458053245,0.4480171489817792,32617496.0,0.001,0.8005772829055786,0.04365245997905731,0.7938755750656128,1765917541.8214011,
210.0,209,1422.350882295,0.45016077170418006,32779172.0,0.001,0.790377676486969,0.049085937440395355,0.7970438003540039,1765917549.7142653,
211.0,210,1428.663250683,0.45230439442658094,32931223.0,0.001,0.7806845903396606,0.045063406229019165,0.7977760583162308,1765917556.0266266,
212.0,211,1435.993036669,0.45444801714898175,33081708.0,0.001,0.7908855080604553,0.05272192880511284,0.7958634942770004,1765917563.356417,
213.0,212,1442.07642,0.4565916398713826,33234519.0,0.001,0.7959690093994141,0.08121077716350555,0.7962458431720734,1765917569.4397929,
214.0,213,1447.754347041,0.4587352625937835,33380554.0,0.001,0.7812957167625427,0.04082370549440384,0.7991376370191574,1765917575.1177256,
215.0,214,1455.586100143,0.4608788853161844,33541078.0,0.001,0.8237640857696533,0.08024317771196365,0.7899806499481201,1765917582.949478,
216.0,215,1462.656789652,0.4630225080385852,33702070.0,0.001,0.7936460971832275,0.0450616180896759,0.7957610189914703,1765917590.02015,
217.0,216,1468.505117535,0.46516613076098606,33851344.0,0.001,0.7485021352767944,0.05930864065885544,0.807881623506546,1765917595.868492,
218.0,217,1475.391852453,0.46730975348338694,34005428.0,0.001,0.7860026359558105,0.04377267137169838,0.798253208398819,1765917602.7552285,
219.0,218,1480.438662542,0.4694533762057878,34142448.0,0.001,0.7976386547088623,0.055428341031074524,0.7959008067846298,1765917607.8020635,
220.0,219,1486.35154596,0.4715969989281886,34293582.0,0.001,0.7476044297218323,0.05265502631664276,0.8071419298648834,1765917613.7149167,
221.0,220,1492.924411453,0.4737406216505895,34448802.0,0.001,0.8270103931427002,0.04138536378741264,0.7908855825662613,1765917620.2877526,
222.0,221,1499.854183734,0.4758842443729904,34608650.0,0.001,0.7796698808670044,0.04469894617795944,0.79829540848732,1765917627.2175531,
223.0,222,1506.269290378,0.4780278670953912,34765848.0,0.001,0.7680778503417969,0.041363999247550964,0.8019604831933975,1765917633.6326628,
224.0,223,1512.363389252,0.48017148981779206,34923587.0,0.001,0.7694777250289917,0.04740703105926514,0.8046180754899979,1765917639.7267725,
225.0,224,1517.247912022,0.48231511254019294,35061736.0,0.001,0.7421252131462097,0.0425143763422966,0.8089831620454788,1765917644.6112957,
226.0,225,1523.515512703,0.4844587352625938,35224947.0,0.001,0.8018379807472229,0.04286615923047066,0.7918852865695953,1765917650.87889,
227.0,226,1530.604746167,0.4866023579849946,35383552.0,0.001,0.851525068283081,0.04146532714366913,0.7817694395780563,1765917657.9681385,
228.0,227,1537.675505372,0.4887459807073955,35537848.0,0.001,0.7910747528076172,0.04646188020706177,0.7975993305444717,1765917665.0388842,
229.0,228,1543.211053288,0.4908896034297964,35694801.0,0.001,0.7820146679878235,0.03943229839205742,0.7981915026903152,1765917670.574433,
230.0,229,1549.827020099,0.4930332261521972,35847389.0,0.001,0.7856127023696899,0.044170182198286057,0.7975374460220337,1765917677.1903813,
231.0,230,1555.816735409,0.49517684887459806,36001061.0,0.001,0.7903016209602356,0.04093041643500328,0.7971770018339157,1765917683.1801035,
232.0,231,1562.651539919,0.49732047159699894,36153435.0,0.001,0.795518159866333,0.04579204320907593,0.7973975390195847,1765917690.014896,
233.0,232,1568.702741619,0.4994640943193998,36308551.0,0.001,0.7794060707092285,0.040691401809453964,0.8007955104112625,1765917696.0661163,
234.0,233,1574.48381162,0.5016077170418006,36451452.0,0.001,0.7822109460830688,0.05128135159611702,0.8000558018684387,1765917701.8471746,
235.0,234,1579.553467554,0.5037513397642015,36596648.0,0.001,0.7499361038208008,0.042153406888246536,0.806307002902031,1765917706.916848,
236.0,235,1586.693594443,0.5058949624866024,36751665.0,0.001,0.7871010303497314,0.04142604395747185,0.7939698547124863,1765917714.0569618,
237.0,236,1593.775849258,0.5080385852090032,36908485.0,0.001,0.7908473610877991,0.044091567397117615,0.797364205121994,1765917721.1391973,
238.0,237,1600.036954111,0.5101822079314041,37064151.0,0.001,0.7465088367462158,0.038227736949920654,0.8098176419734955,1765917727.4003139,
239.0,238,1605.988734759,0.5123258306538049,37217517.0,0.001,0.7893214225769043,0.04560176655650139,0.7972139716148376,1765917733.3520887,
240.0,239,1611.295284607,0.5144694533762058,37367961.0,0.001,0.7356359362602234,0.04112457111477852,0.8098469376564026,1765917738.658661,
241.0,240,1617.857532303,0.5166130760986066,37526897.0,0.001,0.7752797603607178,0.049058716744184494,0.7992150038480759,1765917745.2208939,
242.0,241,1624.12595346,0.5187566988210075,37685668.0,0.001,0.8320698738098145,0.05183573067188263,0.7857548594474792,1765917751.4893084,
243.0,242,1630.088646387,0.5209003215434084,37839489.0,0.001,0.7844668626785278,0.03970640152692795,0.7987427860498428,1765917757.452021,
244.0,243,1636.549938179,0.5230439442658092,37997238.0,0.001,0.8092411756515503,0.04823048412799835,0.7921955287456512,1765917763.913284,
245.0,244,1644.380526315,0.5251875669882101,38168011.0,0.001,0.8489705324172974,0.04108155146241188,0.7821952849626541,1765917771.7438912,
246.0,245,1650.614725143,0.5273311897106109,38326230.0,0.001,0.7999254465103149,0.042085010558366776,0.7955796122550964,1765917777.9781113,
247.0,246,1657.442098348,0.5294748124330118,38478252.0,0.001,0.7471877336502075,0.042213182896375656,0.8084648549556732,1765917784.805461,
248.0,247,1663.001035033,0.5316184351554126,38625546.0,0.001,0.7652549743652344,0.04255606234073639,0.8034008890390396,1765917790.3643904,
249.0,248,1669.628646773,0.5337620578778135,38771391.0,0.001,0.7819609642028809,0.06195810064673424,0.7982638478279114,1765917796.992008,
250.0,249,1676.649877642,0.5359056806002144,38929652.0,0.001,0.7935361862182617,0.05887727066874504,0.7950164079666138,1765917804.0132558,
251.0,250,1682.492425173,0.5380493033226152,39078825.0,0.001,0.7978588342666626,0.04132905602455139,0.7922231405973434,1765917809.8558016,
252.0,251,1689.479718519,0.5401929260450161,39250764.0,0.001,0.8106089234352112,0.05571535602211952,0.7903160005807877,1765917816.8430884,
253.0,252,1695.641179302,0.5423365487674169,39401652.0,0.001,0.7700061798095703,0.05754423886537552,0.8013232499361038,1765917823.0045557,
254.0,253,1702.320773389,0.5444801714898178,39556368.0,0.001,0.7842683792114258,0.04112247750163078,0.7991780638694763,1765917829.6841493,
255.0,254,1708.378172587,0.5466237942122186,39716091.0,0.001,0.7617172598838806,0.042605143040418625,0.8023831099271774,1765917835.7415264,
256.0,255,1713.961840067,0.5487674169346195,39864668.0,0.001,0.7896116971969604,0.04331347718834877,0.7980418801307678,1765917841.3251944,
257.0,256,1720.673942885,0.5509110396570204,40026842.0,0.001,0.819525420665741,0.03918320685625076,0.7868963927030563,1765917848.0373256,
258.0,257,1727.24975007,0.5530546623794212,40185219.0,0.001,0.7816264033317566,0.044410716742277145,0.7989190518856049,1765917854.6131108,
259.0,258,1733.261260846,0.5551982851018221,40338073.0,0.001,0.8022640943527222,0.049216002225875854,0.7927155047655106,1765917860.6246226,
260.0,259,1740.016335297,0.5573419078242229,40501465.0,0.001,0.815182626247406,0.04023308679461479,0.789397343993187,1765917867.3797126,
261.0,260,1746.648487183,0.5594855305466238,40657227.0,0.001,0.7945785522460938,0.05028320103883743,0.7955857068300247,1765917874.0118415,
262.0,261,1753.100879562,0.5616291532690246,40807442.0,0.001,0.7660632729530334,0.050294097512960434,0.8042147904634476,1765917880.4642274,
263.0,262,1759.738208909,0.5637727759914255,40956359.0,0.001,0.7981257438659668,0.041627466678619385,0.7933874428272247,1765917887.1015751,
264.0,263,1766.936450948,0.5659163987138264,41113297.0,0.001,0.7874860763549805,0.045075368136167526,0.7958038598299026,1765917894.2997973,
265.0,264,1773.657636131,0.5680600214362272,41267327.0,0.001,0.791283130645752,0.04258108139038086,0.7954362630844116,1765917901.0210042,
266.0,265,1778.741917847,0.5702036441586281,41416137.0,0.001,0.7526598572731018,0.042817384004592896,0.8067187964916229,1765917906.105283,
267.0,266,1785.236241946,0.572347266881029,41572626.0,0.001,0.7772595882415771,0.040581487119197845,0.8001281470060349,1765917912.5995996,
268.0,267,1791.4611112,0.5744908896034298,41724870.0,0.001,0.7624419927597046,0.051645729690790176,0.8055445849895477,1765917918.8244784,
269.0,268,1798.262095557,0.5766345123258306,41882397.0,0.001,0.7545899152755737,0.051503829658031464,0.8058827370405197,1765917925.625468,
270.0,269,1804.654049371,0.5787781350482315,42044695.0,0.001,0.7991999387741089,0.04319560527801514,0.7903591394424438,1765917932.0174136,
271.0,270,1811.601918526,0.5809217577706324,42195750.0,0.001,0.8136614561080933,0.056236181408166885,0.7909780144691467,1765917938.9653015,
272.0,271,1818.227355988,0.5830653804930332,42347658.0,0.001,0.8062795400619507,0.05007702857255936,0.7952030599117279,1765917945.5907261,
273.0,272,1825.183422556,0.5852090032154341,42499617.0,0.001,0.8062225580215454,0.04372008889913559,0.7904547452926636,1765917952.5468028,
274.0,273,1831.751912873,0.587352625937835,42648060.0,0.001,0.7630833983421326,0.04805874824523926,0.803677424788475,1765917959.115262,
275.0,274,1837.921512928,0.5894962486602358,42799438.0,0.001,0.7747253775596619,0.042603082954883575,0.798714816570282,1765917965.2848709,
276.0,275,1844.205436766,0.5916398713826366,42945465.0,0.001,0.7691338658332825,0.061065658926963806,0.8019231259822845,1765917971.5687866,
277.0,276,1850.240357202,0.5937834941050375,43089377.0,0.001,0.7600510716438293,0.05853436887264252,0.8034599274396896,1765917977.6037135,
278.0,277,1858.789186432,0.5959271168274384,43253006.0,0.001,0.8174097537994385,0.04198991134762764,0.7904559671878815,1765917986.1525521,
279.0,278,1865.696243349,0.5980707395498392,43420433.0,0.001,0.7785109877586365,0.04754439368844032,0.7982809394598007,1765917993.0596004,
280.0,279,1872.235899653,0.6002143622722401,43577695.0,0.001,0.7822748422622681,0.04242062196135521,0.7982494831085205,1765917999.5992835,
281.0,280,1880.073107431,0.602357984994641,43738482.0,0.001,0.7775983810424805,0.04582721367478371,0.7984822541475296,1765918007.4364536,
282.0,281,1887.55436236,0.6045016077170418,43895774.0,0.001,0.7823590040206909,0.04318460822105408,0.7964363545179367,1765918014.9177277,
283.0,282,1893.467229422,0.6066452304394426,44045728.0,0.001,0.7789140939712524,0.04369167983531952,0.7996904850006104,1765918020.830595,
284.0,283,1900.96278628,0.6087888531618435,44207082.0,0.001,0.7769150733947754,0.044794242829084396,0.7953996658325195,1765918028.3261745,
285.0,284,1907.740259232,0.6109324758842444,44360492.0,0.001,0.7980414628982544,0.04308943450450897,0.7939317673444748,1765918035.103609,
286.0,285,1914.300236382,0.6130760986066452,44507249.0,0.001,0.7390559911727905,0.0460367389023304,0.8089543133974075,1765918041.6636097,
287.0,286,1920.62291314,0.6152197213290461,44657380.0,0.001,0.7725144624710083,0.050220467150211334,0.8039633482694626,1765918047.986303,
288.0,287,1926.964437722,0.617363344051447,44809690.0,0.001,0.7767000198364258,0.051605548709630966,0.7986959666013718,1765918054.3277957,
289.0,288,1932.418171025,0.6195069667738478,44958006.0,0.001,0.749824583530426,0.043386802077293396,0.8062877655029297,1765918059.781528,
290.0,289,1938.925039745,0.6216505894962486,45127484.0,0.001,0.7913966178894043,0.040849629789590836,0.7963732928037643,1765918066.2883835,
291.0,290,1945.900509685,0.6237942122186495,45288670.0,0.001,0.8235480785369873,0.042385801672935486,0.7891655266284943,1765918073.2638848,
292.0,291,1950.936927444,0.6259378349410504,45435435.0,0.001,0.7579469680786133,0.04205503314733505,0.8024070858955383,1765918078.3002899,
293.0,292,1957.255798025,0.6280814576634512,45582758.0,0.001,0.7745829820632935,0.044020842760801315,0.7996739745140076,1765918084.6191478,
294.0,293,1962.864455659,0.6302250803858521,45724786.0,0.001,0.7569361925125122,0.04700051248073578,0.8052398860454559,1765918090.2278233,
295.0,294,1968.483862116,0.632368703108253,45875653.0,0.001,0.7686026096343994,0.046307723969221115,0.8031574040651321,1765918095.8472135,
296.0,295,1974.428437108,0.6345123258306538,46026612.0,0.001,0.7606956958770752,0.04212825372815132,0.803052231669426,1765918101.7918143,
297.0,296,1979.648999763,0.6366559485530546,46173537.0,0.001,0.7671098709106445,0.04964297264814377,0.802869975566864,1765918107.0123806,
298.0,297,1986.455467269,0.6387995712754555,46337020.0,0.001,0.802651047706604,0.050714366137981415,0.7941858172416687,1765918113.8188155,
299.0,298,1992.438095212,0.6409431939978564,46484878.0,0.001,0.7857232689857483,0.04281150922179222,0.8005987852811813,1765918119.80147,
300.0,299,1999.167669972,0.6430868167202572,46638837.0,0.001,0.7778197526931763,0.048419103026390076,0.7974491715431213,1765918126.5310524,
301.0,300,2021.99460605,0.6452304394426581,46792654.0,0.001,0.7801451683044434,0.04467427730560303,0.7996612936258316,1765918149.357968,
302.0,301,2028.211772606,0.647374062165059,46956735.0,0.001,0.7975126504898071,0.041576024144887924,0.7932832986116409,1765918155.5751429,
303.0,302,2035.097363518,0.6495176848874598,47119017.0,0.001,0.820310115814209,0.0457114540040493,0.7910556346178055,1765918162.4607306,
304.0,303,2042.509420976,0.6516613076098606,47277064.0,0.001,0.7835142612457275,0.05406370759010315,0.7988066375255585,1765918169.8727803,
305.0,304,2049.669563871,0.6538049303322615,47425177.0,0.001,0.7815065383911133,0.05634839087724686,0.7960090041160583,1765918177.0329201,
306.0,305,2054.943580544,0.6559485530546624,47567815.0,0.001,0.7478612661361694,0.06601637601852417,0.8071463406085968,1765918182.306914,
307.0,306,2060.775892297,0.6580921757770632,47711542.0,0.001,0.7347886562347412,0.055151864886283875,0.8071488738059998,1765918188.139291,
308.0,307,2067.468400041,0.6602357984994641,47867963.0,0.001,0.7923044562339783,0.043898679316043854,0.7981180548667908,1765918194.8317657,
309.0,308,2073.986515704,0.662379421221865,48027087.0,0.001,0.764637291431427,0.04284044727683067,0.8017704784870148,1765918201.349854,
310.0,309,2081.081980834,0.6645230439442658,48181216.0,0.001,0.8080115914344788,0.0467330664396286,0.7907744646072388,1765918208.4453604,
311.0,310,2088.593788355,0.6666666666666666,48346653.0,0.001,0.8283205032348633,0.04483175650238991,0.7871633470058441,1765918215.95716,
312.0,311,2094.92216977,0.6688102893890675,48515202.0,0.001,0.8205167055130005,0.04055853188037872,0.7892687171697617,1765918222.2855413,
313.0,312,2101.946359075,0.6709539121114684,48681596.0,0.001,0.7931851148605347,0.04306701570749283,0.7963966131210327,1765918229.3097074,
314.0,313,2108.813347913,0.6730975348338692,48830511.0,0.001,0.7256815433502197,0.046993184834718704,0.8121760189533234,1765918236.1767006,
315.0,314,2115.729264341,0.6752411575562701,48979750.0,0.001,0.8057241439819336,0.04338674247264862,0.7929397523403168,1765918243.0926242,
316.0,315,2122.803335445,0.677384780278671,49140486.0,0.001,0.7726094722747803,0.040352120995521545,0.8021111488342285,1765918250.1666946,
317.0,316,2130.74814954,0.6795284030010718,49297672.0,0.001,0.7734667658805847,0.041848890483379364,0.8015129566192627,1765918258.1115334,
318.0,317,2136.634750106,0.6816720257234726,49448662.0,0.001,0.7735956311225891,0.04283193498849869,0.8006727248430252,1765918263.9981244,
319.0,318,2143.097223686,0.6838156484458735,49615721.0,0.001,0.7758074402809143,0.04074842855334282,0.8001537472009659,1765918270.4605637,
320.0,319,2149.194174276,0.6859592711682744,49770136.0,0.001,0.7464972734451294,0.04273008555173874,0.8050042688846588,1765918276.5575244,
321.0,320,2156.061970058,0.6881028938906752,49932945.0,0.001,0.7895810008049011,0.043141551315784454,0.7965256720781326,1765918283.4253345,
322.0,321,2162.788071092,0.6902465166130761,50079045.0,0.001,0.7505369782447815,0.04128124192357063,0.8064118027687073,1765918290.1514125,
323.0,322,2170.511645123,0.692390139335477,50243726.0,0.001,0.7892247438430786,0.04407830536365509,0.7950275391340256,1765918297.8750362,
324.0,323,2178.08925953,0.6945337620578779,50404071.0,0.001,0.7696372270584106,0.04558388516306877,0.8021669536828995,1765918305.452626,
325.0,324,2184.432792733,0.6966773847802786,50557944.0,0.001,0.7970728278160095,0.057336848229169846,0.7945737093687057,1765918311.796153,
326.0,325,2191.624913564,0.6988210075026795,50723566.0,0.001,0.7910664081573486,0.05466007441282272,0.796940341591835,1765918318.9882658,
327.0,326,2197.570302144,0.7009646302250804,50868735.0,0.001,0.7167688012123108,0.05354352667927742,0.8142299652099609,1765918324.9336588,
328.0,327,2203.980717585,0.7031082529474812,51027679.0,0.001,0.7893792986869812,0.06388809531927109,0.7960774600505829,1765918331.3440886,
329.0,328,2212.401994667,0.7052518756698821,51188474.0,0.001,0.8125919103622437,0.04498879984021187,0.7910094112157822,1765918339.7653785,
330.0,329,2218.224199153,0.707395498392283,51334182.0,0.001,0.7492374777793884,0.07368935644626617,0.8055400848388672,1765918345.587558,
331.0,330,2225.058178845,0.7095391211146839,51499899.0,0.001,0.7815817594528198,0.04130978882312775,0.7983065396547318,1765918352.4215264,
332.0,331,2231.31879751,0.7116827438370846,51645111.0,0.001,0.7517269849777222,0.08105606585741043,0.8061297684907913,1765918358.6821728,
333.0,332,2237.205868038,0.7138263665594855,51795720.0,0.001,0.7435462474822998,0.04458216205239296,0.8070345669984818,1765918364.5692194,
334.0,333,2243.105315243,0.7159699892818864,51934189.0,0.001,0.7165722846984863,0.06862366199493408,0.8130324333906174,1765918370.468672,
335.0,334,2249.442432056,0.7181136120042872,52086111.0,0.001,0.8010416030883789,0.042851295322179794,0.7961412668228149,1765918376.8058033,
336.0,335,2255.13290216,0.7202572347266881,52241632.0,0.001,0.7779191136360168,0.05396820977330208,0.7990574240684509,1765918382.496259,
337.0,336,2263.470078872,0.722400857449089,52403245.0,0.001,0.7767324447631836,0.04869132861495018,0.7977483123540878,1765918390.8334475,
338.0,337,2270.541902176,0.7245444801714899,52567275.0,0.001,0.806106686592102,0.05185825005173683,0.7936832457780838,1765918397.9052863,
339.0,338,2278.034372475,0.7266881028938906,52733506.0,0.001,0.7911137938499451,0.04780599847435951,0.795974925160408,1765918405.397723,
340.0,339,2284.576911287,0.7288317256162915,52884795.0,0.001,0.7833213210105896,0.04925187677145004,0.7985546141862869,1765918411.9402528,
341.0,340,2290.808077507,0.7309753483386924,53039775.0,0.001,0.7779347896575928,0.05293276906013489,0.7982336282730103,1765918418.1714664,
342.0,341,2298.837044781,0.7331189710610932,53204226.0,0.001,0.7978785634040833,0.044259097427129745,0.7929226756095886,1765918426.2003963,
343.0,342,2304.491667302,0.7352625937834941,53357002.0,0.001,0.7613855600357056,0.049140676856040955,0.8030654937028885,1765918431.855039,
344.0,343,2310.172741168,0.737406216505895,53512592.0,0.001,0.777055025100708,0.04361754655838013,0.7992771565914154,1765918437.536115,
345.0,344,2317.141364331,0.7395498392282959,53675222.0,0.001,0.8261091709136963,0.04326356202363968,0.7889424562454224,1765918444.5047252,
346.0,345,2325.246181385,0.7416934619506966,53837794.0,0.001,0.8381636142730713,0.046020153909921646,0.7818255573511124,1765918452.6095653,
347.0,346,2331.910927014,0.7438370846730975,53990810.0,0.001,0.7848585247993469,0.04197438806295395,0.7981880158185959,1765918459.2743094,
348.0,347,2338.474092427,0.7459807073954984,54142452.0,0.001,0.763488233089447,0.04631872847676277,0.8034152537584305,1765918465.8374588,
349.0,348,2345.92640187,0.7481243301178992,54294279.0,0.001,0.7553714513778687,0.04288884252309799,0.8031993061304092,1765918473.2897513,
350.0,349,2351.518983613,0.7502679528403001,54445597.0,0.001,0.7491883039474487,0.04436732828617096,0.8087205737829208,1765918478.8823528,
351.0,350,2358.454991854,0.752411575562701,54603343.0,0.001,0.7905327081680298,0.04254090413451195,0.7974347472190857,1765918485.8183172,
352.0,351,2365.232959466,0.7545551982851019,54759468.0,0.001,0.7401837706565857,0.043417561799287796,0.8096581697463989,1765918492.5963297,
353.0,352,2372.34926672,0.7566988210075026,54913059.0,0.001,0.7617456912994385,0.048971086740493774,0.800852507352829,1765918499.7126126,
354.0,353,2379.583703493,0.7588424437299035,55070490.0,0.001,0.773848831653595,0.0420813113451004,0.7995419353246689,1765918506.9470634,
355.0,354,2386.742313307,0.7609860664523044,55234816.0,0.001,0.8006342649459839,0.04743032902479172,0.7940778732299805,1765918514.105668,
356.0,355,2392.223368423,0.7631296891747053,55387388.0,0.001,0.7841004133224487,0.04418091103434563,0.7963737100362778,1765918519.5867336,
357.0,356,2398.824109845,0.7652733118971061,55538411.0,0.001,0.7513993978500366,0.04207756370306015,0.8077763915061951,1765918526.1874802,
358.0,357,2405.513749518,0.767416934619507,55688433.0,0.001,0.76576828956604,0.04315508157014847,0.802297368645668,1765918532.8771017,
359.0,358,2411.423962322,0.7695605573419079,55839265.0,0.001,0.7680903673171997,0.04585524648427963,0.8006051629781723,1765918538.7873418,
360.0,359,2417.851610666,0.7717041800643086,55990505.0,0.001,0.7285943031311035,0.042037639766931534,0.8130751848220825,1765918545.214964,
361.0,360,2425.021251411,0.7738478027867095,56160090.0,0.001,0.8005365133285522,0.04160526767373085,0.7944786250591278,1765918552.3846219,
362.0,361,2430.661680708,0.7759914255091104,56315482.0,0.001,0.7631326913833618,0.040974412113428116,0.8038870394229889,1765918558.025068,
363.0,362,2438.178843418,0.7781350482315113,56478778.0,0.001,0.8048902153968811,0.04667876660823822,0.7923335880041122,1765918565.542202,
364.0,363,2445.976499393,0.7802786709539121,56640621.0,0.001,0.7892436981201172,0.04515187069773674,0.794469878077507,1765918573.339874,
365.0,364,2453.404095001,0.782422293676313,56808271.0,0.001,0.7852723598480225,0.04275636747479439,0.7986592054367065,1765918580.767481,
366.0,365,2459.934573921,0.7845659163987139,56962569.0,0.001,0.7806280851364136,0.044821687042713165,0.7985615581274033,1765918587.2979512,
367.0,366,2465.552456302,0.7867095391211146,57113382.0,0.001,0.7709687948226929,0.041432689875364304,0.7992889285087585,1765918592.9157975,
368.0,367,2473.153971511,0.7888531618435155,57283115.0,0.001,0.8050655126571655,0.04539289325475693,0.7907588630914688,1765918600.517347,
369.0,368,2480.026581188,0.7909967845659164,57431980.0,0.001,0.7530485391616821,0.04454732686281204,0.8033668100833893,1765918607.3899288,
370.0,369,2487.276819593,0.7931404072883173,57593151.0,0.001,0.7808143496513367,0.04354839026927948,0.798946350812912,1765918614.6401947,
371.0,370,2496.163886304,0.7952840300107181,57769554.0,0.001,0.7878647446632385,0.04454127699136734,0.7963833808898926,1765918623.5272286,
372.0,371,2503.601575851,0.797427652733119,57930187.0,0.001,0.7699490785598755,0.043467432260513306,0.8037871569395065,1765918630.9649143,
373.0,372,2510.70239339,0.7995712754555199,58089895.0,0.001,0.7632131576538086,0.04349285364151001,0.8027051687240601,1765918638.0657878,
374.0,373,2515.82710619,0.8017148981779206,58237921.0,0.001,0.7469000220298767,0.05219309777021408,0.8069197237491608,1765918643.1904655,
375.0,374,2521.931903906,0.8038585209003215,58386574.0,0.001,0.7556195855140686,0.04804118722677231,0.8047988712787628,1765918649.2952461,
376.0,375,2528.134108769,0.8060021436227224,58531794.0,0.001,0.7486196756362915,0.04656338319182396,0.8075626194477081,1765918655.4974704,
377.0,376,2533.795714276,0.8081457663451233,58679304.0,0.001,0.7623242735862732,0.048022083938121796,0.8027944713830948,1765918661.1590729,
378.0,377,2540.388021852,0.8102893890675241,58827963.0,0.001,0.7953870296478271,0.05025799944996834,0.7952624261379242,1765918667.7514288,
379.0,378,2545.94145382,0.812433011789925,58968065.0,0.001,0.7530597448348999,0.05620633438229561,0.8093054741621017,1765918673.3048158,
380.0,379,2551.680465344,0.8145766345123259,59119596.0,0.001,0.7716460227966309,0.052074939012527466,0.8035339415073395,1765918679.0438225,
381.0,380,2558.282965635,0.8167202572347267,59282269.0,0.001,0.7459990978240967,0.04571074619889259,0.8057934939861298,1765918685.6463375,
382.0,381,2566.490402749,0.8188638799571275,59449069.0,0.001,0.7673200368881226,0.04894798994064331,0.8032136559486389,1765918693.8537843,
383.0,382,2572.657861462,0.8210075026795284,59602942.0,0.001,0.7727264165878296,0.05367768183350563,0.8000338077545166,1765918700.0212228,
384.0,383,2578.817955918,0.8231511254019293,59763486.0,0.001,0.7800513505935669,0.04172363132238388,0.7982215583324432,1765918706.1813178,
385.0,384,2585.323178511,0.8252947481243301,59914007.0,0.001,0.7565605640411377,0.053069911897182465,0.8050455749034882,1765918712.686527,
386.0,385,2590.66600364,0.827438370846731,60056933.0,0.001,0.7239017486572266,0.05053380876779556,0.8104245662689209,1765918718.0293899,
387.0,386,2597.293459385,0.8295819935691319,60219888.0,0.001,0.7743731141090393,0.04105454310774803,0.7998283803462982,1765918724.656835,
388.0,387,2605.263989486,0.8317256162915327,60373832.0,0.001,0.7658824920654297,0.04761314019560814,0.8019515872001648,1765918732.627357,
389.0,388,2611.036009831,0.8338692390139335,60526958.0,0.001,0.7539247274398804,0.04345927760004997,0.806122437119484,1765918738.399378,
390.0,389,2616.838750652,0.8360128617363344,60680957.0,0.001,0.7525498867034912,0.05151699483394623,0.8058691769838333,1765918744.2020998,
391.0,390,2624.176443129,0.8381564844587353,60844353.0,0.001,0.7777209281921387,0.04802758991718292,0.7968353629112244,1765918751.5398185,
392.0,391,2629.184021156,0.8403001071811361,60988093.0,0.001,0.7321329712867737,0.04325209558010101,0.8111348748207092,1765918756.5474086,
393.0,392,2635.064781091,0.842443729903537,61139257.0,0.001,0.7632193565368652,0.04401645436882973,0.8017727583646774,1765918762.42814,
394.0,393,2642.245882388,0.8445873526259379,61294373.0,0.001,0.7812838554382324,0.04684937000274658,0.7978488504886627,1765918769.6092281,
395.0,394,2649.311313624,0.8467309753483387,61460962.0,0.001,0.8138687610626221,0.04363914579153061,0.7889195382595062,1765918776.6746862,
396.0,395,2656.622694943,0.8488745980707395,61610443.0,0.001,0.7144924402236938,0.046055153012275696,0.8143177032470703,1765918783.9860427,
397.0,396,2662.920210468,0.8510182207931404,61767622.0,0.001,0.757279634475708,0.045795608311891556,0.8056820631027222,1765918790.2835636,
398.0,397,2668.254825717,0.8531618435155413,61927294.0,0.001,0.7757496237754822,0.043491411954164505,0.7998373806476593,1765918795.6181862,
399.0,398,2674.575915298,0.8553054662379421,62087657.0,0.001,0.7669577598571777,0.04517364874482155,0.8033748865127563,1765918801.9392579,
400.0,399,2681.449242709,0.857449088960343,62242685.0,0.001,0.7929198741912842,0.044616036117076874,0.7964600026607513,1765918808.812607,
401.0,400,2706.534795023,0.8595927116827439,62393085.0,0.001,0.7392531633377075,0.04528050869703293,0.808776244521141,1765918833.8981047,
402.0,401,2711.762054722,0.8617363344051447,62538285.0,0.001,0.7347434163093567,0.042177341878414154,0.8107501119375229,1765918839.1254005,
403.0,402,2718.885414539,0.8638799571275455,62701391.0,0.001,0.79414302110672,0.050273288041353226,0.796930804848671,1765918846.248745,
404.0,403,2726.138728148,0.8660235798499464,62848535.0,0.001,0.7888193130493164,0.04982498288154602,0.7965342998504639,1765918853.5020864,
405.0,404,2732.429817503,0.8681672025723473,63001586.0,0.001,0.7555485963821411,0.046603571623563766,0.8033642023801804,1765918859.7931666,
406.0,405,2738.937414413,0.8703108252947481,63162806.0,0.001,0.7763561606407166,0.052806951105594635,0.7997944355010986,1765918866.3007696,
407.0,406,2744.72979044,0.872454448017149,63324619.0,0.001,0.770305335521698,0.046474479138851166,0.7987740635871887,1765918872.093136,
