_step,_timestamp,train/mean_token_accuracy,train/learning_rate,_runtime,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/global_step,eval/accuracy
201,1765917504.6947505,0.7820227295160294,0.0001,1386.490090088,0.8539185523986816,0.4330117899249732,0.023279674351215363,31495847.0,202.0,
202,1765917511.8593447,0.789832592010498,0.0001,1393.654671072,0.8246854543685913,0.43515541264737406,0.03388242423534393,31654749.0,203.0,
203,1765917517.2296977,0.7887885123491287,0.0001,1399.025027073,0.8336203694343567,0.43729903536977494,0.025449197739362717,31808152.0,204.0,
204,1765917524.5003986,0.7843494415283203,0.0001,1406.295797186,0.8501303195953369,0.43944265809217575,0.029215501621365547,31977458.0,205.0,
205,1765917530.6277602,0.790518268942833,0.0001,1412.423073792,0.8214259147644043,0.4415862808145766,0.02801763452589512,32129990.0,206.0,
206,1765917539.0968063,0.7802579700946808,0.0001,1420.892065447,0.8711584806442261,0.4437299035369775,0.02420089766383171,32295318.0,207.0,
207,1765917546.3818696,0.7825219333171844,0.0001,1428.177292237,0.8550125360488892,0.44587352625937837,0.024605292826890945,32458576.0,208.0,
208,1765917553.3994482,0.7868867963552475,0.0001,1435.194732373,0.8355584144592285,0.4480171489817792,0.03716317191720009,32617496.0,209.0,
209,1765917561.607004,0.791392982006073,0.0001,1443.402375318,0.8238375782966614,0.45016077170418006,0.021199285984039307,32779172.0,210.0,
210,1765917568.1103504,0.791582003235817,0.0001,1449.90563605,0.8130736351013184,0.45230439442658094,0.02900773473083973,32931223.0,211.0,
211,1765917575.6269825,0.7887688875198364,0.0001,1457.422282192,0.8268188834190369,0.45444801714898175,0.023681888356804848,33081708.0,212.0,
212,1765917581.9073813,0.7906912267208099,0.0001,1463.702651979,0.8286292552947998,0.4565916398713826,0.02327587455511093,33234519.0,213.0,
213,1765917587.7529445,0.791791632771492,0.0001,1469.548221761,0.8176915049552917,0.4587352625937835,0.02532201260328293,33380554.0,214.0,
214,1765917595.8408132,0.7833783179521561,0.0001,1477.636233058,0.8561931252479553,0.4608788853161844,0.025605229660868645,33541078.0,215.0,
215,1765917603.0877855,0.7893038243055344,0.0001,1484.883094954,0.8284069895744324,0.4630225080385852,0.02532869577407837,33702070.0,216.0,
216,1765917609.1468625,0.8011194914579391,0.0001,1490.942130587,0.7832332849502563,0.46516613076098606,0.0393112413585186,33851344.0,217.0,
217,1765917616.3406641,0.7911482006311417,0.0001,1498.136012218,0.8246326446533203,0.46730975348338694,0.027639394626021385,34005428.0,218.0,
218,1765917621.5021682,0.7890415191650391,0.0001,1503.297458979,0.8339911699295044,0.4694533762057878,0.026425104588270187,34142448.0,219.0,
219,1765917627.4706664,0.7994635552167892,0.0001,1509.265966219,0.7858185768127441,0.4715969989281886,0.02934110164642334,34293582.0,220.0,
220,1765917634.1833603,0.7841333448886871,0.0001,1515.978652653,0.8632934093475342,0.4737406216505895,0.024715127423405647,34448802.0,221.0,
221,1765917641.4123776,0.7916928827762604,0.0001,1523.207666397,0.813044548034668,0.4758842443729904,0.02168930135667324,34608650.0,222.0,
222,1765917647.9111784,0.7944266051054001,0.0001,1529.706472122,0.805644690990448,0.4780278670953912,0.02785433456301689,34765848.0,223.0,
223,1765917654.222136,0.7994073778390884,0.0001,1536.017441125,0.8000311255455017,0.48017148981779206,0.022843772545456886,34923587.0,224.0,
224,1765917659.2851279,0.8021911680698395,0.0001,1541.080399149,0.7790586948394775,0.48231511254019294,0.02384847030043602,35061736.0,225.0,
225,1765917665.663212,0.7841830849647522,0.0001,1547.458584753,0.8376946449279785,0.4844587352625938,0.041333168745040894,35224947.0,226.0,
226,1765917673.0028803,0.7759335339069366,0.0001,1554.798192953,0.8838105201721191,0.4866023579849946,0.02218599244952202,35383552.0,227.0,
227,1765917680.2660394,0.7906550168991089,0.0001,1562.061427221,0.8276470899581909,0.4887459807073955,0.03460998460650444,35537848.0,228.0,
228,1765917685.9302123,0.7909104824066162,0.0001,1567.725572478,0.8191969990730286,0.4908896034297964,0.03754045441746712,35694801.0,229.0,
229,1765917692.654797,0.7913494259119034,0.0001,1574.450148718,0.8193258047103882,0.4930332261521972,0.02131327986717224,35847389.0,230.0,
230,1765917698.893392,0.7888647615909576,0.0001,1580.688658699,0.8309651613235474,0.49517684887459806,0.03805713355541229,36001061.0,231.0,
231,1765917705.8583698,0.7907122075557709,0.0001,1587.653755427,0.8307102918624878,0.49732047159699894,0.03848762810230255,36153435.0,232.0,
232,1765917711.951149,0.7933354824781418,0.0001,1593.746467196,0.8168451189994812,0.4994640943193998,0.02776854671537876,36308551.0,233.0,
233,1765917717.8389032,0.792887270450592,0.0001,1599.634291268,0.8176097869873047,0.5016077170418006,0.04895234480500221,36451452.0,234.0,
234,1765917723.1370678,0.799536868929863,0.0001,1604.932356265,0.7874042391777039,0.5037513397642015,0.033868566155433655,36596648.0,235.0,
235,1765917730.4179914,0.7872246652841568,0.0001,1612.213344095,0.8232035636901855,0.5058949624866024,0.04159615933895111,36751665.0,236.0,
236,1765917737.633347,0.7908443808555603,0.0001,1619.42863614,0.8271934986114502,0.5080385852090032,0.03982366621494293,36908485.0,237.0,
237,1765917744.0776277,0.8035658001899719,0.0001,1625.873003872,0.7808612585067749,0.5101822079314041,0.022026212885975838,37064151.0,238.0,
238,1765917750.1110275,0.7896789759397507,0.0001,1631.906338265,0.8270208835601807,0.5123258306538049,0.02299169823527336,37217517.0,239.0,
239,1765917755.5764277,0.8024510592222214,0.0001,1637.371788937,0.7750821113586426,0.5144694533762058,0.04662035405635834,37367961.0,240.0,
240,1765917762.3521113,0.7915805280208588,0.0001,1644.147418862,0.8147768974304199,0.5166130760986066,0.023838022723793983,37526897.0,241.0,
241,1765917768.7210336,0.7779278457164764,0.0001,1650.516392065,0.8703995943069458,0.5187566988210075,0.030519898980855942,37685668.0,242.0,
242,1765917774.769211,0.7913154661655426,0.0001,1656.564530379,0.8209177851676941,0.5209003215434084,0.029277272522449493,37839489.0,243.0,
243,1765917781.4581654,0.7842036783695221,0.0001,1663.253460776,0.8454948663711548,0.5230439442658092,0.023180171847343445,37997238.0,244.0,
244,1765917789.44754,0.7747624069452286,0.0001,1671.242879507,0.8858009576797485,0.5251875669882101,0.028599068522453308,38168011.0,245.0,
245,1765917795.837222,0.7891435474157333,0.0001,1677.632563762,0.8352628946304321,0.5273311897106109,0.0313447080552578,38326230.0,246.0,
246,1765917802.9688764,0.8017719835042953,0.0001,1684.764188673,0.782406210899353,0.5294748124330118,0.02454676479101181,38478252.0,247.0,
247,1765917808.728743,0.7950635850429535,0.0001,1690.524061674,0.8057148456573486,0.5316184351554126,0.02844768762588501,38625546.0,248.0,
248,1765917815.42498,0.7890283763408661,0.0001,1697.220350348,0.8252323269844055,0.5337620578778135,0.03524516150355339,38771391.0,249.0,
249,1765917822.6882243,0.7874899953603745,0.0001,1704.483600113,0.8316620588302612,0.5359056806002144,0.02611980400979519,38929652.0,250.0,
250,1765917828.6400352,0.7845006734132767,0.0001,1710.43541739,0.8364494442939758,0.5380493033226152,0.04599064216017723,39078825.0,251.0,
251,1765917835.865153,0.7824989259243011,0.0001,1717.660556185,0.8487522602081299,0.5401929260450161,0.025180360302329063,39250764.0,252.0,
252,1765917842.1353385,0.7939558923244476,0.0001,1723.93060562,0.8078786134719849,0.5423365487674169,0.043362703174352646,39401652.0,253.0,
253,1765917849.076919,0.7922717332839966,0.0001,1730.872197193,0.8185521364212036,0.5444801714898178,0.029032904654741287,39556368.0,254.0,
254,1765917855.38587,0.795415848493576,0.0001,1737.181157104,0.7976711392402649,0.5466237942122186,0.022830789908766747,39716091.0,255.0,
255,1765917861.20201,0.7916569411754608,0.0001,1742.997302191,0.8247228860855103,0.5487674169346195,0.0352138951420784,39864668.0,256.0,
256,1765917868.1286204,0.7799529582262039,0.0001,1749.923915243,0.8544440865516663,0.5509110396570204,0.029785236343741417,40026842.0,257.0,
257,1765917874.8352413,0.7913401573896408,0.0001,1756.630493766,0.8200488686561584,0.5530546623794212,0.0230631772428751,40185219.0,258.0,
258,1765917881.0555189,0.7851734608411789,0.0001,1762.850866893,0.8390402793884277,0.5551982851018221,0.03497202321887016,40338073.0,259.0,
259,1765917887.872152,0.7831837832927704,0.0001,1769.667513143,0.8492569923400879,0.5573419078242229,0.03134701028466225,40501465.0,260.0,
260,1765917894.6752672,0.7879163026809692,0.0001,1776.470605122,0.8319116830825806,0.5594855305466238,0.023028066381812096,40657227.0,261.0,
261,1765917901.3235855,0.7965192645788193,0.0001,1783.118882129,0.8008013963699341,0.5616291532690246,0.037130992859601974,40807442.0,262.0,
262,1765917908.1243691,0.7853623479604721,0.0001,1789.919659113,0.83718341588974,0.5637727759914255,0.029920602217316628,40956359.0,263.0,
263,1765917915.4772592,0.7874415069818497,0.0001,1797.272616587,0.8285503387451172,0.5659163987138264,0.02720024064183235,41113297.0,264.0,
264,1765917922.4722855,0.7886004894971848,0.0001,1804.267593278,0.8290539979934692,0.5680600214362272,0.025013256818056107,41267327.0,265.0,
265,1765917927.7299018,0.7985674738883972,0.0001,1809.525295401,0.7929513454437256,0.5702036441586281,0.028533311560750008,41416137.0,266.0,
266,1765917934.406234,0.7926459461450577,0.0001,1816.201612621,0.8135829567909241,0.572347266881029,0.025622105225920677,41572626.0,267.0,
267,1765917940.8378284,0.7983202636241913,0.0001,1822.633135003,0.798721194267273,0.5744908896034298,0.02389955334365368,41724870.0,268.0,
268,1765917947.7141244,0.7996636033058167,0.0001,1829.509443522,0.7881588935852051,0.5766345123258306,0.027524394914507866,41882397.0,269.0,
269,1765917954.3877223,0.7829528301954269,0.0001,1836.183026061,0.8385772705078125,0.5787781350482315,0.023512722924351692,42044695.0,270.0,
270,1765917961.620174,0.7828342318534851,0.0001,1843.415522642,0.8541281223297119,0.5809217577706324,0.028440164402127266,42195750.0,271.0,
271,1765917968.4866946,0.7874668091535568,0.0001,1850.28205858,0.844481348991394,0.5830653804930332,0.02488722838461399,42347658.0,272.0,
272,1765917975.571697,0.781485378742218,0.0001,1857.366972169,0.8494068384170532,0.5852090032154341,0.02593797817826271,42499617.0,273.0,
273,1765917982.2164228,0.7979249209165573,0.0001,1864.011724507,0.7957205772399902,0.587352625937835,0.026738233864307404,42648060.0,274.0,
274,1765917988.5339859,0.7907540202140808,0.0001,1870.329328541,0.8170837163925171,0.5894962486602358,0.024089520797133446,42799438.0,275.0,
275,1765917995.0036774,0.7944895923137665,0.0001,1876.798993056,0.808429479598999,0.5916398713826366,0.027703294530510902,42945465.0,276.0,
276,1765918001.2325187,0.7966068238019943,0.0001,1883.0279102,0.7989743947982788,0.5937834941050375,0.02485240064561367,43089377.0,277.0,
277,1765918010.0254407,0.7822352051734924,0.0001,1891.820739218,0.8589413166046143,0.5959271168274384,0.02318451926112175,43253006.0,278.0,
278,1765918017.2132287,0.7920843958854675,0.0001,1899.008596991,0.8140345811843872,0.5980707395498392,0.02339300513267517,43420433.0,279.0,
279,1765918023.999741,0.7917569428682327,0.0001,1905.795011007,0.8177130222320557,0.6002143622722401,0.02470174990594387,43577695.0,280.0,
280,1765918032.0908883,0.7915030866861343,0.0001,1913.886163656,0.8116667866706848,0.602357984994641,0.02347627468407154,43738482.0,281.0,
281,1765918039.6623683,0.7897580116987228,0.0001,1921.45764607,0.8197551965713501,0.6045016077170418,0.023487577214837074,43895774.0,282.0,
282,1765918045.7647026,0.7934623807668686,0.0001,1927.559997983,0.8163852095603943,0.6066452304394426,0.02807026542723179,44045728.0,283.0,
283,1765918053.279188,0.7864999771118164,0.0001,1935.074489067,0.8208038806915283,0.6087888531618435,0.02736079879105091,44207082.0,284.0,
284,1765918060.2545912,0.786295086145401,0.0001,1942.049870161,0.8382527828216553,0.6109324758842444,0.027109738439321518,44360492.0,285.0,
285,1765918066.882582,0.8010789453983307,0.0001,1948.677874815,0.7803406119346619,0.6130760986066452,0.02675577811896801,44507249.0,286.0,
286,1765918073.453531,0.7967006415128708,0.0001,1955.248813068,0.8120352625846863,0.6152197213290461,0.02533610910177231,44657380.0,287.0,
287,1765918080.0170605,0.7922841161489487,0.0001,1961.812344278,0.8105044364929199,0.617363344051447,0.025213897228240967,44809690.0,288.0,
288,1765918085.591446,0.7986563742160797,0.0001,1967.386734067,0.786129355430603,0.6195069667738478,0.025164328515529633,44958006.0,289.0,
289,1765918092.2577794,0.7880764752626419,0.0001,1974.053076763,0.8331795334815979,0.6216505894962486,0.026564110070466995,45127484.0,290.0,
290,1765918099.4826462,0.7815846651792526,0.0001,1981.277916351,0.8623387813568115,0.6237942122186495,0.027773182839155197,45288670.0,291.0,
291,1765918104.70914,0.7950288355350494,0.0001,1986.504447951,0.7968310713768005,0.6259378349410504,0.027357010170817375,45435435.0,292.0,
292,1765918111.1238976,0.7926565259695053,0.0001,1992.919188824,0.8129804730415344,0.6280814576634512,0.02816026844084263,45582758.0,293.0,
293,1765918116.826248,0.7978138327598572,0.0001,1998.621517824,0.7959321737289429,0.6302250803858521,0.027405811473727226,45724786.0,294.0,
294,1765918122.7054844,0.7962481081485748,0.0001,2004.500746318,0.805352509021759,0.632368703108253,0.02893996424973011,45875653.0,295.0,
295,1765918128.720248,0.796536460518837,0.0001,2010.515524346,0.7978485822677612,0.6345123258306538,0.026639709249138832,46026612.0,296.0,
296,1765918134.1282187,0.7957824468612671,0.0001,2015.923494912,0.8065029978752136,0.6366559485530546,0.037754058837890625,46173537.0,297.0,
297,1765918141.194239,0.7862494736909866,0.0001,2022.989533994,0.8400213122367859,0.6387995712754555,0.023779185488820076,46337020.0,298.0,
298,1765918147.4201186,0.7923868000507355,0.0001,2029.215559824,0.8263944983482361,0.6409431939978564,0.04621100053191185,46484878.0,299.0,
299,1765918154.34793,0.7880342155694962,0.0001,2036.143340478,0.8222303986549377,0.6430868167202572,0.03451075032353401,46638837.0,300.0,
300,1765918171.7663846,0.7926184982061386,0.0001,2053.561813982,0.8147374391555786,0.6452304394426581,0.04941752552986145,46792654.0,301.0,
301,1765918178.2002244,0.7855437099933624,0.0001,2059.995607653,0.8350090980529785,0.647374062165059,0.054072655737400055,46956735.0,302.0,
302,1765918185.2963214,0.7839637398719788,0.0001,2067.091693391,0.861025333404541,0.6495176848874598,0.030983125790953636,47119017.0,303.0,
303,1765918192.8837569,0.7920087426900864,0.0001,2074.679077505,0.8202133178710938,0.6516613076098606,0.05817384272813797,47277064.0,304.0,
304,1765918200.294536,0.788858562707901,0.0001,2082.089932869,0.8183674812316895,0.6538049303322615,0.041456930339336395,47425177.0,305.0,
305,1765918205.7329133,0.8010324537754059,0.0001,2087.528223209,0.7841677069664001,0.6559485530546624,0.04875978082418442,47567815.0,306.0,
306,1765918211.7709172,0.8002604693174362,0.0001,2093.56631712,0.774928867816925,0.6580921757770632,0.06466793268918991,47711542.0,307.0,
307,1765918218.5659447,0.789684385061264,0.0001,2100.361273329,0.8363087773323059,0.6602357984994641,0.02801358513534069,47867963.0,308.0,
308,1765918225.3149574,0.7943434417247772,0.0001,2107.11033299,0.8029699325561523,0.662379421221865,0.04981530085206032,48027087.0,309.0,
309,1765918232.6288884,0.7827914208173752,0.0001,2114.424186221,0.8502132892608643,0.6645230439442658,0.05606979504227638,48181216.0,310.0,
310,1765918240.443431,0.7791620194911957,0.0001,2122.238738637,0.8688766956329346,0.6666666666666666,0.024535588920116425,48346653.0,311.0,
311,1765918247.0018542,0.7827063649892807,0.0001,2128.797175332,0.857423722743988,0.6688102893890675,0.03279517963528633,48515202.0,312.0,
312,1765918254.1657336,0.788690835237503,0.0001,2135.961103243,0.8349246978759766,0.6709539121114684,0.04210442304611206,48681596.0,313.0,
313,1765918261.2220302,0.8049371093511581,0.0001,2143.017386717,0.7638459205627441,0.6730975348338692,0.031259603798389435,48830511.0,314.0,
314,1765918268.4140875,0.7853076606988907,0.0001,2150.209394281,0.8441839814186096,0.6752411575562701,0.02881377562880516,48979750.0,315.0,
315,1765918275.7402437,0.7950519621372223,0.0001,2157.53556796,0.8062613606452942,0.677384780278671,0.03506181389093399,49140486.0,316.0,
316,1765918283.8863223,0.7943345010280609,0.0001,2165.681710066,0.8111944794654846,0.6795284030010718,0.02886183373630047,49297672.0,317.0,
317,1765918289.9466255,0.7920709103345871,0.0001,2171.741936657,0.8144359588623047,0.6816720257234726,0.026168592274188995,49448662.0,318.0,
318,1765918296.564449,0.793591096997261,0.0001,2178.359814587,0.8113917112350464,0.6838156484458735,0.02507266215980053,49615721.0,319.0,
319,1765918302.8686852,0.7975808084011078,0.0001,2184.664039534,0.7898749113082886,0.6859592711682744,0.03201156109571457,49770136.0,320.0,
320,1765918309.8765802,0.7896562218666077,0.0001,2191.671883353,0.8273930549621582,0.6881028938906752,0.026186393573880196,49932945.0,321.0,
321,1765918316.827106,0.7986796200275421,0.0001,2198.622427236,0.7909120321273804,0.6902465166130761,0.03135599568486214,50079045.0,322.0,
322,1765918324.8080003,0.7870010435581207,0.0001,2206.603317604,0.8279078006744385,0.692390139335477,0.029323093593120575,50243726.0,323.0,
323,1765918332.560405,0.7938408106565475,0.0001,2214.355830608,0.8125702738761902,0.6945337620578779,0.027088437229394913,50404071.0,324.0,
324,1765918339.15998,0.7865732610225677,0.0001,2220.955340475,0.8410390019416809,0.6966773847802786,0.03264721855521202,50557944.0,325.0,
325,1765918346.6088836,0.7897463440895081,0.0001,2228.404274024,0.8278623819351196,0.6988210075026795,0.028869779780507088,50723566.0,326.0,
326,1765918352.695625,0.8072759360074997,0.0001,2234.491002199,0.7543905973434448,0.7009646302250804,0.026469413191080093,50868735.0,327.0,
327,1765918359.2420735,0.7886211723089218,0.0001,2241.037420846,0.827520489692688,0.7031082529474812,0.025360671803355217,51027679.0,328.0,
328,1765918367.8871107,0.7816725671291351,0.0001,2249.682456066,0.8539923429489136,0.7052518756698821,0.025945669040083885,51188474.0,329.0,
329,1765918373.8834012,0.7970585525035858,0.0001,2255.678704432,0.7878968715667725,0.707395498392283,0.03789864853024483,51334182.0,330.0,
330,1765918380.9383063,0.7903808802366257,0.0001,2262.733718152,0.8232525587081909,0.7095391211146839,0.024769645184278488,51499899.0,331.0,
331,1765918387.3977728,0.796743854880333,0.0001,2269.193064048,0.7966936230659485,0.7116827438370846,0.04948893561959267,51645111.0,332.0,
332,1765918393.45201,0.7982000410556793,0.0001,2275.247304702,0.7840374112129211,0.7138263665594855,0.030428551137447357,51795720.0,333.0,
333,1765918399.578514,0.8055676072835922,0.0001,2281.373799612,0.7558366060256958,0.7159699892818864,0.04117059335112572,51934189.0,334.0,
334,1765918406.091592,0.787450909614563,0.0001,2287.886884276,0.8445460200309753,0.7181136120042872,0.038485895842313766,52086111.0,335.0,
335,1765918411.969077,0.7906578183174133,0.0001,2293.764352905,0.8200956583023071,0.7202572347266881,0.025691376999020576,52241632.0,336.0,
336,1765918420.5648983,0.7893891632556915,0.0001,2302.360171491,0.8203703165054321,0.722400857449089,0.033678945153951645,52403245.0,337.0,
337,1765918427.7418613,0.7861228734254837,0.0001,2309.537148718,0.8432687520980835,0.7245444801714899,0.026324333623051643,52567275.0,338.0,
338,1765918435.5918798,0.7885848432779312,0.0001,2317.387186661,0.8294224739074707,0.7266881028938906,0.026389220729470253,52733506.0,339.0,
339,1765918442.2392125,0.7904038578271866,0.0001,2324.034518403,0.8253597021102905,0.7288317256162915,0.027800338342785835,52884795.0,340.0,
340,1765918448.694634,0.790193185210228,0.0001,2330.48988846,0.8175411820411682,0.7309753483386924,0.03080696053802967,53039775.0,341.0,
341,1765918457.0124874,0.78544782102108,0.0001,2338.807780144,0.8397752046585083,0.7331189710610932,0.028715288266539574,53204226.0,342.0,
342,1765918462.7768698,0.7950733304023743,0.0001,2344.572139582,0.8023106455802917,0.7352625937834941,0.02633368782699108,53357002.0,343.0,
343,1765918468.7057643,0.7909195870161057,0.0001,2350.501038248,0.8174756169319153,0.737406216505895,0.030869197100400925,53512592.0,344.0,
344,1765918475.859634,0.7813889384269714,0.0001,2357.654917705,0.8638392686843872,0.7395498392282959,0.04027576744556427,53675222.0,345.0,
345,1765918484.131864,0.774667888879776,0.0001,2365.927161425,0.8767602443695068,0.7416934619506966,0.033193182200193405,53837794.0,346.0,
346,1765918491.0510802,0.7909000366926193,0.0001,2372.846372289,0.8235697746276855,0.7438370846730975,0.03791166841983795,53990810.0,347.0,
347,1765918497.8295174,0.7966431677341461,0.0001,2379.624805798,0.7997282147407532,0.7459807073954984,0.02537333220243454,54142452.0,348.0,
348,1765918505.4677956,0.7960583865642548,0.0001,2387.263190657,0.7930229306221008,0.7481243301178992,0.037578191608190536,54294279.0,349.0,
349,1765918511.1728225,0.8007349222898483,0.0001,2392.968103997,0.7912169694900513,0.7502679528403001,0.027952903881669044,54445597.0,350.0,
350,1765918518.2655964,0.790567621588707,0.0001,2400.060884808,0.8276634216308594,0.752411575562701,0.027083277702331543,54603343.0,351.0,
351,1765918525.1466317,0.802329957485199,0.0001,2406.941925234,0.7762413024902344,0.7545551982851019,0.030742652714252472,54759468.0,352.0,
352,1765918532.4311662,0.7928014695644379,0.0001,2414.226515746,0.8031265139579773,0.7566988210075026,0.027693631127476692,54913059.0,353.0,
353,1765918539.909784,0.7916419208049774,0.0001,2421.705084734,0.8129594326019287,0.7588424437299035,0.026855669915676117,55070490.0,354.0,
354,1765918547.2176337,0.786496564745903,0.0001,2429.012948512,0.839206337928772,0.7609860664523044,0.03095082938671112,55234816.0,355.0,
355,1765918552.8769228,0.7886692136526108,0.0001,2434.672328663,0.8261220455169678,0.7631296891747053,0.028791436925530434,55387388.0,356.0,
356,1765918559.5796063,0.7998893409967422,0.0001,2441.374955758,0.7901633977890015,0.7652733118971061,0.03452900052070618,55538411.0,357.0,
357,1765918566.3246014,0.7938187271356583,0.0001,2448.119902822,0.8058069348335266,0.767416934619507,0.0428868792951107,55688433.0,358.0,
358,1765918572.4547431,0.7937076240777969,0.0001,2454.250124156,0.8077170252799988,0.7695605573419079,0.031994692981243134,55839265.0,359.0,
359,1765918579.1331453,0.8046819120645523,0.0001,2460.928498132,0.7695671916007996,0.7717041800643086,0.043941061943769455,55990505.0,360.0,
360,1765918586.548162,0.7876792699098587,0.0001,2468.343461048,0.836750864982605,0.7738478027867095,0.025757569819688797,56160090.0,361.0,
361,1765918592.3825486,0.7948569059371948,0.0001,2474.177882906,0.8056248426437378,0.7759914255091104,0.040389321744441986,56315482.0,362.0,
362,1765918600.007813,0.7843167632818222,0.0001,2481.80308772,0.844849169254303,0.7781350482315113,0.030467407777905464,56478778.0,363.0,
363,1765918608.0576682,0.7854330092668533,0.0001,2489.853000342,0.8319659233093262,0.7802786709539121,0.02732393890619278,56640621.0,364.0,
364,1765918615.7942634,0.7906069904565811,0.0001,2497.589628127,0.8267061114311218,0.782422293676313,0.03200068324804306,56808271.0,365.0,
365,1765918622.5432107,0.7908265143632889,0.0001,2504.338574812,0.8186956644058228,0.7845659163987139,0.029201101511716843,56962569.0,366.0,
366,1765918628.3858645,0.7909451425075531,0.0001,2510.181174709,0.8141026496887207,0.7867095391211146,0.032281458377838135,57113382.0,367.0,
367,1765918636.230763,0.7823645919561386,0.0001,2518.026133322,0.8449207544326782,0.7888531618435155,0.028442367911338806,57283115.0,368.0,
368,1765918643.379147,0.7948343604803085,0.0001,2525.174546959,0.7962044477462769,0.7909967845659164,0.027610519900918007,57431980.0,369.0,
369,1765918650.8667116,0.7896571010351181,0.0001,2532.662029908,0.8246806859970093,0.7931404072883173,0.039259154349565506,57593151.0,370.0,
370,1765918659.9184873,0.78976009786129,0.0001,2541.713874929,0.8280050158500671,0.7952840300107181,0.027539974078536034,57769554.0,371.0,
371,1765918667.5721908,0.7959958910942078,0.0001,2549.367608737,0.8085418939590454,0.797427652733119,0.02719372697174549,57930187.0,372.0,
372,1765918674.8864183,0.7956175357103348,0.0001,2556.681801472,0.8028759956359863,0.7995712754555199,0.03590519353747368,58089895.0,373.0,
373,1765918680.1159086,0.7986479699611664,0.0001,2561.911277095,0.7912838459014893,0.8017148981779206,0.028411773964762688,58237921.0,374.0,
374,1765918686.444202,0.7974836975336075,0.0001,2568.239488078,0.7965021133422852,0.8038585209003215,0.0293290875852108,58386574.0,375.0,
375,1765918692.7334778,0.7994307279586792,0.0001,2574.528773197,0.7902681827545166,0.8060021436227224,0.0360424667596817,58531794.0,376.0,
376,1765918698.6261845,0.794034406542778,0.0001,2580.42145099,0.8031678199768066,0.8081457663451233,0.028436074033379555,58679304.0,377.0,
377,1765918705.4267757,0.7870438247919083,0.0001,2587.222063201,0.8392975330352783,0.8102893890675241,0.0444088913500309,58827963.0,378.0,
378,1765918711.08835,0.8012739419937134,0.0001,2592.883655022,0.7933232188224792,0.812433011789925,0.026741761714220047,58968065.0,379.0,
379,1765918717.041003,0.7942576557397842,0.0001,2598.836402661,0.8183957934379578,0.8145766345123259,0.028798505663871765,59119596.0,380.0,
380,1765918723.7980087,0.7945224493741989,0.0001,2605.593331588,0.8020685315132141,0.8167202572347267,0.03532654047012329,59282269.0,381.0,
381,1765918732.1728692,0.7955969572067261,0.0001,2613.968278919,0.8060420751571655,0.8188638799571275,0.027915801852941513,59449069.0,382.0,
382,1765918738.52857,0.791768804192543,0.0001,2620.32393324,0.8143335580825806,0.8210075026795284,0.028996964916586876,59602942.0,383.0,
383,1765918744.9249136,0.7899213880300522,0.0001,2626.720312742,0.8227935433387756,0.8231511254019293,0.02604982629418373,59763486.0,384.0,
384,1765918751.643493,0.7977549135684967,0.0001,2633.43887038,0.7965637445449829,0.8252947481243301,0.028360828757286072,59914007.0,385.0,
385,1765918757.1487439,0.8020017594099045,0.0001,2638.944046584,0.7689600586891174,0.827438370846731,0.033749110996723175,60056933.0,386.0,
386,1765918763.9375699,0.7933246344327927,0.0001,2645.732964171,0.8115960359573364,0.8295819935691319,0.027264192700386047,60219888.0,387.0,
387,1765918772.160671,0.7947352081537247,0.0001,2653.956007159,0.8032917380332947,0.8317256162915327,0.034663181751966476,60373832.0,388.0,
388,1765918778.160254,0.7983143776655197,0.0001,2659.95562751,0.7950764894485474,0.8338692390139335,0.02709500677883625,60526958.0,389.0,
389,1765918784.1004076,0.7977331131696701,0.0001,2665.895844274,0.7948465943336487,0.8360128617363344,0.032388512045145035,60680957.0,390.0,
390,1765918791.6018422,0.7891658842563629,0.0001,2673.397218876,0.8175072073936462,0.8381564844587353,0.026284275576472282,60844353.0,391.0,
391,1765918796.775748,0.8038453757762909,0.0001,2678.57115163,0.7714312672615051,0.8403001071811361,0.03013211488723755,60988093.0,392.0,
392,1765918802.903312,0.7946539968252182,0.0001,2684.698683608,0.8037086129188538,0.842443729903537,0.028040438890457153,61139257.0,393.0,
393,1765918810.3503275,0.787672758102417,0.0001,2692.145707894,0.833325982093811,0.8445873526259379,0.02728915587067604,61294373.0,394.0,
394,1765918817.6895032,0.7797989547252655,0.0001,2699.484883965,0.8576130270957947,0.8467309753483387,0.028243087232112885,61460962.0,395.0,
395,1765918825.16868,0.8076532334089279,0.0001,2706.963983765,0.7528680562973022,0.8488745980707395,0.026755087077617645,61610443.0,396.0,
396,1765918831.653186,0.7965109497308731,0.0001,2713.448563441,0.8015165328979492,0.8510182207931404,0.0284705962985754,61767622.0,397.0,
397,1765918837.1361327,0.7921164184808731,0.0001,2718.931502673,0.8118128776550293,0.8531618435155413,0.02881714329123497,61927294.0,398.0,
398,1765918843.5566156,0.7947358936071396,0.0001,2725.352007307,0.8094185590744019,0.8553054662379421,0.03309418633580208,62087657.0,399.0,
399,1765918850.7110138,0.7883009314537048,0.0001,2732.506472834,0.8333487510681152,0.857449088960343,0.03614248335361481,62242685.0,400.0,
400,1765918865.8545415,0.8011261969804764,0.0001,2747.649957776,0.7784742712974548,0.8595927116827439,0.028698772192001343,62393085.0,401.0,
