_timestamp,train/global_step,_step,train/loss,train/epoch,train/grad_norm,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_runtime,eval/accuracy
1765916684.7907183,78.0,77,1.205540418624878,0.16720257234726688,0.055661641061306,12137976.0,1e-05,0.7245400249958038,561.733953732,
1765916692.0084941,79.0,78,1.2298694849014282,0.16934619506966775,0.0545668825507164,12295505.0,1e-05,0.721512496471405,568.951736064,
1765916699.2544122,80.0,79,1.236378788948059,0.1714898177920686,0.05522873252630234,12452019.0,1e-05,0.7176750302314758,576.197643196,
1765916707.579085,81.0,80,1.2328073978424072,0.17363344051446947,0.05320747196674347,12611435.0,1e-05,0.7163281291723251,584.522307756,
1765916715.4491103,82.0,81,1.1515922546386719,0.1757770632368703,0.053878363221883774,12770621.0,1e-05,0.736801490187645,592.392317629,
1765916721.762425,83.0,82,1.2063497304916382,0.17792068595927116,0.05817925184965134,12917873.0,1e-05,0.7249452620744705,598.70564972,
1765916727.47247,84.0,83,1.2008267641067505,0.18006430868167203,0.0629732757806778,13056173.0,1e-05,0.7300147861242294,604.415690689,
1765916734.1928413,85.0,84,1.2108668088912964,0.18220793140407288,0.05612186715006828,13211326.0,1e-05,0.7217010259628296,611.136068869,
1765916740.910013,86.0,85,1.1833158731460571,0.18435155412647375,0.05506138503551483,13369675.0,1e-05,0.7297104150056839,617.853249845,
1765916747.1921282,87.0,86,1.1663419008255005,0.1864951768488746,0.061958279460668564,13509971.0,1e-05,0.7331944108009338,624.135364026,
1765916755.4477139,88.0,87,1.1459014415740967,0.18863879957127547,0.054562196135520935,13673080.0,1e-05,0.7365562915802002,632.390938712,
1765916762.4639199,89.0,88,1.1759984493255615,0.1907824222936763,0.05422163009643555,13838935.0,1e-05,0.7252859175205231,639.40714484,
1765916770.607395,90.0,89,1.1495118141174316,0.19292604501607716,0.05564320459961891,14002150.0,1e-05,0.7328528761863708,647.550618851,
1765916778.016619,91.0,90,1.131549596786499,0.19506966773847803,0.05898556113243103,14156247.0,1e-05,0.7412182092666626,654.959837192,
1765916785.863334,92.0,91,1.104234218597412,0.19721329046087888,0.05353504419326782,14323035.0,1e-05,0.743544414639473,662.80657026,
1765916793.910673,93.0,92,1.1400021314620972,0.19935691318327975,0.054178204387426376,14490759.0,1e-05,0.7374214082956314,670.85391565,
1765916800.4775126,94.0,93,1.1102538108825684,0.2015005359056806,0.059824660420417786,14642384.0,1e-05,0.7419941276311874,677.420781274,
1765916806.4448154,95.0,94,1.1078611612319946,0.20364415862808147,0.06369168311357498,14786158.0,1e-05,0.7424653023481369,683.388029618,
1765916812.5949821,96.0,95,1.0850193500518799,0.2057877813504823,0.06271471083164215,14929253.0,1e-05,0.7467528432607651,689.538219215,
1765916820.2359972,97.0,96,1.0277854204177856,0.20793140407288319,0.06115148961544037,15078062.0,1e-05,0.7593906223773956,697.179240848,
1765916826.8944335,98.0,97,1.1041874885559082,0.21007502679528403,0.05934358388185501,15227850.0,1e-05,0.7414829730987549,703.83768119,
1765916834.776137,99.0,98,1.058894395828247,0.21221864951768488,0.05681075528264046,15385692.0,1e-05,0.7516786158084869,711.719391833,
1765916842.8711977,100.0,99,1.019628882408142,0.21436227224008575,0.05609637871384621,15540223.0,1e-05,0.7618175894021988,719.814446816,
1765916864.2341516,101.0,100,1.0065557956695557,0.2165058949624866,0.05740299075841904,15695591.0,1e-05,0.7643808424472809,741.177390568,
1765916871.3545344,102.0,101,1.0327847003936768,0.21864951768488747,0.0528227873146534,15855000.0,1e-05,0.7584562450647354,748.297797417,
1765916878.0412865,103.0,102,1.0512020587921143,0.2207931404072883,0.053656622767448425,16010570.0,1e-05,0.7502464354038239,754.984531985,
1765916885.3309019,104.0,103,1.0176796913146973,0.22293676312968919,0.04966387152671814,16175156.0,1e-05,0.7570492625236511,762.274135376,
1765916893.8916576,105.0,104,1.0211925506591797,0.22508038585209003,0.045274652540683746,16345184.0,1e-05,0.7586538642644882,770.834876135,
1765916901.1429546,106.0,105,1.0246342420578003,0.22722400857449088,0.049891676753759384,16496673.0,1e-05,0.761050745844841,778.086213221,
