train/epoch,train/num_tokens,_step,_timestamp,train/loss,train/learning_rate,train/mean_token_accuracy,train/grad_norm,train/global_step,_runtime,eval/accuracy
0.08788853161843516,6355408.0,40,1765930060.3829134,1.271518349647522,1e-06,0.7046250700950623,59.944435119628906,41.0,524.293451532,
0.09003215434083602,6519771.0,41,1765930073.4528902,1.2711420059204102,1e-06,0.7060932070016861,37.250308990478516,42.0,537.363452437,
0.09217577706323687,6672296.0,42,1765930085.8490417,1.2595117092132568,1e-06,0.7094721794128418,9.750531196594238,43.0,549.759597531,
0.09431939978563773,6843136.0,43,1765930102.1833627,1.269803524017334,1e-06,0.7045898884534836,11.185929298400879,44.0,566.093900879,
0.09646302250803858,6993296.0,44,1765930115.6620266,1.2882232666015625,1e-06,0.7014609426259995,20.683639526367188,45.0,579.572596093,
0.09860664523043944,7142356.0,45,1765930128.2765732,1.2352153062820435,1e-06,0.7178362607955933,31.510108947753906,46.0,592.187156573,
0.1007502679528403,7294167.0,46,1765930138.903239,1.221345067024231,1e-06,0.7209075093269348,16.078731536865234,47.0,602.813779358,
0.10289389067524116,7470762.0,47,1765930154.144619,1.2555437088012695,1e-06,0.7088809311389923,20.9615421295166,48.0,618.05516839,
0.10503751339764202,7629052.0,48,1765930168.0009646,1.2004890441894531,1e-06,0.7249752730131149,25.509782791137695,49.0,631.911520903,
0.10718113612004287,7779609.0,49,1765930178.1655807,1.188448429107666,1e-06,0.728181391954422,30.141748428344727,50.0,642.07614939,
0.10932475884244373,7927458.0,50,1765930190.3537736,1.214033842086792,1e-06,0.7238573133945465,34.09503936767578,51.0,654.26432425,
0.11146838156484459,8078023.0,51,1765930201.5665436,1.185485601425171,1e-06,0.7303394675254822,34.07892990112305,52.0,665.477113764,
0.11361200428724544,8230483.0,52,1765930213.439334,1.1870520114898682,1e-06,0.729625329375267,17.34139060974121,53.0,677.349896748,
0.1157556270096463,8375984.0,53,1765930225.8152304,1.165162444114685,1e-06,0.7356848567724228,9.939970970153809,54.0,689.72579624,
0.11789924973204716,8547262.0,54,1765930239.359964,1.2048124074935913,1e-06,0.721863403916359,48.67290115356445,55.0,703.270532827,
0.12004287245444802,8704936.0,55,1765930252.9935007,1.186985731124878,1e-06,0.728430911898613,92.65623474121094,56.0,716.904076181,
0.12218649517684887,8867795.0,56,1765930265.930189,1.124163031578064,1e-06,0.7419596910476685,96.6029281616211,57.0,729.84076578,
0.12433011789924973,9019339.0,57,1765930277.0732841,1.1271990537643433,1e-06,0.74263034760952,106.60636138916016,58.0,740.983835079,
0.1264737406216506,9189045.0,58,1765930289.775928,1.094921350479126,1e-06,0.7479035556316376,39.06702423095703,59.0,753.686467892,
0.12861736334405144,9353955.0,59,1765930302.0432498,1.068127155303955,1e-06,0.7507819086313248,13.625831604003906,60.0,765.953776823,
0.1307609860664523,9504744.0,60,1765930315.3997505,1.0248165130615234,1e-06,0.7640621811151505,13.09897518157959,61.0,779.31028499,
0.13290460878885316,9662901.0,61,1765930329.1791286,1.0821845531463623,1e-06,0.7454601526260376,9.26237678527832,62.0,793.08967101,
0.13504823151125403,9809122.0,62,1765930340.1074896,0.971402108669281,1e-06,0.7723430246114731,13.539562225341797,63.0,804.018000681,
0.13719185423365488,9968473.0,63,1765930353.1099124,0.9934197068214417,1e-06,0.7671515047550201,24.620210647583008,64.0,817.02046118,
0.13933547695605572,10119334.0,64,1765930366.3755178,1.0157806873321533,1e-06,0.7612588554620743,32.565399169921875,65.0,830.286081534,
0.1414790996784566,10259437.0,65,1765930376.3301132,0.9720069169998169,1e-06,0.7722638994455338,30.32718849182129,66.0,840.240660738,
0.14362272240085744,10416011.0,66,1765930391.6485496,1.001347303390503,1e-06,0.7626104950904846,13.951437950134277,67.0,855.559099647,
0.1457663451232583,10566185.0,67,1765930402.6358342,0.9863342046737671,1e-06,0.7657159864902496,15.740028381347656,68.0,866.546379929,
0.14790996784565916,10715715.0,68,1765930413.5939422,0.9534745216369629,1e-06,0.7728427052497864,19.097021102905273,69.0,877.504494147,
0.15005359056806003,10880059.0,69,1765930428.4243128,0.9574532508850098,1e-06,0.7698339968919754,9.578335762023926,70.0,892.3348895,
0.15219721329046088,11036249.0,70,1765930439.0638876,0.9380934238433838,1e-06,0.7745075523853302,25.05817985534668,71.0,902.974432804,
0.15434083601286175,11186751.0,71,1765930450.5505152,0.9516961574554443,1e-06,0.7715579867362976,24.378660202026367,72.0,914.461036239,
0.1564844587352626,11356082.0,72,1765930464.148332,0.9647784233093262,1e-06,0.7675009220838547,10.197027206420898,73.0,928.058861908,
0.15862808145766344,11514483.0,73,1765930476.3844934,0.9523535966873169,1e-06,0.7702158689498901,4.869513988494873,74.0,940.295011892,
0.1607717041800643,11663606.0,74,1765930487.9959471,0.9397492408752441,1e-06,0.7717659771442413,11.887137413024902,75.0,951.906513123,
0.16291532690246516,11816781.0,75,1765930499.5980914,0.9337308406829834,1e-06,0.7747001200914383,8.245135307312012,76.0,963.508637931,
0.16505894962486603,11978438.0,76,1765930511.679588,0.9443238973617554,1e-06,0.7707634419202805,18.323883056640625,77.0,975.590150612,
0.16720257234726688,12137976.0,77,1765930523.6459956,0.9099857807159424,1e-06,0.778400644659996,16.213510513305664,78.0,987.556575025,
0.16934619506966775,12295505.0,78,1765930536.5659103,0.9348164796829224,1e-06,0.7752329260110855,15.707157135009766,79.0,1000.476486795,
0.1714898177920686,12452019.0,79,1765930549.2140534,0.9438145160675049,1e-06,0.7709296494722366,13.061304092407227,80.0,1013.12459255,
0.17363344051446947,12611435.0,80,1765930563.7444174,0.9516808390617371,1e-06,0.7676718682050705,18.94935417175293,81.0,1027.65500678,
0.1757770632368703,12770621.0,81,1765930577.3830357,0.87613844871521,1e-06,0.7861720770597458,1.4597922563552856,82.0,1041.293556119,
0.17792068595927116,12917873.0,82,1765930588.2136889,0.914673388004303,1e-06,0.7765031158924103,1.9859821796417236,83.0,1052.124219442,
0.18006430868167203,13056173.0,83,1765930598.4072986,0.9011231660842896,1e-06,0.7811814844608307,10.241105079650879,84.0,1062.317821967,
0.18220793140407288,13211326.0,84,1765930610.558707,0.9473425149917603,1e-06,0.7664526402950287,17.83952522277832,85.0,1074.469303698,
0.18435155412647375,13369675.0,85,1765930621.9018328,0.9326399564743042,1e-06,0.771469309926033,16.75749969482422,86.0,1085.81240515,
0.1864951768488746,13509971.0,86,1765930633.540348,0.8921264410018921,1e-06,0.7794124037027359,8.224703788757324,87.0,1097.450903021,
0.18863879957127547,13673080.0,87,1765930647.6826835,0.9150620102882385,1e-06,0.7763380259275436,3.1878719329833984,88.0,1111.593228657,
0.1907824222936763,13838935.0,88,1765930659.984424,0.9556446075439453,1e-06,0.7630876153707504,1.8825440406799316,89.0,1123.89498671,
0.19292604501607716,14002150.0,89,1765930674.7064207,0.9303640723228455,1e-06,0.7689110189676285,11.845197677612305,90.0,1138.616988601,
0.19506966773847803,14156247.0,90,1765930687.0576012,0.9078243970870972,1e-06,0.7789299041032791,6.236459732055664,91.0,1150.968138335,
0.19721329046087888,14323035.0,91,1765930700.660163,0.9037708044052124,1e-06,0.7766158580780029,8.104248046875,92.0,1164.570717951,
0.19935691318327975,14490759.0,92,1765930715.6432137,0.9461960792541504,1e-06,0.7688366323709488,9.814539909362793,93.0,1179.553787776,
0.2015005359056806,14642384.0,93,1765930727.3501828,0.9058256149291992,1e-06,0.7766943573951721,6.1800713539123535,94.0,1191.26076178,
0.20364415862808147,14786158.0,94,1765930738.1815562,0.8990507125854492,1e-06,0.7779018133878708,2.0827829837799072,95.0,1202.092119437,
0.2057877813504823,14929253.0,95,1765930749.3987405,0.882686972618103,1e-06,0.7795386761426926,6.426594257354736,96.0,1213.309310558,
0.20793140407288319,15078062.0,96,1765930762.5158901,0.842013955116272,1e-06,0.7890868633985519,9.428224563598633,97.0,1226.426481583,
0.21007502679528403,15227850.0,97,1765930775.309127,0.9258335828781128,1e-06,0.7702280730009079,4.055890083312988,98.0,1239.219678978,
0.21221864951768488,15385692.0,98,1765930788.6435435,0.895721971988678,1e-06,0.7781023681163788,2.7588000297546387,99.0,1252.554103045,
0.21436227224008575,15540223.0,99,1765930803.2918246,0.8599836230278015,1e-06,0.7874471098184586,3.170825958251953,100.0,1267.202407929,
0.2165058949624866,15695591.0,100,1765930871.4108555,0.852541446685791,1e-06,0.7879728674888611,2.5593678951263428,101.0,1335.32145856,
0.21864951768488747,15855000.0,101,1765930883.8551736,0.8900216817855835,1e-06,0.7809524834156036,6.746100902557373,102.0,1347.765746464,
0.2207931404072883,16010570.0,102,1765930895.7872565,0.9087089896202087,1e-06,0.7727800607681274,6.501416206359863,103.0,1359.697817746,
0.22293676312968919,16175156.0,103,1765930908.0178378,0.8863768577575684,1e-06,0.7775135934352875,2.398693084716797,104.0,1371.928406966,
0.22508038585209003,16345184.0,104,1765930922.699418,0.9004608988761902,1e-06,0.7754292786121368,4.501289367675781,105.0,1386.609977217,
0.22722400857449088,16496673.0,105,1765930935.8100796,0.8978116512298584,1e-06,0.7782564014196396,14.516754150390625,106.0,1399.720655547,
0.22936763129689175,16650964.0,106,1765930948.085113,0.9042763710021973,1e-06,0.777178093791008,1.784708857536316,107.0,1411.995664219,
0.2315112540192926,16806131.0,107,1765930960.3407414,0.9134739637374878,1e-06,0.773876741528511,5.113353729248047,108.0,1424.251367679,
0.23365487674169347,16971757.0,108,1765930973.2333453,0.917620062828064,1e-06,0.7747560143470764,3.4237706661224365,109.0,1437.143934483,
0.2357984994640943,17125261.0,109,1765930986.3861375,0.8697279691696167,1e-06,0.7846667319536209,3.361281394958496,110.0,1450.296671683,
0.2379421221864952,17285808.0,110,1765930999.5690773,0.8607054948806763,1e-06,0.7849385142326355,2.984135866165161,111.0,1463.479634047,
0.24008574490889603,17436207.0,111,1765931012.8927622,0.861102819442749,1e-06,0.7861640304327011,3.356032133102417,112.0,1476.803321386,
0.2422293676312969,17609651.0,112,1765931025.737023,0.8875020742416382,1e-06,0.7753970474004745,3.337592840194702,113.0,1489.647560167,
0.24437299035369775,17764531.0,113,1765931039.471734,0.8860673904418945,1e-06,0.7789696604013443,0.9985321164131165,114.0,1503.382287022,
0.2465166130760986,17923936.0,114,1765931052.7405484,0.837297797203064,1e-06,0.791703999042511,2.0540876388549805,115.0,1516.651096045,
0.24866023579849947,18080869.0,115,1765931066.289884,0.8543327450752258,1e-06,0.7859829515218735,0.947733998298645,116.0,1530.200412673,
0.2508038585209003,18244414.0,116,1765931078.066489,0.8951339721679688,1e-06,0.7762094289064407,0.8736008405685425,117.0,1541.977027569,
0.2529474812433012,18401734.0,117,1765931092.5165074,0.8978156447410583,1e-06,0.7764654010534286,1.0986148118972778,118.0,1556.427099356,
0.25509110396570206,18555213.0,118,1765931104.6784935,0.8550649285316467,1e-06,0.7856929153203964,1.6596240997314453,119.0,1568.589071641,
0.2572347266881029,18729596.0,119,1765931121.1557777,0.9480094909667969,1e-06,0.7620554268360138,1.1048707962036133,120.0,1585.066363671,
0.25937834941050375,18874599.0,120,1765931131.7881498,0.8651108741760254,1e-06,0.7826313823461533,1.7081986665725708,121.0,1595.698688362,
0.2615219721329046,19043580.0,121,1765931145.6421525,0.8823536038398743,1e-06,0.7756637334823608,6.830915927886963,122.0,1609.552724628,
0.26366559485530544,19188254.0,122,1765931157.1079054,0.8763695955276489,1e-06,0.781208872795105,3.5207138061523438,123.0,1621.01845843,
0.2658092175777063,19336517.0,123,1765931168.963513,0.8404980301856995,1e-06,0.7877810597419739,4.96696138381958,124.0,1632.874441875,
0.2679528403001072,19494094.0,124,1765931182.0265374,0.8533645272254944,1e-06,0.7868880182504654,12.545784950256348,125.0,1645.937106098,
0.27009646302250806,19648425.0,125,1765931193.8828573,0.875293493270874,1e-06,0.7803824692964554,7.237557888031006,126.0,1657.793434943,
0.2722400857449089,19798344.0,126,1765931206.3498414,0.8777285218238831,1e-06,0.780158594250679,2.3520584106445312,127.0,1670.26046493,
0.27438370846730975,19955841.0,127,1765931218.5170965,0.8635016679763794,1e-06,0.783135175704956,1.4096899032592773,128.0,1682.427662957,
0.2765273311897106,20107598.0,128,1765931229.5818446,0.8542595505714417,1e-06,0.7867013514041901,5.743821144104004,129.0,1693.492409804,
0.27867095391211144,20258362.0,129,1765931240.4507287,0.8521703481674194,1e-06,0.7880924493074417,5.778748512268066,130.0,1704.361270497,
0.2808145766345123,20412165.0,130,1765931253.2146528,0.9041638374328613,1e-06,0.7719198167324066,4.830975532531738,131.0,1717.125225294,
0.2829581993569132,20561798.0,131,1765931264.3253937,0.830785870552063,1e-06,0.7916487902402878,3.5412280559539795,132.0,1728.23594747,
0.28510182207931406,20720111.0,132,1765931276.1668062,0.8812828063964844,1e-06,0.7774791717529297,1.1126811504364014,133.0,1740.077369856,
0.2872454448017149,20876095.0,133,1765931288.077469,0.8464174270629883,1e-06,0.7867549061775208,0.855496883392334,134.0,1751.988019437,
0.28938906752411575,21031975.0,134,1765931300.7022192,0.8635679483413696,1e-06,0.7830216288566589,1.83417546749115,135.0,1764.612750782,
0.2915326902465166,21180614.0,135,1765931314.2128906,0.8340966701507568,1e-06,0.7883819937705994,7.61700439453125,136.0,1778.123445312,
0.2936763129689175,21349138.0,136,1765931329.8454897,0.9241873025894165,1e-06,0.7683233320713043,4.058282852172852,137.0,1793.756077605,
0.2958199356913183,21511590.0,137,1765931344.2591662,0.9066060781478882,1e-06,0.7707535773515701,4.744480133056641,138.0,1808.169749998,
0.2979635584137192,21656819.0,138,1765931355.68752,0.8692919611930847,1e-06,0.7821998298168182,1.3836115598678589,139.0,1819.598069313,
0.30010718113612006,21811238.0,139,1765931367.3776827,0.8907434940338135,1e-06,0.7749140858650208,0.9777883291244507,140.0,1831.288206066,
0.3022508038585209,21980388.0,140,1765931379.9999583,0.9175827503204346,1e-06,0.7680599838495255,2.4002606868743896,141.0,1843.910467037,
0.30439442658092175,22142594.0,141,1765931394.9796195,0.9097549915313721,1e-06,0.7699015140533447,1.4600669145584106,142.0,1858.890196275,
0.3065380493033226,22299845.0,142,1765931407.6372464,0.9030709862709045,1e-06,0.7724503576755524,1.6575292348861694,143.0,1871.547777329,
0.3086816720257235,22465527.0,143,1765931421.9226935,0.8555043935775757,1e-06,0.7855499684810638,1.5588622093200684,144.0,1885.833249403,
0.3108252947481243,22618289.0,144,1765931435.0765414,0.8343172073364258,1e-06,0.7904948592185974,0.9916613101959229,145.0,1898.987091647,
0.3129689174705252,22770622.0,145,1765931447.3833141,0.8487141132354736,1e-06,0.7859856188297272,7.166771411895752,146.0,1911.29389936,
0.31511254019292606,22922597.0,146,1765931459.3753564,0.8213902711868286,1e-06,0.7915815114974976,4.1572699546813965,147.0,1923.285915678,
0.3172561629153269,23075685.0,147,1765931472.3521082,0.8489761352539062,1e-06,0.7852437645196915,2.6216700077056885,148.0,1936.262682073,
0.31939978563772775,23239973.0,148,1765931484.9569998,0.8529930710792542,1e-06,0.785340204834938,0.6506719589233398,149.0,1948.867573755,
0.3215434083601286,23407446.0,149,1765931500.8514159,0.8920480608940125,1e-06,0.7755805850028992,5.261715412139893,150.0,1964.761963185,
0.3236870310825295,23555395.0,150,1765931512.7198029,0.8173000812530518,1e-06,0.7944797426462173,6.781050682067871,151.0,1976.630362554,
0.3258306538049303,23712167.0,151,1765931524.8981848,0.8628347516059875,1e-06,0.7856601476669312,4.664058685302734,152.0,1988.80875379,
0.3279742765273312,23869562.0,152,1765931537.471701,0.8778576850891113,1e-06,0.7775502651929855,2.5822315216064453,153.0,2001.382224008,
0.33011789924973206,24027568.0,153,1765931550.692429,0.872154951095581,1e-06,0.7776249796152115,2.889160633087158,154.0,2014.602955813,
0.3322615219721329,24183451.0,154,1765931563.3087506,0.884391725063324,1e-06,0.7787588089704514,1.5226385593414307,155.0,2027.21933549,
0.33440514469453375,24342400.0,155,1765931576.9623773,0.8543590903282166,1e-06,0.7834815680980682,1.1031697988510132,156.0,2040.872953684,
0.3365487674169346,24500736.0,156,1765931592.365923,0.8859033584594727,1e-06,0.7779645621776581,1.0621613264083862,157.0,2056.276466914,
0.3386923901393355,24652820.0,157,1765931606.7611754,0.8418473601341248,1e-06,0.7866275012493134,1.109106421470642,158.0,2070.671726607,
0.3408360128617363,24810632.0,158,1765931619.3833005,0.8530310392379761,1e-06,0.781694769859314,16.89426040649414,159.0,2083.293867024,
0.3429796355841372,24968589.0,159,1765931633.6088014,0.842205286026001,1e-06,0.7852528840303421,31.864364624023438,160.0,2097.519370134,
0.34512325830653806,25125017.0,160,1765931647.7459385,0.8794464468955994,1e-06,0.777825728058815,27.370540618896484,161.0,2111.656469238,
0.34726688102893893,25277188.0,161,1765931660.9981785,0.8157340288162231,1e-06,0.7926182895898819,22.488550186157227,162.0,2124.90872353,
0.34941050375133975,25430057.0,162,1765931672.388521,0.8038408756256104,1e-06,0.7958908528089523,31.789701461791992,163.0,2136.299047974,
0.3515541264737406,25583830.0,163,1765931686.934589,0.8139816522598267,1e-06,0.7953148633241653,9.816986083984375,164.0,2150.845171879,
0.3536977491961415,25742285.0,164,1765931699.9866745,0.8660160303115845,1e-06,0.7813369333744049,10.015634536743164,165.0,2163.897230369,
0.3558413719185423,25907065.0,165,1765931714.5194225,0.8449189066886902,1e-06,0.7843196541070938,5.238501071929932,166.0,2178.429990751,
0.3579849946409432,26051750.0,166,1765931725.4434595,0.8315842151641846,1e-06,0.7881895750761032,1.139318585395813,167.0,2189.354023089,
0.36012861736334406,26204362.0,167,1765931737.6530385,0.8594486713409424,1e-06,0.7828624099493027,1.52182137966156,168.0,2201.563569312,
0.36227224008574493,26364857.0,168,1765931751.32728,0.8801068067550659,1e-06,0.7772146165370941,5.04691219329834,169.0,2215.237866164,
0.36441586280814575,26513585.0,169,1765931762.0449138,0.8417909145355225,1e-06,0.7870301753282547,7.750429630279541,170.0,2225.955477205,
0.3665594855305466,26680409.0,170,1765931776.1638138,0.87226802110672,1e-06,0.7798144817352295,8.923238754272461,171.0,2240.074392741,
0.3687031082529475,26817383.0,171,1765931787.2800212,0.814426064491272,1e-06,0.7951655089855194,7.065147399902344,172.0,2251.190564295,
0.3708467309753483,26962206.0,172,1765931799.2279124,0.8616355657577515,1e-06,0.7831002175807953,8.38471794128418,173.0,2263.138449243,
0.3729903536977492,27123276.0,173,1765931812.649736,0.8358063697814941,1e-06,0.7883470058441162,4.947871208190918,174.0,2276.5603264,
0.37513397642015006,27290681.0,174,1765931826.9874117,0.8695591688156128,1e-06,0.7788754254579544,2.508235216140747,175.0,2290.897984527,
0.37727759914255093,27449673.0,175,1765931839.2229152,0.8698980212211609,1e-06,0.7791669070720673,1.5302772521972656,176.0,2303.133485041,
0.37942122186495175,27601441.0,176,1765931851.0284975,0.8392505645751953,1e-06,0.7861816883087158,2.781709671020508,177.0,2314.939062838,
0.3815648445873526,27748300.0,177,1765931864.0688698,0.8535611629486084,1e-06,0.7858887165784836,17.457015991210938,178.0,2327.979426642,
0.3837084673097535,27900973.0,178,1765931876.6284683,0.8093785047531128,1e-06,0.7958972901105881,29.617467880249023,179.0,2340.539024064,
0.3858520900321543,28057386.0,179,1765931889.5857964,0.8527638912200928,1e-06,0.7844972312450409,19.848388671875,180.0,2353.496323713,
0.3879957127545552,28218433.0,180,1765931902.430173,0.8572245836257935,1e-06,0.782249853014946,34.0404167175293,181.0,2366.340739426,
0.39013933547695606,28378531.0,181,1765931917.2644606,0.8459748029708862,1e-06,0.7857089787721634,27.095720291137695,182.0,2381.174986599,
0.39228295819935693,28517567.0,182,1765931927.0954828,0.7845889329910278,1e-06,0.8015457689762115,20.945444107055664,183.0,2391.006047147,
0.39442658092175775,28678245.0,183,1765931938.522809,0.8120835423469543,1e-06,0.7911665439605713,3.301396608352661,184.0,2402.43335633,
0.3965702036441586,28847748.0,184,1765931952.3154073,0.8616894483566284,1e-06,0.7827334702014923,2.818403959274292,185.0,2416.225960582,
0.3987138263665595,29003477.0,185,1765931963.6925952,0.8454729318618774,1e-06,0.7861564010381699,5.8089399337768555,186.0,2427.603119089,
0.4008574490889603,29163981.0,186,1765931977.2450678,0.8437789678573608,1e-06,0.7858109176158905,6.292351245880127,187.0,2441.155628269,
0.4030010718113612,29313769.0,187,1765931989.972086,0.8340604305267334,1e-06,0.7860372364521027,6.832760810852051,188.0,2453.882654252,
0.40514469453376206,29474111.0,188,1765932003.2111273,0.829072117805481,1e-06,0.7871337682008743,8.549406051635742,189.0,2467.121700265,
0.40728831725616294,29641339.0,189,1765932016.0858102,0.8823013305664062,1e-06,0.7774930745363235,6.706552028656006,190.0,2479.996349365,
0.40943193997856375,29795124.0,190,1765932028.5395212,0.8146651983261108,1e-06,0.7921582460403442,3.1795601844787598,191.0,2492.450062378,
0.4115755627009646,29956920.0,191,1765932040.6273606,0.8591468334197998,1e-06,0.7821667045354843,1.5498900413513184,192.0,2504.53793128,
0.4137191854233655,30113790.0,192,1765932053.587717,0.8708587884902954,1e-06,0.7772947996854782,3.7687857151031494,193.0,2517.498314799,
0.41586280814576637,30267060.0,193,1765932067.631503,0.8346442580223083,1e-06,0.7859724909067154,4.1287994384765625,194.0,2531.542066627,
0.4180064308681672,30420733.0,194,1765932079.4870913,0.8502708673477173,1e-06,0.7828502506017685,2.66998028755188,195.0,2543.397639546,
0.42015005359056806,30582338.0,195,1765932092.520566,0.8551418781280518,1e-06,0.7820257693529129,9.680257797241211,196.0,2556.431116596,
0.42229367631296894,30735043.0,196,1765932103.1447737,0.8144312500953674,1e-06,0.7941288948059082,1.1724233627319336,197.0,2567.055333349,
0.42443729903536975,30885025.0,197,1765932114.7296789,0.846515417098999,1e-06,0.7848108559846878,5.660955429077148,198.0,2578.640252824,
0.4265809217577706,31036663.0,198,1765932126.44032,0.840346097946167,1e-06,0.7855419218540192,4.841194152832031,199.0,2590.350834365,
0.4287245444801715,31184340.0,199,1765932137.8078709,0.7992721796035767,1e-06,0.7958177775144577,1.2052617073059082,200.0,2601.718402946,
0.43086816720257237,31345142.0,200,1765932213.9462159,0.8506054878234863,1e-06,0.7831854969263077,8.21465015411377,201.0,2677.856844754,
0.4330117899249732,31495847.0,201,1765932226.3818595,0.8648233413696289,1e-06,0.7788597196340561,7.985567092895508,202.0,2690.292443224,
