_step,train/mean_token_accuracy,train/num_tokens,_runtime,train/loss,train/grad_norm,train/learning_rate,train/epoch,_timestamp,train/global_step
0,0.6566208899021149,136605.0,10.082452565,1.6930222511291504,0.1854654848575592,0.0001,0.0021436227224008574,1766073008.698673,1
1,0.6477830857038498,292128.0,17.135808493,1.6895015239715576,0.19166716933250427,0.0001,0.004287245444801715,1766073015.7523327,2
2,0.6642365753650665,444535.0,23.461565575,1.6163793802261353,0.24519826471805573,0.0001,0.006430868167202572,1766073022.078082,3
3,0.6522291004657745,592263.0,30.003539893,1.6404197216033936,0.28342971205711365,0.0001,0.00857449088960343,1766073028.620076,4
4,0.6626241207122803,737019.0,36.344242817,1.5697702169418335,0.283933162689209,0.0001,0.010718113612004287,1766073034.9604964,5
5,0.6758147180080414,896813.0,43.219421897,1.4738976955413818,0.23718178272247314,0.0001,0.012861736334405145,1766073041.835858,6
6,0.6737956702709198,1062679.0,52.041897679,1.4614659547805786,0.21636374294757843,0.0001,0.015005359056806002,1766073050.6583717,7
7,0.6770252734422684,1212566.0,58.898089587,1.435412883758545,0.24979856610298157,0.0001,0.01714898177920686,1766073057.5144818,8
8,0.6926945447921753,1373797.0,67.323870413,1.3389813899993896,0.12197466939687729,0.0001,0.01929260450160772,1766073065.9403718,9
9,0.6883569359779358,1516877.0,74.006444092,1.361281394958496,0.14393019676208496,0.0001,0.021436227224008574,1766073072.622915,10
10,0.6966177672147751,1663977.0,80.838352019,1.3199594020843506,0.2366960048675537,0.0001,0.023579849946409433,1766073079.454873,11
11,0.7185891717672348,1815907.0,87.18062764,1.2281851768493652,0.18736082315444946,0.0001,0.02572347266881029,1766073085.7970986,12
12,0.7251435071229935,1971911.0,94.983942934,1.189691185951233,0.1879090517759323,0.0001,0.027867095391211148,1766073093.6004572,13
13,0.7227280288934708,2135596.0,102.432279968,1.1821085214614868,0.17168447375297546,0.0001,0.030010718113612004,1766073101.0487823,14
14,0.7363164573907852,2285621.0,109.527781784,1.1236642599105835,0.20030289888381958,0.0001,0.03215434083601286,1766073108.1443057,15
15,0.7432447522878647,2441090.0,117.50364555,1.0952777862548828,0.17430379986763,0.0001,0.03429796355841372,1766073116.120151,16
16,0.758702963590622,2591858.0,124.398586187,1.033761739730835,0.16208679974079132,0.0001,0.03644158628081458,1766073123.0151045,17
17,0.7538997232913971,2754012.0,132.736207861,1.0257309675216675,0.16192856431007385,0.0001,0.03858520900321544,1766073131.3527484,18
18,0.7607138305902481,2916829.0,140.581351983,1.0063879489898682,0.1668907254934311,0.0001,0.04072883172561629,1766073139.1979077,19
19,0.7574061006307602,3061305.0,147.326006854,1.0205788612365723,0.14950832724571228,0.0001,0.04287245444801715,1766073145.942534,20
20,0.7653949111700058,3219127.0,153.997136818,0.9687626957893372,0.13029584288597107,0.0001,0.04501607717041801,1766073152.6136723,21
21,0.7683489620685577,3380158.0,162.005429375,0.9589424133300781,0.11233960092067719,0.0001,0.04715969989281887,1766073160.621967,22
22,0.7713034451007843,3539898.0,168.672343809,0.9488555788993835,0.10120813548564911,0.0001,0.04930332261521972,1766073167.2888787,23
23,0.7732992619276047,3689574.0,173.704621557,0.9291656017303467,0.09949253499507904,0.0001,0.05144694533762058,1766073172.321134,24
24,0.7649303376674652,3855970.0,181.76735129,0.965327799320221,0.07918417453765869,0.0001,0.05359056806002144,1766073180.3838737,25
25,0.777090385556221,4018658.0,188.738583367,0.9099698066711426,0.07752210646867752,0.0001,0.055734190782422297,1766073187.3551145,26
26,0.7594942599534988,4171160.0,196.309487464,0.9847806692123413,0.07894273102283478,0.0001,0.05787781350482315,1766073194.92603,27
27,0.7830952852964401,4314298.0,201.922082259,0.8784099817276001,0.07177510112524033,0.0001,0.06002143622722401,1766073200.5386343,28
28,0.777740478515625,4468546.0,208.172059589,0.9008346796035767,0.0638204962015152,0.0001,0.06216505894962487,1766073206.7885597,29
29,0.7668158113956451,4635984.0,215.972966427,0.9533276557922363,0.05983586981892586,0.0001,0.06430868167202572,1766073214.5894961,30
30,0.7838856428861618,4790352.0,222.000539801,0.8784729242324829,0.057072628289461136,0.0001,0.06645230439442658,1766073220.617079,31
31,0.7706427127122879,4956096.0,229.569383826,0.9305514097213745,0.045810800045728683,0.0001,0.06859592711682744,1766073228.1859019,32
32,0.7851741313934326,5107640.0,235.420691972,0.8644715547561646,0.04402314871549606,0.0001,0.0707395498392283,1766073234.0372028,33
33,0.7829761654138565,5265237.0,242.375913639,0.8726123571395874,0.04150326922535896,0.0001,0.07288317256162916,1766073240.9924448,34
34,0.7852462530136108,5419378.0,249.016870977,0.8609139323234558,0.04468319192528725,0.0001,0.07502679528403002,1766073247.6333745,35
35,0.7806426286697388,5576075.0,255.178587688,0.8740266561508179,0.042169053107500076,0.0001,0.07717041800643087,1766073253.795128,36
36,0.785401776432991,5720029.0,260.693089771,0.869791567325592,0.04267336428165436,0.0001,0.07931404072883172,1766073259.3096309,37
37,0.7806731760501862,5884915.0,268.297891889,0.8853315114974976,0.03577471151947975,0.0001,0.08145766345123258,1766073266.9144075,38
38,0.7804718315601349,6032758.0,275.545164429,0.8790788650512695,0.03546866029500961,0.0001,0.08360128617363344,1766073274.161685,39
39,0.7798779159784317,6187550.0,281.647572119,0.886171817779541,0.03354107588529587,0.0001,0.0857449088960343,1766073280.264088,40
40,0.774631455540657,6355408.0,289.82831703,0.8967194557189941,0.02943483553826809,0.0001,0.08788853161843516,1766073288.444839,41
41,0.7765374779701233,6519771.0,297.173986341,0.8946412205696106,0.029127085581421852,0.0001,0.09003215434083602,1766073295.7904916,42
42,0.7839986830949783,6672296.0,303.873363661,0.859096348285675,0.028856389224529266,0.0001,0.09217577706323687,1766073302.4899085,43
43,0.7694845944643021,6843136.0,313.371734626,0.9156051874160767,0.02873837761580944,0.0001,0.09431939978563773,1766073311.988256,44
44,0.7726886123418808,6993296.0,321.215334538,0.8975643515586853,0.02919258549809456,0.0001,0.09646302250803858,1766073319.8318627,45
45,0.7861674576997757,7142356.0,328.317058617,0.851895809173584,0.02761579118669033,0.0001,0.09860664523043944,1766073326.9335952,46
46,0.7870966196060181,7294167.0,334.205184486,0.8515973091125488,0.02751295641064644,0.0001,0.1007502679528403,1766073332.8217182,47
47,0.7640244215726852,7470762.0,343.101100196,0.9465664625167847,0.02501651830971241,0.0001,0.10289389067524116,1766073341.71763,48
48,0.7842597961425781,7629052.0,351.006665163,0.859540581703186,0.027679117396473885,0.0001,0.10503751339764202,1766073349.6232157,49
49,0.7871119529008865,7779609.0,356.564257705,0.8414186239242554,0.028308339416980743,0.0001,0.10718113612004287,1766073355.1807578,50
50,0.7823917418718338,7927458.0,363.366622287,0.8689563870429993,0.025501463562250137,0.0001,0.10932475884244373,1766073361.9831429,51
51,0.7867645770311356,8078023.0,369.508133065,0.8510853052139282,0.02469128556549549,0.0001,0.11146838156484459,1766073368.124655,52
52,0.7840646952390671,8230483.0,375.916073959,0.8622500896453857,0.024616116657853127,0.0001,0.11361200428724544,1766073374.5326173,53
53,0.7916409075260162,8375984.0,382.842237098,0.8315342664718628,0.02705814689397812,0.0001,0.1157556270096463,1766073381.4587693,54
54,0.7688083648681641,8547262.0,390.415883907,0.9246073961257935,0.022618193179368973,0.0001,0.11789924973204716,1766073389.0324442,55
55,0.7759056240320206,8704936.0,398.071260573,0.8972825407981873,0.02327830344438553,0.0001,0.12004287245444802,1766073396.6877847,56
56,0.7835947722196579,8867795.0,405.314683438,0.8602749705314636,0.02354230172932148,0.0001,0.12218649517684887,1766073403.9312425,57
57,0.7825579196214676,9019339.0,411.603262445,0.8657621741294861,0.02321472205221653,0.0001,0.12433011789924973,1766073410.2197745,58
58,0.7817621529102325,9189045.0,418.828532467,0.8728036880493164,0.023515209555625916,0.0001,0.1264737406216506,1766073417.4448087,59
