_step,train/mean_token_accuracy,train/num_tokens,_runtime,train/loss,train/grad_norm,train/learning_rate,train/epoch,_timestamp,train/global_step
0,0.6678752452135086,136605.0,61.246016031,1.6704316139221191,0.35416823625564575,0.0001,0.0021436227224008574,1766073171.8304715,1
1,0.6649422943592072,292128.0,114.960354882,1.6200826168060303,0.45615530014038086,0.0001,0.004287245444801715,1766073225.5449786,2
2,0.6862010210752487,444535.0,163.743981239,1.479101300239563,0.41741493344306946,0.0001,0.006430868167202572,1766073274.328692,3
3,0.6847511976957321,592263.0,214.160639962,1.4277936220169067,0.313286155462265,0.0001,0.00857449088960343,1766073324.7453194,4
4,0.7014628052711487,737019.0,263.726952984,1.3292038440704346,0.2304864078760147,0.0001,0.010718113612004287,1766073374.3116548,5
5,0.7155216187238693,896813.0,316.842940743,1.2351744174957275,0.15404613316059113,0.0001,0.012861736334405145,1766073427.4275372,6
6,0.715042844414711,1062679.0,383.261351649,1.2291405200958252,0.17572039365768433,0.0001,0.015005359056806002,1766073493.8460395,7
7,0.7253175675868988,1212566.0,436.273059423,1.1801395416259766,0.2316158413887024,0.0001,0.01714898177920686,1766073546.8577566,8
8,0.7418274432420731,1373797.0,500.677124913,1.0559858083724976,0.2481464147567749,0.0001,0.01929260450160772,1766073611.2618313,9
9,0.7385455816984177,1516877.0,553.389623059,1.0652782917022705,0.8693392276763916,0.0001,0.021436227224008574,1766073663.9742491,10
10,0.7569809556007385,1663977.0,605.772663458,1.0094534158706665,0.3293880820274353,0.0001,0.023579849946409433,1766073716.3572896,11
11,0.7741369009017944,1815907.0,654.602545178,0.9326447248458862,0.27483952045440674,0.0001,0.02572347266881029,1766073765.1872454,12
12,0.7801447361707687,1971911.0,714.091650552,0.8952958583831787,0.19775933027267456,0.0001,0.027867095391211148,1766073824.6763475,13
13,0.7743229269981384,2135596.0,772.294811052,0.9051879644393921,0.21404989063739777,0.0001,0.030010718113612004,1766073882.8795264,14
14,0.787423312664032,2285621.0,825.82256886,0.8486658334732056,0.18274590373039246,0.0001,0.03215434083601286,1766073936.4072845,15
15,0.7901356071233749,2441090.0,887.187825884,0.8425654172897339,0.1289391815662384,0.0001,0.03429796355841372,1766073997.772525,16
16,0.797725260257721,2591858.0,940.778296724,0.8059773445129395,0.11642460525035858,0.0001,0.03644158628081458,1766074051.3630364,17
17,0.7902856022119522,2754012.0,1004.345595582,0.8245656490325928,0.09302334487438202,0.0001,0.03858520900321544,1766074114.9302816,18
18,0.7912197262048721,2916829.0,1063.571703376,0.8196799755096436,0.09187104552984238,0.0001,0.04072883172561629,1766074174.1564047,19
19,0.7886147052049637,3061305.0,1115.653068388,0.8336113095283508,0.1671326905488968,0.0001,0.04287245444801715,1766074226.2377667,20
20,0.7941698431968689,3219127.0,1167.215166463,0.8051269054412842,0.14213407039642334,0.0001,0.04501607717041801,1766074277.7998633,21
21,0.7926659137010574,3380158.0,1229.16105476,0.8027275800704956,0.08149601519107819,0.0001,0.04715969989281887,1766074339.745737,22
22,0.7935879975557327,3539898.0,1281.014027626,0.8014625310897827,0.11465972661972046,0.0001,0.04930332261521972,1766074391.5987456,23
23,0.7961813360452652,3689574.0,1320.922300921,0.7812820672988892,0.08447819948196411,0.0001,0.05144694533762058,1766074431.5070066,24
24,0.7877874076366425,3855970.0,1382.980505552,0.8230047821998596,0.12521935999393463,0.0001,0.05359056806002144,1766074493.565183,25
25,0.7997787892818451,4018658.0,1437.413466253,0.7716778516769409,0.18368372321128845,0.0001,0.055734190782422297,1766074547.9981396,26
26,0.7835292220115662,4171160.0,1495.253672723,0.8354494571685791,0.09196633845567703,0.0001,0.05787781350482315,1766074605.8383315,27
27,0.8077132701873779,4314298.0,1539.407364984,0.7353503108024597,0.18734270334243774,0.0001,0.06002143622722401,1766074649.991985,28
28,0.8008423745632172,4468546.0,1588.68659037,0.760438084602356,0.07414042204618454,0.0001,0.06216505894962487,1766074699.2712698,29
29,0.7895136028528214,4635984.0,1648.939550285,0.8123276829719543,0.04728316515684128,0.0001,0.06430868167202572,1766074759.5242174,30
30,0.8050526231527328,4790352.0,1696.117877626,0.7412353157997131,0.07151768356561661,0.0001,0.06645230439442658,1766074806.7025926,31
31,0.7935764342546463,4956096.0,1754.903778422,0.7930564284324646,0.07252173125743866,0.0001,0.06859592711682744,1766074865.4884925,32
32,0.8072703331708908,5107640.0,1801.37583065,0.7298240065574646,0.04256562143564224,0.0001,0.0707395498392283,1766074911.9605465,33
33,0.805293083190918,5265237.0,1855.876777077,0.7356203198432922,0.04971352964639664,0.0001,0.07288317256162916,1766074966.4614882,34
34,0.8090968132019043,5419378.0,1906.114510286,0.722381591796875,0.06528487056493759,0.0001,0.07502679528403002,1766075016.6992323,35
35,0.8042861223220825,5576075.0,1954.869113188,0.7380669116973877,0.053589459508657455,0.0001,0.07717041800643087,1766075065.4538095,36
36,0.8080992847681046,5720029.0,1998.357473418,0.731046199798584,0.036902379244565964,0.0001,0.07931404072883172,1766075108.9420385,37
37,0.8034877181053162,5884915.0,2057.626858219,0.7499786615371704,0.029772883281111717,0.0001,0.08145766345123258,1766075168.211549,38
38,0.8050433248281479,6032758.0,2113.016485019,0.74009108543396,0.03926517441868782,0.0001,0.08360128617363344,1766075223.601174,39
39,0.802432656288147,6187550.0,2161.281672812,0.7502446174621582,0.03881043195724487,0.0001,0.0857449088960343,1766075271.8662603,40
40,0.7962595820426941,6355408.0,2224.078538747,0.7665817737579346,0.03034738451242447,0.0001,0.08788853161843516,1766075334.6632097,41
41,0.7980504631996155,6519771.0,2281.627329691,0.7622732520103455,0.03181944042444229,0.0001,0.09003215434083602,1766075392.212036,42
42,0.8062396943569183,6672296.0,2333.796722088,0.7255115509033203,0.0369035080075264,0.0001,0.09217577706323687,1766075444.3814526,43
43,0.7924462258815765,6843136.0,2405.934356054,0.781812310218811,0.028977692127227783,0.0001,0.09431939978563773,1766075516.519038,44
44,0.7971288412809372,6993296.0,2464.844495547,0.7563371658325195,0.033191241323947906,0.0001,0.09646302250803858,1766075575.429189,45
45,0.8109691143035889,7142356.0,2519.561692847,0.7135167121887207,0.038077618926763535,0.0001,0.09860664523043944,1766075630.146389,46
46,0.8107224553823471,7294167.0,2566.153632399,0.7155197262763977,0.02853786200284958,0.0001,0.1007502679528403,1766075676.7383401,47
47,0.7864993363618851,7470762.0,2633.294978466,0.814652681350708,0.042037542909383774,0.0001,0.10289389067524116,1766075743.8796446,48
48,0.8065225780010223,7629052.0,2693.994252439,0.7284176349639893,0.026633718982338905,0.0001,0.10503751339764202,1766075804.578961,49
49,0.811824768781662,7779609.0,2737.877924788,0.7066549062728882,0.027518082410097122,0.0001,0.10718113612004287,1766075848.462477,50
50,0.8050561994314194,7927458.0,2790.95225454,0.7308762073516846,0.02973923832178116,0.0001,0.10932475884244373,1766075901.536993,51
51,0.8094076663255692,8078023.0,2838.946881084,0.7141224145889282,0.02770751714706421,0.0001,0.11146838156484459,1766075949.5315695,52
52,0.807473361492157,8230483.0,2889.765985514,0.7218016386032104,0.03228103742003441,0.0001,0.11361200428724544,1766076000.350641,53
53,0.81482894718647,8375984.0,2942.335046216,0.6967198848724365,0.06353750824928284,0.0001,0.1157556270096463,1766076052.9197435,54
54,0.7900785803794861,8547262.0,3000.686701214,0.7901284694671631,0.05143282189965248,0.0001,0.11789924973204716,1766076111.271447,55
55,0.79819056391716,8704936.0,3060.366974687,0.7633720636367798,0.031126338988542557,0.0001,0.12004287245444802,1766076170.9517438,56
56,0.8057583868503571,8867795.0,3116.567370945,0.727003276348114,0.07887262850999832,0.0001,0.12218649517684887,1766076227.1520715,57
57,0.8033424019813538,9019339.0,3165.293165991,0.7325794696807861,0.032852012664079666,0.0001,0.12433011789924973,1766076275.877872,58
58,0.8025784939527512,9189045.0,3220.854052113,0.7451337575912476,0.07275035232305527,0.0001,0.1264737406216506,1766076331.4387581,59
59,0.8050374090671539,9353955.0,3274.166125018,0.7285993099212646,0.0927884429693222,0.0001,0.12861736334405144,1766076384.7507448,60
60,0.8175133019685745,9504744.0,3332.010852039,0.6845484972000122,0.030534138903021812,0.0001,0.1307609860664523,1766076442.5955484,61
61,0.7944262474775314,9662901.0,3391.688093008,0.7726649045944214,0.07792877405881882,0.0001,0.13290460878885316,1766076502.272803,62
62,0.8192443251609802,9809122.0,3438.652183353,0.6672595739364624,0.12823975086212158,0.0001,0.13504823151125403,1766076549.2367487,63
63,0.809037908911705,9968473.0,3495.158631904,0.7176027297973633,0.10664904117584229,0.0001,0.13719185423365488,1766076605.742828,64
64,0.8021114021539688,10119334.0,3552.881136247,0.7432087063789368,0.03943869099020958,0.0001,0.13933547695605572,1766076663.4656482,65
65,0.8125791996717453,10259437.0,3595.175027375,0.6969742774963379,0.05894647538661957,0.0001,0.1414790996784566,1766076705.7597177,66
66,0.8008407354354858,10416011.0,3662.244758325,0.7530399560928345,0.10978717356920242,0.0001,0.14362272240085744,1766076772.8294482,67
67,0.8030914068222046,10566185.0,3708.669115702,0.7380931973457336,0.09979163110256195,0.0001,0.1457663451232583,1766076819.2538154,68
68,0.8110029995441437,10715715.0,3755.266499298,0.7083563804626465,0.024643316864967346,0.0001,0.14790996784565916,1766076865.8511918,69
69,0.8061516135931015,10880059.0,3819.236642258,0.7255806922912598,0.11814593523740768,0.0001,0.15005359056806003,1766076929.8212485,70
70,0.8074084371328354,11036249.0,3864.313828684,0.7161433696746826,0.13642968237400055,0.0001,0.15219721329046088,1766076974.8984077,71
71,0.8047845512628555,11186751.0,3913.644891247,0.7283542156219482,0.03889952227473259,0.0001,0.15434083601286175,1766077024.229573,72
72,0.7988908439874649,11356082.0,3971.699831601,0.7554011344909668,0.12288437783718109,0.0001,0.1564844587352626,1766077082.2843568,73
73,0.803435206413269,11514483.0,4024.973459065,0.7370675802230835,0.13471657037734985,0.0001,0.15862808145766344,1766077135.5581517,74
74,0.8056130111217499,11663606.0,4075.016147209,0.719618558883667,0.04339293763041496,0.0001,0.1607717041800643,1766077185.6007476,75
75,0.8054638057947159,11816781.0,4126.494359218,0.7277206182479858,0.02741679549217224,0.0001,0.16291532690246516,1766077237.0790098,76
76,0.8027897775173187,11978438.0,4177.876696745,0.7384269833564758,0.05281597375869751,0.0001,0.16505894962486603,1766077288.461388,77
77,0.8098087906837463,12137976.0,4230.213435231,0.708694338798523,0.13173864781856537,0.0001,0.16720257234726688,1766077340.7981458,78
78,0.8057585209608078,12295505.0,4286.347637129,0.7371995449066162,0.09695108234882355,0.0001,0.16934619506966775,1766077396.932264,79
79,0.8004195392131805,12452019.0,4340.694523555,0.7448707222938538,0.058762818574905396,0.0001,0.1714898177920686,1766077451.2791004,80
80,0.7981669306755066,12611435.0,4404.606828701,0.7556555271148682,0.12899361550807953,0.0001,0.17363344051446947,1766077515.1914856,81
81,0.8154946863651276,12770621.0,4464.104873447,0.6899024844169617,0.045321784913539886,0.0001,0.1757770632368703,1766077574.6895428,82
82,0.8072169274091721,12917873.0,4510.695083029,0.7204821109771729,0.11552891880273819,0.0001,0.17792068595927116,1766077621.2797704,83
83,0.8117126822471619,13056173.0,4553.859924056,0.7038574814796448,0.14820252358913422,0.0001,0.18006430868167203,1766077664.4445863,84
84,0.7966838330030441,13211326.0,4605.555211813,0.7564098238945007,0.0631541907787323,0.0001,0.18220793140407288,1766077716.139952,85
85,0.8021266758441925,13369675.0,4654.395862528,0.7440025210380554,0.05231071263551712,0.0001,0.18435155412647375,1766077764.9804902,86
86,0.8105216026306152,13509971.0,4704.690031067,0.698752760887146,0.10620476305484772,0.0001,0.1864951768488746,1766077815.2746875,87
87,0.8043225854635239,13673080.0,4767.02875885,0.7346959114074707,0.07249229401350021,0.0001,0.18863879957127547,1766077877.613414,88
88,0.7920543402433395,13838935.0,4819.972118355,0.7728255391120911,0.03943387418985367,0.0001,0.1907824222936763,1766077930.5567842,89
89,0.7971345782279968,14002150.0,4884.338156736,0.7539463639259338,0.07221625000238419,0.0001,0.19292604501607716,1766077994.9228399,90
90,0.8068736493587494,14156247.0,4938.248778834,0.7249927520751953,0.033827465027570724,0.0001,0.19506966773847803,1766078048.833329,91
91,0.8054149150848389,14323035.0,4998.071673889,0.7276931405067444,0.05735550820827484,0.0001,0.19721329046087888,1766078108.656329,92
