_step,train/mean_token_accuracy,train/num_tokens,_runtime,train/loss,train/grad_norm,train/learning_rate,train/epoch,_timestamp,train/global_step
38,0.782108761370182,6032758.0,449.028382288,0.8797721862792969,0.036032866686582565,0.0001,0.08360128617363344,1766073427.5183284,39
39,0.7805462032556534,6187550.0,459.287908458,0.8862036466598511,0.03197821229696274,0.0001,0.0857449088960343,1766073437.7778444,40
40,0.7745843902230263,6355408.0,473.215904941,0.8972586989402771,0.03444892168045044,0.0001,0.08788853161843516,1766073451.7058403,41
41,0.7767399027943611,6519771.0,485.852908284,0.8952433466911316,0.03472115099430084,0.0001,0.09003215434083602,1766073464.342844,42
42,0.7844266816973686,6672296.0,496.870418442,0.8593186736106873,0.0293225459754467,0.0001,0.09217577706323687,1766073475.3603537,43
43,0.7701677680015564,6843136.0,511.262235468,0.9160996675491333,0.029174592345952988,0.0001,0.09431939978563773,1766073489.7521622,44
44,0.7732819989323616,6993296.0,524.043895997,0.8975542783737183,0.03142963722348213,0.0001,0.09646302250803858,1766073502.5338159,45
45,0.7859044075012207,7142356.0,535.225136002,0.8521332144737244,0.03002062253654003,0.0001,0.09860664523043944,1766073513.7150857,46
46,0.7881724908947945,7294167.0,545.589733581,0.851980447769165,0.03179211542010307,0.0001,0.1007502679528403,1766073524.07968,47
47,0.7660757899284363,7470762.0,559.149775926,0.9463087320327759,0.025671731680631638,0.0001,0.10289389067524116,1766073537.6397235,48
48,0.7852567657828331,7629052.0,571.43446103,0.8600535988807678,0.028996866196393967,0.0001,0.10503751339764202,1766073549.9244132,49
49,0.7882579118013382,7779609.0,581.876475949,0.8417919278144836,0.026386605575680733,0.0001,0.10718113612004287,1766073560.366403,50
50,0.7831907495856285,7927458.0,592.695391941,0.8688679933547974,0.025732094421982765,0.0001,0.10932475884244373,1766073571.1853373,51
51,0.7871975675225258,8078023.0,603.572111029,0.851184606552124,0.027245067059993744,0.0001,0.11146838156484459,1766073582.06203,52
52,0.7841768115758896,8230483.0,614.819383651,0.8625346422195435,0.029345903545618057,0.0001,0.11361200428724544,1766073593.3093162,53
53,0.7915811538696289,8375984.0,626.279743669,0.8314123153686523,0.027833551168441772,0.0001,0.1157556270096463,1766073604.7696688,54
54,0.7697277739644051,8547262.0,638.784399163,0.9249966740608215,0.022657228633761406,0.0001,0.11789924973204716,1766073617.2743332,55
55,0.7760874032974243,8704936.0,651.20587637,0.8976172208786011,0.02519238367676735,0.0001,0.12004287245444802,1766073629.6958282,56
56,0.784968189895153,8867795.0,662.870570285,0.8604726791381836,0.02746136300265789,0.0001,0.12218649517684887,1766073641.3605025,57
57,0.7826284840703011,9019339.0,673.693820255,0.8657652139663696,0.025656064972281456,0.0001,0.12433011789924973,1766073652.1837738,58
58,0.7814975827932358,9189045.0,686.463973569,0.8731433153152466,0.02392713911831379,0.0001,0.1264737406216506,1766073664.9539099,59
59,0.7818767949938774,9353955.0,697.959197488,0.8600471019744873,0.021729927510023117,0.0001,0.12861736334405144,1766073676.4491353,60
60,0.7968459352850914,9504744.0,710.546747846,0.8186925649642944,0.023263879120349884,0.0001,0.1307609860664523,1766073689.0366096,61
61,0.7727581188082695,9662901.0,723.171723588,0.9077603816986084,0.02243831567466259,0.0001,0.13290460878885316,1766073701.6616454,62
62,0.7979231625795364,9809122.0,733.443640592,0.7992649674415588,0.02240164205431938,0.0001,0.13504823151125403,1766073711.9335554,63
63,0.7870652377605438,9968473.0,745.449196431,0.8492841720581055,0.02565016597509384,0.0001,0.13719185423365488,1766073723.9391239,64
64,0.7819159626960754,10119334.0,756.8104317,0.8783121109008789,0.022891975939273834,0.0001,0.13933547695605572,1766073735.3002727,65
65,0.7902906611561775,10259437.0,766.133040386,0.8352628946304321,0.024486659094691277,0.0001,0.1414790996784566,1766073744.6229603,66
66,0.7802578955888748,10416011.0,778.913810713,0.8843588829040527,0.02575829066336155,0.0001,0.14362272240085744,1766073757.4036431,67
67,0.7821425274014473,10566185.0,788.891975585,0.8725720047950745,0.0214250385761261,0.0001,0.1457663451232583,1766073767.3818023,68
68,0.7887738943099976,10715715.0,799.625068993,0.8455707430839539,0.02234746515750885,0.0001,0.14790996784565916,1766073778.1149845,69
69,0.782525934278965,10880059.0,812.882376535,0.862535834312439,0.020927278324961662,0.0001,0.15005359056806003,1766073791.3722875,70
70,0.7861641570925713,11036249.0,823.058617455,0.8439146876335144,0.022256357595324516,0.0001,0.15219721329046088,1766073801.5484686,71
71,0.7838683724403381,11186751.0,833.191841144,0.8586297035217285,0.023279357701539993,0.0001,0.15434083601286175,1766073811.6816716,72
72,0.7770103961229324,11356082.0,846.198850433,0.8872108459472656,0.021070372313261032,0.0001,0.1564844587352626,1766073824.6886854,73
73,0.7816877514123917,11514483.0,857.967989839,0.8710449934005737,0.024941157549619675,0.0001,0.15862808145766344,1766073836.4579136,74
74,0.7826619446277618,11663606.0,868.455214067,0.8569638729095459,0.022634675726294518,0.0001,0.1607717041800643,1766073846.945145,75
75,0.7850621566176414,11816781.0,878.977694242,0.8563591241836548,0.025116518139839172,0.0001,0.16291532690246516,1766073857.467637,76
76,0.7813142165541649,11978438.0,890.445661049,0.8715873956680298,0.02091013267636299,0.0001,0.16505894962486603,1766073868.9356222,77
77,0.7876461297273636,12137976.0,902.37481544,0.8400212526321411,0.021713998168706894,0.0001,0.16720257234726688,1766073880.8647451,78
78,0.7843149453401566,12295505.0,914.921280535,0.8688712120056152,0.024203535169363022,0.0001,0.16934619506966775,1766073893.4112408,79
79,0.7795749455690384,12452019.0,926.491581163,0.8785252571105957,0.024334732443094254,0.0001,0.1714898177920686,1766073904.9815047,80
80,0.7765249386429787,12611435.0,939.266202774,0.8907576203346252,0.024254746735095978,0.0001,0.17363344051446947,1766073917.7561276,81
81,0.7946681454777718,12770621.0,951.641412511,0.8151209354400635,0.02223563753068447,0.0001,0.1757770632368703,1766073930.131243,82
82,0.7858217880129814,12917873.0,961.950144476,0.8519635200500488,0.024261098355054855,0.0001,0.17792068595927116,1766073940.4400837,83
83,0.7894602790474892,13056173.0,971.106724767,0.8392924070358276,0.027564359828829765,0.0001,0.18006430868167203,1766073949.596646,84
84,0.7742092832922935,13211326.0,982.165713883,0.8900696635246277,0.023476045578718185,0.0001,0.18220793140407288,1766073960.655484,85
85,0.7809708639979362,13369675.0,992.649528719,0.8781347870826721,0.02315196767449379,0.0001,0.18435155412647375,1766073971.1393523,86
86,0.7890564724802971,13509971.0,1002.795764403,0.8343807458877563,0.023742612451314926,0.0001,0.1864951768488746,1766073981.2856715,87
87,0.7847794741392136,13673080.0,1015.347078065,0.8634748458862305,0.02344006858766079,0.0001,0.18863879957127547,1766073993.836926,88
88,0.7703462243080139,13838935.0,1027.968699117,0.9071623086929321,0.02956267073750496,0.0001,0.1907824222936763,1766074006.4586167,89
89,0.7762426063418388,14002150.0,1040.456424268,0.8823591470718384,0.023862134665250778,0.0001,0.19292604501607716,1766074018.9463577,90
90,0.7864426895976067,14156247.0,1052.592941451,0.8569386601448059,0.027681490406394005,0.0001,0.19506966773847803,1766074031.0828962,91
91,0.7832027077674866,14323035.0,1065.479883171,0.8575734496116638,0.024301087483763695,0.0001,0.19721329046087888,1766074043.9693205,92
92,0.7764796167612076,14490759.0,1078.792137911,0.9002997875213623,0.024644926190376282,0.0001,0.19935691318327975,1766074057.282059,93
93,0.7841678783297539,14642384.0,1090.276478674,0.858127236366272,0.02716212347149849,0.0001,0.2015005359056806,1766074068.766447,94
94,0.7861819267272949,14786158.0,1100.740882423,0.8488943576812744,0.026553720235824585,0.0001,0.20364415862808147,1766074079.2308412,95
95,0.788007341325283,14929253.0,1111.149513496,0.8340990543365479,0.02419041097164154,0.0001,0.2057877813504823,1766074089.6394682,96
96,0.7959162145853043,15078062.0,1122.644134412,0.7972051501274109,0.024439891800284386,0.0001,0.20793140407288319,1766074101.1340804,97
97,0.7779625132679939,15227850.0,1133.865523237,0.8793738484382629,0.02598211169242859,0.0001,0.21007502679528403,1766074112.3554575,98
98,0.7852349951863289,15385692.0,1146.462933903,0.8530346155166626,0.024689001962542534,0.0001,0.21221864951768488,1766074124.952879,99
99,0.7956328392028809,15540223.0,1159.44495767,0.8162294626235962,0.030053481459617615,0.0001,0.21436227224008575,1766074137.9349055,100
100,0.7955881580710411,15695591.0,1186.060420838,0.8099318742752075,0.02873307652771473,0.0001,0.2165058949624866,1766074164.5503352,101
101,0.7887816876173019,15855000.0,1198.358538882,0.849763810634613,0.026487594470381737,0.0001,0.21864951768488747,1766074176.848446,102
102,0.7797826677560806,16010570.0,1209.596641821,0.8674687147140503,0.024017103016376495,0.0001,0.2207931404072883,1766074188.086553,103
103,0.7845433875918388,16175156.0,1221.895898231,0.8452026844024658,0.02604616992175579,0.0001,0.22293676312968919,1766074200.3858385,104
104,0.7818059772253036,16345184.0,1234.345527019,0.8635532855987549,0.0302739180624485,0.0001,0.22508038585209003,1766074212.8354645,105
105,0.7853055223822594,16496673.0,1246.097106782,0.8587995767593384,0.029699282720685005,0.0001,0.22722400857449088,1766074224.5868309,106
106,0.7844226732850075,16650964.0,1257.236978536,0.8674440383911133,0.03030303865671158,0.0001,0.22936763129689175,1766074235.7269049,107
107,0.7805163860321045,16806131.0,1268.249868076,0.876213788986206,0.025100046768784523,0.0001,0.2315112540192926,1766074246.7396264,108
108,0.7810003757476807,16971757.0,1280.788015444,0.8818846940994263,0.025490177795290947,0.0001,0.23365487674169347,1766074259.2779686,109
109,0.7905155494809151,17125261.0,1292.93295699,0.8326690196990967,0.024683818221092224,0.0001,0.2357984994640943,1766074271.422891,110
110,0.7924091517925262,17285808.0,1304.703918726,0.8248327970504761,0.030513785779476166,0.0001,0.2379421221864952,1766074283.1937487,111
111,0.7920153215527534,17436207.0,1316.337935351,0.8256189227104187,0.025588402524590492,0.0001,0.24008574490889603,1766074294.8278723,112
112,0.7819871306419373,17609651.0,1329.019643948,0.8547671437263489,0.035891421139240265,0.0001,0.2422293676312969,1766074307.5095496,113
113,0.7853001281619072,17764531.0,1341.424439846,0.8517676591873169,0.026615764945745468,0.0001,0.24437299035369775,1766074319.9143827,114
114,0.7988551408052444,17923936.0,1353.505899735,0.8042459487915039,0.02973206155002117,0.0001,0.2465166130760986,1766074331.9958344,115
115,0.7915533035993576,18080869.0,1365.795469091,0.8209573030471802,0.035300299525260925,0.0001,0.24866023579849947,1766074344.2854252,116
116,0.782313883304596,18244414.0,1377.40577561,0.8628168106079102,0.023654412478208542,0.0001,0.2508038585209003,1766074355.8957047,117
117,0.7807935178279877,18401734.0,1391.36714654,0.8660286068916321,0.03185030072927475,0.0001,0.2529474812433012,1766074369.8570793,118
118,0.7913631424307823,18555213.0,1402.547142788,0.8231306076049805,0.03557518497109413,0.0001,0.25509110396570206,1766074381.0369937,119
119,0.7678903415799141,18729596.0,1418.234752287,0.9206407070159912,0.0401872955262661,0.0001,0.2572347266881029,1766074396.7246041,120
120,0.7891824468970299,18874599.0,1428.121332842,0.8332957029342651,0.05809126794338226,0.0001,0.25937834941050375,1766074406.611154,121
121,0.7807686626911163,19043580.0,1440.923618126,0.856214702129364,0.054457228630781174,0.0001,0.2615219721329046,1766074419.4134643,122
122,0.7875324413180351,19188254.0,1451.792045587,0.8465309143066406,0.03929640352725983,0.0001,0.26366559485530544,1766074430.2819648,123
123,0.7939032018184662,19336517.0,1462.669854475,0.8127310872077942,0.0286274291574955,0.0001,0.2658092175777063,1766074441.1597743,124
124,0.7913045138120651,19494094.0,1474.30503338,0.8260303139686584,0.056146152317523956,0.0001,0.2679528403001072,1766074452.7949495,125
125,0.7862084954977036,19648425.0,1485.067544848,0.8476359248161316,0.025215690955519676,0.0001,0.27009646302250806,1766074463.5574117,126
126,0.7844419404864311,19798344.0,1496.517703389,0.8515087366104126,0.08468231558799744,0.0001,0.2722400857449089,1766074475.007615,127
127,0.7881613150238991,19955841.0,1507.692671463,0.8370729684829712,0.03454970195889473,0.0001,0.27438370846730975,1766074486.1824791,128
128,0.7919243797659874,20107598.0,1518.200819319,0.8287844657897949,0.05796103551983833,0.0001,0.2765273311897106,1766074496.690742,129
129,0.7917857393622398,20258362.0,1528.67579905,0.8276593685150146,0.042359694838523865,0.0001,0.27867095391211144,1766074507.1657152,130
130,0.7769167870283127,20412165.0,1540.578120489,0.8778395652770996,0.03388965502381325,0.0001,0.2808145766345123,1766074519.0679636,131
131,0.79627975076437,20561798.0,1550.60778241,0.8066996335983276,0.02680056355893612,0.0001,0.2829581993569132,1766074529.0977042,132
132,0.7820200398564339,20720111.0,1562.352241371,0.8565386533737183,0.05094175785779953,0.0001,0.28510182207931406,1766074540.8421001,133
133,0.7916398420929909,20876095.0,1573.868814887,0.8228704929351807,0.03018350712954998,0.0001,0.2872454448017149,1766074552.3587599,134
134,0.7874749228358269,21031975.0,1585.600362758,0.8418980836868286,0.05154808610677719,0.0001,0.28938906752411575,1766074564.090275,135
135,0.792759045958519,21180614.0,1597.442807927,0.8093176484107971,0.02724696323275566,0.0001,0.2915326902465166,1766074575.932738,136
136,0.7725104913115501,21349138.0,1612.25698392,0.9013933539390564,0.026500772684812546,0.0001,0.2936763129689175,1766074590.7469099,137
137,0.775017224252224,21511590.0,1624.270689691,0.8833839297294617,0.05670603737235069,0.0001,0.2958199356913183,1766074602.7606146,138
138,0.7865071222186089,21656819.0,1635.341910838,0.844799280166626,0.027915000915527344,0.0001,0.2979635584137192,1766074613.8318512,139
139,0.7799474373459816,21811238.0,1646.509838014,0.8674179315567017,0.06827978789806366,0.0001,0.30010718113612006,1766074624.9997897,140
140,0.7729823589324951,21980388.0,1658.75409378,0.8968300819396973,0.03649330884218216,0.0001,0.3022508038585209,1766074637.2440138,141
141,0.7745643109083176,22142594.0,1673.315692512,0.8898125886917114,0.07877150923013687,0.0001,0.30439442658092175,1766074651.8056376,142
142,0.779903769493103,22299845.0,1684.842301305,0.8800204396247864,0.02631922997534275,0.0001,0.3065380493033226,1766074663.332212,143
143,0.7903815507888794,22465527.0,1697.58380398,0.8357602953910828,0.03883146867156029,0.0001,0.3086816720257235,1766074676.0737278,144
144,0.7964309602975845,22618289.0,1709.08411303,0.8120918869972229,0.028875460848212242,0.0001,0.3108252947481243,1766074687.5740392,145
145,0.7929751724004745,22770622.0,1720.125670925,0.8288597464561462,0.026951679959893227,0.0001,0.3129689174705252,1766074698.6155581,146
146,0.7959818169474602,22922597.0,1730.519105007,0.800910234451294,0.02860953100025654,0.0001,0.31511254019292606,1766074709.0090537,147
147,0.7890469878911972,23075685.0,1742.473343408,0.8307856321334839,0.028212953358888626,0.0001,0.3172561629153269,1766074720.9632182,148
148,0.789554551243782,23239973.0,1754.425623849,0.8340685963630676,0.026826966553926468,0.0001,0.31939978563772775,1766074732.9155498,149
149,0.7802943885326385,23407446.0,1769.425191309,0.8737919926643372,0.028238952159881592,0.0001,0.3215434083601286,1766074747.9151015,150
150,0.7985930666327477,23555395.0,1780.276249789,0.7990443706512451,0.0373959057033062,0.0001,0.3236870310825295,1766074758.766103,151
151,0.7890699654817581,23712167.0,1792.268515139,0.8437209725379944,0.032774195075035095,0.0001,0.3258306538049303,1766074770.7584531,152
152,0.7820768654346466,23869562.0,1803.895058372,0.8590912222862244,0.02963295765221119,0.0001,0.3279742765273312,1766074782.384973,153
153,0.7828667834401131,24027568.0,1816.206872152,0.8556556701660156,0.0276348777115345,0.0001,0.33011789924973206,1766074794.696797,154
154,0.7840320393443108,24183451.0,1828.284495604,0.8655200004577637,0.0368337482213974,0.0001,0.3322615219721329,1766074806.7744179,155
155,0.7867798060178757,24342400.0,1841.027165196,0.8373692035675049,0.02916043810546398,0.0001,0.33440514469453375,1766074819.5171008,156
156,0.7819141522049904,24500736.0,1854.178583694,0.869581937789917,0.042284753173589706,0.0001,0.3365487674169346,1766074832.6685176,157
157,0.7907348945736885,24652820.0,1867.461369992,0.82497239112854,0.03373423218727112,0.0001,0.3386923901393355,1766074845.951296,158
158,0.7868185862898827,24810632.0,1879.101622245,0.8378673195838928,0.05476737394928932,0.0001,0.3408360128617363,1766074857.591537,159
159,0.7892042770981789,24968589.0,1891.387083398,0.8262377381324768,0.03265494853258133,0.0001,0.3429796355841372,1766074869.8770015,160
160,0.7811011597514153,25125017.0,1903.983146797,0.8643088340759277,0.04460256174206734,0.0001,0.34512325830653806,1766074882.4730754,161
161,0.7956175059080124,25277188.0,1916.275180407,0.8016393184661865,0.034748759120702744,0.0001,0.34726688102893893,1766074894.7650871,162
162,0.7991884872317314,25430057.0,1927.123870821,0.7889084815979004,0.02719951793551445,0.0001,0.34941050375133975,1766074905.6137753,163
163,0.7992459759116173,25583830.0,1939.494956347,0.7986727952957153,0.06966398656368256,0.0001,0.3515541264737406,1766074917.9848106,164
164,0.7851137444376945,25742285.0,1951.032179978,0.8507402539253235,0.03880978748202324,0.0001,0.3536977491961415,1766074929.5221,165
165,0.7889328598976135,25907065.0,1964.268506791,0.8297438621520996,0.027421725913882256,0.0001,0.3558413719185423,1766074942.7584426,166
166,0.7923117578029633,26051750.0,1973.988525172,0.8152159452438354,0.06367866694927216,0.0001,0.3579849946409432,1766074952.4783428,167
167,0.7882241159677505,26204362.0,1985.365430229,0.8449947834014893,0.05789754539728165,0.0001,0.36012861736334406,1766074963.8553624,168
168,0.7819884270429611,26364857.0,1998.256444988,0.8647450804710388,0.03480105474591255,0.0001,0.36227224008574493,1766074976.7463682,169
169,0.7906065061688423,26513585.0,2008.490943971,0.8269340395927429,0.029419314116239548,0.0001,0.36441586280814575,1766074986.980862,170
170,0.7830303907394409,26680409.0,2021.412184683,0.8586777448654175,0.04502887278795242,0.0001,0.3665594855305466,1766074999.902023,171
171,0.7994343265891075,26817383.0,2031.225364091,0.7989679574966431,0.03702333942055702,0.0001,0.3687031082529475,1766075009.7152126,172
172,0.7864445298910141,26962206.0,2042.180207002,0.8467960357666016,0.04134426638484001,0.0001,0.3708467309753483,1766075020.6701164,173
173,0.7923491224646568,27123276.0,2054.868168758,0.8216251134872437,0.033079132437705994,0.0001,0.3729903536977492,1766075033.3580933,174
174,0.7838826850056648,27290681.0,2067.272939026,0.8551024198532104,0.056372400373220444,0.0001,0.37513397642015006,1766075045.7628505,175
175,0.782319001853466,27449673.0,2078.814943491,0.8570756316184998,0.05052460730075836,0.0001,0.37727759914255093,1766075057.3047192,176
176,0.7904148548841476,27601441.0,2089.745083361,0.8259525895118713,0.029815832152962685,0.0001,0.37942122186495175,1766075068.2349968,177
177,0.7895533069968224,27748300.0,2102.313956787,0.8391062021255493,0.07107506692409515,0.0001,0.3815648445873526,1766075080.8038845,178
178,0.8013548105955124,27900973.0,2113.592033155,0.796002984046936,0.04689590260386467,0.0001,0.3837084673097535,1766075092.0819523,179
179,0.7875772714614868,28057386.0,2125.731053991,0.8394216299057007,0.028595447540283203,0.0001,0.3858520900321543,1766075104.2209659,180
180,0.7863622754812241,28218433.0,2138.319447963,0.8449685573577881,0.029485637322068214,0.0001,0.3879957127545552,1766075116.8093634,181
181,0.7900892421603203,28378531.0,2150.935786615,0.8331481218338013,0.028810298070311546,0.0001,0.39013933547695606,1766075129.4257371,182
182,0.8054239526391029,28517567.0,2160.398399588,0.7714097499847412,0.03632663935422897,0.0001,0.39228295819935693,1766075138.8883548,183
183,0.7959298565983772,28678245.0,2172.093036646,0.7988739013671875,0.02868097461760044,0.0001,0.39442658092175775,1766075150.5829592,184
184,0.7863110229372978,28847748.0,2185.303112449,0.8511844873428345,0.04378953576087952,0.0001,0.3965702036441586,1766075163.7929654,185
185,0.7916546016931534,29003477.0,2195.665483114,0.8325103521347046,0.028450602665543556,0.0001,0.3987138263665595,1766075174.155407,186
186,0.7899063974618912,29163981.0,2209.024457897,0.8304250240325928,0.031153354793787003,0.0001,0.4008574490889603,1766075187.514363,187
187,0.7912788987159729,29313769.0,2220.461444951,0.8217097520828247,0.07625830918550491,0.0001,0.4030010718113612,1766075198.9514077,188
188,0.7917246744036674,29474111.0,2232.719119612,0.8156536817550659,0.03875147923827171,0.0001,0.40514469453376206,1766075211.209068,189
189,0.781498372554779,29641339.0,2245.208756913,0.8690337538719177,0.030298791825771332,0.0001,0.40728831725616294,1766075223.698705,190
190,0.7968291863799095,29795124.0,2257.191103193,0.8031405806541443,0.030003992840647697,0.0001,0.40943193997856375,1766075235.681046,191
191,0.7866913750767708,29956920.0,2269.007637589,0.845181405544281,0.033567726612091064,0.0001,0.4115755627009646,1766075247.4975271,192
192,0.7814653217792511,30113790.0,2281.152901211,0.8560464382171631,0.03526116907596588,0.0001,0.4137191854233655,1766075259.6428254,193
193,0.790443666279316,30267060.0,2293.757624048,0.822522759437561,0.028933806344866753,0.0001,0.41586280814576637,1766075272.2475743,194
194,0.786841869354248,30420733.0,2304.845268381,0.8382336497306824,0.032175131142139435,0.0001,0.4180064308681672,1766075283.335208,195
195,0.7864301353693008,30582338.0,2317.344571626,0.841351330280304,0.029826518148183823,0.0001,0.42015005359056806,1766075295.8344822,196
196,0.7994689121842384,30735043.0,2327.313245602,0.801446795463562,0.032009195536375046,0.0001,0.42229367631296894,1766075305.80315,197
197,0.7888781726360321,30885025.0,2337.885596008,0.8342083692550659,0.03460335731506348,0.0001,0.42443729903536975,1766075316.3755283,198
198,0.7894391566514969,31036663.0,2348.52532376,0.8277102708816528,0.03693365678191185,0.0001,0.4265809217577706,1766075327.0152383,199
199,0.8011272102594376,31184340.0,2358.862745273,0.7880783677101135,0.07561653107404709,0.0001,0.4287245444801715,1766075337.352668,200
200,0.7870051115751266,31345142.0,2376.982893712,0.8380270600318909,0.046688612550497055,0.0001,0.43086816720257237,1766075355.4728036,201
201,0.7826766669750214,31495847.0,2387.503553051,0.8540197610855103,0.04951699078083038,0.0001,0.4330117899249732,1766075365.9934726,202
202,0.7904635444283485,31654749.0,2399.68448707,0.8249279260635376,0.044388316571712494,0.0001,0.43515541264737406,1766075378.174419,203
203,0.7889323905110359,31808152.0,2409.317236936,0.833840012550354,0.042225275188684464,0.0001,0.43729903536977494,1766075387.8071566,204
204,0.7840033397078514,31977458.0,2422.75836414,0.8501352071762085,0.03417948633432388,0.0001,0.43944265809217575,1766075401.2482998,205
205,0.7904345318675041,32129990.0,2433.167090192,0.8213295936584473,0.0326821468770504,0.0001,0.4415862808145766,1766075411.657027,206
206,0.7806497812271118,32295318.0,2448.409446002,0.8712112903594971,0.04612251743674278,0.0001,0.4437299035369775,1766075426.8993902,207
207,0.7851168140769005,32458576.0,2460.499104993,0.8550831079483032,0.034544602036476135,0.0001,0.44587352625937837,1766075438.9888775,208
208,0.7873383611440659,32617496.0,2473.275147475,0.8357469439506531,0.06501046568155289,0.0001,0.4480171489817792,1766075451.7650843,209
