_step,train/loss,train/epoch,train/global_step,train/mean_token_accuracy,train/num_tokens,train/grad_norm,_runtime,_timestamp,train/learning_rate
211,0.8935304880142212,0.45444801714898175,212,0.7768234312534332,33081708.0,0.09545312076807022,1425.92037431,1765918671.597662,1e-05
212,0.8915852308273315,0.4565916398713826,213,0.7791351675987244,33234519.0,0.09650833904743195,1432.036237382,1765918677.713526,1e-05
213,0.8846023082733154,0.4587352625937835,214,0.7807459682226181,33380554.0,0.09854859113693237,1437.751880253,1765918683.4290276,1e-05
214,0.9178344011306763,0.4608788853161844,215,0.7733100205659866,33541078.0,0.09235285967588425,1445.569186483,1765918691.2464197,1e-05
215,0.8922570943832397,0.4630225080385852,216,0.7789458632469177,33702070.0,0.09374338388442993,1452.658664264,1765918698.3359888,1e-05
216,0.8443653583526611,0.46516613076098606,217,0.7905054986476898,33851344.0,0.09862755984067917,1458.556997662,1765918704.2343059,1e-05
217,0.8869131803512573,0.46730975348338694,218,0.7794882357120514,34005428.0,0.09393862634897232,1465.526039496,1765918711.2033408,1e-05
218,0.9002976417541504,0.4694533762057878,219,0.7777855098247528,34142448.0,0.10584980994462967,1470.571784647,1765918716.2490985,1e-05
219,0.8480820655822754,0.4715969989281886,220,0.7885011732578278,34293582.0,0.09764289855957031,1476.484447939,1765918722.161771,1e-05
220,0.9245774745941162,0.4737406216505895,221,0.7737671434879303,34448802.0,0.09465857595205307,1483.056397863,1765918728.7335322,1e-05
221,0.872726321220398,0.4758842443729904,222,0.7806955426931381,34608650.0,0.09301530569791794,1490.035621729,1765918735.712931,1e-05
222,0.8672362565994263,0.4780278670953912,223,0.7836788147687912,34765848.0,0.09363006055355072,1496.450675018,1765918742.127826,1e-05
223,0.8565740585327148,0.48017148981779206,224,0.788365051150322,34923587.0,0.09446177631616592,1502.579188205,1765918748.2563696,1e-05
224,0.8457558155059814,0.48231511254019294,225,0.7896978706121445,35061736.0,0.11204388737678528,1507.504856047,1765918753.1821296,1e-05
225,0.8967636823654175,0.4844587352625938,226,0.7738637030124664,35224947.0,0.09504394233226776,1513.767631044,1765918759.444819,1e-05
226,0.9433289170265198,0.4866023579849946,227,0.7646587938070297,35383552.0,0.0956694558262825,1520.877963873,1765918766.5552635,1e-05
227,0.891456127166748,0.4887459807073955,228,0.778706282377243,35537848.0,0.09908559173345566,1527.986422996,1765918773.6637406,1e-05
228,0.8797523975372314,0.4908896034297964,229,0.7793208956718445,35694801.0,0.09658259153366089,1533.519523721,1765918779.1968083,1e-05
229,0.8772804141044617,0.4930332261521972,230,0.7814295589923859,35847389.0,0.09966275840997696,1540.120321016,1765918785.7975395,1e-05
230,0.893498420715332,0.49517684887459806,231,0.7774859070777893,36001061.0,0.10065633803606033,1546.180772914,1765918791.8580806,1e-05
231,0.8917943239212036,0.49732047159699894,232,0.7789680510759354,36153435.0,0.10257835686206818,1553.038264827,1765918798.7155762,1e-05
232,0.8778126239776611,0.4994640943193998,233,0.781872496008873,36308551.0,0.10080574452877045,1559.077731036,1765918804.7550356,1e-05
233,0.8770596385002136,0.5016077170418006,234,0.7819560915231705,36451452.0,0.10613914579153061,1564.869923681,1765918810.5472102,1e-05
234,0.8478316068649292,0.5037513397642015,235,0.788000300526619,36596648.0,0.10423776507377625,1569.974672934,1765918815.6519587,1e-05
235,0.8832885026931763,0.5058949624866024,236,0.7758539617061615,36751665.0,0.09890071302652359,1577.119513975,1765918822.796825,1e-05
236,0.8839502334594727,0.5080385852090032,237,0.7809677124023438,36908485.0,0.09894643723964691,1584.218383603,1765918829.895703,1e-05
237,0.8370816707611084,0.5101822079314041,238,0.7924387603998184,37064151.0,0.10030560940504074,1590.501780401,1765918836.1791131,1e-05
238,0.8862498998641968,0.5123258306538049,239,0.7787286937236786,37217517.0,0.10640973597764969,1596.453522841,1765918842.130831,1e-05
239,0.8363101482391357,0.5144694533762058,240,0.7904922366142273,37367961.0,0.10131856799125671,1601.787259882,1765918847.4645596,1e-05
240,0.8719180226325989,0.5166130760986066,241,0.7810448408126831,37526897.0,0.0952133908867836,1608.439443853,1765918854.1167467,1e-05
241,0.9283379912376404,0.5187566988210075,242,0.7672672122716904,37685668.0,0.10041772574186325,1614.728195649,1765918860.4055011,1e-05
242,0.8802658915519714,0.5209003215434084,243,0.7812125086784363,37839489.0,0.09528525173664093,1620.691856276,1765918866.369191,1e-05
243,0.9000846743583679,0.5230439442658092,244,0.7747649550437927,37997238.0,0.09839914739131927,1627.194511469,1765918872.8718219,1e-05
244,0.9415112733840942,0.5251875669882101,245,0.7652478069067001,38168011.0,0.08359746634960175,1635.069125385,1765918880.746443,1e-05
245,0.888518214225769,0.5273311897106109,246,0.7784155607223511,38326230.0,0.0805840715765953,1641.341217768,1765918887.018546,1e-05
246,0.8388417959213257,0.5294748124330118,247,0.791379526257515,38478252.0,0.08316110819578171,1648.198314155,1765918893.8756263,1e-05
247,0.8653405904769897,0.5316184351554126,248,0.7847014665603638,38625546.0,0.08559737354516983,1653.764595573,1765918899.4419048,1e-05
248,0.8854058980941772,0.5337620578778135,249,0.7780896872282028,38771391.0,0.07565493136644363,1660.397851127,1765918906.0751944,1e-05
249,0.8871747255325317,0.5359056806002144,250,0.7779700458049774,38929652.0,0.06918669492006302,1667.437244816,1765918913.1145587,1e-05
250,0.8942519426345825,0.5380493033226152,251,0.7739673107862473,39078825.0,0.07116225361824036,1673.282046352,1765918918.9593613,1e-05
251,0.9022624492645264,0.5401929260450161,252,0.772671177983284,39250764.0,0.06157555803656578,1680.325106022,1765918926.0024579,1e-05
252,0.8633949756622314,0.5423365487674169,253,0.7841683775186539,39401652.0,0.07262105494737625,1686.546513579,1765918932.2238288,1e-05
253,0.8706256151199341,0.5444801714898178,254,0.7826253920793533,39556368.0,0.061060503125190735,1693.327072653,1765918939.0043821,1e-05
254,0.8528718948364258,0.5466237942122186,255,0.7847611308097839,39716091.0,0.06372261047363281,1699.427278493,1765918945.104595,1e-05
255,0.8803433775901794,0.5487674169346195,256,0.7813685387372971,39864668.0,0.062250979244709015,1705.049167439,1765918950.726469,1e-05
256,0.9067567586898804,0.5509110396570204,257,0.7703365534543991,40026842.0,0.06672938168048859,1711.792420687,1765918957.4697392,1e-05
257,0.8780468702316284,0.5530546623794212,258,0.7806943356990814,40185219.0,0.06275811791419983,1718.437948158,1765918964.1152701,1e-05
258,0.8951413631439209,0.5551982851018221,259,0.7746739685535431,40338073.0,0.06403345614671707,1724.513762656,1765918970.1910815,1e-05
259,0.8985793590545654,0.5573419078242229,260,0.7735876441001892,40501465.0,0.059797536581754684,1731.263127,1765918976.9404645,1e-05
260,0.8854137659072876,0.5594855305466238,261,0.7789245545864105,40657227.0,0.0630410760641098,1737.940581615,1765918983.617911,1e-05
261,0.8517655730247498,0.5616291532690246,262,0.7874989211559296,40807442.0,0.06674851477146149,1744.472689604,1765918990.1500018,1e-05
262,0.8923619985580444,0.5637727759914255,263,0.7756669670343399,40956359.0,0.0651138424873352,1751.193367475,1765918996.8707104,1e-05
263,0.8861794471740723,0.5659163987138264,264,0.7773782014846802,41113297.0,0.06759724020957947,1758.373620215,1765919004.0509386,1e-05
264,0.8846609592437744,0.5680600214362272,265,0.7784987837076187,41267327.0,0.06451883167028427,1765.110464377,1765919010.7877767,1e-05
265,0.8548998832702637,0.5702036441586281,266,0.7883572429418564,41416137.0,0.07052823156118393,1770.274993931,1765919015.952323,1e-05
266,0.8666759729385376,0.572347266881029,267,0.7824484556913376,41572626.0,0.06642305105924606,1776.80026608,1765919022.4775677,1e-05
267,0.8525441884994507,0.5744908896034298,268,0.7890192568302155,41724870.0,0.07328960299491882,1783.085831009,1765919028.7631555,1e-05
268,0.8398220539093018,0.5766345123258306,269,0.7901291102170944,41882397.0,0.0593034103512764,1789.897337233,1765919035.5746207,1e-05
269,0.8923839926719666,0.5787781350482315,270,0.7729854881763458,42044695.0,0.0625990703701973,1796.348118034,1765919042.0254347,1e-05
270,0.9118670225143433,0.5809217577706324,271,0.7718158811330795,42195750.0,0.06781841814517975,1803.35815062,1765919049.035451,1e-05
271,0.8985879421234131,0.5830653804930332,272,0.7775923758745193,42347658.0,0.06387099623680115,1810.01670474,1765919055.6940188,1e-05
272,0.9066492319107056,0.5852090032154341,273,0.7712382972240448,42499617.0,0.0636644959449768,1816.945203022,1765919062.6225133,1e-05
273,0.8454427719116211,0.587352625937835,274,0.788964569568634,42648060.0,0.06704417616128922,1823.507054437,1765919069.1843867,1e-05
274,0.8743401169776917,0.5894962486602358,275,0.779411718249321,42799438.0,0.0647876039147377,1829.662901237,1765919075.3401957,1e-05
275,0.8652591705322266,0.5916398713826366,276,0.7843749970197678,42945465.0,0.06200559809803963,1835.997374026,1765919081.6746821,1e-05
276,0.8554815649986267,0.5937834941050375,277,0.7868385761976242,43089377.0,0.0668085440993309,1842.060738042,1765919087.7380426,1e-05
277,0.911646842956543,0.5959271168274384,278,0.7721708118915558,43253006.0,0.05891628935933113,1850.618070652,1765919096.2953832,1e-05
278,0.8682567477226257,0.5980707395498392,279,0.7809820920228958,43420433.0,0.059913814067840576,1857.622219672,1765919103.2995322,1e-05
279,0.8709924221038818,0.6002143622722401,280,0.7816169261932373,43577695.0,0.06107129156589508,1864.196384892,1765919109.8736806,1e-05
280,0.8614233732223511,0.602357984994641,281,0.7823154181241989,43738482.0,0.05943801626563072,1872.132148912,1765919117.8094702,1e-05
281,0.8734011054039001,0.6045016077170418,282,0.7793388962745667,43895774.0,0.06449607759714127,1879.59679807,1765919125.2741024,1e-05
282,0.8692080974578857,0.6066452304394426,283,0.7830574065446854,44045728.0,0.06275112926959991,1885.536658008,1765919131.2139785,1e-05
283,0.8780921697616577,0.6087888531618435,284,0.775840699672699,44207082.0,0.06461193412542343,1893.030913443,1765919138.7082064,1e-05
284,0.8936640024185181,0.6109324758842444,285,0.7759331166744232,44360492.0,0.06063442677259445,1899.851150644,1765919145.5284462,1e-05
285,0.8369751572608948,0.6130760986066452,286,0.7906199544668198,44507249.0,0.0706077367067337,1906.387317529,1765919152.0643864,1e-05
286,0.8674465417861938,0.6152197213290461,287,0.786620169878006,44657380.0,0.06238424405455589,1912.75901278,1765919158.436309,1e-05
287,0.8619462251663208,0.617363344051447,288,0.7824159860610962,44809690.0,0.0656311959028244,1919.191585244,1765919164.8688085,1e-05
288,0.8406496047973633,0.6195069667738478,289,0.788627490401268,44958006.0,0.06368861347436905,1924.689793252,1765919170.367072,1e-05
289,0.8897843956947327,0.6216505894962486,290,0.777015209197998,45127484.0,0.06445803493261337,1931.224225641,1765919176.9014373,1e-05
290,0.9148597717285156,0.6237942122186495,291,0.7721353024244308,45288670.0,0.06029786542057991,1938.20575875,1765919183.88306,1e-05
291,0.8521000146865845,0.6259378349410504,292,0.7853000611066818,45435435.0,0.07191397249698639,1943.262534238,1765919188.9398446,1e-05
292,0.8664395213127136,0.6280814576634512,293,0.7826670408248901,45582758.0,0.0674239844083786,1949.598210388,1765919195.275435,1e-05
293,0.8558225035667419,0.6302250803858521,294,0.7870204597711563,45724786.0,0.07357846200466156,1955.213114691,1765919200.8902977,1e-05
294,0.8569890260696411,0.632368703108253,295,0.7863901704549789,45875653.0,0.06189467012882233,1960.846523457,1765919206.5237513,1e-05
295,0.8522969484329224,0.6345123258306538,296,0.7871044427156448,46026612.0,0.06068149581551552,1966.794575118,1765919212.4718025,1e-05
296,0.8631519079208374,0.6366559485530546,297,0.7854881882667542,46173537.0,0.06764423847198486,1972.052078484,1765919217.729264,1e-05
297,0.8938183784484863,0.6387995712754555,298,0.7767164260149002,46337020.0,0.0590786412358284,1978.887819145,1765919224.5650449,1e-05
298,0.8828284740447998,0.6409431939978564,299,0.7816413044929504,46484878.0,0.0713113322854042,1984.912522183,1765919230.5898027,1e-05
299,0.8767014741897583,0.6430868167202572,300,0.7776594758033752,46638837.0,0.06998614966869354,1991.676720653,1765919237.3539395,1e-05
300,0.8638772964477539,0.6452304394426581,301,0.7835303694009781,46792654.0,0.0628863200545311,2009.063941837,1765919254.7410805,1e-05
301,0.8851677179336548,0.647374062165059,302,0.7762760072946548,46956735.0,0.0625191405415535,2015.303535601,1765919260.9808393,1e-05
302,0.9131648540496826,0.6495176848874598,303,0.77384452521801,47119017.0,0.06023047864437103,2022.252606536,1765919267.9299035,1e-05
303,0.8695805072784424,0.6516613076098606,304,0.7822059839963913,47277064.0,0.05999443307518959,2029.683269679,1765919275.3605568,1e-05
304,0.8711665868759155,0.6538049303322615,305,0.7799826860427856,47425177.0,0.06047654151916504,2036.888579727,1765919282.5657578,1e-05
305,0.8365193605422974,0.6559485530546624,306,0.7913735210895538,47567815.0,0.0675775334239006,2042.172249001,1765919287.8494718,1e-05
306,0.83018958568573,0.6580921757770632,307,0.7894993871450424,47711542.0,0.06942304223775864,2048.073527935,1765919293.7507515,1e-05
307,0.8895212411880493,0.6602357984994641,308,0.7799458503723145,47867963.0,0.06363855302333832,2054.749951892,1765919300.4272494,1e-05
308,0.8531780242919922,0.662379421221865,309,0.7849684357643127,48027087.0,0.06422637403011322,2061.281916082,1765919306.959149,1e-05
309,0.9053974151611328,0.6645230439442658,310,0.7715076059103012,48181216.0,0.06398900598287582,2068.388245006,1765919314.0654528,1e-05
310,0.922261655330658,0.6666666666666666,311,0.7685388326644897,48346653.0,0.06943360716104507,2075.990472067,1765919321.6677706,1e-05
311,0.9061366319656372,0.6688102893890675,312,0.7737913429737091,48515202.0,0.06156080588698387,2082.33381921,1765919328.0111167,1e-05
312,0.8858727812767029,0.6709539121114684,313,0.7792389392852783,48681596.0,0.05939999595284462,2089.413375541,1765919335.0906065,1e-05
313,0.8158854842185974,0.6730975348338692,314,0.7950747907161713,48830511.0,0.0674746111035347,2096.303358594,1765919341.9806652,1e-05
314,0.8969268798828125,0.6752411575562701,315,0.7758228927850723,48979750.0,0.06476879119873047,2103.309368724,1765919348.9866836,1e-05
315,0.855504035949707,0.677384780278671,316,0.7864083349704742,49140486.0,0.062074124813079834,2110.439074006,1765919356.1163914,1e-05
316,0.862571120262146,0.6795284030010718,317,0.7841024100780487,49297672.0,0.07525906711816788,2118.401004336,1765919364.078312,1e-05
317,0.8659670948982239,0.6816720257234726,318,0.7832484543323517,49448662.0,0.05656077712774277,2124.294950366,1765919369.9721732,1e-05
318,0.8615902066230774,0.6838156484458735,319,0.7843659967184067,49615721.0,0.06244179978966713,2130.775629325,1765919376.4529495,1e-05
319,0.8450903296470642,0.6859592711682744,320,0.7859150022268295,49770136.0,0.060412779450416565,2136.916232019,1765919382.5935442,1e-05
320,0.8790223598480225,0.6881028938906752,321,0.779155433177948,49932945.0,0.05981206148862839,2143.816966755,1765919389.4942644,1e-05
321,0.843742311000824,0.6902465166130761,322,0.7892143875360489,50079045.0,0.06097135692834854,2150.643439903,1765919396.3207393,1e-05
322,0.8788725733757019,0.692390139335477,323,0.7771207839250565,50243726.0,0.06661458313465118,2158.418784944,1765919404.096073,1e-05
323,0.8670492172241211,0.6945337620578779,324,0.7825656980276108,50404071.0,0.08162861317396164,2166.050547096,1765919411.727837,1e-05
324,0.8935747146606445,0.6966773847802786,325,0.7762820422649384,50557944.0,0.05756103992462158,2172.454963647,1765919418.1322713,1e-05
325,0.8784712553024292,0.6988210075026795,326,0.7801276445388794,50723566.0,0.05977364629507065,2179.734695584,1765919425.4120004,1e-05
326,0.8079436421394348,0.7009646302250804,327,0.7970696687698364,50868735.0,0.05998961254954338,2185.698431403,1765919431.3757374,1e-05
327,0.8776416778564453,0.7031082529474812,328,0.7788940817117691,51027679.0,0.0584670789539814,2192.140164068,1765919437.8174675,1e-05
328,0.9066351652145386,0.7052518756698821,329,0.7722772657871246,51188474.0,0.07030027359724045,2200.563235815,1765919446.2405708,1e-05
329,0.8416436910629272,0.707395498392283,330,0.7870118021965027,51334182.0,0.0666925385594368,2206.409736521,1765919452.087056,1e-05
330,0.8758012652397156,0.7095391211146839,331,0.7800806015729904,51499899.0,0.058898165822029114,2213.291724873,1765919458.9690316,1e-05
331,0.855156660079956,0.7116827438370846,332,0.7853859961032867,51645111.0,0.0672343298792839,2219.565181497,1765919465.242504,1e-05
332,0.8386340141296387,0.7138263665594855,333,0.7882354259490967,51795720.0,0.06336820870637894,2225.512315523,1765919471.1896336,1e-05
333,0.8100453019142151,0.7159699892818864,334,0.7949182391166687,51934189.0,0.06346675753593445,2231.466618749,1765919477.1439385,1e-05
334,0.8989486694335938,0.7181136120042872,335,0.7768673598766327,52086111.0,0.06246180087327957,2237.803122788,1765919483.4804316,1e-05
335,0.8739119172096252,0.7202572347266881,336,0.7807249575853348,52241632.0,0.06636715680360794,2243.523072713,1765919489.200393,1e-05
336,0.8739811182022095,0.722400857449089,337,0.7786337435245514,52403245.0,0.062138915061950684,2251.972657242,1765919497.649969,1e-05
337,0.8900976181030273,0.7245444801714899,338,0.7767923772335052,52567275.0,0.05798475071787834,2259.069264581,1765919504.746578,1e-05
338,0.8819805383682251,0.7266881028938906,339,0.7779645323753357,52733506.0,0.058367691934108734,2266.594231296,1765919512.2715368,1e-05
339,0.8806620240211487,0.7288317256162915,340,0.7802697867155075,52884795.0,0.06465420126914978,2273.142262853,1765919518.8195763,1e-05
340,0.8708311915397644,0.7309753483386924,341,0.7794115990400314,53039775.0,0.06376699358224869,2279.407887872,1765919525.0851896,1e-05
341,0.8919181823730469,0.7331189710610932,342,0.7751307189464569,53204226.0,0.06111612915992737,2287.438361033,1765919533.115654,1e-05
342,0.8560236692428589,0.7352625937834941,343,0.7844729721546173,53357002.0,0.06226016953587532,2293.095381327,1765919538.7726855,1e-05
343,0.8716011643409729,0.737406216505895,344,0.7807234078645706,53512592.0,0.05920879915356636,2298.839757699,1765919544.517053,1e-05
344,0.9145998954772949,0.7395498392282959,345,0.7726251929998398,53675222.0,0.06196832284331322,2305.868636445,1765919551.5459478,1e-05
345,0.9261623024940491,0.7416934619506966,346,0.765474334359169,53837794.0,0.0623922273516655,2313.985242991,1765919559.66255,1e-05
346,0.8761816620826721,0.7438370846730975,347,0.7806967794895172,53990810.0,0.05951136350631714,2320.69386136,1765919566.3711884,1e-05
347,0.8498765230178833,0.7459807073954984,348,0.7874654084444046,54142452.0,0.06610400229692459,2327.3531528,1765919573.0304563,1e-05
348,0.8445889949798584,0.7481243301178992,349,0.7869599312543869,54294279.0,0.06151973828673363,2334.861785074,1765919580.5390885,1e-05
349,0.844260573387146,0.7502679528403001,350,0.7900216728448868,54445597.0,0.06080923601984978,2340.442631538,1765919586.1199899,1e-05
350,0.8766295313835144,0.752411575562701,351,0.7812910825014114,54603343.0,0.06507974117994308,2347.393511103,1765919593.0708156,1e-05
351,0.828350305557251,0.7545551982851019,352,0.7921400219202042,54759468.0,0.06134164705872536,2354.177303643,1765919599.8546145,1e-05
352,0.8552696704864502,0.7566988210075026,353,0.7833830267190933,54913059.0,0.06553658843040466,2361.374898431,1765919607.052207,1e-05
353,0.8665005564689636,0.7588424437299035,354,0.7819358855485916,55070490.0,0.060145262628793716,2368.653628365,1765919614.3309312,1e-05
354,0.8884443044662476,0.7609860664523044,355,0.776948019862175,55234816.0,0.05558282136917114,2375.853442956,1765919621.5307364,1e-05
355,0.880182683467865,0.7631296891747053,356,0.7790186852216721,55387388.0,0.06332878768444061,2381.35792168,1765919627.0352595,1e-05
356,0.8431386947631836,0.7652733118971061,357,0.7903831005096436,55538411.0,0.06059266999363899,2387.956537223,1765919633.6338453,1e-05
357,0.8578177094459534,0.767416934619507,358,0.7836017906665802,55688433.0,0.06264594942331314,2394.638215318,1765919640.3155048,1e-05
358,0.8611236214637756,0.7695605573419079,359,0.7832855582237244,55839265.0,0.0709153413772583,2400.591640193,1765919646.2689974,1e-05
359,0.8218700289726257,0.7717041800643086,360,0.794754832983017,55990505.0,0.07076448202133179,2407.069959896,1765919652.747257,1e-05
360,0.8855123519897461,0.7738478027867095,361,0.7770066112279892,56160090.0,0.05900144577026367,2414.323069453,1765919660.000398,1e-05
361,0.8585371971130371,0.7759914255091104,362,0.7848346680402756,56315482.0,0.05841027945280075,2420.027445101,1765919665.704761,1e-05
362,0.8935848474502563,0.7781350482315113,363,0.774874284863472,56478778.0,0.056318189948797226,2427.543509502,1765919673.2208316,1e-05
363,0.884148120880127,0.7802786709539121,364,0.7753710746765137,56640621.0,0.06323859095573425,2435.401623587,1765919681.0789254,1e-05
364,0.8795350790023804,0.782422293676313,365,0.7799436897039413,56808271.0,0.06374948471784592,2442.900916249,1765919688.578222,1e-05
365,0.8691070675849915,0.7845659163987139,366,0.7817524075508118,56962569.0,0.061154142022132874,2449.440463431,1765919695.1177795,1e-05
366,0.8659738302230835,0.7867095391211146,367,0.7809078842401505,57113382.0,0.07003249228000641,2455.13935212,1765919700.8166687,1e-05
367,0.8967941403388977,0.7888531618435155,368,0.7723081558942795,57283115.0,0.060335125774145126,2462.850194836,1765919708.527492,1e-05
368,0.8497049808502197,0.7909967845659164,369,0.7854753881692886,57431980.0,0.06024342030286789,2469.80646021,1765919715.483769,1e-05
369,0.8763499855995178,0.7931404072883173,370,0.7797229439020157,57593151.0,0.07272184640169144,2477.058389724,1765919722.7356882,1e-05
370,0.8753438591957092,0.7952840300107181,371,0.7799620628356934,57769554.0,0.06242793798446655,2485.990915034,1765919731.6682148,1e-05
371,0.860571026802063,0.797427652733119,372,0.7861424684524536,57930187.0,0.06123431399464607,2493.510262172,1765919739.1875515,1e-05
372,0.8527868986129761,0.7995712754555199,373,0.7865663319826126,58089895.0,0.06062991917133331,2500.652457934,1765919746.3298,1e-05
373,0.8444613218307495,0.8017148981779206,374,0.7885346561670303,58237921.0,0.06428518891334534,2505.783251656,1765919751.4605966,1e-05
374,0.8469725847244263,0.8038585209003215,375,0.788328006863594,58386574.0,0.06741257011890411,2511.922164718,1765919757.599484,1e-05
375,0.8419697880744934,0.8060021436227224,376,0.7898639887571335,58531794.0,0.08298945426940918,2518.142694947,1765919763.8199942,1e-05
376,0.8573474884033203,0.8081457663451233,377,0.7840880304574966,58679304.0,0.0608871728181839,2523.90333015,1765919769.5806491,1e-05
377,0.8933058381080627,0.8102893890675241,378,0.7767405807971954,58827963.0,0.06259755045175552,2530.551875254,1765919776.229192,1e-05
378,0.8479055762290955,0.812433011789925,379,0.7908374965190887,58968065.0,0.07070533186197281,2536.103149301,1765919781.780475,1e-05
379,0.8696694374084473,0.8145766345123259,380,0.7845529615879059,59119596.0,0.062308721244335175,2541.916278659,1765919787.5935955,1e-05
380,0.8586529493331909,0.8167202572347267,381,0.7832561284303665,59282269.0,0.06779206544160843,2548.518558003,1765919794.1958904,1e-05
381,0.8535926342010498,0.8188638799571275,382,0.7863038331270218,59449069.0,0.06961508095264435,2556.727601845,1765919802.4049103,1e-05
382,0.865247368812561,0.8210075026795284,383,0.7829546928405762,59602942.0,0.06515758484601974,2562.95602044,1765919808.6333313,1e-05
383,0.8763821125030518,0.8231511254019293,384,0.7800091058015823,59763486.0,0.06993544846773148,2569.167354143,1765919814.8446677,1e-05
384,0.8488874435424805,0.8252947481243301,385,0.7882515490055084,59914007.0,0.06336921453475952,2575.700952984,1765919821.3782907,1e-05
385,0.8227560520172119,0.827438370846731,386,0.7916989326477051,60056933.0,0.0687984749674797,2581.090505025,1765919826.767811,1e-05
386,0.859609067440033,0.8295819935691319,387,0.7834847867488861,60219888.0,0.06215275451540947,2587.769411781,1765919833.4467227,1e-05
387,0.851390540599823,0.8317256162915327,388,0.7857484072446823,60373832.0,0.05998755246400833,2595.834191479,1765919841.511535,1e-05
388,0.8468064069747925,0.8338692390139335,389,0.7880376726388931,60526958.0,0.05926361680030823,2601.626092529,1765919847.3033967,1e-05
389,0.8432120680809021,0.8360128617363344,390,0.7884495109319687,60680957.0,0.06078540161252022,2607.446170344,1765919853.1234875,1e-05
390,0.8685504794120789,0.8381564844587353,391,0.7793251425027847,60844353.0,0.05852404981851578,2614.827980631,1765919860.505285,1e-05
391,0.8241311311721802,0.8403001071811361,392,0.7928577214479446,60988093.0,0.07250148057937622,2619.831120864,1765919865.5084128,1e-05
392,0.8524483442306519,0.842443729903537,393,0.7858623266220093,61139257.0,0.06823047995567322,2625.739409347,1765919871.4167385,1e-05
393,0.8861459493637085,0.8445873526259379,394,0.7790355384349823,61294373.0,0.067997045814991,2633.012869049,1765919878.690182,1e-05
394,0.9082484245300293,0.8467309753483387,395,0.7707906067371368,61460962.0,0.06778513640165329,2640.081966975,1765919885.759307,1e-05
395,0.8045492172241211,0.8488745980707395,396,0.7964972108602524,61610443.0,0.06366027146577835,2647.404493525,1765919893.0818121,1e-05
396,0.8550926446914673,0.8510182207931404,397,0.785825565457344,61767622.0,0.06165894865989685,2653.752555305,1765919899.4298692,1e-05
397,0.8598373532295227,0.8531618435155413,398,0.7831204980611801,61927294.0,0.06348034739494324,2659.117347581,1765919904.7946622,1e-05
398,0.8610959053039551,0.8553054662379421,399,0.7840158492326736,62087657.0,0.06309955567121506,2665.474291276,1765919911.1516001,1e-05
399,0.8824626207351685,0.857449088960343,400,0.7787611782550812,62242685.0,0.06386972963809967,2672.371937403,1765919918.0492508,1e-05
400,0.826478898525238,0.8595927116827439,401,0.7910602986812592,62393085.0,0.06264370679855347,2694.559377433,1765919940.2366765,1e-05
401,0.8249192833900452,0.8617363344051447,402,0.7946055829524994,62538285.0,0.06013923138380051,2699.795332983,1765919945.4726212,1e-05
402,0.8905144929885864,0.8638799571275455,403,0.7787587493658066,62701391.0,0.06037373095750809,2706.949012143,1765919952.6263125,1e-05
403,0.8774469494819641,0.8660235798499464,404,0.7801782488822937,62848535.0,0.06153273209929466,2714.244077349,1765919959.9213867,1e-05
404,0.8444018959999084,0.8681672025723473,405,0.78547203540802,63001586.0,0.05875987932085991,2720.536703757,1765919966.214049,1e-05
405,0.8700469732284546,0.8703108252947481,406,0.7807341068983078,63162806.0,0.0648559182882309,2727.110424188,1765919972.787723,1e-05
406,0.8677806854248047,0.872454448017149,407,0.7801072001457214,63324619.0,0.061495084315538406,2732.924731215,1765919978.6020446,1e-05
407,0.8868421316146851,0.8745980707395499,408,0.7773423194885254,63484446.0,0.07130398601293564,2739.163930596,1765919984.8412306,1e-05
408,0.8999191522598267,0.8767416934619507,409,0.7712735682725906,63657343.0,0.05752113461494446,2747.283510607,1765919992.9608057,1e-05
409,0.9194626808166504,0.8788853161843515,410,0.7696545273065567,63815011.0,0.06062192842364311,2755.105233007,1765920000.782547,1e-05
410,0.841023862361908,0.8810289389067524,411,0.7874322682619095,63974464.0,0.06232744827866554,2762.239592468,1765920007.9169178,1e-05
411,0.8603746891021729,0.8831725616291533,412,0.7850397825241089,64130517.0,0.06007752940058708,2769.059283014,1765920014.7366123,1e-05
412,0.8551720380783081,0.8853161843515541,413,0.785107359290123,64283106.0,0.061537064611911774,2775.102788128,1765920020.7801185,1e-05
413,0.8572020530700684,0.887459807073955,414,0.7837411016225815,64430594.0,0.06259457021951675,2781.221855613,1765920026.8991904,1e-05
414,0.8993390202522278,0.8896034297963559,415,0.7745989114046097,64603713.0,0.055112384259700775,2788.674375713,1765920034.351697,1e-05
415,0.8803814649581909,0.8917470525187567,416,0.7780469805002213,64760293.0,0.06028958037495613,2795.809028064,1765920041.4863386,1e-05
416,0.8656799793243408,0.8938906752411575,417,0.7816585451364517,64923933.0,0.058277279138565063,2801.933483384,1765920047.6107876,1e-05
417,0.8968784809112549,0.8960342979635584,418,0.7753252685070038,65087097.0,0.07409413903951645,2809.835391048,1765920055.512678,1e-05
418,0.8411979079246521,0.8981779206859593,419,0.7894067913293839,65242953.0,0.06639520078897476,2816.472358301,1765920062.1496205,1e-05
419,0.8657535314559937,0.9003215434083601,420,0.7818155586719513,65403795.0,0.06802346557378769,2824.359769443,1765920070.0370638,1e-05
