_step,train/mean_token_accuracy,train/num_tokens,_runtime,train/loss,train/grad_norm,train/learning_rate,train/epoch,_timestamp,train/global_step
56,0.8090763092041016,8867795.0,2889.75987652,0.7113195657730103,0.4628945291042328,1e-05,0.12218649517684887,1766063226.9031417,57
57,0.8073101043701172,9019339.0,2935.565475621,0.7153607606887817,0.5200653672218323,1e-05,0.12433011789924973,1766063272.708684,58
58,0.8058138787746429,9189045.0,2988.506347927,0.7259725332260132,0.46539542078971863,1e-05,0.1264737406216506,1766063325.6496143,59
59,0.8077951669692993,9353955.0,3035.412270141,0.7114675045013428,0.5057501196861267,1e-05,0.12861736334405144,1766063372.5555158,60
60,0.822199672460556,9504744.0,3109.788768142,0.6638630628585815,0.4861353039741516,1e-05,0.1307609860664523,1766063446.9320025,61
61,0.7969920337200165,9662901.0,3206.984220654,0.7546592354774475,0.49310827255249023,1e-05,0.13290460878885316,1766063544.1274762,62
62,0.823566347360611,9809122.0,3252.559952108,0.6483551859855652,0.46071508526802063,1e-05,0.13504823151125403,1766063589.7031898,63
63,0.8116421699523926,9968473.0,3307.279040638,0.7015522122383118,0.5098060369491577,1e-05,0.13719185423365488,1766063644.4222853,64
64,0.8057934641838074,10119334.0,3370.927031536,0.7252336740493774,0.4693485200405121,1e-05,0.13933547695605572,1766063708.0702882,65
65,0.8168493211269379,10259437.0,3411.204149148,0.6733962297439575,0.5192053318023682,1e-05,0.1414790996784566,1766063748.3474057,66
66,0.8028836250305176,10416011.0,3468.546807089,0.735011100769043,0.5073321461677551,1e-05,0.14362272240085744,1766063805.689988,67
67,0.8069562911987305,10566185.0,3514.710692201,0.7177239656448364,0.4951377809047699,1e-05,0.1457663451232583,1766063851.8539643,68
68,0.8139557540416718,10715715.0,3560.041787306,0.6915270686149597,0.5111151337623596,1e-05,0.14790996784565916,1766063897.1850526,69
69,0.8087123036384583,10880059.0,3614.412351947,0.7088462710380554,0.5157330632209778,1e-05,0.15005359056806003,1766063951.555535,70
70,0.8121463656425476,11036249.0,3658.054635084,0.6913006901741028,0.5031428933143616,1e-05,0.15219721329046088,1766063995.1979043,71
71,0.8075086176395416,11186751.0,3706.792666312,0.709209680557251,0.482103168964386,1e-05,0.15434083601286175,1766064043.9359162,72
72,0.8003063201904297,11356082.0,3758.565392626,0.7401341199874878,0.5363112688064575,1e-05,0.1564844587352626,1766064095.7085757,73
73,0.8075296878814697,11514483.0,3807.466984139,0.7160805463790894,0.4664818346500397,1e-05,0.15862808145766344,1766064144.6101046,74
74,0.8095507025718689,11663606.0,3852.453069625,0.7033159136772156,0.5593050718307495,1e-05,0.1607717041800643,1766064189.5961363,75
75,0.8091428875923157,11816781.0,3904.6357933,0.7035465240478516,0.5258651971817017,1e-05,0.16291532690246516,1766064241.7790031,76
76,0.8073047399520874,11978438.0,3950.725442619,0.7099156379699707,0.46834051609039307,1e-05,0.16505894962486603,1766064287.868699,77
77,0.812979519367218,12137976.0,3996.428518565,0.6892351508140564,0.5396658778190613,1e-05,0.16720257234726688,1766064333.5715625,78
78,0.8098772764205933,12295505.0,4045.377050313,0.7162332534790039,0.4609610438346863,1e-05,0.16934619506966775,1766064382.5203063,79
79,0.8048710525035858,12452019.0,4095.04003812,0.7224797606468201,0.5441437363624573,1e-05,0.1714898177920686,1766064432.1832964,80
80,0.801685631275177,12611435.0,4148.36309743,0.7357463836669922,0.45268747210502625,1e-05,0.17363344051446947,1766064485.5063248,81
81,0.8184869587421417,12770621.0,4201.445248343,0.6710654497146606,0.5103765726089478,1e-05,0.1757770632368703,1766064538.5885127,82
82,0.8122954070568085,12917873.0,4244.771562125,0.6944097876548767,0.4966906011104584,1e-05,0.17792068595927116,1766064581.914837,83
83,0.8170660436153412,13056173.0,4286.263864516,0.6791690587997437,0.5455336570739746,1e-05,0.18006430868167203,1766064623.4071138,84
84,0.80027636885643,13211326.0,4333.246971896,0.7382364273071289,0.6585920453071594,1e-05,0.18220793140407288,1766064670.390249,85
85,0.8054656982421875,13369675.0,4378.520937568,0.7247121334075928,0.46206504106521606,1e-05,0.18435155412647375,1766064715.6641707,86
86,0.815100371837616,13509971.0,4430.231380898,0.677405595779419,0.7257291674613953,1e-05,0.1864951768488746,1766064767.374653,87
87,0.8078092634677887,13673080.0,4481.695398704,0.7207867503166199,0.5158017873764038,1e-05,0.18863879957127547,1766064818.8386736,88
88,0.7971629202365875,13838935.0,4532.515585297,0.7452191114425659,0.5605641007423401,1e-05,0.1907824222936763,1766064869.6587665,89
89,0.8009198606014252,14002150.0,4594.432389619,0.7355719804763794,0.5482527613639832,1e-05,0.19292604501607716,1766064931.5755808,90
90,0.810951292514801,14156247.0,4645.783981552,0.7035912871360779,0.5527913570404053,1e-05,0.19506966773847803,1766064982.9271634,91
91,0.8089422583580017,14323035.0,4699.742249898,0.7110252380371094,0.6397261619567871,1e-05,0.19721329046087888,1766065036.8854375,92
92,0.8014954030513763,14490759.0,4753.877816981,0.7460734248161316,0.4560122489929199,1e-05,0.19935691318327975,1766065091.0208294,93
93,0.8096348345279694,14642384.0,4800.681444608,0.7055186629295349,0.6269633769989014,1e-05,0.2015005359056806,1766065137.8246582,94
94,0.812484472990036,14786158.0,4846.932301194,0.6854444146156311,0.4494478106498718,1e-05,0.20364415862808147,1766065184.0755956,95
95,0.8153170645236969,14929253.0,4891.473651519,0.6768976449966431,0.6516086459159851,1e-05,0.2057877813504823,1766065228.6169212,96
96,0.8208231329917908,15078062.0,4945.337422807,0.6505672931671143,0.6316587924957275,1e-05,0.20793140407288319,1766065282.4807043,97
97,0.805449366569519,15227850.0,4997.310150628,0.7149513959884644,0.4997825622558594,1e-05,0.21007502679528403,1766065334.4534059,98
98,0.8106162250041962,15385692.0,5052.46962261,0.6970745325088501,0.6290966868400574,1e-05,0.21221864951768488,1766065389.6127234,99
99,0.8184430301189423,15540223.0,5105.349787092,0.6729645133018494,0.4665509760379791,1e-05,0.21436227224008575,1766065442.4928725,100
100,0.8208204507827759,15695591.0,5940.049417312,0.6617827415466309,0.5398505926132202,1e-05,0.2165058949624866,1766066277.192625,101
101,0.8098050951957703,15855000.0,5993.0219905,0.7005237340927124,0.5071721076965332,1e-05,0.21864951768488747,1766066330.165203,102
102,0.8068738281726837,16010570.0,6042.649693361,0.7107285261154175,0.5071662068367004,1e-05,0.2207931404072883,1766066379.7928767,103
103,0.8106701970100403,16175156.0,6094.695112445,0.6944183111190796,0.533586859703064,1e-05,0.22293676312968919,1766066431.8382733,104
104,0.8072898983955383,16345184.0,6152.875680155,0.7164032459259033,0.4652361571788788,1e-05,0.22508038585209003,1766066490.0188754,105
105,0.8084821403026581,16496673.0,6206.193182442,0.7112715244293213,0.5045914053916931,1e-05,0.22722400857449088,1766066543.3362484,106
106,0.8094548583030701,16650964.0,6260.682940464,0.7109118700027466,0.46742579340934753,1e-05,0.22936763129689175,1766066597.8262007,107
107,0.806619793176651,16806131.0,6319.490441891,0.7166878581047058,0.5338567495346069,1e-05,0.2315112540192926,1766066656.6336472,108
108,0.8080360293388367,16971757.0,6372.840178657,0.7224714756011963,0.4319562613964081,1e-05,0.23365487674169347,1766066709.9833612,109
109,0.8158594965934753,17125261.0,6431.383721078,0.681736946105957,0.4961433410644531,1e-05,0.2357984994640943,1766066768.526907,110
110,0.8146285712718964,17285808.0,6485.168282312,0.6903928518295288,0.4505921006202698,1e-05,0.2379421221864952,1766066822.31149,111
111,0.8177540302276611,17436207.0,6544.354722465,0.6757709980010986,0.5052850246429443,1e-05,0.24008574490889603,1766066881.4979315,112
112,0.8072089552879333,17609651.0,6599.292584684,0.7086049914360046,0.452608585357666,1e-05,0.2422293676312969,1766066936.435743,113
113,0.8117320239543915,17764531.0,6654.420767399,0.6979794502258301,0.4674043655395508,1e-05,0.24437299035369775,1766066991.5639403,114
114,0.822381854057312,17923936.0,6708.801682764,0.6607850790023804,0.45789384841918945,1e-05,0.2465166130760986,1766067045.944885,115
115,0.818108081817627,18080869.0,6765.876087217,0.6718101501464844,0.44346004724502563,1e-05,0.24866023579849947,1766067103.019288,116
116,0.810387521982193,18244414.0,6818.624784634,0.7024256587028503,0.4605189859867096,1e-05,0.2508038585209003,1766067155.7680032,117
117,0.8069497048854828,18401734.0,6873.596141473,0.7139842510223389,0.42900747060775757,1e-05,0.2529474812433012,1766067210.739223,118
118,0.8185818791389465,18555213.0,6927.910443305,0.6654624938964844,0.446270227432251,1e-05,0.25509110396570206,1766067265.0536225,119
119,0.7917871177196503,18729596.0,6988.558434462,0.7763476371765137,0.4313358664512634,1e-05,0.2572347266881029,1766067325.7016199,120
120,0.8168185949325562,18874599.0,7033.018038524,0.6673963069915771,0.48878470063209534,1e-05,0.25937834941050375,1766067370.1611958,121
121,0.8076252043247223,19043580.0,7087.60603474,0.7074254751205444,0.44115737080574036,1e-05,0.2615219721329046,1766067424.7492063,122
122,0.8129799067974091,19188254.0,7136.090796925,0.6862700581550598,0.48339158296585083,1e-05,0.26366559485530544,1766067473.2339919,123
123,0.8176379501819611,19336517.0,7185.823703143,0.665898323059082,0.4572809934616089,1e-05,0.2658092175777063,1766067522.9668097,124
124,0.8172041773796082,19494094.0,7237.580874246,0.6753866672515869,0.4374418556690216,1e-05,0.2679528403001072,1766067574.7240558,125
125,0.8149962723255157,19648425.0,7288.9016948,0.6851990222930908,0.47661155462265015,1e-05,0.27009646302250806,1766067626.0448873,126
126,0.8106963336467743,19798344.0,7340.84415488,0.6950844526290894,0.47289949655532837,1e-05,0.2722400857449089,1766067677.9873626,127
127,0.8116863369941711,19955841.0,7389.802412202,0.6910240650177002,0.4655134379863739,1e-05,0.27438370846730975,1766067726.945538,128
128,0.8176874220371246,20107598.0,7439.376176004,0.6754295825958252,0.4429797828197479,1e-05,0.2765273311897106,1766067776.5193567,129
129,0.8184702396392822,20258362.0,7485.334958916,0.6706428527832031,0.4368099868297577,1e-05,0.27867095391211144,1766067822.4780726,130
130,0.8023322224617004,20412165.0,7539.964277045,0.723525881767273,0.4481660723686218,1e-05,0.2808145766345123,1766067877.1073415,131
131,0.8229413330554962,20561798.0,7585.230907377,0.649163007736206,0.4816068410873413,1e-05,0.2829581993569132,1766067922.374048,132
132,0.8078040778636932,20720111.0,7636.676435506,0.7045865058898926,0.49118131399154663,1e-05,0.28510182207931406,1766067973.8195906,133
133,0.81564661860466,20876095.0,7687.865721825,0.6747584342956543,0.41477257013320923,1e-05,0.2872454448017149,1766068025.008933,134
134,0.8111842572689056,21031975.0,7739.581586633,0.69612717628479,0.4834488332271576,1e-05,0.28938906752411575,1766068076.7246165,135
135,0.8200567662715912,21180614.0,7799.39214028,0.6584386825561523,0.42956337332725525,1e-05,0.2915326902465166,1766068136.5351772,136
136,0.7977005541324615,21349138.0,7857.890673518,0.7544480562210083,0.46605727076530457,1e-05,0.2936763129689175,1766068195.033897,137
137,0.8014399707317352,21511590.0,7912.369086616,0.7312921285629272,0.4324505627155304,1e-05,0.2958199356913183,1766068249.5122027,138
138,0.8130775690078735,21656819.0,7963.308319574,0.6853090524673462,0.45884737372398376,1e-05,0.2979635584137192,1766068300.4515095,139
139,0.8083519041538239,21811238.0,8011.464447827,0.7032706141471863,0.42525288462638855,1e-05,0.30010718113612006,1766068348.6076386,140
140,0.7977611422538757,21980388.0,8062.242734723,0.7461028099060059,0.429838091135025,1e-05,0.3022508038585209,1766068399.3859434,141
141,0.8010168969631195,22142594.0,8120.363923633,0.734527587890625,0.4647136628627777,1e-05,0.30439442658092175,1766068457.5071154,142
142,0.8065385818481445,22299845.0,8173.366693976,0.719123363494873,0.4409937858581543,1e-05,0.3065380493033226,1766068510.5098696,143
143,0.8138866722583771,22465527.0,8230.653900588,0.6935802102088928,0.4289954900741577,1e-05,0.3086816720257235,1766068567.7970955,144
144,0.8231034278869629,22618289.0,8283.758265649,0.6478180885314941,0.42648884654045105,1e-05,0.3108252947481243,1766068620.9014356,145
145,0.8161829113960266,22770622.0,8336.010300253,0.6754370927810669,0.4133407175540924,1e-05,0.3129689174705252,1766068673.153415,146
146,0.8235355913639069,22922597.0,8386.151183334,0.6455010175704956,0.4352782368659973,1e-05,0.31511254019292606,1766068723.2943575,147
147,0.8152292668819427,23075685.0,8439.026967944,0.6789742708206177,0.4367714524269104,1e-05,0.3172561629153269,1766068776.1701155,148
148,0.816665381193161,23239973.0,8488.558810652,0.6746997833251953,0.4309910237789154,1e-05,0.31939978563772775,1766068825.7018812,149
149,0.8062316477298737,23407446.0,8548.581642948,0.7193496823310852,0.4292985498905182,1e-05,0.3215434083601286,1766068885.7246811,150
150,0.8234501779079437,23555395.0,8601.945446776,0.6489985585212708,0.4487111270427704,1e-05,0.3236870310825295,1766068939.0886245,151
151,0.8161604702472687,23712167.0,8651.769459943,0.6821810007095337,0.4223407804965973,1e-05,0.3258306538049303,1766068988.9126666,152
152,0.8099499642848969,23869562.0,8705.516397555,0.6965751051902771,0.4707760810852051,1e-05,0.3279742765273312,1766069042.6595993,153
153,0.808245986700058,24027568.0,8758.711763331,0.7009173631668091,0.4342135190963745,1e-05,0.33011789924973206,1766069095.8549552,154
154,0.8104283213615417,24183451.0,8811.095793457,0.7012999057769775,0.47406870126724243,1e-05,0.3322615219721329,1766069148.2389941,155
155,0.8144583106040955,24342400.0,8864.865818255,0.6816825866699219,0.4254818260669708,1e-05,0.33440514469453375,1766069202.0089836,156
156,0.8045584857463837,24500736.0,8924.710627558,0.7265173196792603,0.48637455701828003,1e-05,0.3365487674169346,1766069261.8537865,157
157,0.8177081346511841,24652820.0,8980.68329388,0.6710463762283325,0.4350743293762207,1e-05,0.3386923901393355,1766069317.8265123,158
158,0.8115948736667633,24810632.0,9029.848852112,0.6882854104042053,0.4618072807788849,1e-05,0.3408360128617363,1766069366.9920774,159
159,0.8139187693595886,24968589.0,9089.369951551,0.6783812642097473,0.415861040353775,1e-05,0.3429796355841372,1766069426.5129907,160
160,0.8099526166915894,25125017.0,9144.784684705,0.7003066539764404,0.46685248613357544,1e-05,0.34512325830653806,1766069481.9277668,161
161,0.820873498916626,25277188.0,9199.009341722,0.6529841423034668,0.5563424229621887,1e-05,0.34726688102893893,1766069536.152572,162
162,0.8252975642681122,25430057.0,9250.8339426,0.6404277086257935,0.5261833667755127,1e-05,0.34941050375133975,1766069587.9771292,163
163,0.824156790971756,25583830.0,9307.594349508,0.6543875932693481,0.41406235098838806,1e-05,0.3515541264737406,1766069644.7374752,164
164,0.8124512135982513,25742285.0,9363.681927054,0.6862164735794067,0.5093197822570801,1e-05,0.3536977491961415,1766069700.8251514,165
165,0.8129472136497498,25907065.0,9424.381899434,0.6853621006011963,0.49765491485595703,1e-05,0.3558413719185423,1766069761.525067,166
166,0.820393443107605,26051750.0,9469.383259319,0.6567191481590271,0.45140981674194336,1e-05,0.3579849946409432,1766069806.5263782,167
167,0.8128887414932251,26204362.0,9520.93422061,0.6888484954833984,0.5573512315750122,1e-05,0.36012861736334406,1766069858.077357,168
168,0.8087279796600342,26364857.0,9577.617079256,0.7057912349700928,0.5184212923049927,1e-05,0.36227224008574493,1766069914.7602727,169
169,0.8156180679798126,26513585.0,9622.431413988,0.6734429597854614,0.4694705009460449,1e-05,0.36441586280814575,1766069959.5744588,170
170,0.8070955276489258,26680409.0,9676.99899976,0.7176703214645386,0.6262457370758057,1e-05,0.3665594855305466,1766070014.1420746,171
171,0.8254148960113525,26817383.0,9726.383063731,0.643426775932312,0.4706189036369324,1e-05,0.3687031082529475,1766070063.5261884,172
172,0.814528226852417,26962206.0,9777.792605959,0.689390242099762,0.5645928382873535,1e-05,0.3708467309753483,1766070114.9357994,173
173,0.8175232708454132,27123276.0,9837.32406217,0.6667776703834534,0.558355987071991,1e-05,0.3729903536977492,1766070174.467217,174
174,0.8092544078826904,27290681.0,9894.339132509,0.702426552772522,0.43425047397613525,1e-05,0.37513397642015006,1766070231.4821715,175
175,0.8091660737991333,27449673.0,9946.061355297,0.705315113067627,0.5402663946151733,1e-05,0.37727759914255093,1766070283.2045107,176
176,0.8183893859386444,27601441.0,9996.175756962,0.6650130152702332,0.4353863298892975,1e-05,0.37942122186495175,1766070333.3189716,177
177,0.815123587846756,27748300.0,10047.652021176,0.6878913044929504,0.5264449715614319,1e-05,0.3815648445873526,1766070384.7951574,178
178,0.824274092912674,27900973.0,10115.237431735,0.6438605785369873,0.592641294002533,1e-05,0.3837084673097535,1766070452.3806028,179
179,0.8136365711688995,28057386.0,10338.490875511,0.6846747398376465,0.4408629834651947,1e-05,0.3858520900321543,1766070675.633994,180
180,0.811658501625061,28218433.0,10395.307656105,0.6944830417633057,0.47638267278671265,1e-05,0.3879957127545552,1766070732.450749,181
181,0.813909500837326,28378531.0,10455.573158675,0.6861046552658081,0.4393046498298645,1e-05,0.39013933547695606,1766070792.7162871,182
182,0.8304958343505859,28517567.0,10499.539291516,0.6199337840080261,0.4752965569496155,1e-05,0.39228295819935693,1766070836.6824245,183
183,0.81950843334198,28678245.0,10549.3121864,0.6583503484725952,0.497117280960083,1e-05,0.39442658092175775,1766070886.4552472,184
184,0.8110375106334686,28847748.0,10605.121002262,0.7033653259277344,0.4355419874191284,1e-05,0.3965702036441586,1766070942.2641697,185
185,0.813401460647583,29003477.0,10653.189922048,0.6892507076263428,0.5479510426521301,1e-05,0.3987138263665595,1766070990.3330808,186
186,0.8117426633834839,29163981.0,10712.838187079,0.6891176104545593,0.46129077672958374,1e-05,0.4008574490889603,1766071049.9813735,187
187,0.8168195188045502,29313769.0,10763.769378664,0.6689705848693848,0.5450244545936584,1e-05,0.4030010718113612,1766071100.9125128,188
188,0.8175190985202789,29474111.0,10815.813085589,0.6626957654953003,0.6269128918647766,1e-05,0.40514469453376206,1766071152.956181,189
189,0.8077570497989655,29641339.0,10868.453883338,0.7189114093780518,0.4322851300239563,1e-05,0.40728831725616294,1766071205.5970156,190
190,0.8224696516990662,29795124.0,10920.348448437,0.6562849879264832,0.5683689117431641,1e-05,0.40943193997856375,1766071257.4916275,191
191,0.8115400969982147,29956920.0,10972.824929617,0.6928551197052002,0.42766833305358887,1e-05,0.4115755627009646,1766071309.9680624,192
192,0.8133597671985626,30113790.0,11026.721358942,0.6739239692687988,0.5743057131767273,1e-05,0.4137191854233655,1766071363.8645525,193
193,0.8181823492050171,30267060.0,11086.163021131,0.6589927673339844,0.43422675132751465,1e-05,0.41586280814576637,1766071423.3062134,194
194,0.8136448264122009,30420733.0,11133.928352934,0.6834553480148315,0.6508557200431824,1e-05,0.4180064308681672,1766071471.0715532,195
195,0.8124512135982513,30582338.0,11190.354183193,0.6856372356414795,0.4505000412464142,1e-05,0.42015005359056806,1766071527.4973629,196
196,0.8239232897758484,30735043.0,11235.796705044,0.6513611674308777,0.5579962730407715,1e-05,0.42229367631296894,1766071572.9398482,197
197,0.8154753148555756,30885025.0,11284.149998331,0.6762458086013794,0.5089028477668762,1e-05,0.42443729903536975,1766071621.2931676,198
198,0.8168365657329559,31036663.0,11332.208009164,0.6678082942962646,0.5883724093437195,1e-05,0.4265809217577706,1766071669.351171,199
199,0.8260790705680847,31184340.0,11379.563853907,0.6379203796386719,0.5165115594863892,1e-05,0.4287245444801715,1766071716.7070038,200
200,0.8125367760658264,31345142.0,11522.425200671,0.6808070540428162,0.45233798027038574,1e-05,0.43086816720257237,1766071859.5683997,201
201,0.8079843819141388,31495847.0,11571.329441127,0.7039531469345093,0.5162644386291504,1e-05,0.4330117899249732,1766071908.4726164,202
202,0.8161163330078125,31654749.0,11627.079223604,0.672951877117157,0.40763500332832336,1e-05,0.43515541264737406,1766071964.2223573,203
203,0.8142600357532501,31808152.0,11671.676862678,0.6813533902168274,0.5131931304931641,1e-05,0.43729903536977494,1766072008.820007,204
204,0.8109291791915894,31977458.0,11725.282973042,0.6964601874351501,0.39460182189941406,1e-05,0.43944265809217575,1766072062.426065,205
205,0.8189568221569061,32129990.0,11772.4733479,0.6589799523353577,0.4441247582435608,1e-05,0.4415862808145766,1766072109.6164422,206
206,0.8045771420001984,32295318.0,11831.413534185,0.7222086191177368,0.4212667942047119,1e-05,0.4437299035369775,1766072168.5567355,207
207,0.8107952773571014,32458576.0,11885.462589519,0.7010291218757629,0.44406652450561523,1e-05,0.44587352625937837,1766072222.605773,208
208,0.8137811422348022,32617496.0,11938.401412333,0.6798186898231506,0.41104844212532043,1e-05,0.4480171489817792,1766072275.544687,209
