_timestamp,train/global_step,train/learning_rate,train/loss,train/epoch,train/num_tokens,train/mean_token_accuracy,_runtime,train/grad_norm,_step
1765917964.0313747,271,0.001,0.8504077792167664,0.5809217577706324,42195750.0,0.7836159616708755,1837.451414854,0.18786075711250305,270
1765917970.8927386,272,0.001,0.8417904376983643,0.5830653804930332,42347658.0,0.7875936627388,1844.312752069,0.17732161283493042,271
1765917978.031122,273,0.001,0.8459705710411072,0.5852090032154341,42499617.0,0.7824261337518692,1851.451153766,0.21813756227493286,272
1765917984.806401,274,0.001,0.7956762313842773,0.587352625937835,42648060.0,0.7979972809553146,1858.226460325,0.17718344926834106,273
1765917991.1876707,275,0.001,0.8117934465408325,0.5894962486602358,42799438.0,0.7914496213197708,1864.607730537,0.16616401076316833,274
1765917997.6497967,276,0.001,0.8046022057533264,0.5916398713826366,42945465.0,0.7956648916006088,1871.069800637,0.18780721724033356,275
1765918003.8970096,277,0.001,0.7939976453781128,0.5937834941050375,43089377.0,0.7978459298610687,1877.317049559,0.17122101783752441,276
1765918012.6945567,278,0.001,0.8550451397895813,0.5959271168274384,43253006.0,0.7828470766544342,1886.114600584,0.1655876785516739,277
1765918019.7956557,279,0.001,0.8101825714111328,0.5980707395498392,43420433.0,0.7925473153591156,1893.215703973,0.16623644530773163,278
1765918026.5830402,280,0.001,0.8163473606109619,0.6002143622722401,43577695.0,0.7916652113199234,1900.003056654,0.17428331077098846,279
1765918034.6477318,281,0.001,0.8084704279899597,0.602357984994641,43738482.0,0.7924700826406479,1908.067745846,0.15085427463054657,280
1765918042.366523,282,0.001,0.8142687082290649,0.6045016077170418,43895774.0,0.7907571643590927,1915.786535394,0.17651569843292236,281
1765918048.4887145,283,0.001,0.811227560043335,0.6066452304394426,44045728.0,0.7939519137144089,1921.908739036,0.14826227724552155,282
1765918056.185323,284,0.001,0.8133605718612671,0.6087888531618435,44207082.0,0.7883491516113281,1929.605364817,0.18315578997135162,283
1765918063.1952126,285,0.001,0.8316890597343445,0.6109324758842444,44360492.0,0.7872709482908249,1936.615238952,0.1857065111398697,284
1765918069.928824,286,0.001,0.7713606953620911,0.6130760986066452,44507249.0,0.8027312755584717,1943.348855248,0.15955284237861633,285
1765918076.4300072,287,0.001,0.8051032423973083,0.6152197213290461,44657380.0,0.7973663508892059,1949.850039076,0.1565527617931366,286
1765918082.991978,288,0.001,0.8064305782318115,0.617363344051447,44809690.0,0.7931952029466629,1956.412013567,0.17606255412101746,287
1765918088.6411579,289,0.001,0.7802509069442749,0.6195069667738478,44958006.0,0.8002063482999802,1962.061156549,0.1490311473608017,288
1765918095.4153836,290,0.001,0.8238353729248047,0.6216505894962486,45127484.0,0.7901066392660141,1968.835401288,0.16981589794158936,289
1765918102.6094236,291,0.001,0.854317307472229,0.6237942122186495,45288670.0,0.783223107457161,1976.029461082,0.1511220484972,290
1765918107.809427,292,0.001,0.7891217470169067,0.6259378349410504,45435435.0,0.7963229119777679,1981.229442545,0.1643812507390976,291
1765918114.3116548,293,0.001,0.8050703406333923,0.6280814576634512,45582758.0,0.7947395145893097,1987.731704808,0.13388006389141083,292
1765918120.0925465,294,0.001,0.7877156734466553,0.6302250803858521,45724786.0,0.7996412813663483,1993.512588104,0.14077696204185486,293
1765918125.882797,295,0.001,0.7981826066970825,0.632368703108253,45875653.0,0.7974292188882828,1999.302828074,0.19537195563316345,294
1765918132.04694,296,0.001,0.7914450168609619,0.6345123258306538,46026612.0,0.7971033900976181,2005.466967614,0.1391666829586029,295
1765918137.4884725,297,0.001,0.7982398271560669,0.6366559485530546,46173537.0,0.7973600625991821,2010.908486376,0.17142243683338165,296
1765918144.4800315,298,0.001,0.8328641057014465,0.6387995712754555,46337020.0,0.7879339754581451,2017.90006401,0.17843587696552277,297
1765918150.653852,299,0.001,0.8169503808021545,0.6409431939978564,46484878.0,0.7947777807712555,2024.073867523,0.14646583795547485,298
1765918157.6015189,300,0.001,0.8131333589553833,0.6430868167202572,46638837.0,0.790194571018219,2031.021556197,0.15245050191879272,299
1765918171.5154583,301,0.001,0.8088709115982056,0.6452304394426581,46792654.0,0.7936181277036667,2044.935517219,0.14056110382080078,300
1765918177.947898,302,0.001,0.8277236223220825,0.647374062165059,46956735.0,0.7869161814451218,2051.367918051,0.15562282502651215,301
1765918185.02205,303,0.001,0.8528871536254883,0.6495176848874598,47119017.0,0.7849844396114349,2058.442086005,0.13947296142578125,302
1765918192.697072,304,0.001,0.8135581016540527,0.6516613076098606,47277064.0,0.793001338839531,2066.117087208,0.18673402070999146,303
1765918200.0291815,305,0.001,0.8106707334518433,0.6538049303322615,47425177.0,0.7907303273677826,2073.449234724,0.1550874561071396,304
1765918205.4752262,306,0.001,0.7761033177375793,0.6559485530546624,47567815.0,0.8020294308662415,2078.895263615,0.1468534618616104,305
1765918211.4697542,307,0.001,0.7655850648880005,0.6580921757770632,47711542.0,0.8022779822349548,2084.889798021,0.1817227005958557,306
1765918218.3269417,308,0.001,0.826309323310852,0.6602357984994641,47867963.0,0.7920465469360352,2091.746954787,0.15697045624256134,307
1765918225.0295682,309,0.001,0.7945641279220581,0.662379421221865,48027087.0,0.7960880249738693,2098.449613283,0.17323854565620422,308
1765918232.3197188,310,0.001,0.8400159478187561,0.6645230439442658,48181216.0,0.7843852490186691,2105.739754092,0.14687056839466095,309
1765918240.1073487,311,0.001,0.8609890341758728,0.6666666666666666,48346653.0,0.7816608995199203,2113.527391477,0.23814161121845245,310
1765918246.6673367,312,0.001,0.850256621837616,0.6688102893890675,48515202.0,0.7842270880937576,2120.087369484,0.164805069565773,311
1765918253.8893995,313,0.001,0.8260581493377686,0.6709539121114684,48681596.0,0.7901139706373215,2127.309446982,0.24250034987926483,312
1765918260.9764175,314,0.001,0.7542901039123535,0.6730975348338692,48830511.0,0.8063671886920929,2134.396459844,0.15785543620586395,313
1765918268.1840715,315,0.001,0.8351301550865173,0.6752411575562701,48979750.0,0.7876628786325455,2141.604097635,0.19248811900615692,314
1765918275.4568145,316,0.001,0.7978808879852295,0.677384780278671,49140486.0,0.7969464361667633,2148.876850153,0.16493064165115356,315
1765918283.6706946,317,0.001,0.8023802042007446,0.6795284030010718,49297672.0,0.7957098931074142,2157.090694822,0.15206147730350494,316
1765918289.7101882,318,0.001,0.804884672164917,0.6816720257234726,49448662.0,0.7945131659507751,2163.130214862,0.14642992615699768,317
1765918296.4009087,319,0.001,0.8047641515731812,0.6838156484458735,49615721.0,0.7954802811145782,2169.820971174,0.16818274557590485,318
1765918302.6858318,320,0.001,0.7774235010147095,0.6859592711682744,49770136.0,0.7994847297668457,2176.105880324,0.18299642205238342,319
1765918309.7451968,321,0.001,0.8198748826980591,0.6881028938906752,49932945.0,0.7916888743638992,2183.165232031,0.15854524075984955,320
1765918316.6563032,322,0.001,0.7816983461380005,0.6902465166130761,50079045.0,0.8012389689683914,2190.076313411,0.1878105252981186,321
1765918324.6655362,323,0.001,0.8189549446105957,0.692390139335477,50243726.0,0.7889804691076279,2198.085564929,0.1986149251461029,322
1765918332.4912543,324,0.001,0.8020615577697754,0.6945337620578779,50404071.0,0.7954008877277374,2205.911278678,0.16664111614227295,323
1765918339.0401607,325,0.001,0.8306887149810791,0.6966773847802786,50557944.0,0.7888253480195999,2212.460188959,0.17120683193206787,324
1765918346.4891582,326,0.001,0.8199201822280884,0.6988210075026795,50723566.0,0.7914034724235535,2219.909200101,0.170306995511055,325
1765918352.6185486,327,0.001,0.7450450658798218,0.7009646302250804,50868735.0,0.8094837069511414,2226.038593029,0.18606095016002655,326
1765918359.242645,328,0.001,0.8201766014099121,0.7031082529474812,51027679.0,0.7905319184064865,2232.662664884,0.1500503420829773,327
1765918367.8458323,329,0.001,0.8466787934303284,0.7052518756698821,51188474.0,0.7839105278253555,2241.265846324,0.2315288633108139,328
1765918373.8630354,330,0.001,0.7779215574264526,0.707395498392283,51334182.0,0.7998504787683487,2247.283066956,0.19006361067295074,329
1765918380.931194,331,0.001,0.8124186992645264,0.7095391211146839,51499899.0,0.7927915751934052,2254.351223198,0.2032412588596344,330
1765918387.407372,332,0.001,0.7840183973312378,0.7116827438370846,51645111.0,0.7995052635669708,2260.827369054,0.1728857308626175,331
1765918393.4856932,333,0.001,0.7738975286483765,0.7138263665594855,51795720.0,0.8000691682100296,2266.905753509,0.18413974344730377,332
1765918399.5448134,334,0.001,0.7442847490310669,0.7159699892818864,51934189.0,0.8080783635377884,2272.964843775,0.14294247329235077,333
1765918406.0663767,335,0.001,0.8343814611434937,0.7181136120042872,52086111.0,0.7896362692117691,2279.486393251,0.23076589405536652,334
1765918411.9490314,336,0.001,0.8093537092208862,0.7202572347266881,52241632.0,0.7933261692523956,2285.369060532,0.20587226748466492,335
1765918420.5285478,337,0.001,0.8108461499214172,0.722400857449089,52403245.0,0.790682464838028,2293.948562724,0.1737137883901596,336
1765918427.7837548,338,0.001,0.8351793885231018,0.7245444801714899,52567275.0,0.7881174981594086,2301.203782765,0.1537131667137146,337
1765918435.4854813,339,0.001,0.819928765296936,0.7266881028938906,52733506.0,0.7904726713895798,2308.905504886,0.16380243003368378,338
1765918442.2062893,340,0.001,0.8149511814117432,0.7288317256162915,52884795.0,0.7923578917980194,2315.626339344,0.12757299840450287,339
1765918448.673649,341,0.001,0.8082244396209717,0.7309753483386924,53039775.0,0.7923904210329056,2322.09366196,0.16849783062934875,340
1765918456.946965,342,0.001,0.8286723494529724,0.7331189710610932,53204226.0,0.787453830242157,2330.366985857,0.1784655898809433,341
1765918462.7738018,343,0.001,0.7906231880187988,0.7352625937834941,53357002.0,0.7969255894422531,2336.193833892,0.1414753794670105,342
1765918468.674811,344,0.001,0.8078714609146118,0.737406216505895,53512592.0,0.7930425554513931,2342.094833661,0.14571286737918854,343
1765918475.9033663,345,0.001,0.8554514646530151,0.7395498392282959,53675222.0,0.7835532277822495,2349.323403441,0.13282804191112518,344
1765918484.265915,346,0.001,0.8671241998672485,0.7416934619506966,53837794.0,0.777208223938942,2357.685954909,0.1390700489282608,345
1765918491.1237378,347,0.001,0.8132114410400391,0.7438370846730975,53990810.0,0.7930275648832321,2364.543775885,0.12923796474933624,346
1765918497.9265633,348,0.001,0.7903449535369873,0.7459807073954984,54142452.0,0.7991729825735092,2371.346579554,0.20347069203853607,347
1765918505.5841522,349,0.001,0.7835655212402344,0.7481243301178992,54294279.0,0.798233687877655,2379.004202266,0.19156472384929657,348
1765918511.3683941,350,0.001,0.7793452739715576,0.7502679528403001,54445597.0,0.8031959235668182,2384.788415095,0.24025261402130127,349
1765918518.503998,351,0.001,0.8180386424064636,0.752411575562701,54603343.0,0.792797863483429,2391.92400717,0.1414479911327362,350
1765918525.518608,352,0.001,0.7671442031860352,0.7545551982851019,54759468.0,0.8041502237319946,2398.938631113,0.1357569396495819,351
1765918532.8544233,353,0.001,0.7918643951416016,0.7566988210075026,54913059.0,0.7951525896787643,2406.274449122,0.15100856125354767,352
1765918540.2732294,354,0.001,0.8029906749725342,0.7588424437299035,55070490.0,0.7938209176063538,2413.693256366,0.173976868391037,353
1765918547.6480224,355,0.001,0.8297653198242188,0.7609860664523044,55234816.0,0.7886471152305603,2421.06803255,0.19518724083900452,354
1765918553.285066,356,0.001,0.8154813647270203,0.7631296891747053,55387388.0,0.7914882600307465,2426.705099385,0.14828282594680786,355
1765918560.0686836,357,0.001,0.7805461883544922,0.7652733118971061,55538411.0,0.8025562465190887,2433.48870661,0.14541426301002502,356
1765918566.9409044,358,0.001,0.7958198189735413,0.767416934619507,55688433.0,0.7964294999837875,2440.360894049,0.15372498333454132,357
1765918573.0483718,359,0.001,0.7977231740951538,0.7695605573419079,55839265.0,0.7948896586894989,2446.46840224,0.16454090178012848,358
1765918579.6856585,360,0.001,0.7578306198120117,0.7717041800643086,55990505.0,0.8074800074100494,2453.105712047,0.13717778027057648,359
1765918587.0646396,361,0.001,0.8285645246505737,0.7738478027867095,56160090.0,0.7888733297586441,2460.484656389,0.14890238642692566,360
1765918592.8805914,362,0.001,0.7937636971473694,0.7759914255091104,56315482.0,0.7978541851043701,2466.300631753,0.12135816365480423,361
1765918600.5849972,363,0.001,0.8349809050559998,0.7781350482315113,56478778.0,0.7866066992282867,2474.00503632,0.16038678586483002,362
1765918608.651609,364,0.001,0.8199379444122314,0.7802786709539121,56640621.0,0.7877598255872726,2482.071645575,0.14621669054031372,363
1765918616.372656,365,0.001,0.8162534236907959,0.782422293676313,56808271.0,0.7922586649656296,2489.792676546,0.13282206654548645,364
1765918623.1294127,366,0.001,0.8089146614074707,0.7845659163987139,56962569.0,0.7926535159349442,2496.549449698,0.12541234493255615,365
1765918628.893719,367,0.001,0.8029736280441284,0.7867095391211146,57113382.0,0.7935270816087723,2502.313735339,0.12917570769786835,366
