_step,train/grad_norm,train/global_step,train/mean_token_accuracy,_timestamp,train/loss,train/epoch,train/num_tokens,_runtime,train/learning_rate
213,0.02912546880543232,214,0.8003860116004944,1765917572.9892993,0.7757284641265869,0.4587352625937835,33380554.0,1442.29698882,0.001
214,0.02854863554239273,215,0.7911125272512436,1765917580.8360267,0.8184702396392822,0.4608788853161844,33541078.0,1450.143744621,0.001
215,0.0335882194340229,216,0.7967239171266556,1765917587.928309,0.7882869839668274,0.4630225080385852,33702070.0,1457.235992741,0.001
216,0.038920436054468155,217,0.8086454123258591,1765917593.7967324,0.743476390838623,0.46516613076098606,33851344.0,1463.104399071,0.001
217,0.035584431141614914,218,0.7992619723081589,1765917600.688073,0.7801914215087891,0.46730975348338694,34005428.0,1469.995748235,0.001
218,0.03403704985976219,219,0.7968285083770752,1765917605.7492473,0.7921613454818726,0.4694533762057878,34142448.0,1475.056932881,0.001
219,0.028598446398973465,220,0.8082243502140045,1765917611.6997755,0.7411720752716064,0.4715969989281886,34293582.0,1481.007460423,0.001
220,0.028745179995894432,221,0.7922256141901016,1765917618.2795253,0.820854127407074,0.4737406216505895,34448802.0,1487.587215498,0.001
221,0.0296303853392601,222,0.799479141831398,1765917625.2435565,0.7743560075759888,0.4758842443729904,34608650.0,1494.551245056,0.001
222,0.02815007045865059,223,0.8030550479888916,1765917631.7214203,0.7617267370223999,0.4780278670953912,34765848.0,1501.02909921,0.001
223,0.028118127956986427,224,0.8057114630937576,1765917637.8270798,0.7644873857498169,0.48017148981779206,34923587.0,1507.134759008,0.001
224,0.03185911849141121,225,0.8100729733705521,1765917642.7401888,0.7370743155479431,0.48231511254019294,35061736.0,1512.047864149,0.001
225,0.035853076726198196,226,0.7932442277669907,1765917649.0621414,0.7959909439086914,0.4844587352625938,35224947.0,1518.369822371,0.001
226,0.04094269871711731,227,0.7827574759721756,1765917656.1875265,0.8471007347106934,0.4866023579849946,35383552.0,1525.495208042,0.001
227,0.06021912395954132,228,0.7988168150186539,1765917663.321056,0.7861124873161316,0.4887459807073955,35537848.0,1532.628749578,0.001
228,0.04437890276312828,229,0.7993205636739731,1765917668.8937132,0.7765721678733826,0.4908896034297964,35694801.0,1538.201398989,0.001
229,0.036943480372428894,230,0.798457607626915,1765917675.5636196,0.780517578125,0.4930332261521972,35847389.0,1544.871307345,0.001
230,0.03125550597906113,231,0.797961488366127,1765917681.5759118,0.784606397151947,0.49517684887459806,36001061.0,1550.883566833,0.001
231,0.03780471161007881,232,0.7983182221651077,1765917688.3828764,0.7905357480049133,0.49732047159699894,36153435.0,1557.690537301,0.001
232,0.03473891690373421,233,0.8017699867486954,1765917694.4251032,0.7735840082168579,0.4994640943193998,36308551.0,1563.732789264,0.001
233,0.03506810963153839,234,0.8010708093643188,1765917700.2137065,0.7767080068588257,0.5016077170418006,36451452.0,1569.521394936,0.001
234,0.041919298470020294,235,0.8075568377971649,1765917705.3034139,0.7439700365066528,0.5037513397642015,36596648.0,1574.611091453,0.001
235,0.03297111392021179,236,0.795328676700592,1765917712.5469453,0.7822132110595703,0.5058949624866024,36751665.0,1581.854626217,0.001
236,0.032403670251369476,237,0.7988424152135849,1765917719.6464682,0.7853135466575623,0.5080385852090032,36908485.0,1588.954132093,0.001
237,0.03693006932735443,238,0.8106606751680374,1765917725.8993807,0.7413577437400818,0.5101822079314041,37064151.0,1595.207073833,0.001
238,0.0337483212351799,239,0.7984164208173752,1765917731.8633194,0.7838150262832642,0.5123258306538049,37217517.0,1601.170999817,0.001
239,0.043418146669864655,240,0.8106765598058701,1765917737.18545,0.7301043272018433,0.5144694533762058,37367961.0,1606.493155109,0.001
240,0.028477653861045837,241,0.8004110455513,1765917743.769153,0.7694520354270935,0.5166130760986066,37526897.0,1613.076959556,0.001
241,0.04215110465884209,242,0.786669909954071,1765917750.0467124,0.8253931403160095,0.5187566988210075,37685668.0,1619.354397817,0.001
242,0.030505824834108353,243,0.7999390065670013,1765917756.0326967,0.7789599895477295,0.5209003215434084,37839489.0,1625.340377288,0.001
243,0.038846321403980255,244,0.7933612763881683,1765917762.4886646,0.803372859954834,0.5230439442658092,37997238.0,1631.79632216,0.001
244,0.03399815782904625,245,0.7829059511423111,1765917770.356674,0.8439529538154602,0.5251875669882101,38168011.0,1639.664455828,0.001
245,0.04399664327502251,246,0.7965225875377655,1765917776.6602929,0.7945851683616638,0.5273311897106109,38326230.0,1645.967988243,0.001
246,0.05190426856279373,247,0.8097996860742569,1765917783.5263271,0.7421373128890991,0.5294748124330118,38478252.0,1652.834077115,0.001
247,0.031923506408929825,248,0.8045208007097244,1765917789.0983415,0.7587903738021851,0.5316184351554126,38625546.0,1658.406033713,0.001
248,0.04335833713412285,249,0.7985429614782333,1765917795.7449827,0.7762435674667358,0.5337620578778135,38771391.0,1665.052660791,0.001
249,0.03740135580301285,250,0.796269029378891,1765917802.7666342,0.7873151302337646,0.5359056806002144,38929652.0,1672.074309594,0.001
250,0.03348473086953163,251,0.7931863814592361,1765917808.6173058,0.7921667695045471,0.5380493033226152,39078825.0,1677.924989439,0.001
251,0.03802919015288353,252,0.7913120537996292,1765917815.6395123,0.804619550704956,0.5401929260450161,39250764.0,1684.947201711,0.001
252,0.03472482040524483,253,0.8029710799455643,1765917821.8279998,0.7635265588760376,0.5423365487674169,39401652.0,1691.135669355,0.001
253,0.04121362045407295,254,0.8008921593427658,1765917828.530021,0.7787219882011414,0.5444801714898178,39556368.0,1697.83770299,0.001
254,0.029596148058772087,255,0.803576186299324,1765917834.622412,0.7553009986877441,0.5466237942122186,39716091.0,1703.930088157,0.001
255,0.03961119428277016,256,0.7990000545978546,1765917840.2245483,0.784525990486145,0.5487674169346195,39864668.0,1709.53222975,0.001
256,0.03183212876319885,257,0.7872577756643295,1765917846.9272046,0.8147695064544678,0.5509110396570204,40026842.0,1716.234876805,0.001
257,0.03598202392458916,258,0.8005536496639252,1765917853.549509,0.77592933177948,0.5530546623794212,40185219.0,1722.857212761,0.001
258,0.03731558471918106,259,0.7933887094259262,1765917859.595637,0.796894907951355,0.5551982851018221,40338073.0,1728.903313106,0.001
259,0.029812678694725037,260,0.7904717326164246,1765917866.3210375,0.8094139695167542,0.5573419078242229,40501465.0,1735.628703897,0.001
260,0.034288451075553894,261,0.7965136468410492,1765917872.9536583,0.7889231443405151,0.5594855305466238,40657227.0,1742.261330396,0.001
261,0.03500558063387871,262,0.8046248704195023,1765917879.4302833,0.7597684860229492,0.5616291532690246,40807442.0,1748.737957615,0.001
262,0.03138580173254013,263,0.7948936074972153,1765917886.108348,0.7916448712348938,0.5637727759914255,40956359.0,1755.416007792,0.001
263,0.03080851025879383,264,0.796943187713623,1765917893.33614,0.7819024920463562,0.5659163987138264,41113297.0,1762.643813393,0.001
264,0.03112035244703293,265,0.7962671518325806,1765917900.0693433,0.7857587337493896,0.5680600214362272,41267327.0,1769.377016492,0.001
265,0.03370964899659157,266,0.8074294030666351,1765917905.189474,0.7474558353424072,0.5702036441586281,41416137.0,1774.497143595,0.001
266,0.030809691175818443,267,0.8011507987976074,1765917911.6890967,0.7710344791412354,0.572347266881029,41572626.0,1780.99676096,0.001
267,0.030140502378344536,268,0.8068803399801254,1765917917.8914778,0.7569445371627808,0.5744908896034298,41724870.0,1787.199180525,0.001
268,0.03129768744111061,269,0.8065807372331619,1765917924.7487845,0.7489238381385803,0.5766345123258306,41882397.0,1794.056470996,0.001
269,0.034626785665750504,270,0.7912272959947586,1765917931.1390016,0.7940273880958557,0.5787781350482315,42044695.0,1800.44665243,0.001
270,0.031910207122564316,271,0.7919003963470459,1765917938.171062,0.8073561191558838,0.5809217577706324,42195750.0,1807.478747068,0.001
271,0.03507734090089798,272,0.7961414456367493,1765917944.8174999,0.8009657859802246,0.5830653804930332,42347658.0,1814.125189262,0.001
272,0.030665554106235504,273,0.7914478033781052,1765917951.7554612,0.7998601794242859,0.5852090032154341,42499617.0,1821.063129233,0.001
273,0.033700913190841675,274,0.804490864276886,1765917958.3698554,0.7584319114685059,0.587352625937835,42648060.0,1827.677537777,0.001
274,0.03822730854153633,275,0.7995673269033432,1765917964.556677,0.7686225175857544,0.5894962486602358,42799438.0,1833.864357874,0.001
275,0.05096941813826561,276,0.8032786995172501,1765917970.9181561,0.7626672387123108,0.5916398713826366,42945465.0,1840.225850418,0.001
276,0.05423758551478386,277,0.8052435368299484,1765917976.9589703,0.7543349266052246,0.5937834941050375,43089377.0,1846.266644125,0.001
277,0.03897105157375336,278,0.7910555750131607,1765917985.5773487,0.811409592628479,0.5959271168274384,43253006.0,1854.885035413,0.001
278,0.030122125521302223,279,0.7994671612977982,1765917992.5217166,0.7733333110809326,0.5980707395498392,43420433.0,1861.829383831,0.001
279,0.031100306659936905,280,0.7988492250442505,1765917999.0995123,0.7777309417724609,0.6002143622722401,43577695.0,1868.407189148,0.001
280,0.03075038269162178,281,0.7996007055044174,1765918006.9676917,0.7718911170959473,0.602357984994641,43738482.0,1876.275377368,0.001
281,0.02983326092362404,282,0.7980345487594604,1765918014.481843,0.7756237387657166,0.6045016077170418,43895774.0,1883.789540972,0.001
282,0.030693132430315018,283,0.8006725311279297,1765918020.4095411,0.7728205919265747,0.6066452304394426,44045728.0,1889.717235504,0.001
283,0.03091745637357235,284,0.7964742630720139,1765918027.9029155,0.7704383134841919,0.6087888531618435,44207082.0,1897.210608118,0.001
284,0.03153170272707939,285,0.7948703616857529,1765918034.702194,0.7919602394104004,0.6109324758842444,44360492.0,1904.009874349,0.001
285,0.0482448935508728,286,0.8105354905128479,1765918041.278395,0.7322548627853394,0.6130760986066452,44507249.0,1910.586062989,0.001
286,0.05285706743597984,287,0.8048567473888397,1765918047.6399157,0.7672899961471558,0.6152197213290461,44657380.0,1916.947584854,0.001
287,0.03617897629737854,288,0.8001143932342529,1765918054.0509043,0.771618127822876,0.617363344051447,44809690.0,1923.358598268,0.001
288,0.03170938789844513,289,0.8067527115345001,1765918059.5121934,0.74455726146698,0.6195069667738478,44958006.0,1928.819879003,0.001
289,0.031221432611346245,290,0.7970527112483978,1765918066.0545652,0.7857575416564941,0.6216505894962486,45127484.0,1935.362212066,0.001
290,0.03487030789256096,291,0.7896230220794678,1765918073.0897217,0.8178583383560181,0.6237942122186495,45288670.0,1942.397393032,0.001
291,0.035582128912210464,292,0.8035354465246201,1765918078.1658518,0.7524446249008179,0.6259378349410504,45435435.0,1947.473514648,0.001
292,0.032092951238155365,293,0.8011599779129028,1765918084.5356429,0.7683813571929932,0.6280814576634512,45582758.0,1953.843326052,0.001
293,0.03668102249503136,294,0.8061926364898682,1765918090.1214683,0.7515080571174622,0.6302250803858521,45724786.0,1959.429151808,0.001
294,0.0329260490834713,295,0.804292231798172,1765918095.7792854,0.7630667686462402,0.632368703108253,45875653.0,1965.086940266,0.001
295,0.031734395772218704,296,0.8046959489583969,1765918101.7104697,0.7551959753036499,0.6345123258306538,46026612.0,1971.01816742,0.001
296,0.03774470090866089,297,0.8039664179086685,1765918106.944197,0.7613595724105835,0.6366559485530546,46173537.0,1976.251889947,0.001
297,0.03415810316801071,298,0.7948754131793976,1765918113.7749023,0.7965162992477417,0.6387995712754555,46337020.0,1983.082578923,0.001
298,0.03435945883393288,299,0.8022908717393875,1765918119.7730384,0.7790744304656982,0.6409431939978564,46484878.0,1989.080710958,0.001
299,0.04030129313468933,300,0.7984816133975983,1765918126.476805,0.7712341547012329,0.6430868167202572,46638837.0,1995.78448166,0.001
300,0.03142763674259186,301,0.8008032739162445,1765918142.3149178,0.7740797400474548,0.6452304394426581,46792654.0,2011.622607734,0.001
301,0.03440822660923004,302,0.7945590019226074,1765918148.5838094,0.79161536693573,0.647374062165059,46956735.0,2017.891534972,0.001
302,0.044361431151628494,303,0.7925987392663956,1765918155.5166783,0.814173698425293,0.6495176848874598,47119017.0,2024.824370916,0.001
303,0.032913871109485626,304,0.7988098561763763,1765918162.9570644,0.7775553464889526,0.6516613076098606,47277064.0,2032.264753695,0.001
304,0.04283393174409866,305,0.7971105426549911,1765918170.1985452,0.7759215235710144,0.6538049303322615,47425177.0,2039.506228254,0.001
305,0.044081658124923706,306,0.8084345012903214,1765918175.5167303,0.7416737675666809,0.6559485530546624,47567815.0,2044.824422289,0.001
306,0.03436397761106491,307,0.8088598996400833,1765918181.388419,0.7292841672897339,0.6580921757770632,47711542.0,2050.696061626,0.001
307,0.03170432522892952,308,0.7998516261577606,1765918188.1072128,0.7859113216400146,0.6602357984994641,47867963.0,2057.4149253,0.001
308,0.034741658717393875,309,0.8025740832090378,1765918194.6440766,0.7594658136367798,0.662379421221865,48027087.0,2063.951733933,0.001
309,0.032526545226573944,310,0.792764812707901,1765918201.7783966,0.8008490800857544,0.6645230439442658,48181216.0,2071.086073019,0.001
310,0.02902216836810112,311,0.7888370454311371,1765918209.31917,0.8215868473052979,0.6666666666666666,48346653.0,2078.6268616,0.001
311,0.031487781554460526,312,0.7899576872587204,1765918215.6866605,0.8154979944229126,0.6688102893890675,48515202.0,2084.994358646,0.001
312,0.02999177575111389,313,0.7976172417402267,1765918222.704928,0.7866807579994202,0.6709539121114684,48681596.0,2092.012610186,0.001
313,0.030064012855291367,314,0.8134182393550873,1765918229.596736,0.7198423147201538,0.6730975348338692,48830511.0,2098.904413788,0.001
314,0.031212855130434036,315,0.7941783219575882,1765918236.5858674,0.7998709678649902,0.6752411575562701,48979750.0,2105.893558212,0.001
315,0.031686704605817795,316,0.8027580082416534,1765918243.6383922,0.7670174837112427,0.677384780278671,49140486.0,2112.946059736,0.001
316,0.034468162804841995,317,0.8028696477413177,1765918251.5393255,0.767573356628418,0.6795284030010718,49297672.0,2120.846979249,0.001
317,0.03762876242399216,318,0.8020550608634949,1765918257.425253,0.7673922777175903,0.6816720257234726,49448662.0,2126.732933248,0.001
318,0.03151581436395645,319,0.8010629415512085,1765918263.9161193,0.7709938287734985,0.6838156484458735,49615721.0,2133.223785706,0.001
319,0.030669961124658585,320,0.8069573640823364,1765918270.056338,0.7399470210075378,0.6859592711682744,49770136.0,2139.364032888,0.001
320,0.035521917045116425,321,0.7982072532176971,1765918276.9797351,0.7838020324707031,0.6881028938906752,49932945.0,2146.287415463,0.001
321,0.03397555276751518,322,0.8073999434709549,1765918283.7459614,0.7452516555786133,0.6902465166130761,50079045.0,2153.053658185,0.001
322,0.031905800104141235,323,0.7958561480045319,1765918291.5202851,0.783856213092804,0.692390139335477,50243726.0,2160.827953305,0.001
323,0.041934773325920105,324,0.803548201918602,1765918299.141203,0.7627021074295044,0.6945337620578779,50404071.0,2168.448903031,0.001
324,0.04714107885956764,325,0.7964705526828766,1765918305.5309489,0.7891722917556763,0.6966773847802786,50557944.0,2174.838651133,0.001
325,0.037647902965545654,326,0.7982672899961472,1765918312.747659,0.7855379581451416,0.6988210075026795,50723566.0,2182.055357899,0.001
326,0.03187214955687523,327,0.8155500888824463,1765918318.6823359,0.7097369432449341,0.7009646302250804,50868735.0,2187.990033117,0.001
327,0.036201007664203644,328,0.7968526929616928,1765918325.1272619,0.7838060259819031,0.7031082529474812,51027679.0,2194.434962298,0.001
328,0.03568173944950104,329,0.7917563617229462,1765918333.6363413,0.8060863018035889,0.7052518756698821,51188474.0,2202.944026386,0.001
329,0.030481910333037376,330,0.8065033107995987,1765918339.459579,0.7427015900611877,0.707395498392283,51334182.0,2208.76724447,0.001
330,0.03445164114236832,331,0.7994167357683182,1765918346.2990017,0.7749460935592651,0.7095391211146839,51499899.0,2215.606916264,0.001
331,0.03437431901693344,332,0.8067669123411179,1765918352.5375285,0.7450507879257202,0.7116827438370846,51645111.0,2221.845334472,0.001
332,0.031013721600174904,333,0.8081555813550949,1765918358.4298701,0.7378189563751221,0.7138263665594855,51795720.0,2227.737583473,0.001
333,0.0334109365940094,334,0.814409539103508,1765918364.3248613,0.7106740474700928,0.7159699892818864,51934189.0,2233.632544771,0.001
334,0.03513731807470322,335,0.7974211722612381,1765918370.6822634,0.7942953705787659,0.7181136120042872,52086111.0,2239.989964214,0.001
335,0.03389247879385948,336,0.8006991147994995,1765918376.3868704,0.7717280387878418,0.7202572347266881,52241632.0,2245.694580892,0.001
336,0.03148353844881058,337,0.7994949072599411,1765918384.7795072,0.769537627696991,0.722400857449089,52403245.0,2254.087206333,0.001
337,0.032320741564035416,338,0.7947651147842407,1765918391.9050639,0.7997183799743652,0.7245444801714899,52567275.0,2261.212747461,0.001
338,0.035901110619306564,339,0.7972750812768936,1765918399.454324,0.7849801778793335,0.7266881028938906,52733506.0,2268.762020245,0.001
339,0.03651805222034454,340,0.7994141280651093,1765918406.0091002,0.7764042019844055,0.7288317256162915,52884795.0,2275.316874129,0.001
340,0.033056240528821945,341,0.79900923371315,1765918412.2821736,0.7724687457084656,0.7309753483386924,53039775.0,2281.589865057,0.001
341,0.04475897550582886,342,0.7939931899309158,1765918420.283736,0.7903704643249512,0.7331189710610932,53204226.0,2289.591564407,0.001
342,0.03659558296203613,343,0.8041290193796158,1765918425.9776912,0.7554963827133179,0.7352625937834941,53357002.0,2295.285360741,0.001
343,0.03138384968042374,344,0.7995799630880356,1765918431.6825733,0.7715609073638916,0.737406216505895,53512592.0,2300.990258346,0.001
344,0.03478557616472244,345,0.7906609028577805,1765918438.6792252,0.8210989832878113,0.7395498392282959,53675222.0,2307.986953941,0.001
345,0.0358533039689064,346,0.7828807979822159,1765918446.8347075,0.8332079648971558,0.7416934619506966,53837794.0,2316.142415031,0.001
346,0.03137180209159851,347,0.7994661629199982,1765918453.551814,0.7782242894172668,0.7438370846730975,53990810.0,2322.859520571,0.001
347,0.039255302399396896,348,0.8049968332052231,1765918460.1556907,0.7582958936691284,0.7459807073954984,54142452.0,2329.463473735,0.001
348,0.04284200444817543,349,0.8049713671207428,1765918467.6698,0.7500206232070923,0.7481243301178992,54294279.0,2336.977618557,0.001
349,0.044925935566425323,350,0.8104454129934311,1765918473.2693048,0.7429213523864746,0.7502679528403001,54445597.0,2342.577069884,0.001
350,0.03431091457605362,351,0.7988902628421783,1765918480.2435904,0.7849294543266296,0.752411575562701,54603343.0,2349.551405294,0.001
351,0.039949677884578705,352,0.8112120181322098,1765918487.056933,0.7346494197845459,0.7545551982851019,54759468.0,2356.364722442,0.001
352,0.0475187711417675,353,0.8018581420183182,1765918494.2378497,0.7568176984786987,0.7566988210075026,54913059.0,2363.545601068,0.001
353,0.0380801260471344,354,0.8001264333724976,1765918501.5106995,0.7677368521690369,0.7588424437299035,55070490.0,2370.818426535,0.001
354,0.03330060839653015,355,0.7950554043054581,1765918508.7293139,0.7955132126808167,0.7609860664523044,55234816.0,2378.037016545,0.001
355,0.03711697831749916,356,0.7974389493465424,1765918514.2606962,0.778037428855896,0.7631296891747053,55387388.0,2383.568476064,0.001
356,0.03132675960659981,357,0.8083079010248184,1765918520.9039376,0.7458384037017822,0.7652733118971061,55538411.0,2390.211708364,0.001
357,0.037604380398988724,358,0.8030185997486115,1765918527.6095638,0.7596753239631653,0.767416934619507,55688433.0,2396.917336974,0.001
358,0.03347194567322731,359,0.8015858829021454,1765918533.5232358,0.7621427774429321,0.7695605573419079,55839265.0,2402.830925234,0.001
359,0.034254007041454315,360,0.8134877979755402,1765918539.9834661,0.7235924601554871,0.7717041800643086,55990505.0,2409.291158518,0.001
360,0.03668462112545967,361,0.7961030304431915,1765918547.1808484,0.7945020794868469,0.7738478027867095,56160090.0,2416.488688457,0.001
361,0.031923435628414154,362,0.8051022589206696,1765918552.8362617,0.7572059631347656,0.7759914255091104,56315482.0,2422.144047934,0.001
362,0.038451243191957474,363,0.793657585978508,1765918560.3747876,0.7992531061172485,0.7781350482315113,56478778.0,2429.682614969,0.001
363,0.032223861664533615,364,0.7957866936922073,1765918568.1847425,0.7825514674186707,0.7802786709539121,56640621.0,2437.492521601,0.001
364,0.03674764186143875,365,0.798890084028244,1765918575.6560564,0.7789989709854126,0.782422293676313,56808271.0,2444.963859084,0.001
365,0.04032342880964279,366,0.8001791387796402,1765918582.1590097,0.773357629776001,0.7845659163987139,56962569.0,2451.466685584,0.001
366,0.03126586601138115,367,0.800310879945755,1765918587.801405,0.7641130685806274,0.7867095391211146,57113382.0,2457.109193486,0.001
367,0.03604565188288689,368,0.7912516891956329,1765918595.466693,0.7992929816246033,0.7888531618435155,57283115.0,2464.774390282,0.001
368,0.0432853102684021,369,0.8049709796905518,1765918602.3591192,0.7469041347503662,0.7909967845659164,57431980.0,2471.6668851,0.001
369,0.03209182247519493,370,0.7998255789279938,1765918609.65161,0.7743003368377686,0.7931404072883173,57593151.0,2478.959372991,0.001
370,0.03487404063344002,371,0.7974833399057388,1765918618.5116827,0.7816146612167358,0.7952840300107181,57769554.0,2487.819459731,0.001
371,0.03498823195695877,372,0.8048324435949326,1765918625.9762192,0.7635248899459839,0.797427652733119,57930187.0,2495.283998851,0.001
372,0.030126003548502922,373,0.8038756102323532,1765918633.1340015,0.7572389841079712,0.7995712754555199,58089895.0,2502.441684053,0.001
373,0.03820991516113281,374,0.8081236481666565,1765918638.284503,0.7402456402778625,0.8017148981779206,58237921.0,2507.592276535,0.001
374,0.032724685966968536,375,0.8063573837280273,1765918644.4358082,0.7489103674888611,0.8038585209003215,58386574.0,2513.743490141,0.001
375,0.03271350637078285,376,0.8092627823352814,1765918650.685286,0.7410118579864502,0.8060021436227224,58531794.0,2519.992969644,0.001
376,0.038498152047395706,377,0.8045672178268433,1765918656.369164,0.7551823854446411,0.8081457663451233,58679304.0,2525.676869483,0.001
377,0.03372424468398094,378,0.7964435070753098,1765918662.9528742,0.7896642684936523,0.8102893890675241,58827963.0,2532.260535278,0.001
378,0.03310167416930199,379,0.8110428601503372,1765918668.5517197,0.7466277480125427,0.812433011789925,58968065.0,2537.859402732,0.001
379,0.03804176300764084,380,0.8048574924468994,1765918674.3164442,0.7630318403244019,0.8145766345123259,59119596.0,2543.624118912,0.001
380,0.03499484434723854,381,0.8079298436641693,1765918680.9829974,0.7356832027435303,0.8167202572347267,59282269.0,2550.290632349,0.001
381,0.03335391730070114,382,0.8041511327028275,1765918689.2407103,0.7615925073623657,0.8188638799571275,59449069.0,2558.548403547,0.001
382,0.03442949056625366,383,0.8007874190807343,1765918695.4212587,0.7663326859474182,0.8210075026795284,59602942.0,2564.728974922,0.001
383,0.03168328106403351,384,0.7993564307689667,1765918701.6086152,0.7729712724685669,0.8231511254019293,59763486.0,2570.916307853,0.001
384,0.03167972341179848,385,0.8058388382196426,1765918708.1248734,0.7512880563735962,0.8252947481243301,59914007.0,2577.432574507,0.001
385,0.03797232359647751,386,0.8121283054351807,1765918713.4920156,0.7181734442710876,0.827438370846731,60056933.0,2582.799694359,0.001
386,0.033878643065690994,387,0.8009653091430664,1765918720.1730509,0.7698032855987549,0.8295819935691319,60219888.0,2589.480742102,0.001
387,0.031096449121832848,388,0.802810475230217,1765918728.1707306,0.7600935697555542,0.8317256162915327,60373832.0,2597.478433996,0.001
388,0.037686821073293686,389,0.8077295124530792,1765918733.9811335,0.7471027374267578,0.8338692390139335,60526958.0,2603.28884674,0.001
389,0.03808801621198654,390,0.807911217212677,1765918739.7984416,0.7429595589637756,0.8360128617363344,60680957.0,2609.106124276,0.001
390,0.033594340085983276,391,0.7980489730834961,1765918747.222023,0.7722101807594299,0.8381564844587353,60844353.0,2616.529706034,0.001
391,0.03160620853304863,392,0.8129160851240158,1765918752.2690556,0.7250154614448547,0.8403001071811361,60988093.0,2621.576738642,0.001
392,0.034772709012031555,393,0.8030398637056351,1765918758.1729238,0.7566263675689697,0.842443729903537,61139257.0,2627.480609736,0.001
393,0.03835154324769974,394,0.799568697810173,1765918765.3551028,0.7729865312576294,0.8445873526259379,61294373.0,2634.662793003,0.001
394,0.03256387263536453,395,0.7903119921684265,1765918772.3956056,0.8071664571762085,0.8467309753483387,61460962.0,2641.703285588,0.001
395,0.03641568124294281,396,0.8156522661447525,1765918779.6682181,0.7082152962684631,0.8488745980707395,61610443.0,2648.975905279,0.001
396,0.035204529762268066,397,0.8064046204090118,1765918785.9829116,0.7511756420135498,0.8510182207931404,61767622.0,2655.290557412,0.001
397,0.03434988111257553,398,0.8015234470367432,1765918791.2911282,0.7703158855438232,0.8531618435155413,61927294.0,2660.598779669,0.001
398,0.0317850224673748,399,0.8040033429861069,1765918797.662577,0.76076340675354,0.8553054662379421,62087657.0,2666.970243574,0.001
399,0.03296053782105446,400,0.7977723926305771,1765918804.5478468,0.7865926623344421,0.857449088960343,62242685.0,2673.855527841,0.001
400,0.03590702265501022,401,0.8096162974834442,1765918822.5556953,0.7348537445068359,0.8595927116827439,62393085.0,2691.863420242,0.001
401,0.035546157509088516,402,0.8119231760501862,1765918827.800356,0.7291088104248047,0.8617363344051447,62538285.0,2697.108059511,0.001
402,0.03601984679698944,403,0.7981358766555786,1765918834.9488566,0.7879555821418762,0.8638799571275455,62701391.0,2704.256562208,0.001
403,0.03854726254940033,404,0.7973374873399734,1765918842.20302,0.7831348776817322,0.8660235798499464,62848535.0,2711.510767572,0.001
404,0.035781409591436386,405,0.804797351360321,1765918848.5051024,0.7493886947631836,0.8681672025723473,63001586.0,2717.812790607,0.001
405,0.03703460097312927,406,0.8009115904569626,1765918855.0482337,0.7699446678161621,0.8703108252947481,63162806.0,2724.355924392,0.001
406,0.03391179442405701,407,0.8004237115383148,1765918860.8648806,0.7648191452026367,0.872454448017149,63324619.0,2730.172621936,0.001
407,0.032361261546611786,408,0.7986316233873367,1765918867.1282973,0.7813047170639038,0.8745980707395499,63484446.0,2736.435978675,0.001
408,0.03126394376158714,409,0.7920443713665009,1765918875.1998537,0.7968630194664001,0.8767416934619507,63657343.0,2744.50754951,0.001
409,0.033506643027067184,410,0.7893800139427185,1765918883.101585,0.8204095363616943,0.8788853161843515,63815011.0,2752.409277798,0.001
410,0.031223922967910767,411,0.8055228590965271,1765918890.3160825,0.745472252368927,0.8810289389067524,63974464.0,2759.623868982,0.001
411,0.03086390346288681,412,0.8040850907564163,1765918897.1507323,0.7632908225059509,0.8831725616291533,64130517.0,2766.458461566,0.001
412,0.03249792754650116,413,0.8041479587554932,1765918903.1772048,0.7566296458244324,0.8853161843515541,64283106.0,2772.484900465,0.001
413,0.035205308347940445,414,0.8029688149690628,1765918909.294657,0.7565928101539612,0.887459807073955,64430594.0,2778.602348376,0.001
414,0.03383008763194084,415,0.7934750020503998,1765918916.731761,0.800481379032135,0.8896034297963559,64603713.0,2786.039437005,0.001
415,0.03561744466423988,416,0.7971523553133011,1765918923.9078171,0.7797290682792664,0.8917470525187567,64760293.0,2793.215507649,0.001
416,0.03359554708003998,417,0.8008795827627182,1765918929.9826531,0.7695432901382446,0.8938906752411575,64923933.0,2799.290347702,0.001
417,0.03373739868402481,418,0.7960954010486603,1765918937.948811,0.7890594005584717,0.8960342979635584,65087097.0,2807.25649267,0.001
418,0.03391839563846588,419,0.8079226166009903,1765918944.575844,0.7506261467933655,0.8981779206859593,65242953.0,2813.883520561,0.001
419,0.030953798443078995,420,0.8001815974712372,1765918952.4764578,0.7703025937080383,0.9003215434083601,65403795.0,2821.784151014,0.001
420,0.03255952149629593,421,0.7966101467609406,1765918959.0430791,0.7938151955604553,0.902465166130761,65567087.0,2828.350760756,0.001
421,0.03449302911758423,422,0.805934876203537,1765918965.881984,0.7444859147071838,0.9046087888531619,65727717.0,2835.189639182,0.001
422,0.03721700608730316,423,0.7950409501791,1765918972.7326267,0.7882053852081299,0.9067524115755627,65883913.0,2842.040299799,0.001
423,0.031126437708735466,424,0.8173277229070663,1765918979.3269975,0.6992247104644775,0.9088960342979635,66040928.0,2848.634680492,0.001
424,0.032766543328762054,425,0.8105030953884125,1765918984.2636983,0.720726728439331,0.9110396570203644,66182158.0,2853.571385,0.001
