train/grad_norm,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_step,train/loss,train/epoch,_timestamp,train/global_step,_runtime,eval/accuracy
0.0429566390812397,6187550.0,0.0001,0.7794964462518692,39,0.8868284821510315,0.0857449088960343,1765916382.0095081,40.0,263.215892564,
0.03594262897968292,6355408.0,0.0001,0.7744132280349731,40,0.8968645334243774,0.08788853161843516,1765916389.6245494,41.0,270.830931637,
0.029602007940411568,6519771.0,0.0001,0.7763396501541138,41,0.8946347236633301,0.09003215434083602,1765916396.5459738,42.0,277.752371695,
0.03202230483293533,6672296.0,0.0001,0.7840271443128586,42,0.8592885732650757,0.09217577706323687,1765916402.6597764,43.0,283.866173523,
0.029767470434308052,6843136.0,0.0001,0.7695043385028839,43,0.9156010150909424,0.09431939978563773,1765916411.3082645,44.0,292.514658784,
0.03378637507557869,6993296.0,0.0001,0.7721615880727768,44,0.8978025913238525,0.09646302250803858,1765916418.5033119,45.0,299.709719526,
0.027749113738536835,7142356.0,0.0001,0.7862101644277573,45,0.8519755601882935,0.09860664523043944,1765916425.0063848,46.0,306.212797768,
0.027892684563994408,7294167.0,0.0001,0.7872102707624435,46,0.8516759872436523,0.1007502679528403,1765916430.682607,47.0,311.88898902,
0.025272168219089508,7470762.0,0.0001,0.7642641365528107,47,0.9465143084526062,0.10289389067524116,1765916438.93244,48.0,320.138958683,
0.026836814358830452,7629052.0,0.0001,0.7843355536460876,48,0.8595327734947205,0.10503751339764202,1765916446.6765838,49.0,327.883081928,
0.026711054146289825,7779609.0,0.0001,0.7873112559318542,49,0.8414744138717651,0.10718113612004287,1765916452.0209312,50.0,333.227428054,
0.02817154861986637,7927458.0,0.0001,0.782169833779335,50,0.8688459396362305,0.10932475884244373,1765916458.5165887,51.0,339.723007259,
0.02495923824608326,8078023.0,0.0001,0.7867625802755356,51,0.851158857345581,0.11146838156484459,1765916464.128115,52.0,345.334505074,
0.023642070591449738,8230483.0,0.0001,0.7840323448181152,52,0.8621131181716919,0.11361200428724544,1765916470.1146717,53.0,351.321079061,
0.02494691126048565,8375984.0,0.0001,0.7918418496847153,53,0.8309949636459351,0.1157556270096463,1765916476.3789005,54.0,357.585312245,
0.02395782060921192,8547262.0,0.0001,0.7689446955919266,54,0.9250008463859558,0.11789924973204716,1765916483.3800213,55.0,364.586440297,
0.023377010598778725,8704936.0,0.0001,0.7758371382951736,55,0.8975720405578613,0.12004287245444802,1765916490.2481568,56.0,371.454549327,
0.02343280427157879,8867795.0,0.0001,0.7835292667150497,56,0.8604010343551636,0.12218649517684887,1765916497.241537,57.0,378.447934331,
0.02542821131646633,9019339.0,0.0001,0.7829519063234329,57,0.8661441802978516,0.12433011789924973,1765916503.1909273,58.0,384.397301359,
0.021419888362288475,9189045.0,0.0001,0.7814052700996399,58,0.8729062080383301,0.1264737406216506,1765916509.6052742,59.0,390.811666132,
0.02249888703227043,9353955.0,0.0001,0.7823369055986404,59,0.8597493171691895,0.12861736334405144,1765916515.7760344,60.0,396.982470985,
0.0245797261595726,9504744.0,0.0001,0.7968604862689972,60,0.8179979920387268,0.1307609860664523,1765916522.7504413,61.0,403.956949246,
0.025544648990035057,9662901.0,0.0001,0.7722537964582443,61,0.907446563243866,0.13290460878885316,1765916529.852351,62.0,411.058834388,
0.022718138992786407,9809122.0,0.0001,0.7980475723743439,62,0.7989850044250488,0.13504823151125403,1765916535.4788976,63.0,416.685296854,
0.022176772356033325,9968473.0,0.0001,0.7882829457521439,63,0.8489060401916504,0.13719185423365488,1765916542.4957385,64.0,423.702237223,
0.022727403789758682,10119334.0,0.0001,0.7809306532144547,64,0.8784058094024658,0.13933547695605572,1765916549.6687129,65.0,430.87516592,
0.0238830354064703,10259437.0,0.0001,0.7905043661594391,65,0.8351162672042847,0.1414790996784566,1765916554.8125858,66.0,436.018985659,
0.02067222259938717,10416011.0,0.0001,0.7791359573602676,66,0.8842586278915405,0.14362272240085744,1765916562.5240078,67.0,443.730428543,
0.0228000208735466,10566185.0,0.0001,0.7814555317163467,67,0.8725836277008057,0.1457663451232583,1765916567.8540442,68.0,449.060568677,
0.023940758779644966,10715715.0,0.0001,0.7879400253295898,68,0.8456345796585083,0.14790996784565916,1765916573.3532672,69.0,454.559668395,
0.02317507378757,10880059.0,0.0001,0.7828273624181747,69,0.8624050617218018,0.15005359056806003,1765916581.4239302,70.0,462.630446993,
0.021503040567040443,11036249.0,0.0001,0.7861112654209137,70,0.8437693119049072,0.15219721329046088,1765916586.7186594,71.0,467.925160813,
0.02345091849565506,11186751.0,0.0001,0.7833463251590729,71,0.8586496114730835,0.15434083601286175,1765916592.8670173,72.0,474.073432748,
0.02136746607720852,11356082.0,0.0001,0.776713103055954,72,0.8869040012359619,0.1564844587352626,1765916599.5778027,73.0,480.784266014,
0.02458486706018448,11514483.0,0.0001,0.7810394018888474,73,0.8708560466766357,0.15862808145766344,1765916606.4058485,74.0,487.612276268,
0.039536137133836746,11663606.0,0.0001,0.7825571745634079,74,0.8566639423370361,0.1607717041800643,1765916612.3330827,75.0,493.539567253,
0.024044254794716835,11816781.0,0.0001,0.7842638492584229,75,0.856383204460144,0.16291532690246516,1765916618.33883,76.0,499.545273513,
0.02819889597594738,11978438.0,0.0001,0.7808620631694794,76,0.8715300559997559,0.16505894962486603,1765916624.3591788,77.0,505.565607286,
0.023288991302251816,12137976.0,0.0001,0.787702813744545,77,0.8397572040557861,0.16720257234726688,1765916630.7765884,78.0,511.983038351,
0.025520797818899155,12295505.0,0.0001,0.78421251475811,78,0.8690721988677979,0.16934619506966775,1765916637.314758,79.0,518.521268419,
0.021766727790236473,12452019.0,0.0001,0.7789572179317474,79,0.8781042098999023,0.1714898177920686,1765916643.8582895,80.0,525.064703265,
0.024203935638070107,12611435.0,0.0001,0.775397777557373,80,0.8904321193695068,0.17363344051446947,1765916651.4593804,81.0,532.665799299,
0.02232769876718521,12770621.0,0.0001,0.7943810522556305,81,0.8150134086608887,0.1757770632368703,1765916658.6152172,82.0,539.821630157,
0.026136454194784164,12917873.0,0.0001,0.785226970911026,82,0.8518118858337402,0.17792068595927116,1765916664.3245876,83.0,545.530977295,
0.025991611182689667,13056173.0,0.0001,0.7885438948869705,83,0.8393046855926514,0.18006430868167203,1765916669.528028,84.0,550.734426051,
0.02412201650440693,13211326.0,0.0001,0.7741765677928925,84,0.8898937106132507,0.18220793140407288,1765916675.6298018,85.0,556.836199692,
0.02241259440779686,13369675.0,0.0001,0.7793832123279572,85,0.8778346180915833,0.18435155412647375,1765916681.6665423,86.0,562.872981086,
0.0263079721480608,13509971.0,0.0001,0.7875577509403229,86,0.8339328169822693,0.1864951768488746,1765916687.3719382,87.0,568.578385549,
0.030191222205758095,13673080.0,0.0001,0.7836610823869705,87,0.8635390400886536,0.18863879957127547,1765916694.866278,88.0,576.072692068,
0.033840447664260864,13838935.0,0.0001,0.7697468400001526,88,0.9069225788116455,0.1907824222936763,1765916701.335169,89.0,582.541543555,
0.028139280155301094,14002150.0,0.0001,0.7755029052495956,89,0.8818904161453247,0.19292604501607716,1765916708.8424706,90.0,590.048884155,
0.023118967190384865,14156247.0,0.0001,0.7858622521162033,90,0.856512188911438,0.19506966773847803,1765916715.5371099,91.0,596.743500642,
0.026951005682349205,14323035.0,0.0001,0.7830379903316498,91,0.857131838798523,0.19721329046087888,1765916722.7590551,92.0,603.965470583,
0.0279805026948452,14490759.0,0.0001,0.7749993205070496,92,0.9004372358322144,0.19935691318327975,1765916730.1545048,93.0,611.360911345,
0.022900469601154327,14642384.0,0.0001,0.783332496881485,93,0.8578882813453674,0.2015005359056806,1765916736.1624994,94.0,617.368891111,
0.03134126961231232,14786158.0,0.0001,0.7858687341213226,94,0.848486065864563,0.20364415862808147,1765916741.6106296,95.0,622.817039062,
0.026562200859189034,14929253.0,0.0001,0.7880247980356216,95,0.8334934711456299,0.2057877813504823,1765916747.277549,96.0,628.483979431,
0.024709099903702736,15078062.0,0.0001,0.7954141944646835,96,0.7972975969314575,0.20793140407288319,1765916754.2475579,97.0,635.453963737,
0.02915823645889759,15227850.0,0.0001,0.7770397365093231,97,0.8793078660964966,0.21007502679528403,1765916760.3064287,98.0,641.51281257,
0.02224980853497982,15385692.0,0.0001,0.7847819477319717,98,0.8525136709213257,0.21221864951768488,1765916767.484538,99.0,648.690957063,
0.023878632113337517,15540223.0,0.0001,0.7943012714385986,99,0.815750241279602,0.21436227224008575,1765916774.8483756,100.0,656.054782476,
0.02485738880932331,15695591.0,0.0001,0.7952881157398224,100,0.8097954988479614,0.2165058949624866,1765916795.821858,101.0,677.02829222,
0.023067694157361984,15855000.0,0.0001,0.7870489209890366,101,0.8496297597885132,0.21864951768488747,1765916802.3210797,102.0,683.527501713,
0.023770922794938087,16010570.0,0.0001,0.7791749238967896,102,0.8672298192977905,0.2207931404072883,1765916808.3860047,103.0,689.592426163,
0.02604166977107525,16175156.0,0.0001,0.7834786623716354,103,0.845217764377594,0.22293676312968919,1765916815.0508912,104.0,696.25728769,
0.022140562534332275,16345184.0,0.0001,0.781318411231041,104,0.8636370897293091,0.22508038585209003,1765916822.8783429,105.0,704.08472919,
0.03158579021692276,16496673.0,0.0001,0.7843027859926224,105,0.8585674166679382,0.22722400857449088,1765916829.48958,106.0,710.695952915,
0.02960924059152603,16650964.0,0.0001,0.7824040502309799,106,0.8674697279930115,0.22936763129689175,1765916835.7638526,107.0,716.970244866,
0.036077048629522324,16806131.0,0.0001,0.7795818150043488,107,0.8762560486793518,0.2315112540192926,1765916842.1430974,108.0,723.349505825,
0.032388683408498764,16971757.0,0.0001,0.7800275832414627,108,0.882006049156189,0.23365487674169347,1765916848.8948336,109.0,730.101236725,
0.02625907026231289,17125261.0,0.0001,0.7908183932304382,109,0.8322333097457886,0.2357984994640943,1765916856.0055513,110.0,737.21193164,
0.057627156376838684,17285808.0,0.0001,0.7909299582242966,110,0.8252242207527161,0.2379421221864952,1765916862.8315883,111.0,744.037995016,
0.05115683004260063,17436207.0,0.0001,0.791904091835022,111,0.8259618878364563,0.24008574490889603,1765916869.8600962,112.0,751.066475612,
0.026152564212679863,17609651.0,0.0001,0.7810235321521759,112,0.8548831939697266,0.2422293676312969,1765916876.6732867,113.0,757.87970981,
0.02523161843419075,17764531.0,0.0001,0.7846128642559052,113,0.8516428470611572,0.24437299035369775,1765916883.6156464,114.0,764.822061141,
0.06463488936424255,17923936.0,0.0001,0.7979912310838699,114,0.8047120571136475,0.2465166130760986,1765916890.6262784,115.0,771.832683947,
0.031035659834742546,18080869.0,0.0001,0.7918081432580948,115,0.8209145069122314,0.24866023579849947,1765916897.9736912,116.0,779.180077988,
0.023058366030454636,18244414.0,0.0001,0.7817740440368652,116,0.8627992868423462,0.2508038585209003,1765916904.091358,117.0,785.297762295,
0.03155635669827461,18401734.0,0.0001,0.7818190306425095,117,0.8657281398773193,0.2529474812433012,1765916911.6804707,118.0,792.886883544,
0.025133758783340454,18555213.0,0.0001,0.7908719182014465,118,0.8232566118240356,0.25509110396570206,1765916917.9766893,119.0,799.183115162,
0.024662667885422707,18729596.0,0.0001,0.7673747092485428,119,0.9202883243560791,0.2572347266881029,1765916926.1682367,120.0,807.374745202,
0.028010286390781403,18874599.0,0.0001,0.7888547629117966,120,0.8328942060470581,0.25937834941050375,1765916931.660459,121.0,812.866946027,
0.03226577863097191,19043580.0,0.0001,0.7807816863059998,121,0.8557752370834351,0.2615219721329046,1765916939.436173,122.0,820.642545797,
0.04993447661399841,19188254.0,0.0001,0.786624014377594,122,0.846666157245636,0.26366559485530544,1765916945.2702856,123.0,826.476689495,
0.045297957956790924,19336517.0,0.0001,0.7929768711328506,123,0.812791645526886,0.2658092175777063,1765916951.0915349,124.0,832.297962866,
0.060789141803979874,19494094.0,0.0001,0.791916698217392,124,0.8261760473251343,0.2679528403001072,1765916958.0053449,125.0,839.211893942,
0.04944087937474251,19648425.0,0.0001,0.7854172438383102,125,0.8477624654769897,0.27009646302250806,1765916963.998865,126.0,845.205351398,
0.04785168543457985,19798344.0,0.0001,0.7841367870569229,126,0.8509806394577026,0.2722400857449089,1765916970.1760075,127.0,851.382500877,
0.052244242280721664,19955841.0,0.0001,0.7869249731302261,127,0.837205171585083,0.27438370846730975,1765916976.3924186,128.0,857.598835688,
0.03744244575500488,20107598.0,0.0001,0.7907127290964127,128,0.8279000520706177,0.2765273311897106,1765916982.2291908,129.0,863.435589289,
0.031965695321559906,20258362.0,0.0001,0.7919749319553375,129,0.8274636268615723,0.27867095391211144,1765916987.9060588,130.0,869.112571194,
0.025145528838038445,20412165.0,0.0001,0.7765917927026749,130,0.8775932788848877,0.2808145766345123,1765916994.3231473,131.0,875.52962378,
0.026603810489177704,20561798.0,0.0001,0.7953048497438431,131,0.806374192237854,0.2829581993569132,1765916999.8550391,132.0,881.061422666,
0.02447625808417797,20720111.0,0.0001,0.7815596610307693,132,0.8566522598266602,0.28510182207931406,1765917006.019607,133.0,887.225999329,
0.03634699061512947,20876095.0,0.0001,0.791596844792366,133,0.8225464820861816,0.2872454448017149,1765917012.3385282,134.0,893.544914759,
0.03441166505217552,21031975.0,0.0001,0.7864157259464264,134,0.8416965007781982,0.28938906752411575,1765917018.9236343,135.0,900.130045528,
0.026759106665849686,21180614.0,0.0001,0.7926956713199615,135,0.8089584112167358,0.2915326902465166,1765917026.0796072,136.0,907.286033486,
0.02726445533335209,21349138.0,0.0001,0.7723516672849655,136,0.9013336896896362,0.2936763129689175,1765917034.5797713,137.0,915.786151016,
0.041887104511260986,21511590.0,0.0001,0.7743664532899857,137,0.8835492134094238,0.2958199356913183,1765917041.8243175,138.0,923.030720987,
0.035741955041885376,21656819.0,0.0001,0.7857910394668579,138,0.8447704315185547,0.2979635584137192,1765917047.8988562,139.0,929.105277216,
0.026061011478304863,21811238.0,0.0001,0.7792989313602448,139,0.8671743869781494,0.30010718113612006,1765917054.1242657,140.0,935.330668095,
0.043999459594488144,21980388.0,0.0001,0.7722184360027313,140,0.8967103958129883,0.3022508038585209,1765917060.823234,141.0,942.029634023,
0.04668416827917099,22142594.0,0.0001,0.7737813591957092,141,0.8891149759292603,0.30439442658092175,1765917068.5776658,142.0,949.784093421,
0.06865397095680237,22299845.0,0.0001,0.7772446423768997,142,0.8802121877670288,0.3065380493033226,1765917075.082951,143.0,956.289342285,
0.05316484719514847,22465527.0,0.0001,0.7897100299596786,143,0.8358208537101746,0.3086816720257235,1765917082.4210773,144.0,963.627509442,
0.07171835750341415,22618289.0,0.0001,0.794165164232254,144,0.8125812411308289,0.3108252947481243,1765917089.4322257,145.0,970.638604896,
0.029463591054081917,22770622.0,0.0001,0.7906980365514755,145,0.8287316560745239,0.3129689174705252,1765917095.767182,146.0,976.973565861,
0.07265406847000122,22922597.0,0.0001,0.7956829369068146,146,0.801569402217865,0.31511254019292606,1765917101.6290202,147.0,982.835408798,
0.03306761011481285,23075685.0,0.0001,0.7888951301574707,147,0.8309358954429626,0.3172561629153269,1765917108.2738152,148.0,989.480225164,
0.06054285168647766,23239973.0,0.0001,0.7888736426830292,148,0.834632158279419,0.31939978563772775,1765917115.0528657,149.0,996.259254273,
0.025328444316983223,23407446.0,0.0001,0.7795141488313675,149,0.873602569103241,0.3215434083601286,1765917123.3027115,150.0,1004.509120981,
0.03471220284700394,23555395.0,0.0001,0.7977274507284164,150,0.7990283966064453,0.3236870310825295,1765917129.3269274,151.0,1010.533302308,
0.03506529703736305,23712167.0,0.0001,0.7887034267187119,151,0.843491792678833,0.3258306538049303,1765917135.5269644,152.0,1016.733356078,
0.03147460147738457,23869562.0,0.0001,0.7819472253322601,152,0.8591023683547974,0.3279742765273312,1765917142.018162,153.0,1023.22458287,
0.05736347287893295,24027568.0,0.0001,0.7815125733613968,153,0.8552063703536987,0.33011789924973206,1765917148.7637086,154.0,1029.970117527,
0.05795513093471527,24183451.0,0.0001,0.7826908826828003,154,0.8658143281936646,0.3322615219721329,1765917155.2932267,155.0,1036.499624024,
0.03953975439071655,24342400.0,0.0001,0.7868886888027191,155,0.8373797535896301,0.33440514469453375,1765917162.5209618,156.0,1043.72733757,
0.03989086300134659,24500736.0,0.0001,0.7813852429389954,156,0.8696982860565186,0.3365487674169346,1765917170.759562,157.0,1051.965977577,
0.036517076194286346,24652820.0,0.0001,0.7907907366752625,157,0.824948787689209,0.3386923901393355,1765917178.3496892,158.0,1059.556113274,
0.05931466817855835,24810632.0,0.0001,0.7848293632268906,158,0.8380027413368225,0.3408360128617363,1765917184.6907043,159.0,1065.8971106,
0.03630781173706055,24968589.0,0.0001,0.7883659899234772,159,0.8262739181518555,0.3429796355841372,1765917192.0792835,160.0,1073.285692194,
0.027622926980257034,25125017.0,0.0001,0.7809257209300995,160,0.8641402721405029,0.34512325830653806,1765917198.8325455,161.0,1080.038953124,
0.045160580426454544,25277188.0,0.0001,0.7954166829586029,161,0.8014220595359802,0.34726688102893893,1765917205.3287072,162.0,1086.535109202,
0.057571347802877426,25430057.0,0.0001,0.7991270869970322,162,0.7891483306884766,0.34941050375133975,1765917211.3402703,163.0,1092.54663398,
0.07064129412174225,25583830.0,0.0001,0.7986855804920197,163,0.7989360094070435,0.3515541264737406,1765917218.960958,164.0,1100.167355945,
0.06001409888267517,25742285.0,0.0001,0.7840732932090759,164,0.8510115146636963,0.3536977491961415,1765917225.6788356,165.0,1106.885256283,
0.02771839313209057,25907065.0,0.0001,0.788651317358017,165,0.8295269012451172,0.3558413719185423,1765917233.2235873,166.0,1114.429997489,
0.059234824031591415,26051750.0,0.0001,0.7919950485229492,166,0.8150725960731506,0.3579849946409432,1765917238.6630487,167.0,1119.869700418,
0.04396183043718338,26204362.0,0.0001,0.7871554642915726,167,0.8444564938545227,0.36012861736334406,1765917245.1138895,168.0,1126.320381957,
0.048878464847803116,26364857.0,0.0001,0.7802750170230865,168,0.8646526336669922,0.36227224008574493,1765917252.481398,169.0,1133.68790733,
0.057260602712631226,26513585.0,0.0001,0.7904613018035889,169,0.8272241353988647,0.36441586280814575,1765917258.1427462,170.0,1139.349250982,
0.030226733535528183,26680409.0,0.0001,0.7828094363212585,170,0.858803391456604,0.3665594855305466,1765917265.580381,171.0,1146.78680433,
0.06878697872161865,26817383.0,0.0001,0.7999061942100525,171,0.7991083860397339,0.3687031082529475,1765917270.881986,172.0,1152.088459835,
0.04874822124838829,26962206.0,0.0001,0.7866069227457047,172,0.8472793102264404,0.3708467309753483,1765917276.9631288,173.0,1158.169600758,
0.05263296887278557,27123276.0,0.0001,0.7919718623161316,173,0.8217690587043762,0.3729903536977492,1765917284.0991843,174.0,1165.305664729,
0.06389077007770538,27290681.0,0.0001,0.7832183092832565,174,0.8552884459495544,0.37513397642015006,1765917291.1821756,175.0,1172.388673938,
0.028717387467622757,27449673.0,0.0001,0.7825337201356888,175,0.8568833470344543,0.37727759914255093,1765917297.5683424,176.0,1178.774779504,
0.0567215234041214,27601441.0,0.0001,0.7904418557882309,176,0.826154351234436,0.37942122186495175,1765917303.6026268,177.0,1184.80904857,
0.03627214580774307,27748300.0,0.0001,0.7890693247318268,177,0.8388115763664246,0.3815648445873526,1765917310.077341,178.0,1191.283746851,
0.033717598766088486,27900973.0,0.0001,0.7993961572647095,178,0.7962163686752319,0.3837084673097535,1765917316.6578045,179.0,1197.86425748,
0.04332132637500763,28057386.0,0.0001,0.7874442785978317,179,0.8393104076385498,0.3858520900321543,1765917323.5305278,180.0,1204.736973675,
0.03051275573670864,28218433.0,0.0001,0.7857927829027176,180,0.845068097114563,0.3879957127545552,1765917330.203227,181.0,1211.409713238,
0.034018054604530334,28378531.0,0.0001,0.7891591638326645,181,0.8332425951957703,0.39013933547695606,1765917337.9511778,182.0,1219.157586921,
0.04351353272795677,28517567.0,0.0001,0.8054368793964386,182,0.7713673710823059,0.39228295819935693,1765917342.7368317,183.0,1223.943306694,
0.02861420251429081,28678245.0,0.0001,0.7946704775094986,183,0.7988647222518921,0.39442658092175775,1765917348.7750528,184.0,1229.981492264,
0.03370489552617073,28847748.0,0.0001,0.7852960973978043,184,0.8510845899581909,0.3965702036441586,1765917355.9807959,185.0,1237.187208889,
0.05027243122458458,29003477.0,0.0001,0.7899160832166672,185,0.8327770233154297,0.3987138263665595,1765917361.8603306,186.0,1243.06671289,
0.03346100077033043,29163981.0,0.0001,0.7893200367689133,186,0.830501914024353,0.4008574490889603,1765917369.3507907,187.0,1250.557187129,
0.04336898773908615,29313769.0,0.0001,0.7901885956525803,187,0.8213033676147461,0.4030010718113612,1765917376.6292856,188.0,1257.835707869,
0.03332290053367615,29474111.0,0.0001,0.7906115502119064,188,0.8155542016029358,0.40514469453376206,1765917383.4371846,189.0,1264.643588408,
0.033389195799827576,29641339.0,0.0001,0.7811838239431381,189,0.8693394660949707,0.40728831725616294,1765917389.9519322,190.0,1271.158309193,
0.07561638206243515,29795124.0,0.0001,0.796214297413826,190,0.8036206960678101,0.40943193997856375,1765917396.3383114,191.0,1277.544718025,
0.032616231590509415,29956920.0,0.0001,0.7862859815359116,191,0.8453649282455444,0.4115755627009646,1765917402.8007603,192.0,1284.0071491,
0.06479543447494507,30113790.0,0.0001,0.7812799960374832,192,0.8564068078994751,0.4137191854233655,1765917409.7134254,193.0,1290.919817327,
0.05448659136891365,30267060.0,0.0001,0.7898798584938049,193,0.8227792382240295,0.41586280814576637,1765917416.869396,194.0,1298.075813696,
0.03817103058099747,30420733.0,0.0001,0.7864557057619095,194,0.8380492925643921,0.4180064308681672,1765917422.8335044,195.0,1304.039918667,
0.07171446084976196,30582338.0,0.0001,0.7859722375869751,195,0.8414219617843628,0.42015005359056806,1765917429.9944057,196.0,1311.200787854,
0.04127815365791321,30735043.0,0.0001,0.7979120910167694,196,0.8019611239433289,0.42229367631296894,1765917435.370439,197.0,1316.576833276,
0.0440879687666893,30885025.0,0.0001,0.7885232716798782,197,0.8340175747871399,0.42443729903536975,1765917441.2067142,198.0,1322.413120484,
0.057038962841033936,31036663.0,0.0001,0.7891971319913864,198,0.8280220031738281,0.4265809217577706,1765917447.177766,199.0,1328.384199208,
0.0347793847322464,31184340.0,0.0001,0.7999152392148972,199,0.7878996133804321,0.4287245444801715,1765917452.8822722,200.0,1334.088659111,
0.028626492246985435,31345142.0,0.0001,0.787511870265007,200,0.8380573987960815,0.43086816720257237,1765917471.3809266,201.0,1352.587354245,
