train/learning_rate,train/mean_token_accuracy,train/epoch,train/grad_norm,_runtime,train/global_step,_step,_timestamp,train/loss,train/num_tokens
0.001,0.7991528809070587,0.4587352625937835,0.06510830670595169,1445.394595955,214,213,1765917572.6903353,0.7824242115020752,33380554.0
0.001,0.7900138646364212,0.4608788853161844,0.05250685289502144,1453.232270149,215,214,1765917580.5279942,0.8246084451675415,33541078.0
0.001,0.7960371524095535,0.4630225080385852,0.05509757995605469,1460.325302293,216,215,1765917587.6210713,0.7934490442276001,33702070.0
0.001,0.8076540380716324,0.46516613076098606,0.0670580118894577,1466.211566296,217,216,1765917593.5073133,0.7495496273040771,33851344.0
0.001,0.79828280210495,0.46730975348338694,0.05938660353422165,1473.095889868,218,217,1765917600.391643,0.7861934304237366,34005428.0
0.001,0.7950987815856934,0.4694533762057878,0.05908003821969032,1478.120009029,219,218,1765917605.4157724,0.7982642650604248,34142448.0
0.001,0.8067222535610199,0.4715969989281886,0.05491911992430687,1484.019014109,220,219,1765917611.314753,0.748510479927063,34293582.0
0.001,0.79074327647686,0.4737406216505895,0.053578492254018784,1490.561308834,221,220,1765917617.8570464,0.8274879455566406,34448802.0
0.001,0.7978723347187042,0.4758842443729904,0.052863676100969315,1497.511847472,222,221,1765917624.8075917,0.780509889125824,34608650.0
0.001,0.8020519763231277,0.4780278670953912,0.06282645463943481,1503.898075358,223,222,1765917631.1938076,0.7690955996513367,34765848.0
0.001,0.8048458844423294,0.48017148981779206,0.05609791353344917,1509.988089649,224,223,1765917637.2838302,0.7699193954467773,34923587.0
0.001,0.8088507950305939,0.48231511254019294,0.08059544116258621,1514.889695331,225,224,1765917642.1854353,0.7432125806808472,35061736.0
0.001,0.7917577177286148,0.4844587352625938,0.09400761127471924,1521.186578053,226,225,1765917648.482331,0.8026531338691711,35224947.0
0.001,0.7812429666519165,0.4866023579849946,0.06071978434920311,1528.334544905,227,226,1765917655.6302958,0.8529691100120544,35383552.0
0.001,0.7979427576065063,0.4887459807073955,0.06995518505573273,1535.415458812,228,227,1765917662.711204,0.7919054627418518,35537848.0
0.001,0.7976534813642502,0.4908896034297964,0.08844412863254547,1540.981849137,229,228,1765917668.2775986,0.7836001515388489,35694801.0
0.001,0.7974922955036163,0.4930332261521972,0.05586416646838188,1547.619087733,230,229,1765917674.9148364,0.7861192226409912,35847389.0
0.001,0.7965020835399628,0.49517684887459806,0.10032875090837479,1553.649479971,231,230,1765917680.945226,0.7913298606872559,36001061.0
0.001,0.7973091751337051,0.49732047159699894,0.062346894294023514,1560.456992157,232,231,1765917687.7527518,0.7969830632209778,36153435.0
0.001,0.8003147840499878,0.4994640943193998,0.08753937482833862,1566.462722453,233,232,1765917693.758389,0.7805600166320801,36308551.0
0.001,0.7997154742479324,0.5016077170418006,0.08872083574533463,1572.247045861,234,233,1765917699.542747,0.7825837135314941,36451452.0
0.001,0.8067162334918976,0.5037513397642015,0.06856277585029602,1577.353379064,235,234,1765917704.6491156,0.7495083808898926,36596648.0
0.001,0.794422909617424,0.5058949624866024,0.07957863062620163,1584.560362467,236,235,1765917711.8560824,0.7881202697753906,36751665.0
0.001,0.79707171022892,0.5080385852090032,0.06296105682849884,1591.64289444,237,236,1765917718.9386206,0.7921644449234009,36908485.0
0.001,0.8096486181020737,0.5101822079314041,0.07209094613790512,1597.875694132,238,237,1765917725.1714532,0.7474943399429321,37064151.0
0.001,0.797310009598732,0.5123258306538049,0.0762879028916359,1603.81737592,239,238,1765917731.1131222,0.7902866005897522,37217517.0
0.001,0.8097574561834335,0.5144694533762058,0.07517929375171661,1609.13498594,240,239,1765917736.4307213,0.7363899946212769,37367961.0
0.001,0.7989731580018997,0.5166130760986066,0.06546328961849213,1615.740192492,241,240,1765917743.0359273,0.775983989238739,37526897.0
0.001,0.7853993624448776,0.5187566988210075,0.05709760636091232,1621.999899965,242,241,1765917749.2956278,0.8333368301391602,37685668.0
0.001,0.798425704240799,0.5209003215434084,0.07708832621574402,1627.946303804,243,242,1765917755.2420537,0.7853448987007141,37839489.0
0.001,0.7919514030218124,0.5230439442658092,0.059370007365942,1634.412147645,244,243,1765917761.7078903,0.8105843663215637,37997238.0
0.001,0.781626969575882,0.5251875669882101,0.06440171599388123,1642.278463764,245,244,1765917769.5742166,0.8503133654594421,38168011.0
0.001,0.7951952368021011,0.5273311897106109,0.056676607578992844,1648.525018777,246,245,1765917775.8207543,0.8007490634918213,38326230.0
0.001,0.8085255920886993,0.5294748124330118,0.05883084237575531,1655.374909879,247,246,1765917782.6706505,0.7483015656471252,38478252.0
0.001,0.8031947016716003,0.5316184351554126,0.05158191919326782,1660.929155622,248,247,1765917788.2249196,0.7663843631744385,38625546.0
0.001,0.7973678112030029,0.5337620578778135,0.058663979172706604,1667.537400534,249,248,1765917794.8331385,0.7832609415054321,38771391.0
0.001,0.7945166826248169,0.5359056806002144,0.06724119186401367,1674.546069277,250,249,1765917801.8418164,0.7942034006118774,38929652.0
0.001,0.7915693372488022,0.5380493033226152,0.08923885971307755,1680.403194535,251,250,1765917807.6989684,0.7993587255477905,39078825.0
0.001,0.7895669490098953,0.5401929260450161,0.055265817791223526,1687.434796693,252,251,1765917814.7305303,0.812186062335968,39250764.0
0.001,0.8013169914484024,0.5423365487674169,0.07422319799661636,1693.599934419,253,252,1765917820.895711,0.7712538242340088,39401652.0
0.001,0.7994280755519867,0.5444801714898178,0.05609498172998428,1700.321586541,254,253,1765917827.6173475,0.7849987149238586,39556368.0
0.001,0.8019966632127762,0.5466237942122186,0.060465723276138306,1706.447762967,255,254,1765917833.7434902,0.7627173066139221,39716091.0
0.001,0.7981820702552795,0.5487674169346195,0.059020522981882095,1712.026642099,256,255,1765917839.3223805,0.7909584045410156,39864668.0
0.001,0.7863512635231018,0.5509110396570204,0.08564210683107376,1718.725556192,257,256,1765917846.021302,0.8213775157928467,40026842.0
0.001,0.7987712174654007,0.5530546623794212,0.061098817735910416,1725.326028058,258,257,1765917852.6217937,0.7822332382202148,40185219.0
0.001,0.7919698506593704,0.5551982851018221,0.055946893990039825,1731.372182023,259,258,1765917858.6679344,0.8038485050201416,40338073.0
0.001,0.7894714325666428,0.5573419078242229,0.058753762394189835,1738.067735946,260,259,1765917865.3634818,0.8164982795715332,40501465.0
0.001,0.795428678393364,0.5594855305466238,0.0706523209810257,1744.683456077,261,260,1765917871.9791746,0.7955862283706665,40657227.0
0.001,0.8036244809627533,0.5616291532690246,0.08785036951303482,1751.169874251,262,261,1765917878.465637,0.7669512033462524,40807442.0
0.001,0.7934857606887817,0.5637727759914255,0.0541573129594326,1757.853831461,263,262,1765917885.1495736,0.7985771298408508,40956359.0
0.001,0.7956410795450211,0.5659163987138264,0.08642051368951797,1765.042883541,264,263,1765917892.3386204,0.7886862754821777,41113297.0
0.001,0.7954926639795303,0.5680600214362272,0.05804382264614105,1771.777369522,265,264,1765917899.0731084,0.7925479412078857,41267327.0
0.001,0.8066916018724442,0.5702036441586281,0.07409076392650604,1776.943681445,266,265,1765917904.2394392,0.7543495297431946,41416137.0
0.001,0.8001250922679901,0.572347266881029,0.06299041211605072,1783.412935647,267,266,1765917910.7086608,0.7784559726715088,41572626.0
0.001,0.8049514591693878,0.5744908896034298,0.05936046317219734,1789.609284509,268,267,1765917916.9050183,0.7640558481216431,41724870.0
0.001,0.8053997457027435,0.5766345123258306,0.06605993956327438,1796.398417468,269,268,1765917923.6941557,0.7563319206237793,41882397.0
0.001,0.7902872413396835,0.5787781350482315,0.058541372418403625,1802.813982828,270,269,1765917930.1097183,0.8005441427230835,42044695.0
0.001,0.7908831387758255,0.5809217577706324,0.07170756161212921,1809.862702089,271,270,1765917937.1584344,0.8143627643585205,42195750.0
0.001,0.7953252196311951,0.5830653804930332,0.06488371640443802,1816.507087176,272,271,1765917943.8028145,0.8072167038917542,42347658.0
0.001,0.790183037519455,0.5852090032154341,0.059761349111795425,1823.399567395,273,272,1765917950.695327,0.8078447580337524,42499617.0
0.001,0.803306370973587,0.587352625937835,0.06049865856766701,1829.958513005,274,273,1765917957.2542348,0.7645047903060913,42648060.0
0.001,0.7986857444047928,0.5894962486602358,0.062305793166160583,1836.120835269,275,274,1765917963.4165561,0.7763673067092896,42799438.0
0.001,0.8024379462003708,0.5916398713826366,0.06542236357927322,1842.465992096,276,275,1765917969.7617586,0.769672155380249,42945465.0
0.001,0.8039126843214035,0.5937834941050375,0.06940717995166779,1848.506675323,277,276,1765917975.8024313,0.7612912654876709,43089377.0
0.001,0.7902324944734573,0.5959271168274384,0.05697064846754074,1857.111046998,278,277,1765917984.406765,0.8192987442016602,43253006.0
0.001,0.7976881712675095,0.5980707395498392,0.06205590069293976,1864.048424648,279,278,1765917991.3440647,0.7793897390365601,43420433.0
0.001,0.7984739989042282,0.6002143622722401,0.056380338966846466,1870.620132823,280,279,1765917997.9158902,0.7836917638778687,43577695.0
0.001,0.7980107516050339,0.602357984994641,0.06702998280525208,1878.487271892,281,280,1765918005.7830117,0.7790459394454956,43738482.0
0.001,0.7970746606588364,0.6045016077170418,0.060985516756772995,1885.969489079,282,281,1765918013.2652168,0.7831676006317139,43895774.0
0.001,0.7998623698949814,0.6066452304394426,0.05441240221261978,1891.892640245,283,282,1765918019.188384,0.7799646854400635,44045728.0
0.001,0.7949316203594208,0.6087888531618435,0.07422446459531784,1899.337844837,284,283,1765918026.6335783,0.778637170791626,44207082.0
0.001,0.7936470806598663,0.6109324758842444,0.06676921993494034,1906.131566858,285,284,1765918033.4273121,0.7999141216278076,44360492.0
0.001,0.8089712560176849,0.6130760986066452,0.05726837366819382,1912.637510633,286,285,1765918039.9332702,0.7403558492660522,44507249.0
0.001,0.8031103909015656,0.6152197213290461,0.05875910818576813,1919.007011931,287,286,1765918046.3027527,0.7743371725082397,44657380.0
0.001,0.7990937829017639,0.617363344051447,0.058459825813770294,1925.445845991,288,287,1765918052.7415056,0.7781299352645874,44809690.0
0.001,0.8052653074264526,0.6195069667738478,0.05503624305129051,1930.881768378,289,288,1765918058.1774263,0.7523180246353149,44958006.0
0.001,0.7963503152132034,0.6216505894962486,0.05588453635573387,1937.391178243,290,289,1765918064.6868925,0.7922821044921875,45127484.0
0.001,0.7889129519462585,0.6237942122186495,0.059964265674352646,1944.442435241,291,290,1765918071.7381692,0.8256341814994812,45288670.0
0.001,0.8022681474685669,0.6259378349410504,0.055811505764722824,1949.491686191,292,291,1765918076.7874336,0.7597512602806091,45435435.0
0.001,0.7996460497379303,0.6280814576634512,0.059754472225904465,1955.821823872,293,292,1765918083.1175504,0.7763148546218872,45582758.0
0.001,0.805096372961998,0.6302250803858521,0.06461331993341446,1961.386966303,294,293,1765918088.6827111,0.7581185102462769,45724786.0
0.001,0.8032856732606888,0.632368703108253,0.06679894775152206,1967.066528812,295,294,1765918094.3622713,0.7706214785575867,45875653.0
0.001,0.8030006289482117,0.6345123258306538,0.08252027630805969,1972.958052703,296,295,1765918100.2536807,0.7626056671142578,46026612.0
0.001,0.8028091043233871,0.6366559485530546,0.08190412074327469,1978.177965766,297,296,1765918105.473672,0.7687404155731201,46173537.0
0.001,0.7932955026626587,0.6387995712754555,0.06783165782690048,1985.014082267,298,297,1765918112.309725,0.8051205277442932,46337020.0
0.001,0.8001371324062347,0.6409431939978564,0.060516517609357834,1990.990496357,299,298,1765918118.2862127,0.7865471839904785,46484878.0
0.001,0.7968983501195908,0.6430868167202572,0.07797280699014664,1997.704647486,300,299,1765918125.0003793,0.7799575328826904,46638837.0
0.001,0.7999934256076813,0.6452304394426581,0.10350796580314636,2014.056573516,301,300,1765918141.3522904,0.7817331552505493,46792654.0
0.001,0.7932648360729218,0.647374062165059,0.07771101593971252,2020.343529693,302,301,1765918147.6392972,0.7996341586112976,46956735.0
0.001,0.7907225042581558,0.6495176848874598,0.06711030006408691,2027.28945704,303,302,1765918154.5851955,0.8223006129264832,47119017.0
0.001,0.797882154583931,0.6516613076098606,0.09196710586547852,2034.74338772,304,303,1765918162.0391314,0.7847771048545837,47277064.0
0.001,0.7955075055360794,0.6538049303322615,0.09360265731811523,2041.929411893,305,304,1765918169.2251518,0.7836868762969971,47425177.0
0.001,0.8072703927755356,0.6559485530546624,0.06273961067199707,2047.24340389,306,305,1765918174.5391362,0.7484930753707886,47567815.0
0.001,0.8070930689573288,0.6580921757770632,0.11463625729084015,2053.138931702,307,306,1765918180.4346888,0.737297773361206,47711542.0
0.001,0.7976115196943283,0.6602357984994641,0.06467603147029877,2059.821449642,308,307,1765918187.1171756,0.7952487468719482,47867963.0
0.001,0.8017501682043076,0.662379421221865,0.08935665339231491,2066.364484162,309,308,1765918193.6602309,0.7665793895721436,48027087.0
0.001,0.7909262031316757,0.6645230439442658,0.07475879788398743,2073.494440538,310,309,1765918200.7901564,0.8091326951980591,48181216.0
0.001,0.7873477637767792,0.6666666666666666,0.0713227316737175,2081.038868469,311,310,1765918208.3345935,0.8301901817321777,48346653.0
0.001,0.7891496121883392,0.6688102893890675,0.07862724363803864,2087.377531373,312,311,1765918214.67326,0.8227574229240417,48515202.0
0.001,0.7956769913434982,0.6709539121114684,0.0678461492061615,2094.389540674,313,312,1765918221.6852722,0.795731782913208,48681596.0
0.001,0.8122095018625259,0.6730975348338692,0.05744071677327156,2101.282132666,314,313,1765918228.577872,0.7276023030281067,48830511.0
0.001,0.7926865071058273,0.6752411575562701,0.07182535529136658,2108.314565029,315,314,1765918235.6102939,0.8075591921806335,48979750.0
0.001,0.8018223941326141,0.677384780278671,0.05705980211496353,2115.379181351,316,315,1765918242.674953,0.7736958861351013,49140486.0
0.001,0.8010324984788895,0.6795284030010718,0.07227639853954315,2123.271664119,317,316,1765918250.5674448,0.7754100561141968,49297672.0
0.001,0.800409659743309,0.6816720257234726,0.056926414370536804,2129.141447152,318,317,1765918256.437199,0.7758101224899292,49448662.0
0.001,0.7995915710926056,0.6838156484458735,0.0790334939956665,2135.625576532,319,318,1765918262.921323,0.7779490351676941,49615721.0
0.001,0.8056088536977768,0.6859592711682744,0.06025133654475212,2141.788985925,320,319,1765918269.0847402,0.7477846741676331,49770136.0
0.001,0.7961893230676651,0.6881028938906752,0.07070126384496689,2148.682937951,321,320,1765918275.9786775,0.7921397686004639,49932945.0
0.001,0.8061817437410355,0.6902465166130761,0.08056727051734924,2155.483233171,322,321,1765918282.7789812,0.7531890273094177,50079045.0
0.001,0.7947057783603668,0.692390139335477,0.05832557752728462,2163.305085008,323,322,1765918290.600802,0.7915006875991821,50243726.0
0.001,0.802188366651535,0.6945337620578779,0.05863075703382492,2170.910575995,324,323,1765918298.20635,0.7719140648841858,50404071.0
0.001,0.7947739064693451,0.6966773847802786,0.0590757317841053,2177.314945023,325,324,1765918304.61069,0.799411416053772,50557944.0
0.001,0.7964231073856354,0.6988210075026795,0.0587272122502327,2184.554161966,326,325,1765918311.8498971,0.7934725284576416,50723566.0
0.001,0.8137279152870178,0.7009646302250804,0.07026614993810654,2190.48876734,327,326,1765918317.784526,0.7183186411857605,50868735.0
0.001,0.796168327331543,0.7031082529474812,0.07111843675374985,2196.888711462,328,327,1765918324.1844373,0.7916518449783325,51027679.0
0.001,0.7900256961584091,0.7052518756698821,0.05996156483888626,2205.365895838,329,328,1765918332.6616812,0.8146944046020508,51188474.0
0.001,0.805012971162796,0.707395498392283,0.07752510905265808,2211.212019989,330,329,1765918338.507782,0.7505877614021301,51334182.0
0.001,0.7976241856813431,0.7095391211146839,0.055760953575372696,2218.056769204,331,330,1765918345.3525128,0.784517765045166,51499899.0
0.001,0.8051523268222809,0.7116827438370846,0.0934852659702301,2224.309051494,332,331,1765918351.604768,0.7536716461181641,51645111.0
0.001,0.8068707287311554,0.7138263665594855,0.10155882686376572,2230.224444555,333,332,1765918357.520183,0.7464910745620728,51795720.0
0.001,0.8127243965864182,0.7159699892818864,0.07594452798366547,2236.14146186,334,333,1765918363.4372187,0.7180197834968567,51934189.0
0.001,0.7958894371986389,0.7181136120042872,0.10074979811906815,2242.476865807,335,334,1765918369.7726378,0.8035341501235962,52086111.0
0.001,0.7991303354501724,0.7202572347266881,0.0655626505613327,2248.138984084,336,335,1765918375.4347308,0.7811451554298401,52241632.0
0.001,0.7971000522375107,0.722400857449089,0.0913839340209961,2256.549080838,337,336,1765918383.8448226,0.779363751411438,52403245.0
0.001,0.7930850386619568,0.7245444801714899,0.07168688625097275,2263.616134122,338,337,1765918390.9118772,0.8082821369171143,52567275.0
0.001,0.795558512210846,0.7266881028938906,0.08533407002687454,2271.1740111,339,338,1765918398.4697726,0.7938781976699829,52733506.0
0.001,0.7981834411621094,0.7288317256162915,0.0755702406167984,2277.70450295,340,339,1765918405.0002325,0.7859675288200378,52884795.0
0.001,0.7975603938102722,0.7309753483386924,0.07796132564544678,2284.015124006,341,340,1765918411.3108582,0.7814202308654785,53039775.0
0.001,0.7919886410236359,0.7331189710610932,0.07106209546327591,2292.011880707,342,341,1765918419.3076155,0.7996042370796204,53204226.0
0.001,0.8029783666133881,0.7352625937834941,0.06254018098115921,2297.68170961,343,342,1765918424.9774382,0.7632001638412476,53357002.0
0.001,0.7985693663358688,0.737406216505895,0.06980187445878983,2303.380868665,344,343,1765918430.6766164,0.7799880504608154,53512592.0
0.001,0.7883202731609344,0.7395498392282959,0.058612801134586334,2310.383068181,345,344,1765918437.6788232,0.8283776044845581,53675222.0
0.001,0.7812683135271072,0.7416934619506966,0.07015292346477509,2318.531375654,346,345,1765918445.827088,0.8410626649856567,53837794.0
0.001,0.7980761826038361,0.7438370846730975,0.06622102111577988,2325.272801809,347,346,1765918452.5685768,0.7860089540481567,53990810.0
0.001,0.803432285785675,0.7459807073954984,0.06096117943525314,2331.890650244,348,347,1765918459.1864116,0.7663588523864746,54142452.0
0.001,0.8032913655042648,0.7481243301178992,0.08376161754131317,2339.406405154,349,348,1765918466.7021346,0.7569502592086792,54294279.0
0.001,0.8079581558704376,0.7502679528403001,0.06342895328998566,2344.968474387,350,349,1765918472.2641902,0.7512202262878418,54445597.0
0.001,0.7979070991277695,0.752411575562701,0.07283055782318115,2351.91826426,351,350,1765918479.2140298,0.792999267578125,54603343.0
0.001,0.8095535039901733,0.7545551982851019,0.06665251404047012,2358.694138573,352,351,1765918485.9898775,0.7416577935218811,54759468.0
0.001,0.8007565438747406,0.7566988210075026,0.08388158679008484,2365.875239831,353,352,1765918493.1709704,0.7654396295547485,54913059.0
0.001,0.7988546639680862,0.7588424437299035,0.06524061411619186,2373.131305594,354,353,1765918500.4270172,0.7758829593658447,55070490.0
0.001,0.7938560545444489,0.7609860664523044,0.06135205179452896,2380.306350199,355,354,1765918507.6020935,0.8031361699104309,55234816.0
0.001,0.7962319552898407,0.7631296891747053,0.07831523567438126,2385.809007372,356,355,1765918513.1047468,0.7871729135513306,55387388.0
0.001,0.8066000640392303,0.7652733118971061,0.055170003324747086,2392.402598894,357,356,1765918519.6983259,0.754165530204773,55538411.0
0.001,0.8012120872735977,0.767416934619507,0.08234542608261108,2399.069595231,358,357,1765918526.365335,0.7685374021530151,55688433.0
0.001,0.8002345263957977,0.7695605573419079,0.05917287617921829,2404.996844163,359,358,1765918532.2925844,0.7700107097625732,55839265.0
0.001,0.811922624707222,0.7717041800643086,0.06609036773443222,2411.472464989,360,359,1765918538.768221,0.7313584685325623,55990505.0
0.001,0.794041708111763,0.7738478027867095,0.057200562208890915,2418.654761661,361,360,1765918545.950502,0.8027163147926331,56160090.0
0.001,0.8030801564455032,0.7759914255091104,0.06109820306301117,2424.317880967,362,361,1765918551.613625,0.7660750150680542,56315482.0
0.001,0.7921776175498962,0.7781350482315113,0.06270064413547516,2431.816370509,363,362,1765918559.1121168,0.8068516254425049,56478778.0
0.001,0.793859526515007,0.7802786709539121,0.059683188796043396,2439.600707047,364,363,1765918566.8964748,0.7913848161697388,56640621.0
0.001,0.7975289225578308,0.782422293676313,0.07250452786684036,2447.083044627,365,364,1765918574.3787558,0.7881478071212769,56808271.0
0.001,0.7980721145868301,0.7845659163987139,0.06406161189079285,2453.575593191,366,365,1765918580.8713346,0.7817754149436951,56962569.0
0.001,0.7992566674947739,0.7867095391211146,0.07179590314626694,2459.238553635,367,366,1765918586.5342982,0.7741355299949646,57113382.0
0.001,0.7901100367307663,0.7888531618435155,0.0679343119263649,2466.929953395,368,367,1765918594.2256868,0.8073482513427734,57283115.0
0.001,0.8029549568891525,0.7909967845659164,0.06417616456747055,2473.848345892,369,368,1765918601.144082,0.7553569078445435,57431980.0
0.001,0.7971925437450409,0.7931404072883173,0.0693003311753273,2481.127859043,370,369,1765918608.4236066,0.7839994430541992,57593151.0
0.001,0.7962394952774048,0.7952840300107181,0.05892782285809517,2489.986087981,371,370,1765918617.2818282,0.7899355888366699,57769554.0
0.001,0.8037585765123367,0.797427652733119,0.0655706375837326,2497.461719168,372,371,1765918624.7574434,0.7719603776931763,57930187.0
0.001,0.8020594865083694,0.7995712754555199,0.0568024143576622,2504.601380302,373,372,1765918631.8971283,0.7656559944152832,58089895.0
0.001,0.8064523786306381,0.8017148981779206,0.0690920278429985,2509.741491082,374,373,1765918637.0372443,0.7492905259132385,58237921.0
0.001,0.8045128881931305,0.8038585209003215,0.0647667646408081,2515.910077709,375,374,1765918643.2058213,0.7584686279296875,58386574.0
0.001,0.8069679290056229,0.8060021436227224,0.057960350066423416,2522.133828467,376,375,1765918649.4295495,0.7510513067245483,58531794.0
0.001,0.8027303963899612,0.8081457663451233,0.06797931343317032,2527.824385566,377,376,1765918655.1201174,0.7644588947296143,58679304.0
0.001,0.7946597635746002,0.8102893890675241,0.0645342543721199,2534.404175162,378,377,1765918661.6999228,0.7980839610099792,58827963.0
0.001,0.8093413710594177,0.812433011789925,0.058015126734972,2539.964384996,379,378,1765918667.2601068,0.7553820610046387,58968065.0
0.001,0.8028064966201782,0.8145766345123259,0.06104520708322525,2545.737661254,380,379,1765918673.0334036,0.7744419574737549,59119596.0
0.001,0.8052201122045517,0.8167202572347267,0.06758804619312286,2552.35202019,381,380,1765918679.647759,0.7494496703147888,59282269.0
0.001,0.8025337159633636,0.8188638799571275,0.062341056764125824,2560.589512112,382,381,1765918687.8852823,0.7700188159942627,59449069.0
0.001,0.7990896105766296,0.8210075026795284,0.06812457740306854,2566.781539139,383,382,1765918694.0772898,0.7752986550331116,59602942.0
0.001,0.7973959445953369,0.8231511254019293,0.06938663125038147,2573.010626708,384,383,1765918700.3063767,0.7829164266586304,59763486.0
0.001,0.8043114691972733,0.8252947481243301,0.057161845266819,2579.530009622,385,384,1765918706.8257518,0.7596163749694824,59914007.0
0.001,0.8099427223205566,0.827438370846731,0.07323740422725677,2584.920619305,386,385,1765918712.2163444,0.7267062067985535,60056933.0
0.001,0.7991939634084702,0.8295819935691319,0.07478509098291397,2591.56812262,387,386,1765918718.8638809,0.7772253751754761,60219888.0
0.001,0.8017353862524033,0.8317256162915327,0.05756241828203201,2599.544170253,388,387,1765918726.8397107,0.7679973840713501,60373832.0
0.001,0.8056350648403168,0.8338692390139335,0.06283124536275864,2605.354401715,389,388,1765918732.6501238,0.7563661932945251,60526958.0
0.001,0.8051531314849854,0.8360128617363344,0.06667300313711166,2611.150632019,390,389,1765918738.4463925,0.7554904222488403,60680957.0
0.001,0.796671986579895,0.8381564844587353,0.059503018856048584,2618.517715566,391,390,1765918745.813445,0.7800304889678955,60844353.0
0.001,0.8112195134162903,0.8403001071811361,0.06476390361785889,2623.598623737,392,391,1765918750.8943887,0.734195351600647,60988093.0
0.001,0.8013853132724762,0.842443729903537,0.056961540132761,2629.520518772,393,392,1765918756.8162568,0.7656779885292053,61139257.0
0.001,0.7973140925168991,0.8445873526259379,0.07374478876590729,2636.734340657,394,393,1765918764.0300717,0.7845163345336914,61294373.0
0.001,0.7883231490850449,0.8467309753483387,0.06969898194074631,2643.781302107,395,394,1765918771.0770187,0.8172723054885864,61460962.0
0.001,0.8143281042575836,0.8488745980707395,0.060013990849256516,2651.046987843,396,395,1765918778.3426957,0.7165251970291138,61610443.0
0.001,0.8047832995653152,0.8510182207931404,0.06711890548467636,2657.326162009,397,396,1765918784.6218896,0.7600696086883545,61767622.0
0.001,0.7997817099094391,0.8531618435155413,0.06210683286190033,2662.631638392,398,397,1765918789.927266,0.7774941921234131,61927294.0
0.001,0.8024255186319351,0.8553054662379421,0.0573737807571888,2668.970370554,399,398,1765918796.2660294,0.7695823907852173,62087657.0
0.001,0.7951032668352127,0.857449088960343,0.0699196606874466,2675.88184576,400,399,1765918803.177579,0.7951760292053223,62242685.0
0.001,0.8084298521280289,0.8595927116827439,0.057580601423978806,2692.559387132,401,400,1765918819.8551059,0.7425586581230164,62393085.0
0.001,0.8101419359445572,0.8617363344051447,0.07195033133029938,2697.812302939,402,401,1765918825.1080165,0.7373229265213013,62538285.0
0.001,0.7962536662817001,0.8638799571275455,0.07208986580371857,2704.925771868,403,402,1765918832.2214804,0.7969706654548645,62701391.0
0.001,0.7962988615036011,0.8660235798499464,0.06396413594484329,2712.177886068,404,403,1765918839.4736164,0.7908157110214233,62848535.0
0.001,0.8031569868326187,0.8681672025723473,0.07293502241373062,2718.475680705,405,404,1765918845.771407,0.7578332424163818,63001586.0
0.001,0.7990321666002274,0.8703108252947481,0.06288261711597443,2725.029046924,406,405,1765918852.3247786,0.778648316860199,63162806.0
0.001,0.799043208360672,0.872454448017149,0.06703103333711624,2730.875216681,407,406,1765918858.1709847,0.7731581926345825,63324619.0
0.001,0.7967037260532379,0.8745980707395499,0.06834061443805695,2737.116567115,408,407,1765918864.4123082,0.7925969958305359,63484446.0
0.001,0.78972028195858,0.8767416934619507,0.058759905397892,2745.20219086,409,408,1765918872.497907,0.8068355321884155,63657343.0
0.001,0.7881737053394318,0.8788853161843515,0.06638813018798828,2753.044723924,410,409,1765918880.340459,0.8287842273712158,63815011.0
0.001,0.8040284812450409,0.8810289389067524,0.05524757504463196,2760.249635273,411,410,1765918887.5453517,0.7542703151702881,63974464.0
0.001,0.8030626177787781,0.8831725616291533,0.05972721055150032,2767.092620862,412,411,1765918894.3883207,0.7709818482398987,64130517.0
0.001,0.8024145513772964,0.8853161843515541,0.05474814027547836,2773.15285548,413,412,1765918900.4485264,0.7658785581588745,64283106.0
0.001,0.8017418831586838,0.887459807073955,0.06649723649024963,2779.268587331,414,413,1765918906.5643306,0.7650762796401978,64430594.0
0.001,0.7912209331989288,0.8896034297963559,0.0551178902387619,2786.708161358,415,414,1765918914.0037844,0.8099581003189087,64603713.0
0.001,0.7957402467727661,0.8917470525187567,0.06197003647685051,2793.861744474,416,415,1765918921.1574817,0.7886042594909668,64760293.0
0.001,0.7995671778917313,0.8938906752411575,0.059446197003126144,2799.922184751,417,416,1765918927.2179298,0.7780287265777588,64923933.0
0.001,0.7944958508014679,0.8960342979635584,0.05785282328724861,2807.855634557,418,417,1765918935.1513584,0.7982556223869324,65087097.0
0.001,0.8064301759004593,0.8981779206859593,0.0656190738081932,2814.442470888,419,418,1765918941.738112,0.7587798237800598,65242953.0
0.001,0.798224538564682,0.9003215434083601,0.05852964147925377,2822.337128003,420,419,1765918949.6328433,0.7794126272201538,65403795.0
0.001,0.7947477698326111,0.902465166130761,0.05759032443165779,2828.938229287,421,420,1765918956.2339482,0.8030260801315308,65567087.0
0.001,0.8045928329229355,0.9046087888531619,0.053132280707359314,2835.81025948,422,421,1765918963.1060143,0.7528793811798096,65727717.0
0.001,0.7932028472423553,0.9067524115755627,0.06692726165056229,2842.653444832,423,422,1765918969.949201,0.7984021902084351,65883913.0
0.001,0.8159255236387253,0.9088960342979635,0.059415802359580994,2849.237421073,424,423,1765918976.5331683,0.7080872058868408,66040928.0
0.001,0.8092289417982101,0.9110396570203644,0.06064870208501816,2854.192625399,425,424,1765918981.4883752,0.7297731041908264,66182158.0
