train/loss,train/learning_rate,train/mean_token_accuracy,train/epoch,_runtime,train/global_step,train/grad_norm,train/num_tokens,_step,_timestamp
0.8944098353385925,0.0001,0.7765651941299438,0.09003215434083602,277.410330656,42,0.04228431358933449,6519771.0,41,1765916398.2528894
0.8591853380203247,0.0001,0.7841392010450363,0.09217577706323687,283.457293181,43,0.04111536964774132,6672296.0,42,1765916404.2999086
0.9155067205429077,0.0001,0.7694331556558609,0.09431939978563773,292.081945259,44,0.03898359090089798,6843136.0,43,1765916412.9245687
0.8976569175720215,0.0001,0.7722348868846893,0.09646302250803858,299.177130207,45,0.041852474212646484,6993296.0,44,1765916420.0197606
0.85200035572052,0.0001,0.7861680835485458,0.09860664523043944,305.688218885,46,0.03937246650457382,7142356.0,45,1765916426.530803
0.8515052795410156,0.0001,0.7872078120708466,0.1007502679528403,311.381444149,47,0.04004782438278198,7294167.0,46,1765916432.224042
0.9463785886764526,0.0001,0.7638659775257111,0.10289389067524116,319.516075821,48,0.035117007791996,7470762.0,47,1765916440.3587272
0.85947185754776,0.0001,0.7845023274421692,0.10503751339764202,327.328850967,49,0.041994281113147736,7629052.0,48,1765916448.1714826
0.8410446643829346,0.0001,0.7871054112911224,0.10718113612004287,332.676189588,50,0.036336883902549744,7779609.0,49,1765916453.5188534
0.8690969944000244,0.0001,0.7822093665599823,0.10932475884244373,339.221536577,51,0.040261972695589066,7927458.0,50,1765916460.0641997
0.8511748313903809,0.0001,0.7867137044668198,0.11146838156484459,344.796163944,52,0.03981510549783707,8078023.0,51,1765916465.6388173
0.8625764846801758,0.0001,0.7838367223739624,0.11361200428724544,350.749368755,53,0.03947737067937851,8230483.0,52,1765916471.5920668
0.8312195539474487,0.0001,0.791688546538353,0.1157556270096463,357.019156121,54,0.03436390683054924,8375984.0,53,1765916477.86181
0.9247643947601318,0.0001,0.7688890993595123,0.11789924973204716,364.048930471,55,0.03185872361063957,8547262.0,54,1765916484.8915927
0.8973311185836792,0.0001,0.7758308798074722,0.12004287245444802,370.919871898,56,0.04034927487373352,8704936.0,55,1765916491.7625494
0.8603163957595825,0.0001,0.7836046069860458,0.12218649517684887,377.794730217,57,0.03490353748202324,8867795.0,56,1765916498.6374128
0.866007924079895,0.0001,0.7825164794921875,0.12433011789924973,383.709408602,58,0.03684185445308685,9019339.0,57,1765916504.5520985
0.8730117082595825,0.0001,0.7816177308559418,0.1264737406216506,390.109004228,59,0.03068670816719532,9189045.0,58,1765916510.951689
0.8598223924636841,0.0001,0.7820057719945908,0.12861736334405144,396.258192272,60,0.03371843323111534,9353955.0,59,1765916517.10084
0.818158745765686,0.0001,0.7965532392263412,0.1307609860664523,403.190692794,61,0.03879476711153984,9504744.0,60,1765916524.0333414
0.9078745245933533,0.0001,0.7720925211906433,0.13290460878885316,410.182809037,62,0.04184943437576294,9662901.0,61,1765916531.0254698
0.7990602850914001,0.0001,0.7980945706367493,0.13504823151125403,415.835291871,63,0.03511892259120941,9809122.0,62,1765916536.677975
0.8490365743637085,0.0001,0.7881091088056564,0.13719185423365488,422.717280399,64,0.030993841588497162,9968473.0,63,1765916543.5599706
0.8784960508346558,0.0001,0.7806113809347153,0.13933547695605572,429.926319691,65,0.03268365189433098,10119334.0,64,1765916550.768989
0.8353368043899536,0.0001,0.7906290739774704,0.1414790996784566,435.071309862,66,0.04146139323711395,10259437.0,65,1765916555.9139845
0.8841087818145752,0.0001,0.7793079018592834,0.14362272240085744,442.71451281,67,0.03139156103134155,10416011.0,66,1765916563.5572016
0.8726640343666077,0.0001,0.7814246565103531,0.1457663451232583,448.021425595,68,0.03601164370775223,10566185.0,67,1765916568.8641012
0.8457595109939575,0.0001,0.7881389260292053,0.14790996784565916,453.464951355,69,0.03342721238732338,10715715.0,68,1765916574.307632
0.8620991110801697,0.0001,0.7828709781169891,0.15005359056806003,461.501701508,70,0.03272037208080292,10880059.0,69,1765916582.3443468
0.8437790870666504,0.0001,0.7857133448123932,0.15219721329046088,466.722808448,71,0.037827469408512115,11036249.0,70,1765916587.5654976
0.8585931062698364,0.0001,0.7833089083433151,0.15434083601286175,472.842631807,72,0.037878748029470444,11186751.0,71,1765916593.6851382
0.8867656588554382,0.0001,0.7763461321592331,0.1564844587352626,479.559419078,73,0.030995305627584457,11356082.0,72,1765916600.4020715
0.8707699179649353,0.0001,0.7810844331979752,0.15862808145766344,486.424564803,74,0.034732941538095474,11514483.0,73,1765916607.2672255
0.8565836548805237,0.0001,0.7821753174066544,0.1607717041800643,492.353611279,75,0.03268112242221832,11663606.0,74,1765916613.1962612
0.8566322326660156,0.0001,0.7839051783084869,0.16291532690246516,498.316930033,76,0.03245113790035248,11816781.0,75,1765916619.1595025
0.8711886405944824,0.0001,0.7804107666015625,0.16505894962486603,504.328901857,77,0.030018238350749016,11978438.0,76,1765916625.1715612
0.839746356010437,0.0001,0.787751704454422,0.16720257234726688,510.742433244,78,0.03195656090974808,12137976.0,77,1765916631.5851464
0.8688809871673584,0.0001,0.7844132632017136,0.16934619506966775,517.227947009,79,0.031954146921634674,12295505.0,78,1765916638.070646
0.8781930208206177,0.0001,0.778684213757515,0.1714898177920686,523.805154976,80,0.03130605071783066,12452019.0,79,1765916644.6478574
0.8906514644622803,0.0001,0.7750992029905319,0.17363344051446947,531.354331239,81,0.03202535957098007,12611435.0,80,1765916652.196912
0.8149131536483765,0.0001,0.7944503128528595,0.1757770632368703,538.5195153,82,0.030456043779850006,12770621.0,81,1765916659.3620224
0.8512430191040039,0.0001,0.785580113530159,0.17792068595927116,544.158746426,83,0.03614885360002518,12917873.0,82,1765916665.0014114
0.8389966487884521,0.0001,0.789100855588913,0.18006430868167203,549.298698318,84,0.038205988705158234,13056173.0,83,1765916670.1413512
0.8903107643127441,0.0001,0.7739891409873962,0.18220793140407288,555.358458092,85,0.03244604915380478,13211326.0,84,1765916676.2010343
0.8782044649124146,0.0001,0.7792996615171432,0.18435155412647375,561.413760325,86,0.033523354679346085,13369675.0,85,1765916682.2563488
0.8339933156967163,0.0001,0.7876841574907303,0.1864951768488746,567.066079167,87,0.03496713563799858,13509971.0,86,1765916687.9085782
0.8633366227149963,0.0001,0.7838198840618134,0.18863879957127547,574.516968784,88,0.03367794305086136,13673080.0,87,1765916695.3595448
0.9070199728012085,0.0001,0.770157516002655,0.1907824222936763,580.944811362,89,0.04412098601460457,13838935.0,88,1765916701.7873948
0.8819339275360107,0.0001,0.7757216840982437,0.19292604501607716,588.395983707,90,0.03362055867910385,14002150.0,89,1765916709.238517
0.8573430180549622,0.0001,0.7853876650333405,0.19506966773847803,595.018724553,91,0.03445545583963394,14156247.0,90,1765916715.8612745
0.857517421245575,0.0001,0.7828493565320969,0.19721329046087888,602.229220292,92,0.03794179484248161,14323035.0,91,1765916723.0717578
0.9003305435180664,0.0001,0.7749991416931152,0.19935691318327975,609.588173698,93,0.03117034025490284,14490759.0,92,1765916730.4307394
0.8585985898971558,0.0001,0.7832388132810593,0.2015005359056806,615.648844306,94,0.033096738159656525,14642384.0,93,1765916736.4914672
0.8487776517868042,0.0001,0.7858835160732269,0.20364415862808147,621.090391144,95,0.04177698493003845,14786158.0,94,1765916741.9330018
0.8339489698410034,0.0001,0.7880268692970276,0.2057877813504823,626.684260433,96,0.05113444849848747,14929253.0,95,1765916747.526812
0.7973227500915527,0.0001,0.7956904768943787,0.20793140407288319,633.671736127,97,0.03361452370882034,15078062.0,96,1765916754.5143008
0.8798527717590332,0.0001,0.7774725705385208,0.21007502679528403,639.722333616,98,0.05577617883682251,15227850.0,97,1765916760.5648584
0.8531231880187988,0.0001,0.7843654602766037,0.21221864951768488,646.858587124,99,0.06137082353234291,15385692.0,98,1765916767.7011707
0.8157490491867065,0.0001,0.794523760676384,0.21436227224008575,654.17707321,100,0.03432169556617737,15540223.0,99,1765916775.0196273
0.8105250000953674,0.0001,0.7956758439540863,0.2165058949624866,684.577900021,101,0.07678137719631195,15695591.0,100,1765916805.4204764
0.8506767749786377,0.0001,0.7875383943319321,0.21864951768488747,691.123536899,102,0.07761767506599426,15855000.0,101,1765916811.9662035
0.8674703240394592,0.0001,0.7792648524045944,0.2207931404072883,697.168395624,103,0.049271926283836365,16010570.0,102,1765916818.011013
0.8460114002227783,0.0001,0.7834258675575256,0.22293676312968919,703.805887576,104,0.07278824597597122,16175156.0,103,1765916824.6485462
0.863921582698822,0.0001,0.7811000794172287,0.22508038585209003,711.606968374,105,0.05550301820039749,16345184.0,104,1765916832.4496217
0.8589938282966614,0.0001,0.7839457839727402,0.22722400857449088,718.176871957,106,0.04231196269392967,16496673.0,105,1765916839.0195422
0.8681179285049438,0.0001,0.7827317714691162,0.22936763129689175,724.470418681,107,0.07001670449972153,16650964.0,106,1765916845.3130898
0.8765485882759094,0.0001,0.7797090858221054,0.2315112540192926,730.812931153,108,0.0616193450987339,16806131.0,107,1765916851.6556416
0.8821302652359009,0.0001,0.7800241857767105,0.23365487674169347,737.486520966,109,0.04153035208582878,16971757.0,108,1765916858.329213
0.8328461647033691,0.0001,0.7903304845094681,0.2357984994640943,744.597530471,110,0.07547636330127716,17125261.0,109,1765916865.4402251
0.8252910375595093,0.0001,0.7903937548398972,0.2379421221864952,751.381698911,111,0.05458670109510422,17285808.0,110,1765916872.2243938
0.8257406949996948,0.0001,0.7918661534786224,0.24008574490889603,758.399789239,112,0.0511445552110672,17436207.0,111,1765916879.2424333
0.8552411198616028,0.0001,0.7808050662279129,0.2422293676312969,765.174621631,113,0.0727372020483017,17609651.0,112,1765916886.017287
0.8522340059280396,0.0001,0.784700945019722,0.24437299035369775,772.141747061,114,0.0404028594493866,17764531.0,113,1765916892.9844017
0.8047298192977905,0.0001,0.7976238429546356,0.2465166130760986,779.158395888,115,0.05144188553094864,17923936.0,114,1765916900.0010552
0.8214648962020874,0.0001,0.7916562706232071,0.24866023579849947,786.553107259,116,0.06718875467777252,18080869.0,115,1765916907.395555
0.863418698310852,0.0001,0.7817500680685043,0.2508038585209003,792.622222998,117,0.033601488918066025,18244414.0,116,1765916913.4647572
0.8660367727279663,0.0001,0.7816095650196075,0.2529474812433012,800.166081222,118,0.05395732447504997,18401734.0,117,1765916921.008676
0.8233505487442017,0.0001,0.7910639941692352,0.25509110396570206,806.45115578,119,0.056439854204654694,18555213.0,118,1765916927.2938142
0.920576810836792,0.0001,0.7674242109060287,0.2572347266881029,814.64792144,120,0.03258400782942772,18729596.0,119,1765916935.4905121
0.8334227800369263,0.0001,0.7887209355831146,0.25937834941050375,820.142802692,121,0.06431669741868973,18874599.0,120,1765916940.985381
0.8557448387145996,0.0001,0.7805931270122528,0.2615219721329046,827.661688857,122,0.041895732283592224,19043580.0,121,1765916948.5043335
0.8468337059020996,0.0001,0.7865675985813141,0.26366559485530544,833.482317475,123,0.04713119566440582,19188254.0,122,1765916954.3249986
0.8130822777748108,0.0001,0.7929166108369827,0.2658092175777063,839.301134212,124,0.04144364967942238,19336517.0,123,1765916960.143785
0.8262201547622681,0.0001,0.791496604681015,0.2679528403001072,846.173196206,125,0.047109778970479965,19494094.0,124,1765916967.0157866
0.8479401469230652,0.0001,0.7853336036205292,0.27009646302250806,852.124188362,126,0.0503682978451252,19648425.0,125,1765916972.966797
0.8507436513900757,0.0001,0.7844679653644562,0.2722400857449089,858.26386118,127,0.03624138608574867,19798344.0,126,1765916979.1064382
0.837348222732544,0.0001,0.7867560535669327,0.27438370846730975,864.446069174,128,0.034046679735183716,19955841.0,127,1765916985.2886946
0.8283973932266235,0.0001,0.7910028249025345,0.2765273311897106,870.246288276,129,0.03893037512898445,20107598.0,128,1765916991.0888667
0.8276125192642212,0.0001,0.7917510420084,0.27867095391211144,875.912519011,130,0.03566014766693115,20258362.0,129,1765916996.7551615
0.8780935406684875,0.0001,0.7764056026935577,0.2808145766345123,882.321114675,131,0.051369402557611465,20412165.0,130,1765917003.1637876
0.8069329261779785,0.0001,0.7949141710996628,0.2829581993569132,887.849375763,132,0.042635854333639145,20561798.0,131,1765917008.692016
0.8570784330368042,0.0001,0.781670480966568,0.28510182207931406,893.981433365,133,0.07983244955539703,20720111.0,132,1765917014.8241014
0.8223666548728943,0.0001,0.791395902633667,0.2872454448017149,900.225288874,134,0.037494540214538574,20876095.0,133,1765917021.0679653
0.8417907953262329,0.0001,0.7864024639129639,0.28938906752411575,906.818974622,135,0.037802062928676605,21031975.0,134,1765917027.6616557
0.809403657913208,0.0001,0.7926379889249802,0.2915326902465166,913.96381372,136,0.05905906483530998,21180614.0,135,1765917034.8064966
0.9014604091644287,0.0001,0.7728325426578522,0.2936763129689175,922.448901858,137,0.03763502463698387,21349138.0,136,1765917043.2915714
0.8835222125053406,0.0001,0.7747989296913147,0.2958199356913183,929.713398948,138,0.060503654181957245,21511590.0,137,1765917050.5560777
0.8453320264816284,0.0001,0.7861785441637039,0.2979635584137192,935.834895916,139,0.06504729390144348,21656819.0,138,1765917056.6775646
0.8669356107711792,0.0001,0.7795412242412567,0.30010718113612006,942.081953033,140,0.036003295332193375,21811238.0,139,1765917062.9246101
0.8968454599380493,0.0001,0.7723476141691208,0.3022508038585209,948.655325235,141,0.04137227684259415,21980388.0,140,1765917069.497971
0.8896270990371704,0.0001,0.773650586605072,0.30439442658092175,956.380402323,142,0.09248964488506317,22142594.0,141,1765917077.2230508
0.8802642822265625,0.0001,0.7770662307739258,0.3065380493033226,962.815045312,143,0.04184951260685921,22299845.0,142,1765917083.6577046
0.8358524441719055,0.0001,0.789966881275177,0.3086816720257235,970.091425837,144,0.07798509299755096,22465527.0,143,1765917090.9340584
0.8123608827590942,0.0001,0.793989896774292,0.3108252947481243,977.006537558,145,0.052576206624507904,22618289.0,144,1765917097.8492098
0.8288943767547607,0.0001,0.7904139012098312,0.3129689174705252,983.370366605,146,0.03757406771183014,22770622.0,145,1765917104.2130318
0.8009769916534424,0.0001,0.7961752116680145,0.31511254019292606,989.200346805,147,0.03752418980002403,22922597.0,146,1765917110.0429974
0.8307967782020569,0.0001,0.7890079766511917,0.3172561629153269,995.765789448,148,0.04625234380364418,23075685.0,147,1765917116.6084566
0.834518551826477,0.0001,0.78871750831604,0.31939978563772775,1002.457691596,149,0.042475633323192596,23239973.0,148,1765917123.3003778
0.8738671541213989,0.0001,0.7793952971696854,0.3215434083601286,1010.711122163,150,0.047313299030065536,23407446.0,149,1765917131.553772
0.7992701530456543,0.0001,0.797429621219635,0.3236870310825295,1016.652203627,151,0.040228620171546936,23555395.0,150,1765917137.494856
0.8440269231796265,0.0001,0.7890820354223251,0.3258306538049303,1022.849361481,152,0.08394239097833633,23712167.0,151,1765917143.6920142
0.8591323494911194,0.0001,0.7816685140132904,0.3279742765273312,1029.325416028,153,0.0397140234708786,23869562.0,152,1765917150.168077
0.8557949066162109,0.0001,0.781490758061409,0.33011789924973206,1036.007306765,154,0.09200924634933472,24027568.0,153,1765917156.8499582
0.8659053444862366,0.0001,0.7828183174133301,0.3322615219721329,1042.484563551,155,0.04860193654894829,24183451.0,154,1765917163.327222
0.8371801376342773,0.0001,0.7874240875244141,0.33440514469453375,1049.649825048,156,0.08244659006595612,24342400.0,155,1765917170.4924629
0.870334267616272,0.0001,0.7814677655696869,0.3365487674169346,1057.756960239,157,0.10533063113689423,24500736.0,156,1765917178.5996044
0.8251700401306152,0.0001,0.7907889783382416,0.3386923901393355,1065.278887184,158,0.0764676034450531,24652820.0,157,1765917186.121588
0.8385341167449951,0.0001,0.7849325090646744,0.3408360128617363,1071.637440027,159,0.11080918461084366,24810632.0,158,1765917192.4800696
0.826271653175354,0.0001,0.7883854508399963,0.3429796355841372,1079.036518634,160,0.07478145509958267,24968589.0,159,1765917199.8791845
0.8646716475486755,0.0001,0.7806460559368134,0.34512325830653806,1085.679527194,161,0.09942271560430527,25125017.0,160,1765917206.5221715
0.8024681806564331,0.0001,0.7953163236379623,0.34726688102893893,1092.173968957,162,0.1182696595788002,25277188.0,161,1765917213.016653
0.7894501686096191,0.0001,0.799460843205452,0.34941050375133975,1098.133095905,163,0.09952016919851303,25430057.0,162,1765917218.9757962
0.7989321947097778,0.0001,0.7991195470094681,0.3515541264737406,1105.650835424,164,0.0962817519903183,25583830.0,163,1765917226.493503
0.8515380620956421,0.0001,0.7844584286212921,0.3536977491961415,1112.350653222,165,0.11208559572696686,25742285.0,164,1765917233.193331
0.8307064175605774,0.0001,0.7881805300712585,0.3558413719185423,1119.868656385,166,0.09622889012098312,25907065.0,165,1765917240.7113101
0.814893364906311,0.0001,0.7920103520154953,0.3579849946409432,1125.310823775,167,0.07273045182228088,26051750.0,166,1765917246.1535192
0.8451573252677917,0.0001,0.7866855561733246,0.36012861736334406,1131.758220038,168,0.08644498139619827,26204362.0,167,1765917252.6008694
0.865017294883728,0.0001,0.7804846614599228,0.36227224008574493,1139.149933473,169,0.06835725903511047,26364857.0,168,1765917259.9926102
0.8269059062004089,0.0001,0.7902713865041733,0.36441586280814575,1144.752234339,170,0.041989173740148544,26513585.0,169,1765917265.5948946
0.8590075969696045,0.0001,0.7828189134597778,0.3665594855305466,1152.180401561,171,0.058640286326408386,26680409.0,170,1765917273.023062
0.7991834282875061,0.0001,0.7995249330997467,0.3687031082529475,1157.476374741,172,0.07035788148641586,26817383.0,171,1765917278.3190575
0.8471145033836365,0.0001,0.7864835113286972,0.3708467309753483,1163.537605592,173,0.041598670184612274,26962206.0,172,1765917284.3802967
0.8217117190361023,0.0001,0.7918283194303513,0.3729903536977492,1170.590985802,174,0.04403413087129593,27123276.0,173,1765917291.4336798
0.855080246925354,0.0001,0.7830370962619781,0.37513397642015006,1177.617670319,175,0.043249599635601044,27290681.0,174,1765917298.4603245
0.8572209477424622,0.0001,0.7823102325201035,0.37727759914255093,1184.020576975,176,0.04631093889474869,27449673.0,175,1765917304.8632267
0.8262158632278442,0.0001,0.7901422530412674,0.37942122186495175,1190.077540038,177,0.040315382182598114,27601441.0,176,1765917310.920181
0.838988184928894,0.0001,0.7892184108495712,0.3815648445873526,1196.496221626,178,0.051737427711486816,27748300.0,177,1765917317.3388655
0.7959533929824829,0.0001,0.7996367663145065,0.3837084673097535,1202.939718767,179,0.04845266044139862,27900973.0,178,1765917323.782378
0.8394993543624878,0.0001,0.7877410352230072,0.3858520900321543,1209.725733353,180,0.04109449312090874,28057386.0,179,1765917330.5683827
0.8453242778778076,0.0001,0.7861303836107254,0.3879957127545552,1216.32622669,181,0.04335305839776993,28218433.0,180,1765917337.168912
0.8334745168685913,0.0001,0.7891371995210648,0.39013933547695606,1224.068344451,182,0.049809712916612625,28378531.0,181,1765917344.910958
0.7715305089950562,0.0001,0.8053876161575317,0.39228295819935693,1228.820305604,183,0.0631980150938034,28517567.0,182,1765917349.6629715
0.7990313768386841,0.0001,0.7952463626861572,0.39442658092175775,1234.818674491,184,0.04465842619538307,28678245.0,183,1765917355.6613328
0.8513031005859375,0.0001,0.7854939699172974,0.3965702036441586,1241.998331054,185,0.06886276602745056,28847748.0,184,1765917362.8410194
0.8324691653251648,0.0001,0.7898563891649246,0.3987138263665595,1247.873663478,186,0.049605417996644974,29003477.0,185,1765917368.7163296
0.8306170701980591,0.0001,0.7894719839096069,0.4008574490889603,1255.367628283,187,0.03923679515719414,29163981.0,186,1765917376.2102923
0.8218556642532349,0.0001,0.7902394384145737,0.4030010718113612,1262.500542833,188,0.07916279137134552,29313769.0,187,1765917383.3432028
0.8156920075416565,0.0001,0.7907649427652359,0.40514469453376206,1269.296290057,189,0.04098283872008324,29474111.0,188,1765917390.13895
0.869450032711029,0.0001,0.7814233601093292,0.40728831725616294,1275.794277561,190,0.04259686917066574,29641339.0,189,1765917396.6369593
0.8032467365264893,0.0001,0.7964727729558945,0.40943193997856375,1282.191348659,191,0.0511719174683094,29795124.0,190,1765917403.0340245
0.8455963730812073,0.0001,0.7861072719097137,0.4115755627009646,1288.579838436,192,0.07268331199884415,29956920.0,191,1765917409.4224894
0.856113076210022,0.0001,0.7814111113548279,0.4137191854233655,1295.532277761,193,0.046008769422769547,30113790.0,192,1765917416.3749416
0.8225939869880676,0.0001,0.7898015677928925,0.41586280814576637,1302.593331875,194,0.04351967200636864,30267060.0,193,1765917423.4360344
0.8381240367889404,0.0001,0.7867285460233688,0.4180064308681672,1308.510272308,195,0.04806165024638176,30420733.0,194,1765917429.3529193
0.8412933945655823,0.0001,0.7861246913671494,0.42015005359056806,1315.523659519,196,0.07266007363796234,30582338.0,195,1765917436.3663473
0.802161693572998,0.0001,0.7974721640348434,0.42229367631296894,1320.869876004,197,0.08300387859344482,30735043.0,196,1765917441.7125509
0.8347235918045044,0.0001,0.7884328216314316,0.42443729903536975,1326.70238381,198,0.09937816113233566,30885025.0,197,1765917447.5450294
0.8285095691680908,0.0001,0.7888704091310501,0.4265809217577706,1332.63541952,199,0.10217396914958954,31036663.0,198,1765917453.4781432
0.788246750831604,0.0001,0.7999209314584732,0.4287245444801715,1338.293783846,200,0.047775499522686005,31184340.0,199,1765917459.1364365
0.8381772041320801,0.0001,0.7873812019824982,0.43086816720257237,1365.696337994,201,0.056627485901117325,31345142.0,200,1765917486.5388734
0.854070782661438,0.0001,0.7818810045719147,0.4330117899249732,1371.928897771,202,0.07961335778236389,31495847.0,201,1765917492.7715366
0.8249651193618774,0.0001,0.7896916419267654,0.43515541264737406,1378.872769722,203,0.06613149493932724,31654749.0,202,1765917499.715422
0.8340548276901245,0.0001,0.7888504415750504,0.43729903536977494,1383.991759454,204,0.07549701631069183,31808152.0,203,1765917504.834336
0.8503400087356567,0.0001,0.7843380272388458,0.43944265809217575,1390.979992321,205,0.06683088839054108,31977458.0,204,1765917511.8226068
0.8214656710624695,0.0001,0.7906067371368408,0.4415862808145766,1396.909052335,206,0.05472315847873688,32129990.0,205,1765917517.7516296
0.8709204196929932,0.0001,0.7802194654941559,0.4437299035369775,1405.085211773,207,0.04556480422616005,32295318.0,206,1765917525.92784
0.8554325103759766,0.0001,0.7824868857860565,0.44587352625937837,1412.10295335,208,0.05888122320175171,32458576.0,207,1765917532.9455886
0.8354893922805786,0.0001,0.7868987917900085,0.4480171489817792,1418.897818358,209,0.06132545694708824,32617496.0,208,1765917539.740459
0.8237892389297485,0.0001,0.7913443595170975,0.45016077170418006,1426.731474644,210,0.04333871975541115,32779172.0,209,1765917547.5740988
