train/learning_rate,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/grad_norm,train/num_tokens,train/global_step,train/epoch,_step,eval/accuracy
1e-05,0.7150233387947083,1519.425819743,1765918074.5572433,1.1935174465179443,0.06941383332014084,6993296.0,45.0,0.09646302250803858,44,
1e-05,0.7298751175403595,1555.333232382,1765918110.464661,1.1417474746704102,0.07194918394088745,7142356.0,46.0,0.09860664523043944,45,
1e-05,0.7319626808166504,1584.15363497,1765918139.2850533,1.1231434345245361,0.07406491786241531,7294167.0,47.0,0.1007502679528403,46,
1e-05,0.7227751910686493,1625.894994017,1765918181.0264091,1.1510100364685059,0.06600839644670486,7470762.0,48.0,0.10289389067524116,47,
1e-05,0.7394910454750061,1665.76843523,1765918220.899897,1.088432788848877,0.0749230608344078,7629052.0,49.0,0.10503751339764202,48,
1e-05,0.7447730302810669,1691.694966828,1765918246.826383,1.0659637451171875,0.08006927371025085,7779609.0,50.0,0.10718113612004287,49,
1e-05,0.7415506839752197,1726.97208119,1765918282.1035013,1.078378438949585,0.08309639990329742,7927458.0,51.0,0.10932475884244373,50,
1e-05,0.7498306930065155,1755.603282742,1765918310.7347314,1.0408215522766113,0.0840451791882515,8078023.0,52.0,0.11146838156484459,51,
1e-05,0.7525237500667572,1786.274216584,1765918341.4056308,1.026075005531311,0.0818687230348587,8230483.0,53.0,0.11361200428724544,52,
1e-05,0.7608489096164703,1817.644582834,1765918372.7759972,0.9979894161224365,0.08453042805194855,8375984.0,54.0,0.1157556270096463,53,
1e-05,0.7487856149673462,1854.367367353,1765918409.4987829,1.0375009775161743,0.07297166436910629,8547262.0,55.0,0.11789924973204716,54,
1e-05,0.7573454976081848,1887.979560442,1765918443.1109555,1.0154199600219727,0.07901067286729813,8704936.0,56.0,0.12004287245444802,55,
1e-05,0.768822580575943,1923.537954545,1765918478.6693995,0.9603030681610107,0.07099904865026474,8867795.0,57.0,0.12218649517684887,56,
1e-05,0.7673550844192505,1951.927579721,1765918507.058973,0.9699177145957947,0.07587681710720062,9019339.0,58.0,0.12433011789924973,57,
1e-05,0.7715917527675629,1988.391217624,1765918543.5226314,0.9527846574783325,0.06337227672338486,9189045.0,59.0,0.1264737406216506,58,
1e-05,0.7765087485313416,2019.156811387,1765918574.2882292,0.9320037364959717,0.057851776480674744,9353955.0,60.0,0.12861736334405144,59,
1e-05,0.7907744646072388,2056.917477602,1765918612.0489166,0.896025538444519,0.053336355835199356,9504744.0,61.0,0.1307609860664523,60,
1e-05,0.7677509188652039,2091.8629166,1765918646.9943757,0.9654133915901184,0.04745560139417648,9662901.0,62.0,0.13290460878885316,61,
1e-05,0.7934593558311462,2121.228284716,1765918676.3597186,0.8690685033798218,0.04967765510082245,9809122.0,63.0,0.13504823151125403,62,
1e-05,0.7844806015491486,2160.190585263,1765918715.3218763,0.8995373845100403,0.04517199471592903,9968473.0,64.0,0.13719185423365488,63,
1e-05,0.7782049477100372,2197.449274643,1765918752.5806866,0.9279667139053345,0.04716692492365837,10119334.0,65.0,0.13933547695605572,64,
1e-05,0.7891583442687988,2222.17218054,1765918777.3036404,0.8876398801803589,0.04719729349017143,10259437.0,66.0,0.1414790996784566,65,
1e-05,0.7788879573345184,2262.819250031,1765918817.950673,0.9206526279449463,0.040252842009067535,10416011.0,67.0,0.14362272240085744,66,
1e-05,0.7813975512981415,2291.812110793,1765918846.9434555,0.908017635345459,0.04150903597474098,10566185.0,68.0,0.1457663451232583,67,
1e-05,0.7888435423374176,2320.983787729,1765918876.1150827,0.8743313550949097,0.042220380157232285,10715715.0,69.0,0.14790996784565916,68,
1e-05,0.7850296795368195,2358.436152259,1765918913.5675735,0.873416006565094,0.040532272309064865,10880059.0,70.0,0.15005359056806003,69,
1e-05,0.787633866071701,2386.809729725,1765918941.9411771,0.8655934929847717,0.041744332760572433,11036249.0,71.0,0.15219721329046088,70,
1e-05,0.783576250076294,2418.887221982,1765918974.0186424,0.8814407587051392,0.044559296220541,11186751.0,72.0,0.15434083601286175,71,
1e-05,0.7795152366161346,2454.283554084,1765919009.4149702,0.8838808536529541,0.041699595749378204,11356082.0,73.0,0.1564844587352626,72,
1e-05,0.784031093120575,2486.852833994,1765919041.9842465,0.8705481290817261,0.04634617641568184,11514483.0,74.0,0.15862808145766344,73,
1e-05,0.786561131477356,2516.191804725,1765919071.3232052,0.8548403978347778,0.04267512634396553,11663606.0,75.0,0.1607717041800643,74,
1e-05,0.7864406704902649,2552.871665487,1765919108.0030992,0.8565497398376465,0.040356606245040894,11816781.0,76.0,0.16291532690246516,75,
1e-05,0.7844231426715851,2582.984293487,1765919138.115691,0.859848141670227,0.03824371472001076,11978438.0,77.0,0.16505894962486603,76,
1e-05,0.792019784450531,2613.062125887,1765919168.1934803,0.8268001079559326,0.03821215033531189,12137976.0,78.0,0.16720257234726688,77,
1e-05,0.789411187171936,2645.881358511,1765919201.0127668,0.851366400718689,0.035561453551054,12295505.0,79.0,0.16934619506966775,78,
1e-05,0.7834904789924622,2679.372533399,1765919234.5039568,0.8597781658172607,0.03435825556516647,12452019.0,80.0,0.1714898177920686,79,
1e-05,0.7826699316501617,2716.553861051,1765919271.6852856,0.8641932010650635,0.032986246049404144,12611435.0,81.0,0.17363344051446947,80,
1e-05,0.7986166775226593,2753.83107145,1765919308.962506,0.799293577671051,0.0334903709590435,12770621.0,82.0,0.1757770632368703,81,
1e-05,0.7900542914867401,2781.676133875,1765919336.8075962,0.8346303701400757,0.03529713302850723,12917873.0,83.0,0.17792068595927116,82,
1e-05,0.7954131364822388,2807.911827981,1765919363.043177,0.8188353776931763,0.034810956567525864,13056173.0,84.0,0.18006430868167203,83,
1e-05,0.7802769541740417,2839.321457675,1765919394.4527974,0.8639868497848511,0.030092177912592888,13211326.0,85.0,0.18220793140407288,84,
1e-05,0.7863479852676392,2868.826636581,1765919423.9580433,0.8451104164123535,0.028018834069371223,13369675.0,86.0,0.18435155412647375,85,
1e-05,0.7943177223205566,2904.253296017,1765919459.3847148,0.8063691854476929,0.029569122940301895,13509971.0,87.0,0.1864951768488746,86,
1e-05,0.7897074222564697,2939.797584871,1765919494.9289162,0.829339861869812,0.024959662929177284,13673080.0,88.0,0.18863879957127547,87,
1e-05,0.7787712216377258,2975.053194947,1765919530.1844478,0.8649239540100098,0.02384205535054207,13838935.0,89.0,0.1907824222936763,88,
1e-05,0.7823412120342255,3015.602915151,1765919570.7343435,0.8460946083068848,0.023861302062869072,14002150.0,90.0,0.19292604501607716,89,
1e-05,0.791334480047226,3050.853370232,1765919605.9847832,0.8202840089797974,0.02545977383852005,14156247.0,91.0,0.19506966773847803,90,
1e-05,0.7901736795902252,3085.075909129,1765919640.207329,0.8156110644340515,0.02387969009578228,14323035.0,92.0,0.19721329046087888,91,
1e-05,0.7834347188472748,3122.903343138,1765919678.0347743,0.8526616096496582,0.024175385013222694,14490759.0,93.0,0.19935691318327975,92,
1e-05,0.792206734418869,3153.498663066,1765919708.630099,0.8122265338897705,0.02663658931851387,14642384.0,94.0,0.2015005359056806,93,
1e-05,0.7927088439464569,3183.145311379,1765919738.2767575,0.8066633939743042,0.02840428426861763,14786158.0,95.0,0.20364415862808147,94,
1e-05,0.7954073250293732,3211.682422366,1765919766.8138857,0.7938958406448364,0.029470738023519516,14929253.0,96.0,0.2057877813504823,95,
1e-05,0.8031770884990692,3249.188075281,1765919804.31938,0.7525253295898438,0.11555798351764679,15078062.0,97.0,0.20793140407288319,96,
1e-05,0.78480464220047,3284.976115824,1765919840.1075068,0.8326200246810913,0.057462021708488464,15227850.0,98.0,0.21007502679528403,97,
1e-05,0.7933422327041626,3324.039024372,1765919879.1703987,0.8017592430114746,0.0331113338470459,15385692.0,99.0,0.21221864951768488,98,
1e-05,0.8032395541667938,3360.766559451,1765919915.897915,0.7709308862686157,0.025304947048425674,15540223.0,100.0,0.21436227224008575,99,
1e-05,0.8038022518157959,3414.533696713,1765919969.6651437,0.7623004913330078,0.02888508513569832,15695591.0,101.0,0.2165058949624866,100,
1e-05,0.794954240322113,3447.280106407,1765920002.4114916,0.7957731485366821,0.030785828828811646,15855000.0,102.0,0.21864951768488747,101,
1e-05,0.7885262072086334,3478.097620682,1765920033.2289798,0.8159186840057373,0.03362540900707245,16010570.0,103.0,0.2207931404072883,102,
1e-05,0.7929753363132477,3510.801737769,1765920065.9331362,0.7946662902832031,0.033008065074682236,16175156.0,104.0,0.22293676312968919,103,
1e-05,0.7931799590587616,3550.61168409,1765920105.7430935,0.8049660921096802,0.033484287559986115,16345184.0,105.0,0.22508038585209003,104,
1e-05,0.7946260273456573,3584.623811855,1765920139.7551024,0.8032365441322327,0.03364185243844986,16496673.0,106.0,0.22722400857449088,105,
1e-05,0.7932984232902527,3620.221975908,1765920175.3532662,0.8110716938972473,0.02956385724246502,16650964.0,107.0,0.22936763129689175,106,
1e-05,0.7897200882434845,3659.014419145,1765920214.1458297,0.8164010643959045,0.024400852620601654,16806131.0,108.0,0.2315112540192926,107,
1e-05,0.7916547656059265,3692.662921179,1765920247.7943757,0.820406436920166,0.021598592400550842,16971757.0,109.0,0.23365487674169347,108,
1e-05,0.7998629510402679,3731.365863225,1765920286.497211,0.7769886255264282,0.02095749042928219,17125261.0,110.0,0.2357984994640943,109,
1e-05,0.8004639744758606,3766.004855427,1765920321.1362598,0.7727421522140503,0.020995577797293663,17285808.0,111.0,0.2379421221864952,110,
1e-05,0.803946852684021,3805.95934883,1765920361.0907135,0.7606015801429749,0.02395579405128956,17436207.0,112.0,0.24008574490889603,111,
1e-05,0.793646901845932,3841.84211857,1765920396.9735742,0.790077269077301,0.02282460778951645,17609651.0,113.0,0.2422293676312969,112,
1e-05,0.7963933050632477,3877.943439655,1765920433.0746994,0.7863140106201172,0.02509305626153946,17764531.0,114.0,0.24437299035369775,113,
1e-05,0.808649092912674,3913.410261536,1765920468.5416732,0.7386901378631592,0.024466590955853462,17923936.0,115.0,0.2465166130760986,114,
1e-05,0.8046353459358215,3950.832179411,1765920505.9636223,0.7547447681427002,0.02411000244319439,18080869.0,116.0,0.24866023579849947,115,
1e-05,0.7946102023124695,3984.268922554,1765920539.400339,0.7945914268493652,0.020942052826285362,18244414.0,117.0,0.2508038585209003,116,
1e-05,0.7929700314998627,4020.316675007,1765920575.4481182,0.7993620038032532,0.019991859793663025,18401734.0,118.0,0.2529474812433012,117,
1e-05,0.802753210067749,4055.852828119,1765920610.984241,0.7551572918891907,0.019337370991706848,18555213.0,119.0,0.25509110396570206,118,
1e-05,0.7794984877109528,4096.779823296,1765920651.911239,0.845209002494812,0.017752353101968765,18729596.0,120.0,0.2572347266881029,119,
1e-05,0.8002472221851349,4122.990741087,1765920678.122168,0.7618284225463867,0.0198309775441885,18874599.0,121.0,0.25937834941050375,120,
1e-05,0.7951117753982544,4157.896393688,1765920713.0277889,0.7797335982322693,0.018292143940925598,19043580.0,122.0,0.2615219721329046,121,
1e-05,0.7993912398815155,4187.252073532,1765920742.38332,0.7721202373504639,0.021546415984630585,19188254.0,123.0,0.26366559485530544,122,
1e-05,0.8045476675033569,4217.692523136,1765920772.823946,0.7427562475204468,0.020404262468218803,19336517.0,124.0,0.2658092175777063,123,
1e-05,0.8022202551364899,4250.531408501,1765920805.6626122,0.7570863962173462,0.018155477941036224,19494094.0,125.0,0.2679528403001072,124,
1e-05,0.7988787293434143,4282.428552586,1765920837.5598843,0.7721455097198486,0.019076894968748093,19648425.0,126.0,0.27009646302250806,125,
1e-05,0.7972355484962463,4315.574411821,1765920870.705825,0.7735649347305298,0.01866302080452442,19798344.0,127.0,0.2722400857449089,126,
1e-05,0.7991653382778168,4345.472344352,1765920900.6035485,0.7657994031906128,0.017407802864909172,19955841.0,128.0,0.27438370846730975,127,
1e-05,0.8029524683952332,4375.55387977,1765920930.6850832,0.7525225281715393,0.017330162227153778,20107598.0,129.0,0.2765273311897106,128,
1e-05,0.8044698238372803,4403.044348927,1765920958.175754,0.7482311129570007,0.016925649717450142,20258362.0,130.0,0.27867095391211144,129,
1e-05,0.7900628745555878,4438.340182547,1765920993.4714193,0.7948402166366577,0.01794067770242691,20412165.0,131.0,0.2808145766345123,130,
1e-05,0.8092204630374908,4464.913099289,1765921020.044446,0.7267780303955078,0.01877967268228531,20561798.0,132.0,0.2829581993569132,131,
1e-05,0.7944402396678925,4497.5491897,1765921052.6805198,0.7792224884033203,0.018525078892707825,20720111.0,133.0,0.28510182207931406,132,
1e-05,0.8040074408054352,4529.824410124,1765921084.9556468,0.7459558248519897,0.017687024548649788,20876095.0,134.0,0.2872454448017149,133,
1e-05,0.7990709245204926,4562.712092305,1765921117.8434973,0.7657928466796875,0.016721710562705994,21031975.0,135.0,0.28938906752411575,134,
1e-05,0.8062543570995331,4602.749428223,1765921157.8809028,0.732932984828949,0.017757058143615723,21180614.0,136.0,0.2915326902465166,135,
1e-05,0.785323292016983,4642.006935121,1765921197.1383414,0.8211824893951416,0.01486190315335989,21349138.0,137.0,0.2936763129689175,136,
1e-05,0.7880528271198273,4677.424631952,1765921232.5560014,0.8030564188957214,0.015817368403077126,21511590.0,138.0,0.2958199356913183,137,
1e-05,0.7979567348957062,4709.432460739,1765921264.5637395,0.7665560245513916,0.016444435343146324,21656819.0,139.0,0.2979635584137192,138,
1e-05,0.7925649881362915,4739.052278976,1765921294.183603,0.7865318655967712,0.016184471547603607,21811238.0,140.0,0.30010718113612006,139,
1e-05,0.7854461669921875,4771.60599244,1765921326.7373257,0.8164578080177307,0.014602764509618282,21980388.0,141.0,0.3022508038585209,140,
1e-05,0.7881261110305786,4810.690725046,1765921365.8219602,0.8047584295272827,0.01527704019099474,22142594.0,142.0,0.30439442658092175,141,
1e-05,0.7899269163608551,4845.28225682,1765921400.4136324,0.7996617555618286,0.015558285638689995,22299845.0,143.0,0.3065380493033226,142,
1e-05,0.8027381598949432,4883.490285339,1765921438.6217198,0.7580826282501221,0.03213166072964668,22465527.0,144.0,0.3086816720257235,143,
1e-05,0.8059180974960327,4918.01628956,1765921473.147668,0.7367345690727234,0.015020985156297684,22618289.0,145.0,0.3108252947481243,144,
1e-05,0.8025783598423004,4950.790258546,1765921505.9215684,0.7500648498535156,0.01495983824133873,22770622.0,146.0,0.3129689174705252,145,
1e-05,0.809121310710907,4982.433403682,1765921537.564723,0.7205984592437744,0.015254491940140724,22922597.0,147.0,0.31511254019292606,146,
1e-05,0.8021329343318939,5016.741704209,1765921571.8730206,0.7509689927101135,0.015061972662806511,23075685.0,148.0,0.3172561629153269,147,
1e-05,0.8015209436416626,5048.515903145,1765921603.647342,0.7538372278213501,0.014408944174647331,23239973.0,149.0,0.31939978563772775,148,
1e-05,0.7921669781208038,5089.203266111,1765921644.334697,0.7913074493408203,0.014318114146590233,23407446.0,150.0,0.3215434083601286,149,
1e-05,0.8109475672245026,5123.001571336,1765921678.1329777,0.7165829539299011,0.014826839789748192,23555395.0,151.0,0.3236870310825295,150,
1e-05,0.8015657961368561,5154.521180687,1765921709.6524293,0.761475682258606,0.014181897975504398,23712167.0,152.0,0.3258306538049303,151,
1e-05,0.7953017354011536,5188.788162749,1765921743.9194314,0.7739368677139282,0.014169998466968536,23869562.0,153.0,0.3279742765273312,152,
1e-05,0.7965666949748993,5223.41642443,1765921778.547756,0.767697811126709,0.014735179021954536,24027568.0,154.0,0.33011789924973206,153,
1e-05,0.7957909107208252,5257.23775477,1765921812.369084,0.7817718386650085,0.0142204025760293,24183451.0,155.0,0.3322615219721329,154,
1e-05,0.8018232583999634,5291.752830409,1765921846.884085,0.7513907551765442,0.014344251714646816,24342400.0,156.0,0.33440514469453375,155,
1e-05,0.7934375405311584,5332.538114925,1765921887.669416,0.7898737192153931,0.013890893198549747,24500736.0,157.0,0.3365487674169346,156,
1e-05,0.8042591512203217,5369.228689481,1765921924.3598955,0.7401787042617798,0.014420676045119762,24652820.0,158.0,0.3386923901393355,157,
1e-05,0.799342006444931,5399.658089047,1765921954.7894847,0.7569169402122498,0.013881418853998184,24810632.0,159.0,0.3408360128617363,158,
1e-05,0.8013705909252167,5439.925237175,1765921995.0564375,0.7468006014823914,0.013640876859426498,24968589.0,160.0,0.3429796355841372,159,
1e-05,0.794609934091568,5476.973260718,1765922032.1045969,0.7773134708404541,0.01413592230528593,25125017.0,161.0,0.34512325830653806,160,
1e-05,0.8093646466732025,5512.133713832,1765922067.2650516,0.7181262969970703,0.013379457406699657,25277188.0,162.0,0.34726688102893893,161,
1e-05,0.8130501210689545,5544.252937375,1765922099.384369,0.708237886428833,0.014280752278864384,25430057.0,163.0,0.34941050375133975,162,
1e-05,0.8128014504909515,5582.153238517,1765922137.2846546,0.7148830890655518,0.014001901261508465,25583830.0,164.0,0.3515541264737406,163,
1e-05,0.7978068292140961,5617.934593126,1765922173.0659213,0.7643334865570068,0.014239773154258728,25742285.0,165.0,0.3536977491961415,164,
1e-05,0.8015738725662231,5659.005069971,1765922214.1364186,0.7464766502380371,0.014214384369552135,25907065.0,166.0,0.3558413719185423,165,
1e-05,0.8067154288291931,5685.588118442,1765922240.7194476,0.730999767780304,0.014384220354259014,26051750.0,167.0,0.3579849946409432,166,
1e-05,0.8004380464553833,5718.091697756,1765922273.2230916,0.7565953731536865,0.014284079894423485,26204362.0,168.0,0.36012861736334406,167,
1e-05,0.7937043905258179,5755.352460751,1765922310.4839067,0.781805157661438,0.014391598291695118,26364857.0,169.0,0.36227224008574493,168,
1e-05,0.8033960163593292,5781.733451359,1765922336.8647957,0.7421023845672607,0.014400812797248363,26513585.0,170.0,0.36441586280814575,169,
1e-05,0.7955135703086853,5817.301439936,1765922372.4328356,0.7788980603218079,0.013132257387042046,26680409.0,171.0,0.3665594855305466,170,
1e-05,0.812687337398529,5847.664927135,1765922402.7962377,0.7119216918945312,0.015340326353907585,26817383.0,172.0,0.3687031082529475,171,
1e-05,0.8010719418525696,5880.116519874,1765922435.2479718,0.7569710612297058,0.014715030789375305,26962206.0,173.0,0.3708467309753483,172,
1e-05,0.8049594759941101,5920.547146243,1765922475.6784728,0.7340589761734009,0.014078404754400253,27123276.0,174.0,0.3729903536977492,173,
1e-05,0.7953801155090332,5958.496482354,1765922513.6279018,0.769666314125061,0.013346119783818722,27290681.0,175.0,0.37513397642015006,174,
1e-05,0.7974662184715271,5991.320293471,1765922546.4516084,0.7690013647079468,0.01477800216525793,27449673.0,176.0,0.37727759914255093,175,
1e-05,0.8033586740493774,6022.03727822,1765922577.1684694,0.7424268126487732,0.015317622572183609,27601441.0,177.0,0.37942122186495175,176,
1e-05,0.8022675812244415,6054.879124253,1765922610.0103545,0.7541065216064453,0.014151157811284065,27748300.0,178.0,0.3815648445873526,177,
1e-05,0.8123944997787476,6093.507055886,1765922648.6384833,0.7102507948875427,0.01400007214397192,27900973.0,179.0,0.3837084673097535,178,
1e-05,0.8013432025909424,6131.80452728,1765922686.9359343,0.752131998538971,0.013923505321145058,28057386.0,180.0,0.3858520900321543,179,
1e-05,0.7991746962070465,6168.651743333,1765922723.783135,0.7597401142120361,0.013505182228982449,28218433.0,181.0,0.3879957127545552,180,
1e-05,0.8023183047771454,6209.114504329,1765922764.2458858,0.7497169971466064,0.013945181854069233,28378531.0,182.0,0.39013933547695606,181,
1e-05,0.8183373212814331,6234.442448619,1765922789.5738738,0.6858537197113037,0.014645268209278584,28517567.0,183.0,0.39228295819935693,182,
1e-05,0.8090817928314209,6264.019167247,1765922819.1505928,0.7153486609458923,0.013829907402396202,28678245.0,184.0,0.39442658092175775,183,
1e-05,0.79982590675354,6300.44044543,1765922855.5717692,0.7611998319625854,0.013230739161372185,28847748.0,185.0,0.3965702036441586,184,
1e-05,0.8016145825386047,6329.707159845,1765922884.8384063,0.7514539957046509,0.01318991556763649,29003477.0,186.0,0.3987138263665595,185,
1e-05,0.8012439906597137,6369.846121732,1765922924.9773388,0.7460320591926575,0.014146375469863415,29163981.0,187.0,0.4008574490889603,186,
1e-05,0.8045028448104858,6401.844823807,1765922956.9761515,0.7345721125602722,0.013434037566184998,29313769.0,188.0,0.4030010718113612,187,
1e-05,0.8037525713443756,6435.373383844,1765922990.5047011,0.7319468259811401,0.013209395110607147,29474111.0,189.0,0.40514469453376206,188,
1e-05,0.7951171100139618,6468.961622488,1765923024.0929797,0.7809299230575562,0.013746651820838451,29641339.0,190.0,0.40728831725616294,189,
1e-05,0.8106912970542908,6501.893668502,1765923057.0249605,0.7154541611671448,0.014035518281161785,29795124.0,191.0,0.40943193997856375,190,
1e-05,0.7996152341365814,6535.546417486,1765923090.6778135,0.7579621076583862,0.013648740947246552,29956920.0,192.0,0.4115755627009646,191,
1e-05,0.7934280335903168,6571.042409244,1765923126.1738067,0.7699007391929626,0.014146212488412857,30113790.0,193.0,0.4137191854233655,192,
1e-05,0.8038289546966553,6611.218304411,1765923166.3495753,0.7344549298286438,0.014221690595149994,30267060.0,194.0,0.41586280814576637,193,
1e-05,0.8012268245220184,6640.6025161,1765923195.7337894,0.7530058026313782,0.013981685042381287,30420733.0,195.0,0.4180064308681672,194,
1e-05,0.7993394434452057,6678.684907583,1765923233.8163424,0.7536476850509644,0.014135568402707577,30582338.0,196.0,0.42015005359056806,195,
1e-05,0.8124017417430878,6705.700767202,1765923260.8321683,0.7157204151153564,0.01375588495284319,30735043.0,197.0,0.42229367631296894,196,
1e-05,0.8040787577629089,6734.954574715,1765923290.086011,0.7419693470001221,0.015031607821583748,30885025.0,198.0,0.42443729903536975,197,
1e-05,0.8028957545757294,6764.242532956,1765923319.3739638,0.7427383065223694,0.01427329983562231,31036663.0,199.0,0.4265809217577706,198,
1e-05,0.8127069473266602,6792.779270812,1765923347.9106033,0.7032290101051331,0.013955749571323395,31184340.0,200.0,0.4287245444801715,199,
1e-05,0.7997162044048309,6842.794250298,1765923397.9255965,0.7498041391372681,0.013686287216842175,31345142.0,201.0,0.43086816720257237,200,
1e-05,0.7960137128829956,6872.596085822,1765923427.7274606,0.7672206163406372,0.014387120492756367,31495847.0,202.0,0.4330117899249732,201,
1e-05,0.8038788735866547,6909.610313106,1765923464.74168,0.738024115562439,0.014135978184640408,31654749.0,203.0,0.43515541264737406,202,
1e-05,0.8015290796756744,6935.856577122,1765923490.9879954,0.7491888999938965,0.014101885259151459,31808152.0,204.0,0.43729903536977494,203,
1e-05,0.797456830739975,6970.60627424,1765923525.737546,0.7663055658340454,0.013591904193162918,31977458.0,205.0,0.43944265809217575,204,
1e-05,0.8048323690891266,6999.118326297,1765923554.2495928,0.7344304323196411,0.01409907266497612,32129990.0,206.0,0.4415862808145766,205,
1e-05,0.7930905818939209,7039.30107129,1765923594.432451,0.7858161926269531,0.013481996022164822,32295318.0,207.0,0.4437299035369775,206,
1e-05,0.7969167232513428,7074.910939612,1765923630.042228,0.7692408561706543,0.013586621731519699,32458576.0,208.0,0.44587352625937837,207,
1e-05,0.8010503947734833,7109.079479781,1765923664.2108421,0.7456670999526978,0.014055595733225346,32617496.0,209.0,0.4480171489817792,208,
1e-05,0.8040519058704376,7149.811475208,1765923704.9427512,0.740003228187561,0.013947295024991035,32779172.0,210.0,0.45016077170418006,209,
1e-05,0.8059116005897522,7185.655290627,1765923740.7866895,0.7239183187484741,0.013968924060463905,32931223.0,211.0,0.45230439442658094,210,
1e-05,0.8022129237651825,7221.362157569,1765923776.4934106,0.7366583347320557,0.014646193012595177,33081708.0,212.0,0.45444801714898175,211,
1e-05,0.8021261096000671,7252.399578452,1765923807.530801,0.7445303201675415,0.014458646066486835,33234519.0,213.0,0.4565916398713826,212,
1e-05,0.805588573217392,7282.760558612,1765923837.8917801,0.7303259372711182,0.014982999302446842,33380554.0,214.0,0.4587352625937835,213,
1e-05,0.7965442538261414,7322.869490409,1765923878.000726,0.7691015005111694,0.013742395676672459,33541078.0,215.0,0.4608788853161844,214,
1e-05,0.802508533000946,7359.75719271,1765923914.8884134,0.7436169385910034,0.014281033538281918,33702070.0,216.0,0.4630225080385852,215,
1e-05,0.8143801391124725,7392.778371689,1765923947.909642,0.6991706490516663,0.014600633643567562,33851344.0,217.0,0.46516613076098606,216,
1e-05,0.803830474615097,7428.216055026,1765923983.347312,0.7405885457992554,0.014103883877396584,34005428.0,218.0,0.46730975348338694,217,
1e-05,0.8014070689678192,7457.589947223,1765924012.721253,0.7419867515563965,0.016302907839417458,34142448.0,219.0,0.4694533762057878,218,
1e-05,0.8124435544013977,7488.059805916,1765924043.1910694,0.7033875584602356,0.014626208692789078,34293582.0,220.0,0.4715969989281886,219,
1e-05,0.7972444593906403,7523.187632942,1765924078.319016,0.7709134817123413,0.014352180063724518,34448802.0,221.0,0.4737406216505895,220,
1e-05,0.8030541837215424,7557.85477092,1765924112.9860923,0.7311511039733887,0.01482206117361784,34608650.0,222.0,0.4758842443729904,221,
1e-05,0.8079020082950592,7593.495206396,1765924148.6264555,0.7208547592163086,0.014709443785250187,34765848.0,223.0,0.4780278670953912,222,
1e-05,0.8101998865604401,7628.13276871,1765924183.2641826,0.7148669958114624,0.014381580986082554,34923587.0,224.0,0.48017148981779206,223,
1e-05,0.815394401550293,7651.231815119,1765924206.363209,0.6912781000137329,0.016627173870801926,35061736.0,225.0,0.48231511254019294,224,
1e-05,0.7991309463977814,7681.391248259,1765924236.5226436,0.7515472769737244,0.013963532634079456,35224947.0,226.0,0.4844587352625938,225,
1e-05,0.7888050377368927,7717.611147117,1765924272.742455,0.7921384572982788,0.014344526454806328,35383552.0,227.0,0.4866023579849946,226,
1e-05,0.8030303418636322,7757.892529261,1765924313.0238135,0.7405731678009033,0.01447930745780468,35537848.0,228.0,0.4887459807073955,227,
1e-05,0.804769903421402,7786.495308319,1765924341.6266737,0.7318650484085083,0.01719306968152523,35694801.0,229.0,0.4908896034297964,228,
1e-05,0.8052650094032288,7821.633750092,1765924376.7650259,0.7339058518409729,0.0152282090857625,35847389.0,230.0,0.4930332261521972,229,
1e-05,0.8027772605419159,7855.923917608,1765924411.0552883,0.7440922856330872,0.014883175492286682,36001061.0,231.0,0.49517684887459806,230,
1e-05,0.8038069605827332,7889.268148497,1765924444.3993669,0.7463834881782532,0.015299908816814423,36153435.0,232.0,0.49732047159699894,231,
1e-05,0.8068990707397461,7921.3675461,1765924476.4988668,0.7298460006713867,0.01641680859029293,36308551.0,233.0,0.4994640943193998,232,
1e-05,0.8071007132530212,7952.245706381,1765924507.3768845,0.7270139455795288,0.01636485382914543,36451452.0,234.0,0.5016077170418006,233,
1e-05,0.8121578693389893,7980.196752544,1765924535.3280797,0.6998591423034668,0.015000970102846622,36596648.0,235.0,0.5037513397642015,234,
1e-05,0.8004929423332214,8018.96364201,1765924574.094835,0.7407267093658447,0.016166435554623604,36751665.0,236.0,0.5058949624866024,235,
1e-05,0.8032607436180115,8060.222134433,1765924615.3534794,0.744479238986969,0.015512674115598202,36908485.0,237.0,0.5080385852090032,236,
1e-05,0.8168137669563293,8090.924593515,1765924646.055929,0.6946989297866821,0.014458371326327324,37064151.0,238.0,0.5101822079314041,237,
1e-05,0.8020116984844208,8121.27906992,1765924676.410441,0.7425054907798767,0.015124162659049034,37217517.0,239.0,0.5123258306538049,238,
1e-05,0.8146678507328033,8148.701154242,1765924703.832556,0.6931357979774475,0.016164550557732582,37367961.0,240.0,0.5144694533762058,239,
1e-05,0.8050106763839722,8186.802036815,1765924741.9334788,0.7295165657997131,0.014833401888608932,37526897.0,241.0,0.5166130760986066,240,
1e-05,0.7924463152885437,8217.565111717,1765924772.696516,0.7785799503326416,0.01528868731111288,37685668.0,242.0,0.5187566988210075,241,
1e-05,0.8054639995098114,8251.312516185,1765924806.44382,0.7302428483963013,0.014722412452101707,37839489.0,243.0,0.5209003215434084,242,
1e-05,0.7986873090267181,8282.454267145,1765924837.5855348,0.756428599357605,0.01556585356593132,37997238.0,244.0,0.5230439442658092,243,
