train/global_step,_step,_runtime,train/loss,train/grad_norm,train/num_tokens,train/learning_rate,_timestamp,train/mean_token_accuracy,train/epoch,eval/accuracy
41.0,40,274.067526983,1.4678993225097656,0.8444554805755615,6355408.0,1e-05,1765916390.1033437,0.6720478981733322,0.08788853161843516,
42.0,41,281.047655968,1.470265507698059,0.8553985953330994,6519771.0,1e-05,1765916397.0834148,0.6711997389793396,0.09003215434083602,
43.0,42,287.227812001,1.470913290977478,0.9078339338302612,6672296.0,1e-05,1765916403.263507,0.6735159009695053,0.09217577706323687,
44.0,43,295.892441856,1.460625410079956,0.8196548223495483,6843136.0,1e-05,1765916411.9282272,0.671531155705452,0.09431939978563773,
45.0,44,303.195125236,1.508174180984497,0.9198358654975891,6993296.0,1e-05,1765916419.2309158,0.6626803129911423,0.09646302250803858,
46.0,45,309.805122903,1.459649920463562,0.9209173917770386,7142356.0,1e-05,1765916425.8408895,0.6768543720245361,0.09860664523043944,
47.0,46,315.513144909,1.4449021816253662,0.909102737903595,7294167.0,1e-05,1765916431.5489633,0.678346261382103,0.1007502679528403,
48.0,47,323.806074314,1.4499247074127197,0.791223406791687,7470762.0,1e-05,1765916439.8418362,0.6717774868011475,0.10289389067524116,
49.0,48,331.580590273,1.416428804397583,0.8879773020744324,7629052.0,1e-05,1765916447.616363,0.6833345293998718,0.10503751339764202,
50.0,49,336.929360268,1.4122604131698608,0.9294261336326599,7779609.0,1e-05,1765916452.9650962,0.6821441054344177,0.10718113612004287,
51.0,50,343.584313839,1.4418754577636719,0.9588753581047058,7927458.0,1e-05,1765916459.6200805,0.6750719100236893,0.10932475884244373,
52.0,51,349.27086384,1.41084623336792,0.945062518119812,8078023.0,1e-05,1765916465.306694,0.6830891072750092,0.11146838156484459,
53.0,52,355.256902176,1.4079760313034058,0.9436472058296204,8230483.0,1e-05,1765916471.2927155,0.6831544935703278,0.11361200428724544,
54.0,53,361.601494577,1.3940953016281128,1.002256155014038,8375984.0,1e-05,1765916477.6372464,0.6879703104496002,0.1157556270096463,
55.0,54,368.69412028,1.4026992321014404,0.8680154085159302,8547262.0,1e-05,1765916484.7298324,0.6815090477466583,0.11789924973204716,
56.0,55,375.642965467,1.4076638221740723,0.9605754017829895,8704936.0,1e-05,1765916491.6773882,0.6823485791683197,0.12004287245444802,
57.0,56,382.76158698,1.346773386001587,0.9353832006454468,8867795.0,1e-05,1765916498.7974339,0.6941929310560226,0.12218649517684887,
58.0,57,388.771628467,1.3758394718170166,1.013609766960144,9019339.0,1e-05,1765916504.8073616,0.6873679012060165,0.12433011789924973,
59.0,58,395.270160789,1.3287204504013062,0.9055477380752563,9189045.0,1e-05,1765916511.305968,0.6955288350582123,0.1264737406216506,
60.0,59,401.529515512,1.3182663917541504,0.9104796648025513,9353955.0,1e-05,1765916517.5653155,0.6967156082391739,0.12861736334405144,
61.0,60,408.638773359,1.3108665943145752,0.7938113808631897,9504744.0,1e-05,1765916524.6745324,0.7053874135017395,0.1307609860664523,
62.0,61,415.750147321,1.368006944656372,0.6673011779785156,9662901.0,1e-05,1765916531.7859676,0.6857101768255234,0.13290460878885316,
63.0,62,421.390859235,1.291164755821228,0.7137304544448853,9809122.0,1e-05,1765916537.4267035,0.7064323723316193,0.13504823151125403,
64.0,63,428.49690316,1.294996976852417,0.6666586399078369,9968473.0,1e-05,1765916544.5326042,0.7052820920944214,0.13719185423365488,
65.0,64,435.714717713,1.3386614322662354,0.692947268486023,10119334.0,1e-05,1765916551.7505357,0.6952499896287918,0.13933547695605572,
66.0,65,440.891405776,1.3223903179168701,0.7501335740089417,10259437.0,1e-05,1765916556.927184,0.6999983340501785,0.1414790996784566,
67.0,66,448.76248615,1.3145060539245605,0.6798747777938843,10416011.0,1e-05,1765916564.7981887,0.6989214718341827,0.14362272240085744,
68.0,67,454.11348618,1.3114988803863525,0.7216356992721558,10566185.0,1e-05,1765916570.1493042,0.6998466849327087,0.1457663451232583,
69.0,68,459.678303205,1.2779834270477295,0.7265185713768005,10715715.0,1e-05,1765916575.7140937,0.7076301276683807,0.14790996784565916,
70.0,69,467.798777075,1.250408411026001,0.6387741565704346,10880059.0,1e-05,1765916583.8345299,0.7115524411201477,0.15005359056806003,
71.0,70,473.169969174,1.243492603302002,0.6537079215049744,11036249.0,1e-05,1765916589.2057328,0.7134508490562439,0.15219721329046088,
72.0,71,479.425295671,1.2646455764770508,0.6762720942497253,11186751.0,1e-05,1765916595.4610329,0.708438441157341,0.15434083601286175,
73.0,72,486.174655851,1.2378408908843994,0.6166273951530457,11356082.0,1e-05,1765916602.2104616,0.7130483537912369,0.1564844587352626,
74.0,73,493.00694213,1.240290880203247,0.6497084498405457,11514483.0,1e-05,1765916609.042785,0.7148487269878387,0.15862808145766344,
75.0,74,498.905493328,1.2395083904266357,0.6816273331642151,11663606.0,1e-05,1765916614.9411948,0.7149973511695862,0.1607717041800643,
76.0,75,504.946162318,1.2204370498657227,0.6657025814056396,11816781.0,1e-05,1765916620.9819403,0.7194931954145432,0.16291532690246516,
77.0,76,511.044498538,1.2117156982421875,0.6338818669319153,11978438.0,1e-05,1765916627.080299,0.7208717465400696,0.16505894962486603,
78.0,77,517.513911934,1.1747891902923584,0.6716384887695312,12137976.0,1e-05,1765916633.5497298,0.7296710312366486,0.16720257234726688,
79.0,78,524.239553827,1.1980682611465454,0.650649905204773,12295505.0,1e-05,1765916640.2753828,0.72856305539608,0.16934619506966775,
80.0,79,530.901575533,1.2045485973358154,0.6628395318984985,12452019.0,1e-05,1765916646.937403,0.7243970781564713,0.1714898177920686,
81.0,80,538.627349494,1.2011728286743164,0.6528863310813904,12611435.0,1e-05,1765916654.6630774,0.7245728969573975,0.17363344051446947,
82.0,81,545.804254618,1.119193196296692,0.6631887555122375,12770621.0,1e-05,1765916661.8399975,0.7442190498113632,0.1757770632368703,
83.0,82,551.482618158,1.1711301803588867,0.7316615581512451,12917873.0,1e-05,1765916667.5183842,0.7323536425828934,0.17792068595927116,
84.0,83,556.710927117,1.1624126434326172,0.7859500050544739,13056173.0,1e-05,1765916672.7467072,0.7371987998485565,0.18006430868167203,
85.0,84,562.974629529,1.1757649183273315,0.7121380567550659,13211326.0,1e-05,1765916679.01046,0.7270365208387375,0.18220793140407288,
86.0,85,569.231468637,1.1490767002105713,0.6987818479537964,13369675.0,1e-05,1765916685.2672253,0.7347335368394852,0.18435155412647375,
87.0,86,575.047335913,1.1258043050765991,0.7936825156211853,13509971.0,1e-05,1765916691.083062,0.7406962513923645,0.1864951768488746,
88.0,87,582.692792735,1.1101477146148682,0.6894396543502808,13673080.0,1e-05,1765916698.7286086,0.7427169233560562,0.18863879957127547,
89.0,88,589.267826062,1.1400997638702393,0.6735580563545227,13838935.0,1e-05,1765916705.303661,0.7318381369113922,0.1907824222936763,
90.0,89,596.794253687,1.1123814582824707,0.6859546303749084,14002150.0,1e-05,1765916712.8300693,0.739042654633522,0.19292604501607716,
91.0,90,603.676405969,1.0909192562103271,0.7246350049972534,14156247.0,1e-05,1765916719.7122104,0.7487551867961884,0.19506966773847803,
92.0,91,610.932740011,1.0668935775756836,0.6665027141571045,14323035.0,1e-05,1765916726.9685612,0.7498856633901596,0.19721329046087888,
93.0,92,618.419013452,1.1033129692077637,0.6521493196487427,14490759.0,1e-05,1765916734.4548485,0.7433879971504211,0.19935691318327975,
94.0,93,624.484121028,1.0694591999053955,0.6999490261077881,14642384.0,1e-05,1765916740.5198905,0.749925434589386,0.2015005359056806,
95.0,94,629.992862217,1.0659688711166382,0.722747266292572,14786158.0,1e-05,1765916746.0285885,0.7508389353752136,0.20364415862808147,
96.0,95,635.737214339,1.0432493686676025,0.7057578563690186,14929253.0,1e-05,1765916751.7730277,0.7538594901561737,0.2057877813504823,
97.0,96,642.695307713,0.9880082011222839,0.6687175035476685,15078062.0,1e-05,1765916758.7311196,0.7669309228658676,0.20793140407288319,
98.0,97,648.846211964,1.0652889013290405,0.6595683097839355,15227850.0,1e-05,1765916764.88198,0.749831885099411,0.21007502679528403,
99.0,98,655.984934121,1.0225601196289062,0.6166929602622986,15385692.0,1e-05,1765916772.0207272,0.7605606913566589,0.21221864951768488,
100.0,99,663.470527934,0.9833641648292542,0.6087805032730103,15540223.0,1e-05,1765916779.5063634,0.7702011913061142,0.21436227224008575,
101.0,100,686.455670108,0.9715258479118347,0.5746542811393738,15695591.0,1e-05,1765916802.491431,0.7717120498418808,0.2165058949624866,
102.0,101,692.945126696,0.9999082088470459,0.5505655407905579,15855000.0,1e-05,1765916808.9809089,0.7665290981531143,0.21864951768488747,
103.0,102,699.073070152,1.017996072769165,0.5589953660964966,16010570.0,1e-05,1765916815.1087677,0.7576365619897842,0.2207931404072883,
104.0,103,705.803106973,0.9869931936264038,0.5370861887931824,16175156.0,1e-05,1765916821.8388867,0.7628095895051956,0.22293676312968919,
105.0,104,713.682946394,0.993597149848938,0.5030977129936218,16345184.0,1e-05,1765916829.7187166,0.7623857110738754,0.22508038585209003,
106.0,105,720.260404511,0.9952428340911865,0.5582363605499268,16496673.0,1e-05,1765916836.2961955,0.7640413045883179,0.22722400857449088,
107.0,106,726.663563582,0.996909499168396,0.5431152582168579,16650964.0,1e-05,1765916842.699332,0.7642023116350174,0.22936763129689175,
108.0,107,733.126854647,1.0011155605316162,0.5043981671333313,16806131.0,1e-05,1765916849.162623,0.7613318413496017,0.2315112540192926,
109.0,108,739.893510791,0.9976514577865601,0.4221881926059723,16971757.0,1e-05,1765916855.9293313,0.7643074989318848,0.23365487674169347,
110.0,109,746.994715049,0.9521955251693726,0.4175913631916046,17125261.0,1e-05,1765916863.030514,0.7734525352716446,0.2357984994640943,
111.0,110,753.920534418,0.9396088719367981,0.37046724557876587,17285808.0,1e-05,1765916869.9563427,0.7739299982786179,0.2379421221864952,
112.0,111,760.949757377,0.9389287829399109,0.36315736174583435,17436207.0,1e-05,1765916876.9855883,0.7765623033046722,0.24008574490889603,
113.0,112,767.878119123,0.956064760684967,0.290506511926651,17609651.0,1e-05,1765916883.913915,0.766851931810379,0.2422293676312969,
114.0,113,774.835364684,0.9600998163223267,0.3045545816421509,17764531.0,1e-05,1765916890.8711293,0.7694481462240219,0.24437299035369775,
115.0,114,781.869405287,0.9101167917251587,0.3021923005580902,17923936.0,1e-05,1765916897.9052422,0.782101571559906,0.2465166130760986,
116.0,115,789.360677344,0.9282071590423584,0.3009438216686249,18080869.0,1e-05,1765916905.3964646,0.776652380824089,0.24866023579849947,
117.0,116,795.518738176,0.9653023481369019,0.2770862579345703,18244414.0,1e-05,1765916911.5544744,0.7669841349124908,0.2508038585209003,
118.0,117,803.244847512,0.9681661128997803,0.27633100748062134,18401734.0,1e-05,1765916919.2806833,0.767815425992012,0.2529474812433012,
119.0,118,809.483879705,0.9267208576202393,0.2809433043003082,18555213.0,1e-05,1765916925.519643,0.7765737175941467,0.25509110396570206,
120.0,119,817.929640914,1.0129342079162598,0.2535134553909302,18729596.0,1e-05,1765916933.9654522,0.7544482201337814,0.2572347266881029,
121.0,120,823.537742213,0.9400866031646729,0.276538610458374,18874599.0,1e-05,1765916939.5736,0.7739604860544205,0.25937834941050375,
122.0,121,831.120125696,0.9480079412460327,0.2414308339357376,19043580.0,1e-05,1765916947.1559746,0.7678493410348892,0.2615219721329046,
123.0,122,837.019025112,0.9502044320106506,0.26720091700553894,19188254.0,1e-05,1765916953.054854,0.7723209708929062,0.26366559485530544,
124.0,123,842.89077424,0.9120950102806091,0.2520986497402191,19336517.0,1e-05,1765916958.9265902,0.7788353115320206,0.2658092175777063,
125.0,124,849.866773681,0.9226192235946655,0.2445872277021408,19494094.0,1e-05,1765916965.9025972,0.7781480848789215,0.2679528403001072,
126.0,125,856.015270708,0.9445924758911133,0.24884994328022003,19648425.0,1e-05,1765916972.051133,0.7717236876487732,0.27009646302250806,
127.0,126,862.274661423,0.9487870335578918,0.24929694831371307,19798344.0,1e-05,1765916978.310497,0.770947277545929,0.2722400857449089,
128.0,127,868.578396154,0.9314379692077637,0.23203130066394806,19955841.0,1e-05,1765916984.6142237,0.7742152959108353,0.27438370846730975,
129.0,128,874.445120362,0.9238345623016357,0.23436342179775238,20107598.0,1e-05,1765916990.4809365,0.7772550731897354,0.2765273311897106,
130.0,129,880.166181007,0.9204488396644592,0.23561407625675201,20258362.0,1e-05,1765916996.2020016,0.7795259207487106,0.27867095391211144,
131.0,130,886.584688679,0.9726597666740417,0.22603638470172882,20412165.0,1e-05,1765917002.62053,0.763031855225563,0.2808145766345123,
132.0,131,892.169277515,0.899233341217041,0.23171032965183258,20561798.0,1e-05,1765917008.2051306,0.7829767614603043,0.2829581993569132,
133.0,132,898.465464689,0.9455018043518066,0.21415011584758759,20720111.0,1e-05,1765917014.501318,0.7696462124586105,0.28510182207931406,
134.0,133,904.783282876,0.9114435911178589,0.2164602130651474,20876095.0,1e-05,1765917020.8191245,0.7789787352085114,0.2872454448017149,
135.0,134,911.378302793,0.928786039352417,0.21654336154460907,21031975.0,1e-05,1765917027.4141333,0.7749215662479401,0.28938906752411575,
136.0,135,918.779338681,0.9013311862945557,0.22283130884170532,21180614.0,1e-05,1765917034.8151662,0.7792186737060547,0.2915326902465166,
137.0,136,927.335385326,0.984405517578125,0.20728889107704163,21349138.0,1e-05,1765917043.3712156,0.7607753574848175,0.2936763129689175,
138.0,137,934.645704817,0.970163106918335,0.211242213845253,21511590.0,1e-05,1765917050.6815445,0.7624781727790833,0.2958199356913183,
139.0,138,940.813646397,0.9381921887397766,0.2265247255563736,21656819.0,1e-05,1765917056.8494978,0.7732110917568207,0.2979635584137192,
140.0,139,947.134595723,0.9551270008087158,0.2119341939687729,21811238.0,1e-05,1765917063.1704273,0.7669796794652939,0.30010718113612006,
141.0,140,953.897695315,0.9779376983642578,0.19658486545085907,21980388.0,1e-05,1765917069.9335234,0.7607963979244232,0.3022508038585209,
142.0,141,961.757470227,0.9717732667922974,0.20034365355968475,22142594.0,1e-05,1765917077.793298,0.7614815384149551,0.30439442658092175,
143.0,142,968.326975368,0.9664973020553589,0.20683984458446503,22299845.0,1e-05,1765917084.362807,0.7644105106592178,0.3065380493033226,
144.0,143,975.674169156,0.9147485494613647,0.18941588699817657,22465527.0,1e-05,1765917091.7100263,0.7779581546783447,0.3086816720257235,
145.0,144,982.768057748,0.8984520435333252,0.20097441971302032,22618289.0,1e-05,1765917098.8038743,0.7821416258811951,0.3108252947481243,
146.0,145,989.26332798,0.9136345386505127,0.19445085525512695,22770622.0,1e-05,1765917105.2991455,0.7779705673456192,0.3129689174705252,
147.0,146,995.177875976,0.8845319151878357,0.19665515422821045,22922597.0,1e-05,1765917111.2137198,0.7834677547216415,0.31511254019292606,
148.0,147,1001.983728018,0.909704327583313,0.19564318656921387,23075685.0,1e-05,1765917118.0195837,0.7777226567268372,0.3172561629153269,
149.0,148,1008.813681561,0.9146162271499634,0.18890772759914398,23239973.0,1e-05,1765917124.8495424,0.7767800986766815,0.31939978563772775,
150.0,149,1017.129052103,0.9515540599822998,0.17873597145080566,23407446.0,1e-05,1765917133.1648893,0.7671049386262894,0.3215434083601286,
151.0,150,1023.155617839,0.8801398277282715,0.2012416422367096,23555395.0,1e-05,1765917139.1914558,0.7860017120838165,0.3236870310825295,
152.0,151,1029.412910295,0.924034595489502,0.19777415692806244,23712167.0,1e-05,1765917145.4487393,0.7769186496734619,0.3258306538049303,
153.0,152,1035.987359765,0.939433217048645,0.19139689207077026,23869562.0,1e-05,1765917152.0232203,0.7690626382827759,0.3279742765273312,
154.0,153,1042.916024479,0.9317576885223389,0.18907442688941956,24027568.0,1e-05,1765917158.9518507,0.7706505209207535,0.33011789924973206,
155.0,154,1049.612602097,0.9461742043495178,0.19618582725524902,24183451.0,1e-05,1765917165.648444,0.7709496170282364,0.3322615219721329,
156.0,155,1056.878645158,0.9164114594459534,0.1937975287437439,24342400.0,1e-05,1765917172.9142408,0.7751917988061905,0.33440514469453375,
157.0,156,1065.257520066,0.9445269703865051,0.1841231882572174,24500736.0,1e-05,1765917181.2933257,0.7704793959856033,0.3365487674169346,
158.0,157,1072.91025801,0.9035830497741699,0.19130228459835052,24652820.0,1e-05,1765917188.9460921,0.7787645310163498,0.3386923901393355,
159.0,158,1079.335991716,0.9131693840026855,0.18763507902622223,24810632.0,1e-05,1765917195.3717778,0.7745282351970673,0.3408360128617363,
160.0,159,1086.824176423,0.9042877554893494,0.19034212827682495,24968589.0,1e-05,1765917202.8600187,0.7755062282085419,0.3429796355841372,
161.0,160,1093.708959184,0.940335214138031,0.1864193081855774,25125017.0,1e-05,1765917209.7448103,0.768916517496109,0.34512325830653806,
162.0,161,1100.273716053,0.8769288063049316,0.18339170515537262,25277188.0,1e-05,1765917216.309492,0.7843458950519562,0.34726688102893893,
163.0,162,1106.39117705,0.8658164739608765,0.18671606481075287,25430057.0,1e-05,1765917222.42693,0.7877825945615768,0.34941050375133975,
164.0,163,1114.209468271,0.8738101720809937,0.18290385603904724,25583830.0,1e-05,1765917230.2452445,0.7877070158720016,0.3515541264737406,
165.0,164,1120.93954527,0.9252925515174866,0.18199430406093597,25742285.0,1e-05,1765917236.9754004,0.7730395644903183,0.3536977491961415,
166.0,165,1128.479729207,0.9033181071281433,0.17617198824882507,25907065.0,1e-05,1765917244.5154908,0.7766154408454895,0.3558413719185423,
167.0,166,1133.989757371,0.8948653340339661,0.18644830584526062,26051750.0,1e-05,1765917250.0255272,0.7797685861587524,0.3579849946409432,
168.0,167,1140.470086827,0.9196361303329468,0.18120083212852478,26204362.0,1e-05,1765917256.5059557,0.7748012691736221,0.36012861736334406,
169.0,168,1147.924000234,0.9392877221107483,0.18199411034584045,26364857.0,1e-05,1765917263.9598203,0.7694787532091141,0.36227224008574493,
170.0,169,1153.67639306,0.9020261764526367,0.1841578185558319,26513585.0,1e-05,1765917269.7120621,0.7789948135614395,0.36441586280814575,
171.0,170,1161.208404466,0.9286628365516663,0.17170405387878418,26680409.0,1e-05,1765917277.2442377,0.772717222571373,0.3665594855305466,
172.0,171,1166.661737664,0.8800569772720337,0.20508991181850433,26817383.0,1e-05,1765917282.697571,0.7868471294641495,0.3687031082529475,
173.0,172,1172.730407785,0.9234652519226074,0.1976972371339798,26962206.0,1e-05,1765917288.7662284,0.7748481780290604,0.3708467309753483,
174.0,173,1179.918067887,0.8945181369781494,0.18596650660037994,27123276.0,1e-05,1765917295.9538736,0.7806065380573273,0.3729903536977492,
175.0,174,1187.142105131,0.9253522157669067,0.17847169935703278,27290681.0,1e-05,1765917303.177824,0.7717924118041992,0.37513397642015006,
176.0,175,1193.682104837,0.9274191856384277,0.18015027046203613,27449673.0,1e-05,1765917309.7179337,0.7714031636714935,0.37727759914255093,
177.0,176,1199.70114312,0.8972947597503662,0.18999460339546204,27601441.0,1e-05,1765917315.7368617,0.7786398828029633,0.37942122186495175,
178.0,177,1206.228581552,0.9136123657226562,0.1983453780412674,27748300.0,1e-05,1765917322.264334,0.7775969952344894,0.3815648445873526,
179.0,178,1212.826462712,0.8674339056015015,0.18769633769989014,27900973.0,1e-05,1765917328.8623152,0.7876061052083969,0.3837084673097535,
180.0,179,1219.843236093,0.9108617901802063,0.1895434409379959,28057386.0,1e-05,1765917335.8789768,0.7762098461389542,0.3858520900321543,
181.0,180,1226.616566527,0.9130043983459473,0.1788012981414795,28218433.0,1e-05,1765917342.652373,0.7754540741443634,0.3879957127545552,
182.0,181,1234.454306166,0.9021816253662109,0.17617850005626678,28378531.0,1e-05,1765917350.4900336,0.7780361622571945,0.39013933547695606,
183.0,182,1239.298022028,0.8450503349304199,0.20178134739398956,28517567.0,1e-05,1765917355.3338275,0.7936373203992844,0.39228295819935693,
184.0,183,1245.411456938,0.86918044090271,0.1814679503440857,28678245.0,1e-05,1765917361.4473112,0.7835035175085068,0.39442658092175775,
185.0,184,1252.685004122,0.9136091470718384,0.1635330468416214,28847748.0,1e-05,1765917368.7207959,0.7751481682062149,0.3965702036441586,
186.0,185,1258.5836084,0.9009063243865967,0.1878705769777298,29003477.0,1e-05,1765917374.6193893,0.7782828360795975,0.3987138263665595,
187.0,186,1266.149548579,0.8987911939620972,0.1695975810289383,29163981.0,1e-05,1765917382.1853747,0.7780034691095352,0.4008574490889603,
188.0,187,1273.482296935,0.8927631974220276,0.18041618168354034,29313769.0,1e-05,1765917389.5181203,0.778318390250206,0.4030010718113612,
189.0,188,1280.470192248,0.884262204170227,0.16903267800807953,29474111.0,1e-05,1765917396.506034,0.7797029763460159,0.40514469453376206,
190.0,189,1287.051360935,0.9357503652572632,0.1684926450252533,29641339.0,1e-05,1765917403.0871925,0.7699616551399231,0.40728831725616294,
191.0,190,1293.499759219,0.8713316917419434,0.17744654417037964,29795124.0,1e-05,1765917409.53557,0.7846053540706635,0.40943193997856375,
192.0,191,1300.083047719,0.9147242903709412,0.17533445358276367,29956920.0,1e-05,1765917416.1188803,0.7743606120347977,0.4115755627009646,
193.0,192,1307.10507407,0.9270699620246887,0.17512691020965576,30113790.0,1e-05,1765917423.140919,0.7693814337253571,0.4137191854233655,
194.0,193,1314.314362045,0.889977216720581,0.17749916017055511,30267060.0,1e-05,1765917430.3501759,0.7785646319389343,0.41586280814576637,
195.0,194,1320.329691636,0.906066358089447,0.18304499983787537,30420733.0,1e-05,1765917436.3655522,0.7764582484960556,0.4180064308681672,
196.0,195,1327.593376402,0.9107303619384766,0.17492036521434784,30582338.0,1e-05,1765917443.6291356,0.7736739963293076,0.42015005359056806,
197.0,196,1332.985447948,0.8712320327758789,0.18445949256420135,30735043.0,1e-05,1765917449.0212903,0.786716878414154,0.42229367631296894,
198.0,197,1338.853191403,0.9032385349273682,0.185489222407341,30885025.0,1e-05,1765917454.8889482,0.776728942990303,0.42443729903536975,
199.0,198,1344.93059604,0.8965685963630676,0.18976303935050964,31036663.0,1e-05,1765917460.966282,0.7770775556564331,0.4265809217577706,
200.0,199,1350.753648567,0.8554604053497314,0.19313232600688934,31184340.0,1e-05,1765917466.7894518,0.7885657250881195,0.4287245444801715,
