train/epoch,train/num_tokens,train/learning_rate,train/mean_token_accuracy,_timestamp,train/grad_norm,train/global_step,train/loss,_step,_runtime,eval/accuracy
0.08145766345123258,5884915.0,0.001,0.7952327132225037,1765917697.5639925,2.1546337604522705,38.0,0.8006702661514282,37,1155.888523395,
0.08360128617363344,6032758.0,0.001,0.7997964322566986,1765917728.949402,0.5366992354393005,39.0,0.7642841339111328,38,1187.273945226,
0.0857449088960343,6187550.0,0.001,0.7978875041007996,1765917757.6235356,0.4325897693634033,40.0,0.7875728607177734,39,1215.948078476,
0.08788853161843516,6355408.0,0.001,0.79057776927948,1765917792.1399317,1.3686915636062622,41.0,0.8186650276184082,40,1250.464507862,
0.09003215434083602,6519771.0,0.001,0.7940130233764648,1765917822.942316,0.1955413669347763,42.0,0.7991366386413574,41,1281.266853759,
0.09217577706323687,6672296.0,0.001,0.8026570081710815,1765917849.8807738,0.45003196597099304,43.0,0.7587496042251587,42,1308.205326283,
0.09431939978563773,6843136.0,0.001,0.7922233045101166,1765917886.9788609,0.09139033406972885,44.0,0.7925209999084473,43,1345.30342942,
0.09646302250803858,6993296.0,0.001,0.7942733466625214,1765917923.174369,0.1043422669172287,45.0,0.7710728049278259,44,1381.498929223,
0.09860664523043944,7142356.0,0.001,0.8077458441257477,1765917956.234152,0.16223298013210297,46.0,0.720005989074707,45,1414.558721721,
0.1007502679528403,7294167.0,0.001,0.80692458152771,1765917982.5988631,0.17103375494480133,47.0,0.7158404588699341,46,1440.923380936,
0.10289389067524116,7470762.0,0.001,0.7843683063983917,1765918019.4963803,0.6970679759979248,48.0,0.8220453262329102,47,1477.820986923,
0.10503751339764202,7629052.0,0.001,0.8050454556941986,1765918055.3663492,0.12642192840576172,49.0,0.7311769127845764,48,1513.690893681,
0.10718113612004287,7779609.0,0.001,0.8099526464939117,1765918078.5924423,4.010128021240234,50.0,0.7282405495643616,49,1536.91698114,
0.10932475884244373,7927458.0,0.001,0.8021514713764191,1765918110.8228848,0.31783968210220337,51.0,0.7481522560119629,50,1569.147484778,
0.11146838156484459,8078023.0,0.001,0.8063212931156158,1765918136.5182807,2.3605120182037354,52.0,0.720573902130127,51,1594.842840835,
0.11361200428724544,8230483.0,0.001,0.8031359612941742,1765918164.579049,0.5206330418586731,53.0,0.7411093711853027,52,1622.903623325,
0.1157556270096463,8375984.0,0.001,0.8127261996269226,1765918192.6572368,0.661565899848938,54.0,0.702888011932373,53,1650.981772753,
0.11789924973204716,8547262.0,0.001,0.7888343036174774,1765918226.0134501,0.21722687780857086,55.0,0.8117091655731201,54,1684.338068407,
0.12004287245444802,8704936.0,0.001,0.7963049411773682,1765918257.4303465,0.24440790712833405,56.0,0.7758803367614746,55,1715.754909731,
0.12218649517684887,8867795.0,0.001,0.8038775324821472,1765918289.1314082,0.12764009833335876,57.0,0.7329736351966858,56,1747.455961778,
0.12433011789924973,9019339.0,0.001,0.8038707971572876,1765918315.156938,0.09054911136627197,58.0,0.7350342273712158,57,1773.481482302,
0.1264737406216506,9189045.0,0.001,0.8007982075214386,1765918348.3512003,0.3231308162212372,59.0,0.7518426179885864,58,1806.67579715,
0.12861736334405144,9353955.0,0.001,0.8036613166332245,1765918376.6658783,0.9567379951477051,60.0,0.7337384223937988,59,1834.990465439,
0.1307609860664523,9504744.0,0.001,0.8148723840713501,1765918410.4421449,0.17062309384346008,61.0,0.7044566869735718,60,1868.766675071,
0.13290460878885316,9662901.0,0.001,0.7898914813995361,1765918442.511316,2.6745119094848633,62.0,0.8025468587875366,61,1900.835870095,
0.13504823151125403,9809122.0,0.001,0.8168303966522217,1765918469.2790563,0.7158929109573364,63.0,0.6941241025924683,62,1927.603657938,
0.13719185423365488,9968473.0,0.001,0.8077159225940704,1765918503.8442247,0.33981940150260925,64.0,0.7302379608154297,63,1962.16874077,
0.13933547695605572,10119334.0,0.001,0.799312025308609,1765918537.6152673,0.1945408582687378,65.0,0.7505590319633484,64,1995.939837731,
0.1414790996784566,10259437.0,0.001,0.8109220564365387,1765918559.7997894,2.31774640083313,66.0,0.7039355039596558,65,2018.124351384,
0.14362272240085744,10416011.0,0.001,0.798873096704483,1765918597.1645856,0.1059691458940506,67.0,0.7588889598846436,66,2055.489142005,
0.1457663451232583,10566185.0,0.001,0.8006592094898224,1765918623.4475021,0.8693195581436157,68.0,0.7523366808891296,67,2081.772058421,
0.14790996784565916,10715715.0,0.001,0.8101877570152283,1765918650.0023365,0.30193865299224854,69.0,0.711634635925293,68,2108.326902606,
0.15005359056806003,10880059.0,0.001,0.8009073138237,1765918684.4016984,0.301431268453598,70.0,0.7514405250549316,69,2142.726259511,
0.15219721329046088,11036249.0,0.001,0.807915210723877,1765918709.47147,0.12366002798080444,71.0,0.7130993008613586,70,2167.796064556,
0.15434083601286175,11186751.0,0.001,0.8041402697563171,1765918739.3734035,0.3662503957748413,72.0,0.7327255010604858,71,2197.697985233,
0.1564844587352626,11356082.0,0.001,0.7972700297832489,1765918771.6400442,0.15666508674621582,73.0,0.7593189477920532,72,2229.964608144,
0.15862808145766344,11514483.0,0.001,0.8030505180358887,1765918801.582674,0.0842764601111412,74.0,0.7364118695259094,73,2259.907233603,
0.1607717041800643,11663606.0,0.001,0.805579274892807,1765918828.4802978,0.0816202461719513,75.0,0.7201790809631348,74,2286.804933023,
0.16291532690246516,11816781.0,0.001,0.8053551018238068,1765918861.762143,0.07586957514286041,76.0,0.7252740859985352,75,2320.086741383,
0.16505894962486603,11978438.0,0.001,0.8035986721515656,1765918889.1679568,0.06888071447610855,77.0,0.7338598370552063,76,2347.492565597,
0.16720257234726688,12137976.0,0.001,0.8096199631690979,1765918916.051267,0.05323738977313042,78.0,0.7051519155502319,77,2374.37584653,
0.16934619506966775,12295505.0,0.001,0.8055009543895721,1765918945.9203537,0.07052984833717346,79.0,0.7358871698379517,78,2404.244944891,
0.1714898177920686,12452019.0,0.001,0.8010496199131012,1765918976.5860884,0.07427302747964859,80.0,0.7409918308258057,79,2434.910646578,
0.17363344051446947,12611435.0,0.001,0.7984403371810913,1765919009.9022965,0.05405285209417343,81.0,0.7531500458717346,80,2468.226850473,
0.1757770632368703,12770621.0,0.001,0.8155044913291931,1765919044.2398021,0.06737343966960907,82.0,0.6863778233528137,81,2502.564358674,
0.17792068595927116,12917873.0,0.001,0.8083228468894958,1765919069.2027965,0.05667780712246895,83.0,0.713749349117279,82,2527.527379632,
0.18006430868167203,13056173.0,0.001,0.8126645684242249,1765919092.441404,0.07065888494253159,84.0,0.6978727579116821,83,2550.765966138,
0.18220793140407288,13211326.0,0.001,0.7970214784145355,1765919120.8620145,0.053830284625291824,85.0,0.751689612865448,84,2579.186559037,
0.18435155412647375,13369675.0,0.001,0.8022373616695404,1765919147.503295,0.07383081316947937,86.0,0.7405279278755188,85,2605.82786664,
0.1864951768488746,13509971.0,0.001,0.8122144937515259,1765919179.9592364,0.0710069090127945,87.0,0.6933832764625549,86,2638.283836713,
0.18863879957127547,13673080.0,0.001,0.8051143288612366,1765919212.1686022,0.08153316378593445,88.0,0.7317360639572144,87,2670.493165454,
0.1907824222936763,13838935.0,0.001,0.7931008040904999,1765919244.5976095,0.06352505832910538,89.0,0.7681571841239929,88,2702.922181402,
0.19292604501607716,14002150.0,0.001,0.797914057970047,1765919281.544494,0.6982055306434631,90.0,0.7493212223052979,89,2739.869091703,
0.19506966773847803,14156247.0,0.001,0.8079378604888916,1765919313.234594,0.05728337913751602,91.0,0.719152569770813,90,2771.559202352,
0.19721329046087888,14323035.0,0.001,0.8058127760887146,1765919344.2814713,0.055276479572057724,92.0,0.7236495614051819,91,2802.606027209,
0.19935691318327975,14490759.0,0.001,0.7989383041858673,1765919379.0681567,0.42072543501853943,93.0,0.7602605819702148,92,2837.392710946,
0.2015005359056806,14642384.0,0.001,0.8071722984313965,1765919407.0970976,0.06780753284692764,94.0,0.7157986164093018,93,2865.421637082,
0.20364415862808147,14786158.0,0.001,0.8094665110111237,1765919434.2216392,0.050711438059806824,95.0,0.7023097276687622,94,2892.54618236,
0.2057877813504823,14929253.0,0.001,0.8118546307086945,1765919459.614281,0.05579100921750069,96.0,0.6929962635040283,95,2917.938863472,
0.20793140407288319,15078062.0,0.001,0.8183680176734924,1765919493.9563665,0.06857115775346756,97.0,0.66172856092453,96,2952.280897801,
0.21007502679528403,15227850.0,0.001,0.8011062145233154,1765919526.1758215,0.37533050775527954,98.0,0.7351572513580322,97,2984.500376469,
0.21221864951768488,15385692.0,0.001,0.807135134935379,1765919562.1665368,0.057134538888931274,99.0,0.7133615612983704,98,3020.491119331,
0.21436227224008575,15540223.0,0.001,0.8163458406925201,1765919595.8902013,0.0421876534819603,100.0,0.6844511032104492,99,3054.214772303,
0.2165058949624866,15695591.0,0.001,0.8176683485507965,1765919634.0290914,0.04568692669272423,101.0,0.6753119230270386,100,3092.353622601,
0.21864951768488747,15855000.0,0.001,0.8070218861103058,1765919663.8513777,0.04470749571919441,102.0,0.7137542963027954,101,3122.175903419,
0.2207931404072883,16010570.0,0.001,0.8023070693016052,1765919691.957179,0.04820222407579422,103.0,0.730473518371582,102,3150.281754746,
0.22293676312968919,16175156.0,0.001,0.8067930042743683,1765919722.0940423,0.04417486861348152,104.0,0.7115224599838257,103,3180.418578252,
0.22508038585209003,16345184.0,0.001,0.8047732710838318,1765919758.6744618,0.04698479548096657,105.0,0.7268695831298828,104,3216.999050808,
0.22722400857449088,16496673.0,0.001,0.8060362339019775,1765919789.851761,0.04319391027092934,106.0,0.7238326072692871,105,3248.17636375,
0.22936763129689175,16650964.0,0.001,0.8057134449481964,1765919822.0423324,0.04747076705098152,107.0,0.7300401926040649,106,3280.366910053,
0.2315112540192926,16806131.0,0.001,0.8018357455730438,1765919857.4689188,0.041039299219846725,108.0,0.7377526760101318,107,3315.793472438,
0.23365487674169347,16971757.0,0.001,0.8036802113056183,1765919888.2963824,0.0347914956510067,109.0,0.744251012802124,108,3346.62092634,
0.2357984994640943,17125261.0,0.001,0.8113144338130951,1765919923.9021108,0.04312121123075485,110.0,0.6985530853271484,109,3382.22666593,
0.2379421221864952,17285808.0,0.001,0.8116970658302307,1765919955.3315964,0.030414974316954613,111.0,0.6995697617530823,110,3413.65613007,
0.24008574490889603,17436207.0,0.001,0.8152190148830414,1765919992.3563921,0.031142128631472588,112.0,0.6872050762176514,111,3450.680976774,
0.2422293676312969,17609651.0,0.001,0.8042446076869965,1765920025.1629918,0.03168945387005806,113.0,0.7227308750152588,112,3483.48755927,
0.24437299035369775,17764531.0,0.001,0.8082691729068756,1765920058.4297986,0.032172128558158875,114.0,0.7137584090232849,113,3516.75436365,
0.2465166130760986,17923936.0,0.001,0.8197831213474274,1765920090.5382905,0.02944863587617874,115.0,0.6711084842681885,114,3548.862891955,
0.24866023579849947,18080869.0,0.001,0.8150433301925659,1765920124.3691285,0.033654894679784775,116.0,0.6852978467941284,115,3582.693646973,
0.2508038585209003,18244414.0,0.001,0.8054729402065277,1765920154.84937,0.03363821655511856,117.0,0.7232726812362671,116,3613.173914719,
0.2529474812433012,18401734.0,0.001,0.8037542402744293,1765920187.1859102,0.03136648237705231,118.0,0.7297524213790894,117,3645.510476481,
0.25509110396570206,18555213.0,0.001,0.8143778443336487,1765920219.674223,0.037027664482593536,119.0,0.6843048930168152,118,3677.998787134,
0.2572347266881029,18729596.0,0.001,0.7905618846416473,1765920257.0017664,0.041042864322662354,120.0,0.7853808403015137,119,3715.326374784,
0.25937834941050375,18874599.0,0.001,0.8121687471866608,1765920281.2342875,0.031090714037418365,121.0,0.6883814930915833,120,3739.558843547,
0.2615219721329046,19043580.0,0.001,0.8047829866409302,1765920313.2317374,0.038210876286029816,122.0,0.7200665473937988,121,3771.55630904,
0.26366559485530544,19188254.0,0.001,0.8097611665725708,1765920339.4544475,0.032801102846860886,123.0,0.7030748128890991,122,3797.779008614,
0.2658092175777063,19336517.0,0.001,0.8150171637535095,1765920367.0546415,0.03825283423066139,124.0,0.677605152130127,123,3825.379171165,
0.2679528403001072,19494094.0,0.001,0.8132706880569458,1765920396.5863996,0.02734067104756832,125.0,0.6939253807067871,124,3854.910970861,
0.27009646302250806,19648425.0,0.001,0.8096635043621063,1765920425.644389,0.04074354097247124,126.0,0.7054995894432068,125,3883.968992442,
0.2722400857449089,19798344.0,0.001,0.8077013790607452,1765920455.6881316,0.033889010548591614,127.0,0.7098944783210754,126,3914.012705652,
0.27438370846730975,19955841.0,0.001,0.8082932233810425,1765920482.6779711,0.030118154361844063,128.0,0.7045859694480896,127,3941.002539328,
0.2765273311897106,20107598.0,0.001,0.814268171787262,1765920510.3956835,0.039958592504262924,129.0,0.689507007598877,128,3968.720314435,
0.27867095391211144,20258362.0,0.001,0.8143536150455475,1765920535.1215153,0.03102491796016693,130.0,0.6889970302581787,129,3993.446102237,
0.2808145766345123,20412165.0,0.001,0.800334095954895,1765920567.9598157,0.03246501833200455,131.0,0.7350863218307495,130,4026.28437958,
0.2829581993569132,20561798.0,0.001,0.8189536929130554,1765920592.0668466,0.03559309244155884,132.0,0.6674727201461792,131,4050.39138984,
0.28510182207931406,20720111.0,0.001,0.8051396906375885,1765920621.5296113,0.0320899672806263,133.0,0.7194481492042542,132,4079.85421623,
0.2872454448017149,20876095.0,0.001,0.8132430613040924,1765920650.7552056,0.029725274071097374,134.0,0.688605785369873,133,4109.079800635,
0.28938906752411575,21031975.0,0.001,0.8080755472183228,1765920680.8849833,0.030535731464624405,135.0,0.7083102464675903,134,4139.209538901,
0.2915326902465166,21180614.0,0.001,0.8172951340675354,1765920717.5263526,0.032836634665727615,136.0,0.6719248294830322,135,4175.850945698,
0.2936763129689175,21349138.0,0.001,0.7956952750682831,1765920753.4402392,0.034982312470674515,137.0,0.7652304172515869,136,4211.764755297,
0.2958199356913183,21511590.0,0.001,0.7981204688549042,1765920785.204486,0.02886716090142727,138.0,0.7452046871185303,137,4243.529058455,
0.2979635584137192,21656819.0,0.001,0.8086350560188293,1765920814.3153636,0.03975234925746918,139.0,0.7053862810134888,138,4272.639935659,
0.30010718113612006,21811238.0,0.001,0.8041369616985321,1765920840.9328923,0.03303281590342522,140.0,0.7242767214775085,139,4299.257476016,
0.3022508038585209,21980388.0,0.001,0.7950489223003387,1765920870.0540257,0.03234942629933357,141.0,0.761630117893219,140,4328.378638473,
0.30439442658092175,22142594.0,0.001,0.7975889146327972,1765920905.7408576,0.03381926566362381,142.0,0.7493141889572144,141,4364.065428856,
0.3065380493033226,22299845.0,0.001,0.8003548085689545,1765920936.470788,0.03298007696866989,143.0,0.7395530939102173,142,4394.795376659,
0.3086816720257235,22465527.0,0.001,0.8112314343452454,1765920970.84912,0.027496611699461937,144.0,0.706610381603241,143,4429.17374806,
0.3108252947481243,22618289.0,0.001,0.8167113363742828,1765921001.799939,0.036391012370586395,145.0,0.6745340824127197,144,4460.124523548,
0.3129689174705252,22770622.0,0.001,0.8129696547985077,1765921031.6508846,0.038964562118053436,146.0,0.6922633647918701,145,4489.975455374,
0.31511254019292606,22922597.0,0.001,0.8193859755992889,1765921060.349255,0.03007550537586212,147.0,0.664372444152832,146,4518.673822315,
0.3172561629153269,23075685.0,0.001,0.8120613992214203,1765921090.6549735,0.03287894278764725,148.0,0.6970343589782715,147,4548.979516113,
0.31939978563772775,23239973.0,0.001,0.8116610646247864,1765921118.4001124,0.034222010523080826,149.0,0.6982451677322388,148,4576.724649486,
0.3215434083601286,23407446.0,0.001,0.801972895860672,1765921155.784217,0.03025885857641697,150.0,0.7397297620773315,149,4614.108799242,
0.3236870310825295,23555395.0,0.001,0.8199074864387512,1765921186.8809016,0.030908895656466484,151.0,0.6644057035446167,150,4645.205468543,
0.3258306538049303,23712167.0,0.001,0.8111388981342316,1765921215.6458175,0.034079015254974365,152.0,0.7068576216697693,151,4673.970385162,
0.3279742765273312,23869562.0,0.001,0.804784506559372,1765921246.9959564,0.0289135854691267,153.0,0.7175838351249695,152,4705.320518374,
0.33011789924973206,24027568.0,0.001,0.8051965236663818,1765921278.6884625,0.02552167885005474,154.0,0.7164981365203857,153,4737.013037502,
0.3322615219721329,24183451.0,0.001,0.8051891624927521,1765921309.2123675,0.034864816814661026,155.0,0.7266326546669006,154,4767.536940459,
0.33440514469453375,24342400.0,0.001,0.8105957508087158,1765921340.543672,0.03067043051123619,156.0,0.6979788541793823,155,4798.868289169,
0.3365487674169346,24500736.0,0.001,0.801372230052948,1765921377.4963088,0.03565586730837822,157.0,0.7386964559555054,156,4835.820911831,
0.3386923901393355,24652820.0,0.001,0.8136833608150482,1765921410.39184,0.033996857702732086,158.0,0.6877461671829224,157,4868.716448,
0.3408360128617363,24810632.0,0.001,0.8076594471931458,1765921437.7496152,0.037758536636829376,159.0,0.7054022550582886,158,4896.074186761,
0.3429796355841372,24968589.0,0.001,0.8106549382209778,1765921474.4272027,0.03159646317362785,160.0,0.6933912038803101,159,4932.751765602,
0.34512325830653806,25125017.0,0.001,0.8045420944690704,1765921507.626968,0.026814201846718788,161.0,0.7229092717170715,160,4965.951729236,
0.34726688102893893,25277188.0,0.001,0.8180264532566071,1765921539.3227315,0.029781851917505264,162.0,0.6689513921737671,161,4997.647319318,
0.34941050375133975,25430057.0,0.001,0.8222869634628296,1765921568.7958477,0.02853229083120823,163.0,0.656981348991394,162,5027.120391795,
0.3515541264737406,25583830.0,0.001,0.8215752243995667,1765921602.6126747,0.02395980805158615,164.0,0.6650297045707703,163,5060.937372796,
0.3536977491961415,25742285.0,0.001,0.8073510229587555,1765921635.4201767,0.030930858105421066,165.0,0.7113887667655945,164,5093.744908333,
0.3558413719185423,25907065.0,0.001,0.8102955222129822,1765921672.4905138,0.04281144589185715,166.0,0.6984245777130127,165,5130.815288666,
0.3579849946409432,26051750.0,0.001,0.8159085810184479,1765921696.4587657,0.03355544060468674,167.0,0.6768273115158081,166,5154.783327434,
0.36012861736334406,26204362.0,0.001,0.8094974160194397,1765921726.0709274,0.04771706461906433,168.0,0.7050528526306152,167,5184.395499769,
0.36227224008574493,26364857.0,0.001,0.8036070764064789,1765921760.3350844,0.032027315348386765,169.0,0.7291747331619263,168,5218.659718405,
0.36441586280814575,26513585.0,0.001,0.8118093609809875,1765921784.203456,0.029179953038692474,170.0,0.692435085773468,169,5242.528017009,
0.3665594855305466,26680409.0,0.001,0.8041406869888306,1765921816.4844403,0.03523853048682213,171.0,0.7309651374816895,170,5274.809025051,
0.3687031082529475,26817383.0,0.001,0.8216268420219421,1765921844.112864,0.030696416273713112,172.0,0.658222496509552,171,5302.437405715,
0.3708467309753483,26962206.0,0.001,0.8104320168495178,1765921873.78713,0.03371332213282585,173.0,0.7051384449005127,172,5332.111667545,
0.3729903536977492,27123276.0,0.001,0.8139451742172241,1765921910.7266357,0.028906136751174927,174.0,0.6839693188667297,173,5369.051391541,
0.37513397642015006,27290681.0,0.001,0.8051057755947113,1765921944.7715478,0.03243511915206909,175.0,0.7202211022377014,174,5403.096228069,
0.37727759914255093,27449673.0,0.001,0.8058764040470123,1765921974.4039133,0.032655175775289536,176.0,0.7205246686935425,175,5432.728494198,
0.37942122186495175,27601441.0,0.001,0.811762273311615,1765922002.477151,0.03524208068847656,177.0,0.6919117569923401,176,5460.80192708,
0.3815648445873526,27748300.0,0.001,0.8103980123996735,1765922032.206302,0.030058808624744415,178.0,0.7046964168548584,177,5490.530996346,
0.3837084673097535,27900973.0,0.001,0.8204907178878784,1765922066.8798234,0.03524202108383179,179.0,0.6619569063186646,178,5525.204418717,
0.3858520900321543,28057386.0,0.001,0.8094567358493805,1765922101.1369944,0.035040415823459625,180.0,0.7027556896209717,179,5559.461557875,
0.3879957127545552,28218433.0,0.001,0.8075351417064667,1765922133.8727815,0.02711580879986286,181.0,0.7116249799728394,180,5592.197352179,
0.39013933547695606,28378531.0,0.001,0.8105789422988892,1765922170.8719015,0.028267834335565567,182.0,0.7018651962280273,181,5629.1964873,
0.39228295819935693,28517567.0,0.001,0.8268057107925415,1765922194.382606,0.03829829767346382,183.0,0.6359879970550537,182,5652.707382847,
0.39442658092175775,28678245.0,0.001,0.8171137869358063,1765922220.7454543,0.029546618461608887,184.0,0.6698514223098755,183,5679.070032718,
0.3965702036441586,28847748.0,0.001,0.8082478940486908,1765922253.879421,0.034235045313835144,185.0,0.7184147834777832,184,5712.203952318,
0.3987138263665595,29003477.0,0.001,0.8103183209896088,1765922280.9637456,0.033876337110996246,186.0,0.7050368189811707,185,5739.288327663,
0.4008574490889603,29163981.0,0.001,0.8090753257274628,1765922318.0231059,0.03014264442026615,187.0,0.6998669505119324,186,5776.347654559,
0.4030010718113612,29313769.0,0.001,0.8134380280971527,1765922346.7791312,0.04060841351747513,188.0,0.6848778128623962,187,5805.103703082,
0.40514469453376206,29474111.0,0.001,0.8126304745674133,1765922376.922361,0.03412845730781555,189.0,0.683089017868042,188,5835.24690483,
0.40728831725616294,29641339.0,0.001,0.8035345375537872,1765922407.1613412,0.031018773093819618,190.0,0.7350704073905945,189,5865.485890223,
0.40943193997856375,29795124.0,0.001,0.8192642331123352,1765922437.4143553,0.02733045443892479,191.0,0.6684063673019409,190,5895.73906345,
0.4115755627009646,29956920.0,0.001,0.8085841536521912,1765922467.8369825,0.03254992142319679,192.0,0.7094093561172485,191,5926.16157339,
0.4137191854233655,30113790.0,0.001,0.8043271601200104,1765922499.475865,0.031201081350445747,193.0,0.7104703783988953,192,5957.800458812,
0.41586280814576637,30267060.0,0.001,0.8122327625751495,1765922535.9985785,0.03279776871204376,194.0,0.6860724687576294,193,5994.323115547,
0.4180064308681672,30420733.0,0.001,0.8089916706085205,1765922562.3921,0.04243249073624611,195.0,0.7046046853065491,194,6020.716666728,
0.42015005359056806,30582338.0,0.001,0.8082611858844757,1765922596.3217723,0.03604899346828461,196.0,0.7043781280517578,195,6054.646306655,
0.42229367631296894,30735043.0,0.001,0.8209369778633118,1765922621.1791575,0.03605120629072189,197.0,0.668513298034668,196,6079.503727105,
0.42443729903536975,30885025.0,0.001,0.8123434484004974,1765922647.9682262,0.03149431571364403,198.0,0.6941192150115967,197,6106.292748091,
0.4265809217577706,31036663.0,0.001,0.8119433224201202,1765922674.329654,0.029569480568170547,199.0,0.6909275054931641,198,6132.654225798,
0.4287245444801715,31184340.0,0.001,0.8225422501564026,1765922699.6172876,0.027991002425551414,200.0,0.6549754738807678,199,6157.941883569,
0.43086816720257237,31345142.0,0.001,0.8086338043212891,1765922736.3997579,0.031702056527137756,201.0,0.6994664669036865,200,6194.724320203,
0.4330117899249732,31495847.0,0.001,0.8044029176235199,1765922764.213255,0.03503871336579323,202.0,0.7198734283447266,201,6222.537800801,
