train/epoch,_timestamp,train/loss,train/num_tokens,_step,_runtime,train/grad_norm,train/learning_rate,train/mean_token_accuracy,train/global_step
0.09003215434083602,1765917827.2154758,0.7618486881256104,6519771.0,41,1284.689884513,0.027329545468091965,0.0001,0.7980099022388458,42
0.09217577706323687,1765917854.2905338,0.7252510786056519,6672296.0,42,1311.76488716,0.03438574820756912,0.0001,0.8065265119075775,43
0.09431939978563773,1765917891.277418,0.7814793586730957,6843136.0,43,1348.751836502,0.03249559551477432,0.0001,0.7927914559841156,44
0.09646302250803858,1765917927.7102895,0.7558173537254333,6993296.0,44,1385.184708534,0.0296557005494833,0.0001,0.7965874671936035,45
0.09860664523043944,1765917960.5773697,0.7131019830703735,7142356.0,45,1418.051808088,0.029152831062674522,0.0001,0.8102595210075378,46
0.1007502679528403,1765917986.864001,0.7149530053138733,7294167.0,46,1444.33840574,0.027375493198633194,0.0001,0.8092052638530731,47
0.10289389067524116,1765918024.306877,0.8141026496887207,7470762.0,47,1481.781290152,0.028325583785772324,0.0001,0.7863083481788635,48
0.10503751339764202,1765918060.989598,0.7283100485801697,7629052.0,48,1518.464020888,0.029881756752729416,0.0001,0.8063459098339081,49
0.10718113612004287,1765918084.1046405,0.7068578004837036,7779609.0,49,1541.579017894,0.02813297137618065,0.0001,0.8119027614593506,50
0.10932475884244373,1765918116.2307746,0.7307586073875427,7927458.0,50,1573.705075653,0.03665086254477501,0.0001,0.804747611284256,51
0.11146838156484459,1765918141.8649802,0.713818371295929,8078023.0,51,1599.339360834,0.03249793127179146,0.0001,0.8088998794555664,52
0.11361200428724544,1765918169.8977516,0.7214334011077881,8230483.0,52,1627.372057722,0.049647219479084015,0.0001,0.8064189851284027,53
0.1157556270096463,1765918198.2667277,0.6962287425994873,8375984.0,53,1655.74100312,0.05991543456912041,0.0001,0.8144195973873138,54
0.11789924973204716,1765918231.8611722,0.789891242980957,8547262.0,54,1689.335485924,0.0737956091761589,0.0001,0.7895278036594391,55
0.12004287245444802,1765918263.8899372,0.7629242539405823,8704936.0,55,1721.364211454,0.03386811539530754,0.0001,0.7980389893054962,56
0.12218649517684887,1765918295.7541237,0.727146327495575,8867795.0,56,1753.228431204,0.08787346631288528,0.0001,0.805838406085968,57
0.12433011789924973,1765918321.7990093,0.732103168964386,9019339.0,57,1779.27330227,0.03268233314156532,0.0001,0.8037177324295044,58
0.1264737406216506,1765918354.880198,0.7448650002479553,9189045.0,58,1812.354492545,0.0770227313041687,0.0001,0.8019602000713348,59
0.12861736334405144,1765918383.0548868,0.7283700704574585,9353955.0,59,1840.529148564,0.0851045474410057,0.0001,0.8047078549861908,60
0.1307609860664523,1765918416.9131138,0.6840540170669556,9504744.0,60,1874.387386407,0.02811029739677906,0.0001,0.8177423477172852,61
0.13290460878885316,1765918449.3506866,0.7728114128112793,9662901.0,61,1906.82498089,0.10227122902870178,0.0001,0.793639212846756,62
0.13504823151125403,1765918476.1419387,0.6666259765625,9809122.0,62,1933.616335112,0.11178009957075119,0.0001,0.8191993832588196,63
0.13719185423365488,1765918510.8475554,0.7168056964874268,9968473.0,63,1968.321903559,0.0650787279009819,0.0001,0.8089038133621216,64
0.13933547695605572,1765918544.609559,0.7429506778717041,10119334.0,64,2002.083966308,0.026158539578318596,0.0001,0.8015842437744141,65
0.1414790996784566,1765918567.0757198,0.6966156959533691,10259437.0,65,2024.550025656,0.07974454760551453,0.0001,0.8128538131713867,66
0.14362272240085744,1765918604.052639,0.7536039352416992,10416011.0,66,2061.526952983,0.13430216908454895,0.0001,0.8003744184970856,67
0.1457663451232583,1765918630.3028643,0.7380627393722534,10566185.0,67,2087.777153134,0.11367693543434143,0.0001,0.8031240105628967,68
0.14790996784565916,1765918657.195297,0.7081418633460999,10715715.0,68,2114.669591654,0.05591275542974472,0.0001,0.810739278793335,69
0.15005359056806003,1765918691.2590313,0.724817156791687,10880059.0,69,2148.733333213,0.025775574147701263,0.0001,0.8051566183567047,70
0.15219721329046088,1765918716.3304203,0.7147166132926941,11036249.0,70,2173.804970903,0.03707553818821907,0.0001,0.8071933090686798,71
0.15434083601286175,1765918746.0159686,0.7282724380493164,11186751.0,71,2203.49025975,0.056392036378383636,0.0001,0.8040988147258759,72
0.1564844587352626,1765918778.5378845,0.7545044422149658,11356082.0,72,2236.012272035,0.034594081342220306,0.0001,0.7974189221858978,73
0.15862808145766344,1765918808.763893,0.7363563776016235,11514483.0,73,2266.238185144,0.054003141820430756,0.0001,0.8035264909267426,74
0.1607717041800643,1765918835.3037906,0.7199252843856812,11663606.0,74,2292.778103005,0.1159181147813797,0.0001,0.8055360019207001,75
0.16291532690246516,1765918868.6852717,0.7284847497940063,11816781.0,75,2326.159580559,0.13220524787902832,0.0001,0.8043311536312103,76
0.16505894962486603,1765918896.6517296,0.7382185459136963,11978438.0,76,2354.126018205,0.06748946011066437,0.0001,0.8027319312095642,77
0.16720257234726688,1765918923.726312,0.7074103355407715,12137976.0,77,2381.200608899,0.04705997183918953,0.0001,0.809154748916626,78
0.16934619506966775,1765918953.2259183,0.7375319004058838,12295505.0,78,2410.700257678,0.10990136861801147,0.0001,0.8058097660541534,79
0.1714898177920686,1765918983.8692453,0.7448999881744385,12452019.0,79,2441.343608892,0.10359661281108856,0.0001,0.7998200356960297,80
0.17363344051446947,1765919017.4065983,0.7544841170310974,12611435.0,80,2474.881140397,0.0395292229950428,0.0001,0.797703891992569,81
0.1757770632368703,1765919051.716518,0.6896380186080933,12770621.0,81,2509.190834601,0.05768962949514389,0.0001,0.8153730928897858,82
0.17792068595927116,1765919076.747388,0.7199029922485352,12917873.0,82,2534.221725927,0.09519970417022705,0.0001,0.8073773980140686,83
0.18006430868167203,1765919100.0653095,0.7027498483657837,13056173.0,83,2557.53960166,0.08955451101064682,0.0001,0.8111511468887329,84
0.18220793140407288,1765919128.404643,0.7561206221580505,13211326.0,84,2585.878943723,0.055640775710344315,0.0001,0.7971293926239014,85
0.18435155412647375,1765919155.0487468,0.7438802719116211,13369675.0,85,2612.523072802,0.026361478492617607,0.0001,0.8021855354309082,86
0.1864951768488746,1765919187.1163974,0.698003351688385,13509971.0,86,2644.590719225,0.0695720687508583,0.0001,0.8108275532722473,87
0.18863879957127547,1765919219.3706977,0.7348302602767944,13673080.0,87,2676.845145827,0.09869876503944397,0.0001,0.8044132590293884,88
0.1907824222936763,1765919251.8059247,0.772719144821167,13838935.0,88,2709.280315609,0.0678308978676796,0.0001,0.7921210825443268,89
0.19292604501607716,1765919288.70414,0.7535853385925293,14002150.0,89,2746.17855692,0.0326637364923954,0.0001,0.796846866607666,90
0.19506966773847803,1765919320.124494,0.7249428033828735,14156247.0,90,2777.59891243,0.09515827894210815,0.0001,0.8062234818935394,91
0.19721329046087888,1765919351.279832,0.7276545763015747,14323035.0,91,2808.754132716,0.09655429422855377,0.0001,0.8050020337104797,92
0.19935691318327975,1765919385.9241455,0.7652806639671326,14490759.0,92,2843.39842756,0.026719389483332634,0.0001,0.7974533140659332,93
0.2015005359056806,1765919413.7835407,0.721637487411499,14642384.0,93,2871.25801334,0.10923861712217331,0.0001,0.8064361810684204,94
0.20364415862808147,1765919440.9121022,0.7122839689254761,14786158.0,94,2898.38638245,0.12231487780809402,0.0001,0.8072460293769836,95
0.2057877813504823,1765919466.3711052,0.7000911831855774,14929253.0,95,2923.8455734,0.036905404180288315,0.0001,0.8099815249443054,96
0.20793140407288319,1765919501.1704128,0.6667657494544983,15078062.0,96,2958.644889318,0.09435947984457016,0.0001,0.8179312348365784,97
0.21007502679528403,1765919533.6537848,0.744776725769043,15227850.0,97,2991.128142029,0.12048716843128204,0.0001,0.7994557917118073,98
0.21221864951768488,1765919569.9553535,0.7199039459228516,15385692.0,98,3027.429634745,0.047732096165418625,0.0001,0.8059110641479492,99
0.21436227224008575,1765919603.46499,0.6900736689567566,15540223.0,99,3060.939273354,0.05255254730582237,0.0001,0.8154086768627167,100
0.2165058949624866,1765919642.0150938,0.6831561923027039,15695591.0,100,3099.489363591,0.07130543887615204,0.0001,0.8164159059524536,101
0.21864951768488747,1765919672.0569289,0.7200267314910889,15855000.0,101,3129.531460391,0.04449504613876343,0.0001,0.8059761822223663,102
0.2207931404072883,1765919700.3411534,0.7387720346450806,16010570.0,102,3157.815566745,0.029514355584979057,0.0001,0.8006794452667236,103
0.22293676312968919,1765919730.7223432,0.7188481092453003,16175156.0,103,3188.196832605,0.04649325832724571,0.0001,0.8042730987071991,104
0.22508038585209003,1765919767.1382856,0.7339045405387878,16345184.0,104,3224.612597998,0.044339850544929504,0.0001,0.8039524853229523,105
0.22722400857449088,1765919798.084695,0.7307051420211792,16496673.0,105,3255.558966645,0.029187073931097984,0.0001,0.804443746805191,106
0.22936763129689175,1765919830.509902,0.7395316362380981,16650964.0,106,3287.984280539,0.03319215402007103,0.0001,0.8039483726024628,107
0.2315112540192926,1765919865.997127,0.7465275526046753,16806131.0,107,3323.471471928,0.032363615930080414,0.0001,0.8004449009895325,108
0.23365487674169347,1765919896.979834,0.7532955408096313,16971757.0,108,3354.454181629,0.02792569436132908,0.0001,0.8018738031387329,109
0.2357984994640943,1765919932.4776337,0.7082856893539429,17125261.0,109,3389.951994843,0.030671952292323112,0.0001,0.8096840083599091,110
0.2379421221864952,1765919963.8302507,0.7067980766296387,17285808.0,110,3421.304594151,0.026927877217531204,0.0001,0.8102534115314484,111
0.24008574490889603,1765920000.7943785,0.6949451565742493,17436207.0,111,3458.268764391,0.03297976404428482,0.0001,0.8138960301876068,112
0.2422293676312969,1765920033.950736,0.7297168970108032,17609651.0,112,3491.425107928,0.031945109367370605,0.0001,0.803270548582077,113
0.24437299035369775,1765920066.9933317,0.7212437391281128,17764531.0,113,3524.467739581,0.030734285712242126,0.0001,0.8068158030509949,114
0.2465166130760986,1765920099.04339,0.6787329912185669,17923936.0,114,3556.517737044,0.027027275413274765,0.0001,0.8181232810020447,115
0.24866023579849947,1765920133.4177718,0.6936745643615723,18080869.0,115,3590.892191662,0.029007194563746452,0.0001,0.8140000402927399,116
0.2508038585209003,1765920163.7065678,0.7343354225158691,18244414.0,116,3621.181072802,0.02848987653851509,0.0001,0.8038096725940704,117
0.2529474812433012,1765920196.3214972,0.7394622564315796,18401734.0,117,3653.796006815,0.02825004607439041,0.0001,0.8018004894256592,118
0.25509110396570206,1765920228.8596284,0.6945010423660278,18555213.0,118,3686.333974717,0.028364699333906174,0.0001,0.8118600845336914,119
0.2572347266881029,1765920266.210205,0.7917757630348206,18729596.0,119,3723.684607985,0.03864993900060654,0.0001,0.7883284389972687,120
0.25937834941050375,1765920290.1992042,0.7001888751983643,18874599.0,120,3747.673700874,0.05695106461644173,0.0001,0.8103425800800323,121
0.2615219721329046,1765920322.5753613,0.7280404567718506,19043580.0,121,3780.049718865,0.05564882978796959,0.0001,0.8028441667556763,122
0.26366559485530544,1765920348.9596598,0.7133008241653442,19188254.0,122,3806.43407397,0.03800404071807861,0.0001,0.8084549307823181,123
0.2658092175777063,1765920376.543632,0.6863851547241211,19336517.0,123,3834.01805382,0.03077789954841137,0.0001,0.8135809600353241,124
0.2679528403001072,1765920406.372472,0.7035323977470398,19494094.0,124,3863.846858856,0.03903210535645485,0.0001,0.8112111985683441,125
0.27009646302250806,1765920435.2406533,0.7163467407226562,19648425.0,125,3892.715047442,0.030620062723755836,0.0001,0.8074178099632263,126
0.2722400857449089,1765920465.3936532,0.719329297542572,19798344.0,126,3922.868120981,0.03633604571223259,0.0001,0.8062513172626495,127
0.27438370846730975,1765920492.9245572,0.7146419286727905,19955841.0,127,3950.398921369,0.05392411723732948,0.0001,0.8070530593395233,128
0.2765273311897106,1765920520.712193,0.6989719867706299,20107598.0,128,3978.18678435,0.054326679557561874,0.0001,0.81208536028862,129
0.27867095391211144,1765920545.5707757,0.698518693447113,20258362.0,129,4003.045225796,0.04106976464390755,0.0001,0.8121275305747986,130
0.2808145766345123,1765920578.701213,0.7434645891189575,20412165.0,130,4036.175600775,0.03033921867609024,0.0001,0.798445075750351,131
0.2829581993569132,1765920603.0102477,0.677273154258728,20561798.0,131,4060.484569174,0.02815139666199684,0.0001,0.8173383176326752,132
0.28510182207931406,1765920632.4429657,0.7298250198364258,20720111.0,132,4089.917403332,0.027405627071857452,0.0001,0.8029329776763916,133
0.2872454448017149,1765920661.6090305,0.6975021362304688,20876095.0,133,4119.083398342,0.03470927104353905,0.0001,0.8118198215961456,134
0.28938906752411575,1765920691.8274012,0.7183059453964233,21031975.0,134,4149.301790953,0.04248209670186043,0.0001,0.8069495558738708,135
0.2915326902465166,1765920728.0860126,0.683076024055481,21180614.0,135,4185.560459686,0.039232268929481506,0.0001,0.8146593868732452,136
0.2936763129689175,1765920764.5638661,0.7739555835723877,21349138.0,136,4222.038278996,0.029666291549801826,0.0001,0.7936230301856995,137
0.2958199356913183,1765920796.8998883,0.7546383738517761,21511590.0,137,4254.374361337,0.029667111113667488,0.0001,0.7963478565216064,138
0.2979635584137192,1765920826.2593968,0.7167176604270935,21656819.0,138,4283.733809379,0.03437696397304535,0.0001,0.8064978718757629,139
0.30010718113612006,1765920853.3372948,0.7374929785728455,21811238.0,139,4310.811674782,0.0371192991733551,0.0001,0.8004242777824402,140
0.3022508038585209,1765920882.3552332,0.7726333141326904,21980388.0,140,4339.829604778,0.02799477055668831,0.0001,0.7929487824440002,141
0.30439442658092175,1765920918.132506,0.7586479187011719,22142594.0,141,4375.606853088,0.04520722106099129,0.0001,0.7960361242294312,142
0.3065380493033226,1765920948.9536448,0.7522229552268982,22299845.0,142,4406.428195837,0.0386589877307415,0.0001,0.7984002530574799,143
0.3086816720257235,1765920983.4951477,0.7159684896469116,22465527.0,143,4440.969606216,0.03176109492778778,0.0001,0.80975541472435,144
0.3108252947481243,1765921014.4629853,0.6890578269958496,22618289.0,144,4471.937356201,0.05759919062256813,0.0001,0.8138118982315063,145
0.3129689174705252,1765921044.2944071,0.7032828330993652,22770622.0,145,4501.768933054,0.059100229293107986,0.0001,0.8105342090129852,146
0.31511254019292606,1765921073.0556984,0.67477947473526,22922597.0,146,4530.530010925,0.053640346974134445,0.0001,0.8175068497657776,147
0.3172561629153269,1765921103.6089115,0.7100702524185181,23075685.0,147,4561.083270348,0.1420845091342926,0.0001,0.8097499310970306,148
0.31939978563772775,1765921131.291767,0.7107976675033569,23239973.0,148,4588.766392711,0.03150447830557823,0.0001,0.8090881407260895,149
0.3215434083601286,1765921168.5035057,0.7518357038497925,23407446.0,149,4625.978002257,0.12417187541723251,0.0001,0.7992277443408966,150
0.3236870310825295,1765921199.8598073,0.6739894151687622,23555395.0,150,4657.334320541,0.0329967699944973,0.0001,0.8184697926044464,151
0.3258306538049303,1765921228.6631868,0.7204188704490662,23712167.0,151,4686.137751481,0.12629465758800507,0.0001,0.8092002868652344,152
0.3279742765273312,1765921260.5632284,0.7305921912193298,23869562.0,152,4718.037649488,0.03599924594163895,0.0001,0.8026953637599945,153
0.33011789924973206,1765921291.5358768,0.7284762859344482,24027568.0,153,4749.010438332,0.12502387166023254,0.0001,0.803335428237915,154
0.3322615219721329,1765921322.0582507,0.7383139133453369,24183451.0,154,4779.532824215,0.05120081454515457,0.0001,0.8027127385139465,155
0.33440514469453375,1765921353.7360904,0.7119696140289307,24342400.0,155,4811.210509937,0.12947426736354828,0.0001,0.8085724711418152,156
0.3365487674169346,1765921390.6313102,0.7498999238014221,24500736.0,156,4848.105822359,0.08353956788778305,0.0001,0.7993748486042023,157
0.3386923901393355,1765921423.6174464,0.7000716924667358,24652820.0,157,4881.091879823,0.13449059426784515,0.0001,0.8118029236793518,158
0.3408360128617363,1765921450.9969995,0.7165388464927673,24810632.0,158,4908.471375616,0.11690087616443634,0.0001,0.8059919774532318,159
0.3429796355841372,1765921487.675745,0.7063753604888916,24968589.0,159,4945.150134571,0.12339817732572556,0.0001,0.808232992887497,160
0.34512325830653806,1765921520.896732,0.7367178201675415,25125017.0,160,4978.371109138,0.12319719791412354,0.0001,0.8016673028469086,161
0.34726688102893893,1765921552.68643,0.6797676086425781,25277188.0,161,5010.16080471,0.0923166498541832,0.0001,0.8161539733409882,162
0.34941050375133975,1765921582.380301,0.6698817610740662,25430057.0,162,5039.854689484,0.10699859261512756,0.0001,0.8198748826980591,163
0.3515541264737406,1765921616.2449613,0.6750945448875427,25583830.0,163,5073.719467531,0.07399514317512512,0.0001,0.8192172348499298,164
0.3536977491961415,1765921649.6418107,0.7238022089004517,25742285.0,164,5107.116216172,0.0814129188656807,0.0001,0.8050577342510223,165
0.3558413719185423,1765921687.0034485,0.7082170844078064,25907065.0,165,5144.477871663,0.059706512838602066,0.0001,0.8086948990821838,166
0.3579849946409432,1765921710.908066,0.6894899606704712,26051750.0,166,5168.382471082,0.08494924008846283,0.0001,0.8131192922592163,167
0.36012861736334406,1765921740.5688655,0.7173704504966736,26204362.0,167,5198.043489377,0.07656089961528778,0.0001,0.806802898645401,168
0.36227224008574493,1765921774.8891125,0.742641031742096,26364857.0,168,5232.363503544,0.07110011577606201,0.0001,0.8006951808929443,169
0.36441586280814575,1765921798.9617581,0.7035641670227051,26513585.0,169,5256.436249984,0.07481696456670761,0.0001,0.8098377287387848,170
0.3665594855305466,1765921831.526806,0.7417229413986206,26680409.0,170,5289.001231599,0.0542120598256588,0.0001,0.8013796508312225,171
0.3687031082529475,1765921858.8363268,0.6697317361831665,26817383.0,171,5316.310703976,0.05406014248728752,0.0001,0.8194782733917236,172
0.3708467309753483,1765921888.4009073,0.7165510058403015,26962206.0,172,5345.875271249,0.05784359946846962,0.0001,0.8080503344535828,173
0.3729903536977492,1765921925.5241506,0.695667028427124,27123276.0,173,5382.998598175,0.055007752031087875,0.0001,0.8117685317993164,174
0.37513397642015006,1765921959.7039766,0.7320334911346436,27290681.0,174,5417.178355041,0.03950869292020798,0.0001,0.8027781248092651,175
0.37727759914255093,1765921989.4269068,0.7317273616790771,27449673.0,175,5446.901284144,0.04555127024650574,0.0001,0.8039580285549164,176
0.37942122186495175,1765922017.6845891,0.7048701643943787,27601441.0,176,5475.158968752,0.032518185675144196,0.0001,0.8096879124641418,177
0.3815648445873526,1765922047.5036824,0.7153769731521606,27748300.0,177,5504.97809176,0.03812837600708008,0.0001,0.8087813258171082,178
0.3837084673097535,1765922082.1603332,0.673242449760437,27900973.0,178,5539.634712376,0.030187778174877167,0.0001,0.818276584148407,179
0.3858520900321543,1765922116.582527,0.7138200402259827,28057386.0,179,5574.056952001,0.03207264468073845,0.0001,0.8075852990150452,180
0.3879957127545552,1765922149.521241,0.723554253578186,28218433.0,180,5606.995731844,0.03449670970439911,0.0001,0.8056922554969788,181
0.39013933547695606,1765922186.6227539,0.7131291627883911,28378531.0,181,5644.097277182,0.03672053664922714,0.0001,0.8084560930728912,182
0.39228295819935693,1765922209.603491,0.6477360129356384,28517567.0,182,5667.077982161,0.03265436366200447,0.0001,0.8247531354427338,183
0.39442658092175775,1765922235.9604337,0.680515468120575,28678245.0,183,5693.434865928,0.04089653491973877,0.0001,0.8153958320617676,184
0.3965702036441586,1765922269.735654,0.7279853224754333,28847748.0,184,5727.210034634,0.029473138973116875,0.0001,0.8060834109783173,185
0.3987138263665595,1765922297.1968179,0.7160748243331909,29003477.0,185,5754.671319731,0.035381801426410675,0.0001,0.8080534636974335,186
0.4008574490889603,1765922333.9246237,0.7104148268699646,29163981.0,186,5791.39899984,0.03686187416315079,0.0001,0.8075297772884369,187
0.4030010718113612,1765922362.8506887,0.6964842081069946,29313769.0,187,5820.324982489,0.049457721412181854,0.0001,0.8114942610263824,188
0.40514469453376206,1765922392.8158917,0.693910539150238,29474111.0,188,5850.290286504,0.034741852432489395,0.0001,0.8112004101276398,189
0.40728831725616294,1765922423.4205844,0.7451964020729065,29641339.0,189,5880.894935829,0.03217419609427452,0.0001,0.8021184802055359,190
0.40943193997856375,1765922453.5674381,0.6796913146972656,29795124.0,190,5911.041800392,0.04836999624967575,0.0001,0.8170817792415619,191
0.4115755627009646,1765922483.9300485,0.721035361289978,29956920.0,191,5941.404424991,0.032954636961221695,0.0001,0.8058642446994781,192
0.4137191854233655,1765922515.7192225,0.72953861951828,30113790.0,192,5973.193602168,0.0809735655784607,0.0001,0.8005417287349701,193
0.41586280814576637,1765922551.9955628,0.6980417966842651,30267060.0,193,6009.469969721,0.03445551544427872,0.0001,0.8105459809303284,194
0.4180064308681672,1765922578.2923179,0.7173495292663574,30420733.0,194,6035.766805762,0.04010814428329468,0.0001,0.8063686788082123,195
0.42015005359056806,1765922612.1740634,0.7170736193656921,30582338.0,195,6069.648578985,0.03479545935988426,0.0001,0.8059644401073456,196
0.42229367631296894,1765922636.665395,0.6798975467681885,30735043.0,196,6094.139922314,0.051660917699337006,0.0001,0.8184449076652527,197
0.42443729903536975,1765922663.529878,0.7051472663879395,30885025.0,197,6121.00439734,0.041008640080690384,0.0001,0.8102670311927795,198
0.4265809217577706,1765922690.2616167,0.7054083347320557,31036663.0,198,6147.736254762,0.053267184644937515,0.0001,0.809500515460968,199
0.4287245444801715,1765922715.626181,0.6680246591567993,31184340.0,199,6173.100731752,0.03759539872407913,0.0001,0.8196525573730469,200
0.43086816720257237,1765922752.8703427,0.7134314775466919,31345142.0,200,6210.344673852,0.04092036187648773,0.0001,0.8065935969352722,201
0.4330117899249732,1765922781.0435019,0.7307175397872925,31495847.0,201,6238.517978813,0.03930360823869705,0.0001,0.8025190830230713,202
0.43515541264737406,1765922814.5427651,0.7008485794067383,31654749.0,202,6272.017170757,0.03787856549024582,0.0001,0.8101578056812286,203
0.43729903536977494,1765922837.9505017,0.7124992609024048,31808152.0,203,6295.424849323,0.051434475928545,0.0001,0.8075509965419769,204
0.43944265809217575,1765922869.2451124,0.7292205691337585,31977458.0,204,6326.719490027,0.03387695178389549,0.0001,0.8039098978042603,205
0.4415862808145766,1765922894.7369535,0.6978095173835754,32129990.0,205,6352.21133238,0.030937954783439636,0.0001,0.8110220730304718,206
0.4437299035369775,1765922930.6370928,0.7528380155563354,32295318.0,206,6388.111518508,0.02988111972808838,0.0001,0.7986993193626404,207
0.44587352625937837,1765922962.6142924,0.7344452738761902,32458576.0,207,6420.088634486,0.03057952970266342,0.0001,0.8027513325214386,208
0.4480171489817792,1765922993.8407145,0.710701048374176,32617496.0,208,6451.315042378,0.03073037602007389,0.0001,0.8074447810649872,209
