train/mean_token_accuracy,_runtime,train/num_tokens,train/epoch,train/global_step,train/learning_rate,_step,_timestamp,train/loss,train/grad_norm,eval/accuracy
0.7920111119747162,1392.57273527,31977458.0,0.43944265809217575,205.0,0.001,204,1765917524.184416,0.8096297979354858,0.02611590549349785,
0.7982837557792664,1398.606747132,32129990.0,0.4415862808145766,206.0,0.001,205,1765917530.21842,0.7811971306800842,0.02022932469844818,
0.7861422747373581,1406.897613933,32295318.0,0.4437299035369775,207.0,0.001,206,1765917538.5092912,0.8331956267356873,0.01976500265300274,
0.7892826646566391,1413.999047678,32458576.0,0.44587352625937837,208.0,0.001,207,1765917545.6106908,0.8185710310935974,0.02614627033472061,
0.7939342260360718,1420.946339729,32617496.0,0.4480171489817792,209.0,0.001,208,1765917552.5579488,0.7965115308761597,0.014471272006630898,
0.7973699569702148,1428.954428665,32779172.0,0.45016077170418006,210.0,0.001,209,1765917560.566116,0.7870793342590332,0.028645209968090057,
0.7985657602548599,1435.362794992,32931223.0,0.45230439442658094,211.0,0.001,210,1765917566.9743447,0.7766312956809998,0.03334261104464531,
0.7963811904191971,1442.763215043,33081708.0,0.45444801714898175,212.0,0.001,211,1765917574.3749275,0.7868126630783081,0.024497507140040398,
0.797459214925766,1448.916850977,33234519.0,0.4565916398713826,213.0,0.001,212,1765917580.5285437,0.7914674282073975,0.01763535663485527,
0.8002068996429443,1454.695297609,33380554.0,0.4587352625937835,214.0,0.001,213,1765917586.3070064,0.7778083682060242,0.01647273637354374,
0.7912375777959824,1462.624244662,33541078.0,0.4608788853161844,215.0,0.001,214,1765917594.2358751,0.8199414014816284,0.015895556658506393,
0.7963259816169739,1469.720286816,33702070.0,0.4630225080385852,216.0,0.001,215,1765917601.3319817,0.7896782159805298,0.0159889105707407,
0.8079033493995667,1475.653973104,33851344.0,0.46516613076098606,217.0,0.001,216,1765917607.265669,0.7447104454040527,0.015033748932182789,
0.7989214658737183,1482.636985695,34005428.0,0.46730975348338694,218.0,0.001,217,1765917614.2487006,0.7815971970558167,0.022145681083202362,
0.7963720858097076,1487.760302824,34142448.0,0.4694533762057878,219.0,0.001,218,1765917619.372009,0.7937785387039185,0.028276586905121803,
0.807859942317009,1493.844238807,34293582.0,0.4715969989281886,220.0,0.001,219,1765917625.455954,0.7436596155166626,0.025899620726704597,
0.7916351705789566,1500.488757213,34448802.0,0.4737406216505895,221.0,0.001,220,1765917632.1002839,0.8225713968276978,0.015165561810135841,
0.7989495247602463,1507.533726695,34608650.0,0.4758842443729904,222.0,0.001,221,1765917639.14531,0.7762336730957031,0.021534061059355736,
0.8030276745557785,1514.069354836,34765848.0,0.4780278670953912,223.0,0.001,222,1765917645.681025,0.763778805732727,0.025517713278532028,
0.8054131269454956,1520.218222852,34923587.0,0.48017148981779206,224.0,0.001,223,1765917651.8298972,0.765559196472168,0.017436116933822632,
0.8104377686977386,1525.203742083,35061736.0,0.48231511254019294,225.0,0.001,224,1765917656.8153346,0.7379961609840393,0.023886963725090027,
0.7924751192331314,1531.578864325,35224947.0,0.4844587352625938,226.0,0.001,225,1765917663.1905715,0.7977185249328613,0.03699512034654617,
0.7824876308441162,1538.721858862,35383552.0,0.4866023579849946,227.0,0.001,226,1765917670.3334513,0.8487753868103027,0.021873775869607925,
0.7979419380426407,1545.976155758,35537848.0,0.4887459807073955,228.0,0.001,227,1765917677.5878541,0.7868226766586304,0.01713230460882187,
0.7985883951187134,1551.594166999,35694801.0,0.4908896034297964,229.0,0.001,228,1765917683.2058706,0.7776850461959839,0.019945237785577774,
0.7983965575695038,1558.311735035,35847389.0,0.4930332261521972,230.0,0.001,229,1765917689.9234173,0.7816122770309448,0.015103223733603954,
0.7976038157939911,1564.406927418,36001061.0,0.49517684887459806,231.0,0.001,230,1765917696.018531,0.7863452434539795,0.02502189390361309,
0.7978541404008865,1571.405761777,36153435.0,0.49732047159699894,232.0,0.001,231,1765917703.0174806,0.7919009327888489,0.015667717903852463,
0.8015944063663483,1577.528012468,36308551.0,0.4994640943193998,233.0,0.001,232,1765917709.1396558,0.7753108739852905,0.0238600242882967,
0.8008878231048584,1583.401336918,36451452.0,0.5016077170418006,234.0,0.001,233,1765917715.0130568,0.7782672047615051,0.023221315816044807,
0.8075694143772125,1588.545890033,36596648.0,0.5037513397642015,235.0,0.001,234,1765917720.157536,0.7456300258636475,0.016664668917655945,
0.7948804646730423,1595.843932533,36751665.0,0.5058949624866024,236.0,0.001,235,1765917727.4555492,0.7834389209747314,0.01982777751982212,
0.7983420491218567,1603.100741242,36908485.0,0.5080385852090032,237.0,0.001,236,1765917734.7124565,0.7868272066116333,0.014647883363068104,
0.809738963842392,1609.433099226,37064151.0,0.5101822079314041,238.0,0.001,237,1765917741.0447228,0.7427054643630981,0.01782008819282055,
0.7978539168834686,1615.492169547,37217517.0,0.5123258306538049,239.0,0.001,238,1765917747.103888,0.7853729724884033,0.016359267756342888,
0.8102529048919678,1620.895422534,37367961.0,0.5144694533762058,240.0,0.001,239,1765917752.5070233,0.7321596741676331,0.019958512857556343,
0.7996445000171661,1627.513734912,37526897.0,0.5166130760986066,241.0,0.001,240,1765917759.125458,0.7708917856216431,0.01752641052007675,
0.7866511344909668,1633.833741459,37685668.0,0.5187566988210075,242.0,0.001,241,1765917765.4453304,0.8273460268974304,0.017155976966023445,
0.799751803278923,1639.895937241,37839489.0,0.5209003215434084,243.0,0.001,242,1765917771.5074944,0.7803947925567627,0.019067442044615746,
0.7926297783851624,1646.453224994,37997238.0,0.5230439442658092,244.0,0.001,243,1765917778.064761,0.8047102093696594,0.015473563224077225,
0.7823216468095779,1654.343849373,38168011.0,0.5251875669882101,245.0,0.001,244,1765917785.9554448,0.8453806638717651,0.02012515254318714,
0.7963693588972092,1660.729416251,38326230.0,0.5273311897106109,246.0,0.001,245,1765917792.3410318,0.7956939935684204,0.017136843875050545,
0.8098583668470383,1667.733604516,38478252.0,0.5294748124330118,247.0,0.001,246,1765917799.3451853,0.7432962656021118,0.018117133527994156,
0.8044410198926926,1673.38613151,38625546.0,0.5316184351554126,248.0,0.001,247,1765917804.997856,0.7611596584320068,0.02155415341258049,
0.7982255220413208,1680.128964425,38771391.0,0.5337620578778135,249.0,0.001,248,1765917811.7405548,0.7772291898727417,0.017548542469739914,
0.7956070750951767,1687.215284083,38929652.0,0.5359056806002144,250.0,0.001,249,1765917818.826914,0.7889163494110107,0.015578992664813995,
0.7927169799804688,1693.07861285,39078825.0,0.5380493033226152,251.0,0.001,250,1765917824.6902487,0.7940386533737183,0.01881333440542221,
0.7907861173152924,1700.11954705,39250764.0,0.5401929260450161,252.0,0.001,251,1765917831.7311492,0.806159496307373,0.01598765328526497,
0.8022646307945251,1706.4284428,39401652.0,0.5423365487674169,253.0,0.001,252,1765917838.040065,0.7649809122085571,0.016297563910484314,
0.8001105040311813,1713.175258257,39556368.0,0.5444801714898178,254.0,0.001,253,1765917844.7869058,0.7804877758026123,0.017942626029253006,
0.8035593926906586,1719.300571392,39716091.0,0.5466237942122186,255.0,0.001,254,1765917850.9121866,0.7571111917495728,0.016017219051718712,
0.798827052116394,1724.949577302,39864668.0,0.5487674169346195,256.0,0.001,255,1765917856.561155,0.7853370904922485,0.019711211323738098,
0.7870796620845795,1731.706300098,40026842.0,0.5509110396570204,257.0,0.001,256,1765917863.3180299,0.8158524036407471,0.02664055861532688,
0.7996463626623154,1738.412988991,40185219.0,0.5530546623794212,258.0,0.001,257,1765917870.0246887,0.7774332165718079,0.02063504047691822,
0.793337345123291,1744.555045437,40338073.0,0.5551982851018221,259.0,0.001,258,1765917876.1667461,0.7980606555938721,0.01798664778470993,
0.7902258187532425,1751.468225224,40501465.0,0.5573419078242229,260.0,0.001,259,1765917883.079944,0.811133861541748,0.029949156567454338,
0.7959107160568237,1758.2061472,40657227.0,0.5594855305466238,261.0,0.001,260,1765917889.8178146,0.7903671860694885,0.020912250503897667,
0.8046855181455612,1764.730582285,40807442.0,0.5616291532690246,262.0,0.001,261,1765917896.3422682,0.7617793083190918,0.019524957984685898,
0.7943493127822876,1771.476357585,40956359.0,0.5637727759914255,263.0,0.001,262,1765917903.0880675,0.7933356165885925,0.028109697625041008,
0.7966677248477936,1778.770483915,41113297.0,0.5659163987138264,264.0,0.001,263,1765917910.3821876,0.783437967300415,0.021077416837215424,
0.7963081449270248,1785.660114051,41267327.0,0.5680600214362272,265.0,0.001,264,1765917917.2718332,0.787844717502594,0.020378701388835907,
0.8072797507047653,1790.856482304,41416137.0,0.5702036441586281,266.0,0.001,265,1765917922.4681656,0.748690664768219,0.02768334373831749,
0.8010481745004654,1797.452377334,41572626.0,0.572347266881029,267.0,0.001,266,1765917929.064084,0.7721625566482544,0.018644800409674644,
0.8064512610435486,1803.684361687,41724870.0,0.5744908896034298,268.0,0.001,267,1765917935.2960749,0.7581538558006287,0.019474713131785393,
0.8066856861114502,1810.599887637,41882397.0,0.5766345123258306,269.0,0.001,268,1765917942.2116196,0.7504567503929138,0.02453611232340336,
0.7914546728134155,1817.046707716,42044695.0,0.5787781350482315,270.0,0.001,269,1765917948.658416,0.7949811220169067,0.016597269102931023,
0.7918000370264053,1824.083373368,42195750.0,0.5809217577706324,271.0,0.001,270,1765917955.6950777,0.8090561032295227,0.026509128510951996,
0.7956507802009583,1830.793273916,42347658.0,0.5830653804930332,272.0,0.001,271,1765917962.405007,0.8021731376647949,0.026828207075595856,
0.7913690358400345,1837.724157576,42499617.0,0.5852090032154341,273.0,0.001,272,1765917969.335868,0.8009485006332397,0.016042765229940414,
0.8041570484638214,1844.445478731,42648060.0,0.587352625937835,274.0,0.001,273,1765917976.0571764,0.7593449354171753,0.023310033604502678,
0.7992813885211945,1850.660083843,42799438.0,0.5894962486602358,275.0,0.001,274,1765917982.2717426,0.7700297832489014,0.01657281070947647,
0.802794948220253,1857.09274882,42945465.0,0.5916398713826366,276.0,0.001,275,1765917988.7044418,0.7646500468254089,0.023372847586870193,
0.8047108054161072,1863.162423807,43089377.0,0.5937834941050375,277.0,0.001,276,1765917994.77414,0.755840539932251,0.021216554567217827,
0.7912698835134506,1871.846213304,43253006.0,0.5959271168274384,278.0,0.001,277,1765918003.457939,0.813086748123169,0.01531662605702877,
0.7991571426391602,1878.848096519,43420433.0,0.5980707395498392,279.0,0.001,278,1765918010.459753,0.7742633819580078,0.019121762365102768,
0.7987726479768753,1885.43440041,43577695.0,0.6002143622722401,280.0,0.001,279,1765918017.0459924,0.7785592079162598,0.016061678528785706,
0.7988800257444382,1893.379669939,43738482.0,0.602357984994641,281.0,0.001,280,1765918024.991285,0.772900402545929,0.01727910153567791,
0.7973878234624863,1900.881271622,43895774.0,0.6045016077170418,282.0,0.001,281,1765918032.4929912,0.7779935002326965,0.015548033639788628,
0.8004886656999588,1906.885109007,44045728.0,0.6066452304394426,283.0,0.001,282,1765918038.4968123,0.7747450470924377,0.017532499507069588,
0.7963236719369888,1914.41061822,44207082.0,0.6087888531618435,284.0,0.001,283,1765918046.02223,0.7718466520309448,0.016943929716944695,
0.7945585399866104,1921.220808707,44360492.0,0.6109324758842444,285.0,0.001,284,1765918052.8325007,0.7934277057647705,0.01934915781021118,
0.8099399209022522,1927.819533087,44507249.0,0.6130760986066452,286.0,0.001,285,1765918059.4312475,0.7341862320899963,0.022382453083992004,
0.8041397482156754,1934.216294171,44657380.0,0.6152197213290461,287.0,0.001,286,1765918065.8280036,0.7690426111221313,0.018019184470176697,
0.7997078895568848,1940.656242378,44809690.0,0.617363344051447,288.0,0.001,287,1765918072.2679093,0.7726846933364868,0.01588432863354683,
0.8067199736833572,1946.154637329,44958006.0,0.6195069667738478,289.0,0.001,288,1765918077.7663004,0.7463208436965942,0.01818598061800003,
0.7970378994941711,1952.820024373,45127484.0,0.6216505894962486,290.0,0.001,289,1765918084.431722,0.786895751953125,0.016578154638409615,
0.7898457050323486,1959.842675016,45288670.0,0.6237942122186495,291.0,0.001,290,1765918091.4543462,0.8190755844116211,0.0156924556940794,
0.8033273071050644,1964.985066931,45435435.0,0.6259378349410504,292.0,0.001,291,1765918096.5967565,0.7539615631103516,0.018382690846920013,
0.800649031996727,1971.48548665,45582758.0,0.6280814576634512,293.0,0.001,292,1765918103.0972095,0.7696447372436523,0.01991904340684414,
0.8062410354614258,1977.083202603,45724786.0,0.6302250803858521,294.0,0.001,293,1765918108.6948724,0.7524083256721497,0.01750960759818554,
0.8037932217121124,1982.786469687,45875653.0,0.632368703108253,295.0,0.001,294,1765918114.3981905,0.7638899087905884,0.017271529883146286,
0.8044788241386414,1988.760889186,46026612.0,0.6345123258306538,296.0,0.001,295,1765918120.3725975,0.756419837474823,0.01877846010029316,
0.8037879467010498,1994.070168946,46173537.0,0.6366559485530546,297.0,0.001,296,1765918125.6818569,0.7625340223312378,0.023112447932362556,
0.7947947233915329,2000.987512027,46337020.0,0.6387995712754555,298.0,0.001,297,1765918132.5992103,0.7979788780212402,0.02022560127079487,
0.8017101436853409,2007.015218565,46484878.0,0.6409431939978564,299.0,0.001,298,1765918138.6268818,0.7806365489959717,0.016569288447499275,
0.7982358783483505,2013.903098429,46638837.0,0.6430868167202572,300.0,0.001,299,1765918145.5147955,0.7719991207122803,0.017448630183935165,
0.800630509853363,2032.81575453,46792654.0,0.6452304394426581,301.0,0.001,300,1765918164.4274154,0.7744945287704468,0.017900068312883377,
0.7940625548362732,2039.065750006,46956735.0,0.647374062165059,302.0,0.001,301,1765918170.677451,0.7928726077079773,0.017969941720366478,
0.7920968532562256,2046.032356172,47119017.0,0.6495176848874598,303.0,0.001,302,1765918177.644042,0.8154593110084534,0.020540082827210426,
0.7988840192556381,2053.560804026,47277064.0,0.6516613076098606,304.0,0.001,303,1765918185.1725206,0.7788348197937012,0.019167931750416756,
0.7966001331806183,2060.915631755,47425177.0,0.6538049303322615,305.0,0.001,304,1765918192.5273294,0.7770949602127075,0.017359046265482903,
0.8079475164413452,2066.283462045,47567815.0,0.6559485530546624,306.0,0.001,305,1765918197.895165,0.7426673173904419,0.015768922865390778,
0.8081573843955994,2072.216974747,47711542.0,0.6580921757770632,307.0,0.001,306,1765918203.8286903,0.7303447723388672,0.016464482992887497,
0.7989292442798615,2079.005928488,47867963.0,0.6602357984994641,308.0,0.001,307,1765918210.617617,0.7877434492111206,0.01723816618323326,
0.8022599667310715,2085.669283445,48027087.0,0.662379421221865,309.0,0.001,308,1765918217.280995,0.7597377300262451,0.017284715548157692,
0.7919182032346725,2092.893144223,48181216.0,0.6645230439442658,310.0,0.001,309,1765918224.504778,0.8021759986877441,0.017208414152264595,
0.788853645324707,2100.55459564,48346653.0,0.6666666666666666,311.0,0.001,310,1765918232.1662152,0.8228592872619629,0.016002174466848373,
0.7896626889705658,2107.02759386,48515202.0,0.6688102893890675,312.0,0.001,311,1765918238.639183,0.816387414932251,0.01604572869837284,
0.7976085096597672,2114.143325175,48681596.0,0.6709539121114684,313.0,0.001,312,1765918245.7550204,0.7878743410110474,0.01702861860394478,
0.8134781122207642,2121.11544824,48830511.0,0.6730975348338692,314.0,0.001,313,1765918252.7271495,0.7224217653274536,0.02975425496697426,
0.7940055280923843,2128.093852434,48979750.0,0.6752411575562701,315.0,0.001,314,1765918259.7055519,0.8022012710571289,0.031342390924692154,
0.8031141310930252,2135.26611782,49140486.0,0.677384780278671,316.0,0.001,315,1765918266.8777068,0.7684736251831055,0.029866347089409828,
0.8027134537696838,2143.226874803,49297672.0,0.6795284030010718,317.0,0.001,316,1765918274.8384607,0.7693177461624146,0.01701263152062893,
0.8018153458833694,2149.16414322,49448662.0,0.6816720257234726,318.0,0.001,317,1765918280.7758446,0.7699301838874817,0.03125925734639168,
0.8009185940027237,2155.671717473,49615721.0,0.6838156484458735,319.0,0.001,318,1765918287.283333,0.7713454961776733,0.015198908746242523,
0.8070455342531204,2161.831970896,49770136.0,0.6859592711682744,320.0,0.001,319,1765918293.4435928,0.7419154644012451,0.027812762185931206,
0.7979808300733566,2168.826121729,49932945.0,0.6881028938906752,321.0,0.001,320,1765918300.4378412,0.7846391797065735,0.016981765627861023,
0.807287871837616,2175.653534792,50079045.0,0.6902465166130761,322.0,0.001,321,1765918307.265256,0.7469772100448608,0.02889859490096569,
0.7956452518701553,2183.460131873,50243726.0,0.692390139335477,323.0,0.001,322,1765918315.0717297,0.7846835851669312,0.016815992072224617,
0.8034533262252808,2191.177367853,50404071.0,0.6945337620578779,324.0,0.001,323,1765918322.7890787,0.7632312774658203,0.02346763014793396,
0.7959937900304794,2197.64282109,50557944.0,0.6966773847802786,325.0,0.001,324,1765918329.254406,0.7908290028572083,0.019011983647942543,
0.7979320734739304,2204.98845262,50723566.0,0.6988210075026795,326.0,0.001,325,1765918336.600143,0.7868635058403015,0.019810831174254417,
0.8155260980129242,2210.999119942,50868735.0,0.7009646302250804,327.0,0.001,326,1765918342.6108263,0.7111276388168335,0.023592043668031693,
0.7972005754709244,2217.541745855,51027679.0,0.7031082529474812,328.0,0.001,327,1765918349.1534164,0.7840923070907593,0.0170509684830904,
0.791550025343895,2226.153606067,51188474.0,0.7052518756698821,329.0,0.001,328,1765918357.7653034,0.8077021241188049,0.02216622605919838,
0.806437224149704,2232.089928526,51334182.0,0.707395498392283,330.0,0.001,329,1765918363.7016268,0.7434523105621338,0.015562471002340317,
0.7990939766168594,2238.980377247,51499899.0,0.7095391211146839,331.0,0.001,330,1765918370.5920346,0.7764004468917847,0.018974216654896736,
0.8062818944454193,2245.26034149,51645111.0,0.7116827438370846,332.0,0.001,331,1765918376.8720365,0.746395468711853,0.018623320385813713,
0.8080212622880936,2251.26522717,51795720.0,0.7138263665594855,333.0,0.001,332,1765918382.876935,0.7385132312774658,0.019231334328651428,
0.8141183853149414,2257.21964752,51934189.0,0.7159699892818864,334.0,0.001,333,1765918388.831349,0.7121130228042603,0.01872285082936287,
0.7972881197929382,2263.655319699,52086111.0,0.7181136120042872,335.0,0.001,334,1765918395.267014,0.7955103516578674,0.01942143216729164,
0.8003957718610764,2269.398470413,52241632.0,0.7202572347266881,336.0,0.001,335,1765918401.0101924,0.7725326418876648,0.018374407663941383,
0.7991008013486862,2277.827713192,52403245.0,0.722400857449089,337.0,0.001,336,1765918409.4394023,0.771490752696991,0.018589844927191734,
0.794067770242691,2285.036160066,52567275.0,0.7245444801714899,338.0,0.001,337,1765918416.6478453,0.8010832667350769,0.020289860665798187,
0.7970964461565018,2292.672919739,52733506.0,0.7266881028938906,339.0,0.001,338,1765918424.284641,0.7863163352012634,0.018998706713318825,
0.7995843440294266,2299.359517292,52884795.0,0.7288317256162915,340.0,0.001,339,1765918430.9712567,0.7778657674789429,0.022952666506171227,
0.7984279543161392,2305.655910696,53039775.0,0.7309753483386924,341.0,0.001,340,1765918437.267611,0.7738553881645203,0.019448881968855858,
0.7941486537456512,2313.716527392,53204226.0,0.7331189710610932,342.0,0.001,341,1765918445.328246,0.791659951210022,0.021000346168875694,
0.803782120347023,2319.500083393,53357002.0,0.7352625937834941,343.0,0.001,342,1765918451.1118,0.7565466165542603,0.020801661536097527,
0.7998602837324142,2325.252881314,53512592.0,0.737406216505895,344.0,0.001,343,1765918456.864522,0.7726237773895264,0.01848229020833969,
0.789866715669632,2332.344663653,53675222.0,0.7395498392282959,345.0,0.001,344,1765918463.9563742,0.8215929269790649,0.0217767171561718,
0.7831804901361465,2340.569811494,53837794.0,0.7416934619506966,346.0,0.001,345,1765918472.1815193,0.8336894512176514,0.017438974231481552,
0.7992150038480759,2347.396268151,53990810.0,0.7438370846730975,347.0,0.001,346,1765918479.0079792,0.7801978588104248,0.024407507851719856,
0.8049300312995911,2354.074357896,54142452.0,0.7459807073954984,348.0,0.001,347,1765918485.6860292,0.7590189576148987,0.0206618569791317,
0.8041108101606369,2361.706310359,54294279.0,0.7481243301178992,349.0,0.001,348,1765918493.3180103,0.7509333491325378,0.017221659421920776,
0.8099261224269867,2367.351070446,54445597.0,0.7502679528403001,350.0,0.001,349,1765918498.9626696,0.7438011169433594,0.01740983873605728,
0.7988315373659134,2374.402963284,54603343.0,0.752411575562701,351.0,0.001,350,1765918506.0146532,0.7862632870674133,0.020849892869591713,
0.8109729588031769,2381.330491556,54759468.0,0.7545551982851019,352.0,0.001,351,1765918512.942201,0.7350983619689941,0.02113819681107998,
0.8025007992982864,2388.573581129,54913059.0,0.7566988210075026,353.0,0.001,352,1765918520.1851895,0.7562710642814636,0.01672343723475933,
0.8001424670219421,2395.911611074,55070490.0,0.7588424437299035,354.0,0.001,353,1765918527.52329,0.7688027620315552,0.018559090793132782,
0.7948308736085892,2403.261353617,55234816.0,0.7609860664523044,355.0,0.001,354,1765918534.8730588,0.7962558269500732,0.01687578298151493,
0.7974133193492889,2408.868183635,55387388.0,0.7631296891747053,356.0,0.001,355,1765918540.4798818,0.7792724370956421,0.017176564782857895,
0.8083197772502899,2415.579221706,55538411.0,0.7652733118971061,357.0,0.001,356,1765918547.1909397,0.7462855577468872,0.016065780073404312,
0.802870437502861,2422.356356361,55688433.0,0.767416934619507,358.0,0.001,357,1765918553.9680655,0.7606367468833923,0.016912030056118965,
0.8019072562456131,2428.338393674,55839265.0,0.7695605573419079,359.0,0.001,358,1765918559.950079,0.7627423405647278,0.01761147938668728,
0.8138667196035385,2434.858577525,55990505.0,0.7717041800643086,360.0,0.001,359,1765918566.4702983,0.7243738174438477,0.019192447885870934,
0.7956658601760864,2442.14355717,56160090.0,0.7738478027867095,361.0,0.001,360,1765918573.7552862,0.7953701019287109,0.020114142447710037,
0.8050980865955353,2447.889841906,56315482.0,0.7759914255091104,362.0,0.001,361,1765918579.501528,0.7579042315483093,0.016254952177405357,
0.7933532297611237,2455.574169792,56478778.0,0.7781350482315113,363.0,0.001,362,1765918587.185797,0.7994946241378784,0.020826416090130806,
0.795094296336174,2463.415530653,56640621.0,0.7802786709539121,364.0,0.001,363,1765918595.0271192,0.7831835746765137,0.021367143839597702,
0.7990081757307053,2470.925829411,56808271.0,0.782422293676313,365.0,0.001,364,1765918602.5374594,0.7795945405960083,0.016926372423768044,
0.7998794168233871,2477.470853704,56962569.0,0.7845659163987139,366.0,0.001,365,1765918609.0824459,0.7745600938796997,0.016749626025557518,
0.8004610389471054,2483.190648646,57113382.0,0.7867095391211146,367.0,0.001,366,1765918614.802263,0.7651422023773193,0.016279276460409164,
0.7915772050619125,2490.873287886,57283115.0,0.7888531618435155,368.0,0.001,367,1765918622.4849741,0.7995652556419373,0.01684342883527279,
0.8042855560779572,2497.852948631,57431980.0,0.7909967845659164,369.0,0.001,368,1765918629.4646184,0.747451901435852,0.01840493455529213,
0.7995010167360306,2505.203618268,57593151.0,0.7931404072883173,370.0,0.001,369,1765918636.8152132,0.7752859592437744,0.017163291573524475,
0.7972794324159622,2514.156647683,57769554.0,0.7952840300107181,371.0,0.001,370,1765918645.7682738,0.7822705507278442,0.01693858951330185,
0.8047652095556259,2521.656896456,57930187.0,0.797427652733119,372.0,0.001,371,1765918653.268459,0.7646614909172058,0.01917046494781971,
0.8034558892250061,2528.896077639,58089895.0,0.7995712754555199,373.0,0.001,372,1765918660.5077279,0.7576067447662354,0.015398972667753696,
0.8078991323709488,2534.144726128,58237921.0,0.8017148981779206,374.0,0.001,373,1765918665.7564406,0.7405394911766052,0.01910628005862236,
0.8059477508068085,2540.342162056,58386574.0,0.8038585209003215,375.0,0.001,374,1765918671.9538786,0.7493229508399963,0.021578606218099594,
0.8088701963424683,2546.708449204,58531794.0,0.8060021436227224,376.0,0.001,375,1765918678.319998,0.7431678771972656,0.021000420674681664,
0.8044154495000839,2552.462467944,58679304.0,0.8081457663451233,377.0,0.001,376,1765918684.0740583,0.7560761570930481,0.017427721992135048,
0.7964848130941391,2559.150670863,58827963.0,0.8102893890675241,378.0,0.001,377,1765918690.7622669,0.7904236912727356,0.02343643270432949,
0.8107117712497711,2564.854262411,58968065.0,0.812433011789925,379.0,0.001,378,1765918696.4659534,0.7481459379196167,0.027069145813584328,
0.8042051047086716,2570.682111066,59119596.0,0.8145766345123259,380.0,0.001,379,1765918702.2938087,0.7655878067016602,0.02839854173362255,
0.8073184788227081,2577.481053626,59282269.0,0.8167202572347267,381.0,0.001,380,1765918709.0927362,0.7380828261375427,0.016814840957522392,
0.8040199875831604,2585.817428624,59449069.0,0.8188638799571275,382.0,0.001,381,1765918717.4291437,0.7623435854911804,0.021655233576893806,
0.8008324503898621,2592.071301095,59602942.0,0.8210075026795284,383.0,0.001,382,1765918723.6830087,0.7668106555938721,0.019247235730290413,
0.7993540912866592,2598.342968824,59763486.0,0.8231511254019293,384.0,0.001,383,1765918729.9546247,0.7738158106803894,0.01834757998585701,
0.8065027743577957,2605.024436367,59914007.0,0.8252947481243301,385.0,0.001,384,1765918736.636134,0.7518243193626404,0.017596736550331116,
0.811547189950943,2610.466516768,60056933.0,0.827438370846731,386.0,0.001,385,1765918742.0781772,0.7189229130744934,0.01891639456152916,
0.8010580688714981,2617.25757459,60219888.0,0.8295819935691319,387.0,0.001,386,1765918748.869161,0.7705476880073547,0.02011873945593834,
0.8029856979846954,2625.367719935,60373832.0,0.8317256162915327,388.0,0.001,387,1765918756.9793644,0.7604265213012695,0.018255116418004036,
0.8074065893888474,2631.202132173,60526958.0,0.8338692390139335,389.0,0.001,388,1765918762.8138545,0.7481781244277954,0.022900348529219627,
0.8073582202196121,2637.07008537,60680957.0,0.8360128617363344,390.0,0.001,389,1765918768.6817515,0.7452515363693237,0.018814057111740112,
0.7976468950510025,2644.556034036,60844353.0,0.8381564844587353,391.0,0.001,390,1765918776.1676135,0.7726494073867798,0.021261068060994148,
0.8126775473356247,2649.639466035,60988093.0,0.8403001071811361,392.0,0.001,391,1765918781.2511613,0.7258902788162231,0.017585571855306625,
0.8024892061948776,2655.632793883,61139257.0,0.842443729903537,393.0,0.001,392,1765918787.2444348,0.7572040557861328,0.020687773823738098,
0.7998529076576233,2662.909004495,61294373.0,0.8445873526259379,394.0,0.001,393,1765918794.520653,0.7738077640533447,0.020714005455374718,
0.7902511954307556,2670.022869987,61460962.0,0.8467309753483387,395.0,0.001,394,1765918801.634576,0.8080122470855713,0.018969647586345673,
0.8152727335691452,2677.359257979,61610443.0,0.8488745980707395,396.0,0.001,395,1765918808.970849,0.7085733413696289,0.020049946382641792,
0.8064630031585693,2683.749244671,61767622.0,0.8510182207931404,397.0,0.001,396,1765918815.3609636,0.7518699169158936,0.018404990434646606,
0.8003426045179367,2689.196837193,61927294.0,0.8531618435155413,398.0,0.001,397,1765918820.808533,0.7705793380737305,0.02044730633497238,
0.803730696439743,2695.711346318,62087657.0,0.8553054662379421,399.0,0.001,398,1765918827.3230515,0.7615215182304382,0.016690164804458618,
0.7971055656671524,2702.707365042,62242685.0,0.857449088960343,400.0,0.001,399,1765918834.3190844,0.7873170375823975,0.020134417340159416,
0.8096358925104141,2717.890672666,62393085.0,0.8595927116827439,401.0,0.001,400,1765918849.5023272,0.7346128821372986,0.01655965857207775,
0.8115234822034836,2723.181197302,62538285.0,0.8617363344051447,402.0,0.001,401,1765918854.7929077,0.7294597625732422,0.02207709103822708,
0.7980859577655792,2730.530975802,62701391.0,0.8638799571275455,403.0,0.001,402,1765918862.1427062,0.7884212732315063,0.016580095514655113,
0.7969609797000885,2737.86100262,62848535.0,0.8660235798499464,404.0,0.001,403,1765918869.4726853,0.7836012244224548,0.02484452724456787,
0.8041025847196579,2744.234277342,63001586.0,0.8681672025723473,405.0,0.001,404,1765918875.845974,0.7501587271690369,0.017203154042363167,
0.8005974739789963,2750.79647881,63162806.0,0.8703108252947481,406.0,0.001,405,1765918882.408211,0.7710816860198975,0.022318704053759575,
0.8001128882169724,2756.65204814,63324619.0,0.872454448017149,407.0,0.001,406,1765918888.263723,0.7647200226783752,0.017647558823227882,
