train/epoch,train/grad_norm,train/mean_token_accuracy,_timestamp,train/num_tokens,train/global_step,train/learning_rate,_runtime,train/loss,_step,eval/accuracy
0.08788853161843516,0.6548058390617371,0.7827008366584778,1765930061.9363997,6355408.0,41.0,1e-05,518.591841838,0.8393937349319458,40,
0.09003215434083602,0.6106362342834473,0.784721240401268,1765930075.0187128,6519771.0,42.0,1e-05,531.674132669,0.8354883193969727,41,
0.09217577706323687,0.7440012693405151,0.793545663356781,1765930087.364066,6672296.0,43.0,1e-05,544.019494445,0.7954124808311462,42,
0.09431939978563773,0.5773700475692749,0.7802279442548752,1765930103.6534214,6843136.0,44.0,1e-05,560.308820429,0.8581013083457947,43,
0.09646302250803858,0.9194843769073486,0.7848987728357315,1765930117.2337916,6993296.0,45.0,1e-05,573.889232918,0.8320955038070679,44,
0.09860664523043944,0.684510350227356,0.8003797978162766,1765930129.8021302,7142356.0,46.0,1e-05,586.457555484,0.7856992483139038,45,
0.1007502679528403,0.7205711007118225,0.8012322038412094,1765930140.47157,7294167.0,47.0,1e-05,597.126982592,0.783208966255188,46,
0.10289389067524116,0.6389768123626709,0.7763335406780243,1765930155.7045765,7470762.0,48.0,1e-05,612.359991278,0.8877922296524048,47,
0.10503751339764202,0.4902852475643158,0.7971533983945847,1765930169.5055647,7629052.0,49.0,1e-05,626.161010649,0.7950507402420044,48,
0.10718113612004287,0.8458300828933716,0.8008607625961304,1765930179.6816797,7779609.0,50.0,1e-05,636.337107914,0.7755929231643677,49,
0.10932475884244373,0.8677758574485779,0.7953386902809143,1765930191.8001888,7927458.0,51.0,1e-05,648.455619554,0.8009611368179321,50,
0.11146838156484459,0.510300874710083,0.7994130253791809,1765930202.9857957,8078023.0,52.0,1e-05,659.641229202,0.7833821773529053,51,
0.11361200428724544,0.6282485723495483,0.7973607629537582,1765930214.804822,8230483.0,53.0,1e-05,671.460242691,0.7945380806922913,52,
0.1157556270096463,0.6863941550254822,0.8049828708171844,1765930227.2315748,8375984.0,54.0,1e-05,683.887013731,0.7612210512161255,53,
0.11789924973204716,0.47398194670677185,0.7809622138738632,1765930240.730748,8547262.0,55.0,1e-05,697.386196896,0.8589271306991577,54,
0.12004287245444802,0.536099374294281,0.7879214286804199,1765930254.3912308,8704936.0,56.0,1e-05,711.046645255,0.8291275501251221,55,
0.12218649517684887,0.5453820824623108,0.7953069508075714,1765930267.3884478,8867795.0,57.0,1e-05,724.04388371,0.7938876748085022,56,
0.12433011789924973,0.53981614112854,0.7944411784410477,1765930278.5138967,9019339.0,58.0,1e-05,735.169330685,0.7987222671508789,57,
0.1264737406216506,0.705575704574585,0.7935837209224701,1765930291.2501535,9189045.0,59.0,1e-05,747.905603114,0.8064234852790833,58,
0.12861736334405144,0.4131649136543274,0.7946070730686188,1765930303.4419916,9353955.0,60.0,1e-05,760.097432218,0.7925097942352295,59,
0.1307609860664523,1.008601427078247,0.8099856525659561,1765930316.8810928,9504744.0,61.0,1e-05,773.536530489,0.745222806930542,60,
0.13290460878885316,1.7008202075958252,0.7845636159181595,1765930330.7639067,9662901.0,62.0,1e-05,787.419344995,0.838632345199585,61,
0.13504823151125403,0.4857425391674042,0.811621367931366,1765930341.7048774,9809122.0,63.0,1e-05,798.36031526,0.7254159450531006,62,
0.13719185423365488,1.9736818075180054,0.8003063350915909,1765930354.7492115,9968473.0,64.0,1e-05,811.404643945,0.7810606360435486,63,
0.13933547695605572,1.1461695432662964,0.792607381939888,1765930367.9301906,10119334.0,65.0,1e-05,824.585623936,0.8062407970428467,64,
0.1414790996784566,1.0391875505447388,0.8037176430225372,1765930377.8773913,10259437.0,66.0,1e-05,834.532826771,0.7555551528930664,65,
0.14362272240085744,1.5404136180877686,0.7917787283658981,1765930393.2426455,10416011.0,67.0,1e-05,849.89808476,0.8118579387664795,66,
0.1457663451232583,1.4076493978500366,0.7938572317361832,1765930404.2127826,10566185.0,68.0,1e-05,860.868184001,0.799431562423706,67,
0.14790996784565916,3.4751648902893066,0.801398828625679,1765930415.275083,10715715.0,69.0,1e-05,871.930507894,0.7739180326461792,68,
0.15005359056806003,3.3546953201293945,0.7948326915502548,1765930430.0988474,10880059.0,70.0,1e-05,886.754286455,0.7944194674491882,69,
0.15219721329046088,1.9543871879577637,0.798444077372551,1765930440.7285674,11036249.0,71.0,1e-05,897.384011212,0.7708438634872437,70,
0.15434083601286175,3.026017189025879,0.7960974425077438,1765930452.3275783,11186751.0,72.0,1e-05,908.983013603,0.7868026494979858,71,
0.1564844587352626,2.546908140182495,0.7878485471010208,1765930465.9288578,11356082.0,73.0,1e-05,922.584284537,0.8244706988334656,72,
0.15862808145766344,2.736067056655884,0.792823001742363,1765930478.2334783,11514483.0,74.0,1e-05,934.888917477,0.8004454374313354,73,
0.1607717041800643,1.7192304134368896,0.7952702939510345,1765930489.783202,11663606.0,75.0,1e-05,946.438642926,0.7805215716362,74,
0.16291532690246516,3.212749719619751,0.7973010092973709,1765930501.3906176,11816781.0,76.0,1e-05,958.046035322,0.7848876714706421,75,
0.16505894962486603,3.084550380706787,0.7940644472837448,1765930513.4618797,11978438.0,77.0,1e-05,970.117302468,0.7996046543121338,76,
0.16720257234726688,3.043318271636963,0.8002716451883316,1765930525.5652792,12137976.0,78.0,1e-05,982.220698822,0.7709187269210815,77,
0.16934619506966775,2.7849228382110596,0.7961851209402084,1765930538.6056015,12295505.0,79.0,1e-05,995.261032665,0.7987746000289917,78,
0.1714898177920686,1.8845115900039673,0.7913456559181213,1765930551.208943,12452019.0,80.0,1e-05,1007.864384653,0.8016517162322998,79,
0.17363344051446947,2.7180488109588623,0.7874539494514465,1765930565.7303326,12611435.0,81.0,1e-05,1022.385768194,0.8193411827087402,80,
0.1757770632368703,2.643066883087158,0.8062971830368042,1765930579.3361742,12770621.0,82.0,1e-05,1035.991602629,0.7454690933227539,81,
0.17792068595927116,1.2030689716339111,0.799363523721695,1765930590.1859276,12917873.0,83.0,1e-05,1046.841391604,0.7703031301498413,82,
0.18006430868167203,2.9500203132629395,0.8024997413158417,1765930600.4144418,13056173.0,84.0,1e-05,1057.069883505,0.760841965675354,83,
0.18220793140407288,2.7818706035614014,0.7873548418283463,1765930612.5735824,13211326.0,85.0,1e-05,1069.229031047,0.8175108432769775,84,
0.18435155412647375,2.6759135723114014,0.7914998978376389,1765930623.8302913,13369675.0,86.0,1e-05,1080.485710165,0.8075554966926575,85,
0.1864951768488746,2.1287240982055664,0.8015446960926056,1765930635.4884508,13509971.0,87.0,1e-05,1092.143893687,0.7542006373405457,86,
0.18863879957127547,2.1398563385009766,0.7946641147136688,1765930649.7389698,13673080.0,88.0,1e-05,1106.394394917,0.7944725751876831,87,
0.1907824222936763,2.1231558322906494,0.7826913148164749,1765930662.086633,13838935.0,89.0,1e-05,1118.742084324,0.8339227437973022,88,
0.19292604501607716,2.1237683296203613,0.7878468185663223,1765930676.7643712,14002150.0,90.0,1e-05,1133.419797344,0.8121311664581299,89,
0.19506966773847803,1.8968596458435059,0.7983632534742355,1765930689.2343063,14156247.0,91.0,1e-05,1145.889748441,0.7811993360519409,90,
0.19721329046087888,1.794293999671936,0.7950238287448883,1765930702.8199859,14323035.0,92.0,1e-05,1159.475421655,0.787811279296875,91,
0.19935691318327975,2.0452651977539062,0.7875968664884567,1765930717.761336,14490759.0,93.0,1e-05,1174.416762045,0.8283933401107788,92,
0.2015005359056806,2.155524253845215,0.7956327795982361,1765930729.4549215,14642384.0,94.0,1e-05,1186.11035396,0.7835853099822998,93,
0.20364415862808147,0.7835497260093689,0.8001204431056976,1765930740.284277,14786158.0,95.0,1e-05,1196.939713854,0.7633002996444702,94,
0.2057877813504823,1.9325335025787354,0.8015926778316498,1765930751.4573965,14929253.0,96.0,1e-05,1208.112835648,0.753976583480835,95,
0.20793140407288319,1.9732398986816406,0.8076627254486084,1765930764.5297062,15078062.0,97.0,1e-05,1221.185118033,0.7234957218170166,96,
0.21007502679528403,1.8282396793365479,0.7907163202762604,1765930777.2722812,15227850.0,98.0,1e-05,1233.927701894,0.8021332025527954,97,
0.21221864951768488,0.49488431215286255,0.7963666468858719,1765930790.6145568,15385692.0,99.0,1e-05,1247.269981105,0.7784435153007507,98,
0.21436227224008575,1.7894657850265503,0.8072249591350555,1765930805.3104985,15540223.0,100.0,1e-05,1261.965929732,0.7428592443466187,99,
0.2165058949624866,1.9152259826660156,0.8080955445766449,1765930906.0557992,15695591.0,101.0,1e-05,1362.71125537,0.7363452315330505,100,
0.21864951768488747,1.5466508865356445,0.799543172121048,1765930918.4715483,15855000.0,102.0,1e-05,1375.126998802,0.7768456339836121,101,
0.2207931404072883,0.7196465730667114,0.7924671322107315,1765930930.3612242,16010570.0,103.0,1e-05,1387.016667438,0.789573073387146,102,
0.22293676312968919,1.3821247816085815,0.7969528883695602,1765930942.5742075,16175156.0,104.0,1e-05,1399.229641905,0.7716199159622192,103,
0.22508038585209003,1.0669865608215332,0.7939014881849289,1765930957.3102899,16345184.0,105.0,1e-05,1413.965713415,0.7941970825195312,104,
0.22722400857449088,0.6110622882843018,0.7969487607479095,1765930970.4179318,16496673.0,106.0,1e-05,1427.073369092,0.7834556102752686,105,
0.22936763129689175,1.3911131620407104,0.7955540716648102,1765930982.6842802,16650964.0,107.0,1e-05,1439.33972338,0.7924032807350159,106,
0.2315112540192926,0.9339540600776672,0.7924047708511353,1765930995.032161,16806131.0,108.0,1e-05,1451.687576625,0.7972642183303833,107,
0.23365487674169347,0.9506364464759827,0.7924812883138657,1765931007.9517586,16971757.0,109.0,1e-05,1464.607185514,0.8083234429359436,108,
0.2357984994640943,1.2272368669509888,0.8029704242944717,1765931021.082699,17125261.0,110.0,1e-05,1477.738139426,0.7556767463684082,109,
0.2379421221864952,0.5644673705101013,0.802637979388237,1765931034.2253747,17285808.0,111.0,1e-05,1490.880795091,0.7536079287528992,110,
0.24008574490889603,1.1345767974853516,0.804277315735817,1765931047.560273,17436207.0,112.0,1e-05,1504.215727062,0.7499474883079529,111,
0.2422293676312969,0.9470306038856506,0.7931754142045975,1765931060.5016928,17609651.0,113.0,1e-05,1517.157107043,0.7845742702484131,112,
0.24437299035369775,0.4519895911216736,0.7972255051136017,1765931074.150986,17764531.0,114.0,1e-05,1530.806379228,0.7753640413284302,113,
0.2465166130760986,0.9627566337585449,0.8092599660158157,1765931087.4140825,17923936.0,115.0,1e-05,1544.069521358,0.7318427562713623,114,
0.24866023579849947,0.5073211193084717,0.8042215257883072,1765931100.9471416,18080869.0,116.0,1e-05,1557.602594202,0.74470454454422,115,
0.2508038585209003,0.817742109298706,0.7950457334518433,1765931112.7333436,18244414.0,117.0,1e-05,1569.388775899,0.7844139337539673,116,
0.2529474812433012,0.7750639915466309,0.7940660268068314,1765931127.3177347,18401734.0,118.0,1e-05,1583.973167995,0.7911683320999146,117,
0.25509110396570206,0.5189126133918762,0.80399189889431,1765931139.4860048,18555213.0,119.0,1e-05,1596.141440569,0.7456141710281372,118,
0.2572347266881029,0.7705196738243103,0.7780092656612396,1765931155.96056,18729596.0,120.0,1e-05,1612.616009376,0.8536728024482727,119,
0.25937834941050375,0.48549893498420715,0.802322581410408,1765931166.6439657,18874599.0,121.0,1e-05,1623.299400418,0.750454306602478,120,
0.2615219721329046,0.7728460431098938,0.7914929986000061,1765931180.6236176,19043580.0,122.0,1e-05,1637.279048232,0.7854539752006531,121,
0.26366559485530544,0.6329679489135742,0.799142986536026,1765931192.0413826,19188254.0,123.0,1e-05,1648.696830247,0.7660603523254395,122,
0.2658092175777063,0.7495536208152771,0.8054694384336472,1765931203.817242,19336517.0,124.0,1e-05,1660.472688994,0.7351350784301758,123,
0.2679528403001072,0.5198765993118286,0.8032830208539963,1765931216.899139,19494094.0,125.0,1e-05,1673.554567048,0.7504591941833496,124,
0.27009646302250806,0.4075341522693634,0.7987986356019974,1765931228.8051279,19648425.0,126.0,1e-05,1685.460548878,0.7671539783477783,125,
0.2722400857449089,0.782712459564209,0.7966457158327103,1765931241.2922833,19798344.0,127.0,1e-05,1697.947710129,0.7732894420623779,126,
0.27438370846730975,0.3913629949092865,0.7980513125658035,1765931253.4481752,19955841.0,128.0,1e-05,1710.103592739,0.7639029622077942,127,
0.2765273311897106,0.650290846824646,0.8038673847913742,1765931264.5427587,20107598.0,129.0,1e-05,1721.198191821,0.7503259181976318,128,
0.27867095391211144,0.5398591160774231,0.8038385659456253,1765931275.329822,20258362.0,130.0,1e-05,1731.985255698,0.7510571479797363,129,
0.2808145766345123,0.3275240659713745,0.7884330302476883,1765931288.039684,20412165.0,131.0,1e-05,1744.695104356,0.79953932762146,130,
0.2829581993569132,0.6942378282546997,0.8080899119377136,1765931299.099116,20561798.0,132.0,1e-05,1755.754538294,0.7271652817726135,131,
0.28510182207931406,0.37834063172340393,0.7941160351037979,1765931311.1282403,20720111.0,133.0,1e-05,1767.78367268,0.7782912254333496,132,
0.2872454448017149,0.5150648951530457,0.8034721463918686,1765931323.0348394,20876095.0,134.0,1e-05,1779.690266423,0.7467371225357056,133,
0.28938906752411575,0.36944136023521423,0.7984213829040527,1765931335.6678984,21031975.0,135.0,1e-05,1792.323331468,0.7665377855300903,134,
0.2915326902465166,0.3485206067562103,0.8061484098434448,1765931349.1731436,21180614.0,136.0,1e-05,1805.828553065,0.7303515672683716,135,
0.2936763129689175,0.3685266077518463,0.784162163734436,1765931364.9377317,21349138.0,137.0,1e-05,1821.593136316,0.8293734192848206,136,
0.2958199356913183,0.3629651367664337,0.7862516194581985,1765931379.246419,21511590.0,138.0,1e-05,1835.901866235,0.8067035675048828,137,
0.2979635584137192,0.6526260375976562,0.7986930906772614,1765931390.5741026,21656819.0,139.0,1e-05,1847.229530519,0.7632108926773071,138,
0.30010718113612006,0.28669077157974243,0.7937757819890976,1765931402.2699513,21811238.0,140.0,1e-05,1858.925385176,0.784974217414856,139,
0.3022508038585209,0.4369940757751465,0.7843025177717209,1765931414.8996925,21980388.0,141.0,1e-05,1871.555118206,0.8226090669631958,140,
0.30439442658092175,0.38040924072265625,0.7861503064632416,1765931429.9820306,22142594.0,142.0,1e-05,1886.637472689,0.81278395652771,141,
0.3065380493033226,0.49272704124450684,0.7904782444238663,1765931442.5703926,22299845.0,143.0,1e-05,1899.225821067,0.7994934916496277,142,
0.3086816720257235,0.554384171962738,0.800558403134346,1765931456.8322093,22465527.0,144.0,1e-05,1913.487627013,0.7638998031616211,143,
0.3108252947481243,0.3883480429649353,0.8070766627788544,1765931470.1261256,22618289.0,145.0,1e-05,1926.781550342,0.72928786277771,144,
0.3129689174705252,0.5812148451805115,0.8029593676328659,1765931482.3863544,22770622.0,146.0,1e-05,1939.041779297,0.7489408850669861,145,
0.31511254019292606,0.40825316309928894,0.808582216501236,1765931494.2942674,22922597.0,147.0,1e-05,1950.949671129,0.7225518822669983,146,
0.3172561629153269,0.5114641189575195,0.8013098984956741,1765931507.2697031,23075685.0,148.0,1e-05,1963.925137606,0.7548632621765137,147,
0.31939978563772775,0.6050640344619751,0.8014100193977356,1765931519.900345,23239973.0,149.0,1e-05,1976.555760793,0.757335364818573,148,
0.3215434083601286,0.5581645369529724,0.7910066545009613,1765931535.667731,23407446.0,150.0,1e-05,1992.323145519,0.7989703416824341,149,
0.3236870310825295,0.5224171280860901,0.8103211671113968,1765931547.5733743,23555395.0,151.0,1e-05,2004.228859839,0.7205283641815186,150,
0.3258306538049303,0.5494788289070129,0.8012559860944748,1765931559.7816484,23712167.0,152.0,1e-05,2016.437067295,0.7653795480728149,151,
0.3279742765273312,0.6778711676597595,0.7951613962650299,1765931572.2966256,23869562.0,153.0,1e-05,2028.952082022,0.7779898047447205,152,
0.33011789924973206,0.4210205674171448,0.7938466966152191,1765931585.6245012,24027568.0,154.0,1e-05,2042.280005904,0.7784707546234131,153,
0.3322615219721329,0.704099178314209,0.7960290759801865,1765931598.1291182,24183451.0,155.0,1e-05,2054.784536826,0.786599338054657,154,
0.33440514469453375,0.4989478588104248,0.8000973463058472,1765931611.7507267,24342400.0,156.0,1e-05,2068.406354303,0.7586367130279541,155,
0.3365487674169346,0.5203652381896973,0.7922074943780899,1765931627.0974472,24500736.0,157.0,1e-05,2083.752867973,0.795158863067627,156,
0.3386923901393355,0.6169019937515259,0.8033148944377899,1765931641.4516554,24652820.0,158.0,1e-05,2098.107099746,0.7462080121040344,157,
0.3408360128617363,0.6875447630882263,0.7972530424594879,1765931654.0457861,24810632.0,159.0,1e-05,2110.701217389,0.7626826763153076,158,
0.3429796355841372,0.36400291323661804,0.8002573400735855,1765931668.2441323,24968589.0,160.0,1e-05,2124.899567158,0.748573899269104,159,
0.34512325830653806,0.5244866609573364,0.7936830669641495,1765931682.4668498,25125017.0,161.0,1e-05,2139.122282413,0.7849959135055542,160,
0.34726688102893893,0.45359864830970764,0.8077208250761032,1765931695.6187525,25277188.0,162.0,1e-05,2152.274174166,0.723542332649231,161,
0.34941050375133975,0.7630164623260498,0.8121577203273773,1765931707.0901968,25430057.0,163.0,1e-05,2163.745619727,0.7109814882278442,162,
0.3515541264737406,0.5197760462760925,0.8108157813549042,1765931721.6418009,25583830.0,164.0,1e-05,2178.297237724,0.72216796875,163,
0.3536977491961415,0.7613092660903931,0.7972429543733597,1765931734.664672,25742285.0,165.0,1e-05,2191.320099685,0.7713141441345215,164,
0.3558413719185423,0.4045342803001404,0.8004599660634995,1765931749.190066,25907065.0,166.0,1e-05,2205.845482592,0.7540021538734436,165,
0.3579849946409432,0.964691698551178,0.8058574497699738,1765931760.0294943,26051750.0,167.0,1e-05,2216.684929914,0.7304608821868896,166,
0.36012861736334406,0.6818689703941345,0.7999734878540039,1765931772.1768184,26204362.0,168.0,1e-05,2228.832264079,0.7637414932250977,167,
0.36227224008574493,0.5538415908813477,0.7929704785346985,1765931785.9293854,26364857.0,169.0,1e-05,2242.58482103,0.7835717797279358,168,
0.36441586280814575,0.4153260886669159,0.8035868406295776,1765931796.5905654,26513585.0,170.0,1e-05,2253.245996786,0.7464035749435425,169,
0.3665594855305466,0.4812036156654358,0.7941971123218536,1765931810.7500315,26680409.0,171.0,1e-05,2267.405471597,0.7849109172821045,170,
0.3687031082529475,0.500361979007721,0.812456026673317,1765931821.8860788,26817383.0,172.0,1e-05,2278.541521068,0.7136257886886597,171,
0.3708467309753483,0.540117084980011,0.8000772446393967,1765931833.856585,26962206.0,173.0,1e-05,2290.51202923,0.7640954256057739,172,
0.3729903536977492,0.5246118307113647,0.8040712475776672,1765931847.406392,27123276.0,174.0,1e-05,2304.061798985,0.7449710369110107,173,
0.37513397642015006,0.49648046493530273,0.7950628399848938,1765931861.7788277,27290681.0,175.0,1e-05,2318.434291628,0.7784178256988525,174,
0.37727759914255093,0.2880304455757141,0.794282004237175,1765931874.0063198,27449673.0,176.0,1e-05,2330.66176078,0.7795090675354004,175,
0.37942122186495175,0.5247158408164978,0.8032930344343185,1765931885.8119996,27601441.0,177.0,1e-05,2342.467414853,0.7461129426956177,176,
0.3815648445873526,0.42781755328178406,0.8018294721841812,1765931898.953223,27748300.0,178.0,1e-05,2355.608644571,0.7589142918586731,177,
0.3837084673097535,0.6447083950042725,0.8122588098049164,1765931911.4552867,27900973.0,179.0,1e-05,2368.11071291,0.716350793838501,178,
0.3858520900321543,0.6167445182800293,0.8001476377248764,1765931924.3244197,28057386.0,180.0,1e-05,2380.979832402,0.7607604265213013,179,
0.3879957127545552,0.5242670774459839,0.7988075911998749,1765931937.237869,28218433.0,181.0,1e-05,2393.893284819,0.7674649953842163,180,
0.39013933547695606,0.5312849879264832,0.8013518005609512,1765931952.0516407,28378531.0,182.0,1e-05,2408.707084755,0.7569499611854553,181,
0.39228295819935693,0.895861804485321,0.8176640868186951,1765931961.901276,28517567.0,183.0,1e-05,2418.556696705,0.6885053515434265,182,
0.39442658092175775,0.44435572624206543,0.8078135997056961,1765931973.3358166,28678245.0,184.0,1e-05,2429.991252651,0.7227574586868286,183,
0.3965702036441586,0.6054987907409668,0.7968191355466843,1765931987.0896716,28847748.0,185.0,1e-05,2443.745123219,0.779238224029541,184,
0.3987138263665595,0.41554492712020874,0.8016785532236099,1765931998.4322755,29003477.0,186.0,1e-05,2455.087793308,0.7564818263053894,185,
0.4008574490889603,0.5591430068016052,0.8014622628688812,1765932012.001931,29163981.0,187.0,1e-05,2468.657388328,0.7547886371612549,186,
0.4030010718113612,0.6292775869369507,0.8039090633392334,1765932024.7395897,29313769.0,188.0,1e-05,2481.395102031,0.7382636666297913,187,
0.40514469453376206,0.7123653888702393,0.8038796335458755,1765932037.8770647,29474111.0,189.0,1e-05,2494.532597821,0.7352852821350098,188,
0.40728831725616294,0.44112229347229004,0.7934231758117676,1765932050.862428,29641339.0,190.0,1e-05,2507.517883801,0.7935588359832764,189,
0.40943193997856375,0.5654463171958923,0.8090576678514481,1765932063.270044,29795124.0,191.0,1e-05,2519.925484574,0.726054310798645,190,
0.4115755627009646,0.42796018719673157,0.7986370772123337,1765932075.2560594,29956920.0,192.0,1e-05,2531.911516183,0.7666301131248474,191,
0.4137191854233655,0.6775065064430237,0.7955685406923294,1765932088.1707542,30113790.0,193.0,1e-05,2544.826280292,0.769418478012085,192,
0.41586280814576637,0.42818474769592285,0.8026090115308762,1765932102.2345734,30267060.0,194.0,1e-05,2558.890027189,0.7419394254684448,193,
0.4180064308681672,0.7823472023010254,0.8001459240913391,1765932114.0646155,30420733.0,195.0,1e-05,2570.720059101,0.7561830878257751,194,
0.42015005359056806,0.31448793411254883,0.7995033711194992,1765932127.0262477,30582338.0,196.0,1e-05,2583.681665205,0.7595999836921692,195,
0.42229367631296894,0.6428393721580505,0.8111143708229065,1765932137.6845784,30735043.0,197.0,1e-05,2594.340006517,0.7214016318321228,196,
0.42443729903536975,0.4619651138782501,0.8013741225004196,1765932149.2735023,30885025.0,198.0,1e-05,2605.929049586,0.7551400065422058,197,
0.4265809217577706,0.853398859500885,0.8027513772249222,1765932161.0449822,31036663.0,199.0,1e-05,2617.700500361,0.7444690465927124,198,
0.4287245444801715,0.4452316462993622,0.813501313328743,1765932172.327036,31184340.0,200.0,1e-05,2628.982478376,0.7060816287994385,199,
0.43086816720257237,0.6775422692298889,0.8003577440977097,1765932277.619687,31345142.0,201.0,1e-05,2734.275245053,0.7566843032836914,200,
