train/global_step,train/mean_token_accuracy,_runtime,_timestamp,train/loss,train/learning_rate,train/num_tokens,_step,train/epoch,train/grad_norm
209,0.8073913156986237,7114.844387495,1765923674.4665155,0.7113963961601257,0.0001,32617496.0,208,0.4480171489817792,0.017139319330453873
210,0.8104679584503174,7154.879571529,1765923714.5016396,0.7066489458084106,0.0001,32779172.0,209,0.45016077170418006,0.03150135278701782
211,0.8127000629901886,7191.014108867,1765923750.6363492,0.6902135610580444,0.0001,32931223.0,210,0.45230439442658094,0.032724689692258835
212,0.8088085949420929,7226.476690283,1765923786.0990207,0.7010476589202881,0.0001,33081708.0,211,0.45444801714898175,0.024710725992918015
213,0.8087326288223267,7257.594307823,1765923817.2166338,0.7121784090995789,0.0001,33234519.0,212,0.4565916398713826,0.03842862322926521
214,0.812291294336319,7287.765157277,1765923847.3874068,0.6939460039138794,0.0001,33380554.0,213,0.4587352625937835,0.013410547748208046
215,0.8019295036792755,7328.156176039,1765923887.7784758,0.7368052005767822,0.0001,33541078.0,214,0.4608788853161844,0.03418594226241112
216,0.8086212873458862,7364.926430065,1765923924.5485632,0.7094407081604004,0.0001,33702070.0,215,0.4630225080385852,0.014163227751851082
217,0.8209823668003082,7397.552911589,1765923957.1751573,0.6659577488899231,0.0001,33851344.0,216,0.46516613076098606,0.034619830548763275
218,0.8110543489456177,7432.947995141,1765923992.5702496,0.7035001516342163,0.0001,34005428.0,217,0.46730975348338694,0.021107209846377373
219,0.8084648251533508,7461.788767094,1765924021.4108317,0.7065727710723877,0.0001,34142448.0,218,0.4694533762057878,0.02936577796936035
220,0.818953812122345,7491.960423505,1765924051.582657,0.667986273765564,0.0001,34293582.0,219,0.4715969989281886,0.027923496440052986
221,0.8036891222000122,7526.949938351,1765924086.5721636,0.737427294254303,0.0001,34448802.0,220,0.4737406216505895,0.024808421730995178
222,0.8097871541976929,7561.567072035,1765924121.1891809,0.6989506483078003,0.0001,34608650.0,221,0.4758842443729904,0.029481764882802963
223,0.8147354125976562,7597.032836323,1765924156.6549904,0.6849225163459778,0.0001,34765848.0,222,0.4780278670953912,0.010739751160144806
224,0.8159847855567932,7631.830451482,1765924191.4526005,0.6850680112838745,0.0001,34923587.0,223,0.48017148981779206,0.03626954182982445
225,0.8217035531997681,7654.920568786,1765924214.5428019,0.6555813550949097,0.0001,35061736.0,224,0.48231511254019294,0.02420630119740963
226,0.8050610721111298,7685.414664486,1765924245.036887,0.7201298475265503,0.0001,35224947.0,225,0.4844587352625938,0.037895768880844116
227,0.7951287925243378,7721.214749555,1765924280.8369877,0.761092483997345,0.0001,35383552.0,226,0.4866023579849946,0.030399443581700325
228,0.8101322650909424,7761.722230818,1765924321.3444796,0.7051814198493958,0.0001,35537848.0,227,0.4887459807073955,0.016945986077189445
229,0.8113930523395538,7790.474231082,1765924350.0963635,0.6979471445083618,0.0001,35694801.0,228,0.4908896034297964,0.03287334740161896
230,0.8111070692539215,7825.234346662,1765924384.8566296,0.7009405493736267,0.0001,35847389.0,229,0.4930332261521972,0.011898472905158997
231,0.8101913630962372,7859.901435919,1765924419.5236864,0.7074956297874451,0.0001,36001061.0,230,0.49517684887459806,0.02624640055000782
232,0.8097367584705353,7893.06420057,1765924452.6863554,0.7123447060585022,0.0001,36153435.0,231,0.49732047159699894,0.01971624791622162
233,0.8129590153694153,7925.228579948,1765924484.8507545,0.6960259079933167,0.0001,36308551.0,232,0.4994640943193998,0.01613585650920868
234,0.8135377168655396,7955.931486262,1765924515.553731,0.6940142512321472,0.0001,36451452.0,233,0.5016077170418006,0.02586515247821808
235,0.8189821243286133,7983.480185885,1765924543.1024537,0.6658183336257935,0.0001,36596648.0,234,0.5037513397642015,0.010684960521757603
236,0.8065078854560852,8022.281369481,1765924581.9035034,0.7079656720161438,0.0001,36751665.0,235,0.5058949624866024,0.026034174486994743
237,0.8097226321697235,8063.189026998,1765924622.811273,0.7112455368041992,0.0001,36908485.0,236,0.5080385852090032,0.01389515120536089
238,0.8227056562900543,8093.494572209,1765924653.1167412,0.6638364791870117,0.0001,37064151.0,237,0.5101822079314041,0.02154150791466236
239,0.8089434504508972,8123.692257744,1765924683.3144958,0.7074769735336304,0.0001,37217517.0,238,0.5123258306538049,0.01880316622555256
240,0.821530669927597,8151.045786498,1765924710.667928,0.6588513851165771,0.0001,37367961.0,239,0.5144694533762058,0.01610393077135086
241,0.8114329278469086,8188.665390888,1765924748.287654,0.696448802947998,0.0001,37526897.0,240,0.5166130760986066,0.02080535516142845
242,0.7992078363895416,8219.277325574,1765924778.8994694,0.744320273399353,0.0001,37685668.0,241,0.5187566988210075,0.011456421576440334
243,0.812213271856308,8253.381200584,1765924813.0034666,0.696605920791626,0.0001,37839489.0,242,0.5209003215434084,0.02183552458882332
244,0.8046100437641144,8284.586160116,1765924844.2084324,0.7239216566085815,0.0001,37997238.0,243,0.5230439442658092,0.011784178204834461
245,0.7943570017814636,8325.592073254,1765924885.2142746,0.7656219005584717,0.0001,38168011.0,244,0.5251875669882101,0.017756305634975433
246,0.807817667722702,8357.485072564,1765924917.107405,0.7166486382484436,0.0001,38326230.0,245,0.5273311897106109,0.018557820469141006
247,0.8220303952693939,8390.87760033,1765924950.4998431,0.6659328937530518,0.0001,38478252.0,246,0.5294748124330118,0.017861446365714073
248,0.814180463552475,8418.429519156,1765924978.0518212,0.6840676069259644,0.0001,38625546.0,247,0.5316184351554126,0.019126538187265396
249,0.8123349845409393,8455.059605885,1765925014.6817563,0.6914582848548889,0.0001,38771391.0,248,0.5337620578778135,0.016238262876868248
250,0.8072754740715027,8491.106075339,1765925050.728349,0.7110735177993774,0.0001,38929652.0,249,0.5359056806002144,0.016534600406885147
251,0.8047486245632172,8520.873167104,1765925080.4954634,0.7132263779640198,0.0001,39078825.0,250,0.5380493033226152,0.011700967326760292
252,0.8038555085659027,8556.856084081,1765925116.478373,0.7279484272003174,0.0001,39250764.0,251,0.5401929260450161,0.01749294251203537
253,0.8155790567398071,8592.35619627,1765925151.9783466,0.68216472864151,0.0001,39401652.0,252,0.5423365487674169,0.011868205852806568
254,0.8121893405914307,8625.721702506,1765925185.3439047,0.6985131502151489,0.0001,39556368.0,253,0.5444801714898178,0.015905100852251053
255,0.8152765929698944,8655.73576484,1765925215.3580446,0.6806862950325012,0.0001,39716091.0,254,0.5466237942122186,0.014043271541595459
256,0.8106911778450012,8684.967216125,1765925244.5893886,0.7033947110176086,0.0001,39864668.0,255,0.5487674169346195,0.015205292962491512
257,0.7993508279323578,8717.863240295,1765925277.485522,0.7377502918243408,0.0001,40026842.0,256,0.5509110396570204,0.016966048628091812
258,0.8109171688556671,8752.444790431,1765925312.067108,0.6995738744735718,0.0001,40185219.0,257,0.5530546623794212,0.015288196504116058
259,0.8053176403045654,8783.314510516,1765925342.9366808,0.7192732095718384,0.0001,40338073.0,258,0.5551982851018221,0.01654423028230667
260,0.8018515408039093,8819.072604887,1765925378.6948743,0.7340071797370911,0.0001,40501465.0,259,0.5573419078242229,0.01108646858483553
261,0.8085455596446991,8855.64088971,1765925415.2630527,0.7066788077354431,0.0001,40657227.0,260,0.5594855305466238,0.018957825377583504
262,0.8158847093582153,8890.973679256,1765925450.5959597,0.6821017265319824,0.0001,40807442.0,261,0.5616291532690246,0.01165798120200634
263,0.8063216209411621,8924.692663514,1765925484.314941,0.714323103427887,0.0001,40956359.0,262,0.5637727759914255,0.01728280447423458
264,0.8079972863197327,8959.482414715,1765925519.1045938,0.7077102065086365,0.0001,41113297.0,263,0.5659163987138264,0.012883980758488178
265,0.8074344992637634,9000.545930408,1765925560.1681662,0.7074768543243408,0.0001,41267327.0,264,0.5680600214362272,0.01279495656490326
266,0.817505270242691,9025.597381537,1765925585.2195356,0.6766959428787231,0.0001,41416137.0,265,0.5702036441586281,0.01371085923165083
267,0.8127282559871674,9057.998703577,1765925617.6209505,0.695389986038208,0.0001,41572626.0,266,0.572347266881029,0.011468552052974701
268,0.8166726231575012,9089.262822106,1765925648.8850074,0.6790428757667542,0.0001,41724870.0,267,0.5744908896034298,0.011712547391653061
269,0.8174542486667633,9126.115848678,1765925685.738061,0.673791229724884,0.0001,41882397.0,268,0.5766345123258306,0.012383897788822651
270,0.803449422121048,9158.466643205,1765925718.088974,0.7179211378097534,0.0001,42044695.0,269,0.5787781350482315,0.011878768913447857
271,0.8041608929634094,9190.952118974,1765925750.5743227,0.7265022993087769,0.0001,42195750.0,270,0.5809217577706324,0.012548101134598255
272,0.8071469962596893,9225.030896029,1765925784.6530776,0.7198361754417419,0.0001,42347658.0,271,0.5830653804930332,0.011330596171319485
273,0.8026805222034454,9257.908077428,1765925817.5302167,0.7237729430198669,0.0001,42499617.0,272,0.5852090032154341,0.012757015414536
274,0.8173345625400543,9290.34034918,1765925849.9624808,0.6761322021484375,0.0001,42648060.0,273,0.587352625937835,0.011418578214943409
275,0.813087522983551,9322.481121199,1765925882.1033797,0.6907119750976562,0.0001,42799438.0,274,0.5894962486602358,0.011548192240297794
276,0.8138261139392853,9358.788978553,1765925918.4112709,0.6896447539329529,0.0001,42945465.0,275,0.5916398713826366,0.012411070056259632
277,0.8168058395385742,9390.160784517,1765925949.7830188,0.6744542121887207,0.0001,43089377.0,276,0.5937834941050375,0.01142409909516573
278,0.802191287279129,9431.369186226,1765925990.991308,0.7389792799949646,0.0001,43253006.0,277,0.5959271168274384,0.010899804532527924
279,0.8103235065937042,9469.284877949,1765926028.9071307,0.6998636722564697,0.0001,43420433.0,278,0.5980707395498392,0.010462982580065727
280,0.8123053908348083,9500.524017073,1765926060.1462967,0.6992675065994263,0.0001,43577695.0,279,0.6002143622722401,0.012504367157816887
281,0.8123463094234467,9541.095042124,1765926100.717309,0.6919544339179993,0.0001,43738482.0,280,0.602357984994641,0.011754205450415611
282,0.8098165392875671,9580.605313146,1765926140.227584,0.7010008096694946,0.0001,43895774.0,281,0.6045016077170418,0.011106600053608418
283,0.8114925026893616,9609.743107406,1765926169.3654103,0.7002326846122742,0.0001,44045728.0,282,0.6066452304394426,0.011627299711108208
284,0.807061493396759,9646.413229825,1765926206.0353985,0.701675295829773,0.0001,44207082.0,283,0.6087888531618435,0.012181284837424755
285,0.8063422739505768,9682.142594206,1765926241.7648678,0.7192481756210327,0.0001,44360492.0,284,0.6109324758842444,0.011799591593444347
286,0.8208831250667572,9716.053811619,1765926275.6759572,0.6577394604682922,0.0001,44507249.0,285,0.6130760986066452,0.011596178635954857
287,0.8148203790187836,9751.045550987,1765926310.6677904,0.694129228591919,0.0001,44657380.0,286,0.6152197213290461,0.011217513121664524
288,0.8126046657562256,9780.182969914,1765926339.8051348,0.693600058555603,0.0001,44809690.0,287,0.617363344051447,0.011719738133251667
289,0.8180907070636749,9807.19026658,1765926366.8124616,0.6682090759277344,0.0001,44958006.0,288,0.6195069667738478,0.011328792199492455
290,0.8080640733242035,9840.165269618,1765926399.787471,0.7158578634262085,0.0001,45127484.0,289,0.6216505894962486,0.010969940572977066
291,0.8006750643253326,9876.956428923,1765926436.578536,0.7438651323318481,0.0001,45288670.0,290,0.6237942122186495,0.011407081969082355
292,0.8151488900184631,9903.258382263,1765926462.8805757,0.678784966468811,0.0001,45435435.0,291,0.6259378349410504,0.011861742474138737
293,0.8130162060260773,9935.407616312,1765926495.029856,0.6929343938827515,0.0001,45582758.0,292,0.6280814576634512,0.011990347877144814
294,0.8175668120384216,9966.780281766,1765926526.4024537,0.6710481643676758,0.0001,45724786.0,293,0.6302250803858521,0.012071503326296806
295,0.8144527673721313,9996.450682998,1765926556.0729356,0.6842830181121826,0.0001,45875653.0,294,0.632368703108253,0.012233948335051537
296,0.8148673176765442,10028.364136675,1765926587.9864442,0.6813439726829529,0.0001,46026612.0,295,0.6345123258306538,0.011693371459841728
297,0.8147909343242645,10058.39835607,1765926618.0206301,0.6849891543388367,0.0001,46173537.0,296,0.6366559485530546,0.012204303406178951
298,0.8057255148887634,10092.637597883,1765926652.2596416,0.7209316492080688,0.0001,46337020.0,297,0.6387995712754555,0.011498674750328064
299,0.8121183514595032,10124.285322204,1765926683.9074686,0.7036343812942505,0.0001,46484878.0,298,0.6409431939978564,0.012427830137312412
300,0.8089252710342407,10156.783361064,1765926716.4055176,0.6993089914321899,0.0001,46638837.0,299,0.6430868167202572,0.011208681389689445
301,0.812511682510376,10204.875881198,1765926764.4981263,0.6941202878952026,0.0001,46792654.0,300,0.6452304394426581,0.012841349467635155
302,0.804830402135849,10235.843643373,1765926795.4658108,0.7160839438438416,0.0001,46956735.0,301,0.647374062165059,0.011013633571565151
303,0.8023654520511627,10276.299536389,1765926835.9217658,0.737004280090332,0.0001,47119017.0,302,0.6495176848874598,0.011848298832774162
304,0.811236560344696,10314.809876759,1765926874.4320893,0.6958144903182983,0.0001,47277064.0,303,0.6516613076098606,0.01176273450255394
305,0.8083460628986359,10354.790479408,1765926914.412589,0.7002260684967041,0.0001,47425177.0,304,0.6538049303322615,0.011739359237253666
306,0.8192829787731171,10381.497835606,1765926941.1200845,0.6670448780059814,0.0001,47567815.0,305,0.6559485530546624,0.012346534989774227
307,0.8197146654129028,10412.078205551,1765926971.700467,0.6522577404975891,0.0001,47711542.0,306,0.6580921757770632,0.011909869499504566
308,0.8113393187522888,10444.592545043,1765927004.2148128,0.704774022102356,0.0001,47867963.0,307,0.6602357984994641,0.011710853315889835
309,0.8127912282943726,10480.644492208,1765927040.2668154,0.6861522197723389,0.0001,48027087.0,308,0.662379421221865,0.011565405875444412
310,0.8028837144374847,10513.441175014,1765927073.0632477,0.72662353515625,0.0001,48181216.0,309,0.6645230439442658,0.011809296905994415
311,0.8003692924976349,10549.593567755,1765927109.2158098,0.747141420841217,0.0001,48346653.0,310,0.6666666666666666,0.011814141646027565
312,0.8018324375152588,10582.281659683,1765927141.903939,0.7408750057220459,0.0001,48515202.0,311,0.6688102893890675,0.0116630420088768
313,0.8071277439594269,10615.684621793,1765927175.3068604,0.7199715375900269,0.0001,48681596.0,312,0.6709539121114684,0.011033662594854832
314,0.8226399421691895,10650.513476218,1765927210.135696,0.6492507457733154,0.0001,48830511.0,313,0.6730975348338692,0.01171526126563549
315,0.8070855736732483,10688.561459068,1765927248.183626,0.7188732624053955,0.0001,48979750.0,314,0.6752411575562701,0.013348562642931938
316,0.814326286315918,10727.646384329,1765927287.2685096,0.6950265765190125,0.0001,49140486.0,315,0.677384780278671,0.013414162211120129
317,0.8135482668876648,10768.364500161,1765927327.9866855,0.692880392074585,0.0001,49297672.0,316,0.6795284030010718,0.011496898718178272
318,0.8139229416847229,10798.373388025,1765927357.9956527,0.6917896270751953,0.0001,49448662.0,317,0.6816720257234726,0.013949044048786163
319,0.8131987452507019,10832.385056198,1765927392.007231,0.6932121515274048,0.0001,49615721.0,318,0.6838156484458735,0.01299276016652584
320,0.8174684345722198,10864.187707369,1765927423.8098102,0.6698266267776489,0.0001,49770136.0,319,0.6859592711682744,0.012973717413842678
321,0.8092232644557953,10897.922222192,1765927457.544458,0.7110289335250854,0.0001,49932945.0,320,0.6881028938906752,0.012026472017168999
322,0.8179603517055511,10931.665042408,1765927491.287255,0.6698207855224609,0.0001,50079045.0,321,0.6902465166130761,0.01606263965368271
323,0.8067151308059692,10968.866863433,1765927528.4890172,0.7132338881492615,0.0001,50243726.0,322,0.692390139335477,0.014695877209305763
324,0.8141087889671326,11008.916084225,1765927568.5383406,0.6942816972732544,0.0001,50404071.0,323,0.6945337620578779,0.012362231500446796
325,0.806095540523529,11045.46775326,1765927605.0899103,0.7172533869743347,0.0001,50557944.0,324,0.6966773847802786,0.014431141316890717
326,0.8095342516899109,11081.464587392,1765927641.0868342,0.7099990844726562,0.0001,50723566.0,325,0.6988210075026795,0.012487031519412994
327,0.8266006708145142,11113.210025302,1765927672.8321102,0.6358939409255981,0.0001,50868735.0,326,0.7009646302250804,0.019819017499685287
328,0.8073233962059021,11145.216825849,1765927704.8389254,0.7126175761222839,0.0001,51027679.0,327,0.7031082529474812,0.013660600408911705
329,0.8024024963378906,11186.045848984,1765927745.6681032,0.7310985922813416,0.0001,51188474.0,328,0.7052518756698821,0.013810171745717525
330,0.8174842298030853,11217.82846852,1765927777.45063,0.6684379577636719,0.0001,51334182.0,329,0.707395498392283,0.016944486647844315
331,0.8100908696651459,11254.210676262,1765927813.832871,0.7050899267196655,0.0001,51499899.0,330,0.7095391211146839,0.011426549404859543
332,0.8170319497585297,11285.552474598,1765927845.1747482,0.6759612560272217,0.0001,51645111.0,331,0.7116827438370846,0.014945229515433311
333,0.8181024789810181,11316.010821935,1765927875.6328313,0.6669876575469971,0.0001,51795720.0,332,0.7138263665594855,0.013889809139072895
334,0.8251444697380066,11346.79515285,1765927906.4172525,0.6364915370941162,0.0001,51934189.0,333,0.7159699892818864,0.01298164576292038
335,0.8046599626541138,11385.722443938,1765927945.344604,0.7213541865348816,0.0001,52086111.0,334,0.7181136120042872,0.016326377168297768
336,0.811149388551712,11413.633970032,1765927973.2562382,0.6976029872894287,0.0001,52241632.0,335,0.7202572347266881,0.011712539941072464
337,0.8093158304691315,11452.704928986,1765928012.3271952,0.7028546929359436,0.0001,52403245.0,336,0.722400857449089,0.015530543401837349
338,0.8065529763698578,11485.413051353,1765928045.0352154,0.7215662002563477,0.0001,52567275.0,337,0.7245444801714899,0.011953926645219326
339,0.8075217604637146,11521.003913635,1765928080.6261477,0.7116696834564209,0.0001,52733506.0,338,0.7266881028938906,0.012338126078248024
340,0.8109531104564667,11555.976590018,1765928115.5987964,0.7013967037200928,0.0001,52884795.0,339,0.7288317256162915,0.013202125206589699
341,0.8093287348747253,11588.128049131,1765928147.7503548,0.699895977973938,0.0001,53039775.0,340,0.7309753483386924,0.01586596854031086
342,0.8047876954078674,11625.778242666,1765928185.4005027,0.7199794054031372,0.0001,53204226.0,341,0.7331189710610932,0.011481367982923985
343,0.8141598999500275,11654.718735472,1765928214.340902,0.6843483448028564,0.0001,53357002.0,342,0.7352625937834941,0.01317522767931223
344,0.8091232180595398,11684.617815875,1765928244.240051,0.7013214826583862,0.0001,53512592.0,343,0.737406216505895,0.012078696861863136
345,0.8009273707866669,11722.365706448,1765928281.9878263,0.7448091506958008,0.0001,53675222.0,344,0.7395498392282959,0.01343839056789875
346,0.794283926486969,11762.824292363,1765928322.446575,0.7557027339935303,0.0001,53837794.0,345,0.7416934619506966,0.01168238464742899
347,0.8100015223026276,11799.233876522,1765928358.856162,0.7052326202392578,0.0001,53990810.0,346,0.7438370846730975,0.012841347604990005
348,0.8154691159725189,11837.153444227,1765928396.7757223,0.6820434331893921,0.0001,54142452.0,347,0.7459807073954984,0.011514941230416298
349,0.8160532116889954,11874.86107237,1765928434.4833224,0.6788601875305176,0.0001,54294279.0,348,0.7481243301178992,0.014022612012922764
350,0.8204583823680878,11903.121960368,1765928462.74421,0.6712530851364136,0.0001,54445597.0,349,0.7502679528403001,0.013270257040858269
351,0.8104863166809082,11940.242489057,1765928499.8646297,0.7072238922119141,0.0001,54603343.0,350,0.752411575562701,0.012074046768248081
352,0.8209508955478668,11973.927570845,1765928533.54979,0.6619430780410767,0.0001,54759468.0,351,0.7545551982851019,0.012178279459476471
353,0.8134525120258331,12008.421840916,1765928568.044154,0.6828523874282837,0.0001,54913059.0,352,0.7566988210075026,0.014509630389511585
354,0.8125056624412537,12046.142413745,1765928605.7645802,0.6941331028938293,0.0001,55070490.0,353,0.7588424437299035,0.015734948217868805
355,0.8062235116958618,12081.986153506,1765928641.6083775,0.7188031673431396,0.0001,55234816.0,354,0.7609860664523044,0.012678893283009529
356,0.8087023794651031,12109.137507788,1765928668.759742,0.7039130926132202,0.0001,55387388.0,355,0.7631296891747053,0.018582867458462715
357,0.8190475404262543,12144.34141929,1765928703.9635673,0.6744647026062012,0.0001,55538411.0,356,0.7652733118971061,0.01204468123614788
358,0.8135117292404175,12181.155616557,1765928740.7778354,0.6859856247901917,0.0001,55688433.0,357,0.767416934619507,0.021735871210694313
359,0.8120230436325073,12209.383249965,1765928769.0053625,0.6932199597358704,0.0001,55839265.0,358,0.7695605573419079,0.014633584767580032
360,0.82264244556427,12244.610009226,1765928804.2321575,0.6544312238693237,0.0001,55990505.0,359,0.7717041800643086,0.016408300027251244
361,0.806529700756073,12284.224071766,1765928843.8462706,0.7215442061424255,0.0001,56160090.0,360,0.7738478027867095,0.014346759766340256
362,0.8129733204841614,12313.996007487,1765928873.618249,0.6910660862922668,0.0001,56315482.0,361,0.7759914255091104,0.016527751460671425
363,0.8044430017471313,12351.771895403,1765928911.3942158,0.7221661806106567,0.0001,56478778.0,362,0.7781350482315113,0.015497943386435509
364,0.8052147328853607,12389.799230106,1765928949.4213288,0.710148811340332,0.0001,56640621.0,363,0.7802786709539121,0.012452020309865475
365,0.8078158497810364,12429.085488156,1765928988.707708,0.7105432748794556,0.0001,56808271.0,364,0.782422293676313,0.012911370024085045
366,0.8104234337806702,12465.410735037,1765929025.0329633,0.7010413408279419,0.0001,56962569.0,365,0.7845659163987139,0.01319258101284504
367,0.810033917427063,12496.008489474,1765929055.6306746,0.698885977268219,0.0001,57113382.0,366,0.7867095391211146,0.015772545710206032
368,0.8029901087284088,12536.816640818,1765929096.4388785,0.7240440845489502,0.0001,57283115.0,367,0.7888531618435155,0.013288941234350204
369,0.8164447844028473,12572.763279368,1765929132.3855052,0.6744195818901062,0.0001,57431980.0,368,0.7909967845659164,0.018242958933115005
370,0.8095725774765015,12613.407461213,1765929173.029641,0.7060170769691467,0.0001,57593151.0,369,0.7931404072883173,0.015710031613707542
371,0.8091304302215576,12654.988394418,1765929214.6106727,0.7084301710128784,0.0001,57769554.0,370,0.7952840300107181,0.01594035141170025
372,0.8138613104820251,12696.107049023,1765929255.72921,0.6961396932601929,0.0001,57930187.0,371,0.797427652733119,0.013728936202824116
373,0.8146089017391205,12736.288164395,1765929295.9103174,0.685901403427124,0.0001,58089895.0,372,0.7995712754555199,0.017339447513222694
374,0.8187597990036011,12763.216336459,1765929322.83851,0.6698297262191772,0.0001,58237921.0,373,0.8017148981779206,0.014524878934025764
375,0.8154491782188416,12797.332157623,1765929356.9544024,0.6794692277908325,0.0001,58386574.0,374,0.8038585209003215,0.020908920094370842
376,0.8181772828102112,12827.804793272,1765929387.4270737,0.6720702648162842,0.0001,58531794.0,375,0.8060021436227224,0.01951613649725914
377,0.8150653541088104,12857.982172252,1765929417.6044354,0.6835722327232361,0.0001,58679304.0,376,0.8081457663451233,0.01793838106095791
378,0.8070098757743835,12891.422078164,1765929451.044341,0.715039074420929,0.0001,58827963.0,377,0.8102893890675241,0.025282982736825943
379,0.8202701210975647,12921.456384717,1765929481.078628,0.671113133430481,0.0001,58968065.0,378,0.812433011789925,0.012416600249707699
380,0.8143343329429626,12954.759583159,1765929514.3818908,0.6936010122299194,0.0001,59119596.0,379,0.8145766345123259,0.020522605627775192
381,0.8139654099941254,12989.308759962,1765929548.9308891,0.6825342178344727,0.0001,59282269.0,380,0.8167202572347267,0.013104570098221302
382,0.8145173788070679,13030.206976826,1765929589.8291078,0.690679132938385,0.0001,59449069.0,381,0.8188638799571275,0.01918911561369896
383,0.8122589886188507,13060.437400172,1765929620.05953,0.6940904855728149,0.0001,59602942.0,382,0.8210075026795284,0.013793403282761574
384,0.8090323507785797,13092.202495459,1765929651.8247635,0.7050641775131226,0.0001,59763486.0,383,0.8231511254019293,0.021290794014930725
385,0.8174511790275574,13128.50549045,1765929688.1276114,0.6747608184814453,0.0001,59914007.0,384,0.8252947481243301,0.01568971388041973
386,0.8219971656799316,13155.759488025,1765929715.381632,0.6481209993362427,0.0001,60056933.0,385,0.827438370846731,0.019955947995185852
387,0.8111580312252045,13192.490032536,1765929752.1123264,0.6971489191055298,0.0001,60219888.0,386,0.8295819935691319,0.01695496216416359
388,0.8135953843593597,13233.031917462,1765929792.6541634,0.6865419745445251,0.0001,60373832.0,387,0.8317256162915327,0.01520594023168087
389,0.8183022439479828,13260.678678755,1765929820.3008964,0.6788020133972168,0.0001,60526958.0,388,0.8338692390139335,0.02168898843228817
390,0.8173247277736664,13288.073344265,1765929847.6954207,0.6779541373252869,0.0001,60680957.0,389,0.8360128617363344,0.014482030645012856
391,0.8087160587310791,13327.792655369,1765929887.414794,0.7030946016311646,0.0001,60844353.0,390,0.8381564844587353,0.012337428517639637
392,0.8222653567790985,13353.558671946,1765929913.1809762,0.6570237874984741,0.0001,60988093.0,391,0.8403001071811361,0.012620950117707253
393,0.8134431540966034,13385.148908346,1765929944.771084,0.6864806413650513,0.0001,61139257.0,392,0.842443729903537,0.012542925775051117
394,0.8083852231502533,13420.055200823,1765929979.6774027,0.7108813524246216,0.0001,61294373.0,393,0.8445873526259379,0.012712372466921806
395,0.8000311851501465,13457.661690335,1765930017.283938,0.7370913624763489,0.0001,61460962.0,394,0.8467309753483387,0.012999399565160275
396,0.8254301249980927,13496.260370724,1765930055.882486,0.6396909952163696,0.0001,61610443.0,395,0.8488745980707395,0.014600858092308044
397,0.8173510730266571,13529.55990256,1765930089.182143,0.6808234453201294,0.0001,61767622.0,396,0.8510182207931404,0.012240356765687466
398,0.8118032515048981,13557.005295341,1765930116.6274529,0.6988963484764099,0.0001,61927294.0,397,0.8531618435155413,0.012669064104557037
399,0.8132767975330353,13589.630007705,1765930149.2521307,0.6947622299194336,0.0001,62087657.0,398,0.8553054662379421,0.012725294567644596
400,0.8074744343757629,13624.411799987,1765930184.0340765,0.7156078815460205,0.0001,62242685.0,399,0.857449088960343,0.012219329364597797
401,0.8192118108272552,13670.122162373,1765930229.744354,0.6637986898422241,0.0001,62393085.0,400,0.8595927116827439,0.011991622857749462
402,0.8213498592376709,13696.945374498,1765930256.5674436,0.6585342884063721,0.0001,62538285.0,401,0.8617363344051447,0.01434173434972763
403,0.8081718981266022,13733.814662293,1765930293.436983,0.7159707546234131,0.0001,62701391.0,402,0.8638799571275455,0.014478923752903938
404,0.8084622323513031,13773.565552066,1765930333.1878743,0.7072542905807495,0.0001,62848535.0,403,0.8660235798499464,0.01334090530872345
405,0.8144423365592957,13809.381780037,1765930369.0040076,0.6806482076644897,0.0001,63001586.0,404,0.8681672025723473,0.015941530466079712
406,0.8104308843612671,13842.086649467,1765930401.708812,0.7015336751937866,0.0001,63162806.0,405,0.8703108252947481,0.012322052381932735
407,0.8093554675579071,13871.697162549,1765930431.3193667,0.6988250017166138,0.0001,63324619.0,406,0.872454448017149,0.016074277460575104
408,0.8074507713317871,13905.003020232,1765930464.6252382,0.7100703716278076,0.0001,63484446.0,407,0.8745980707395499,0.012300278060138226
409,0.8004361987113953,13945.34160362,1765930504.96383,0.7311217188835144,0.0001,63657343.0,408,0.8767416934619507,0.015552777796983719
410,0.7994299530982971,13983.52796073,1765930543.150213,0.7480061650276184,0.0001,63815011.0,409,0.8788853161843515,0.013671091757714748
411,0.8167186081409454,14021.362203399,1765930580.9843795,0.6747146248817444,0.0001,63974464.0,410,0.8810289389067524,0.016071461141109467
412,0.8153700828552246,14058.436756063,1765930618.0590208,0.689910352230072,0.0001,64130517.0,411,0.8831725616291533,0.015155240893363953
413,0.8147296607494354,14088.639756843,1765930648.2620006,0.6872178316116333,0.0001,64283106.0,412,0.8853161843515541,0.014911012724041939
414,0.8158641457557678,14122.474417946,1765930682.0965416,0.6797029376029968,0.0001,64430594.0,413,0.887459807073955,0.016922906041145325
415,0.8024426400661469,14157.853020516,1765930717.4751763,0.7339098453521729,0.0001,64603713.0,414,0.8896034297963559,0.012627843767404556
416,0.808753252029419,14194.42796363,1765930754.050267,0.7057818174362183,0.0001,64760293.0,415,0.8917470525187567,0.018081963062286377
417,0.8103604316711426,14224.590018042,1765930784.2123232,0.7014020681381226,0.0001,64923933.0,416,0.8938906752411575,0.012321372516453266
