train/epoch,train/grad_norm,train/global_step,train/learning_rate,_step,_runtime,_timestamp,train/loss,train/num_tokens,train/mean_token_accuracy,eval/accuracy
0.0857449088960343,0.01886172965168953,40.0,0.0001,39,275.297378279,1765916410.695586,0.886528491973877,6187550.0,0.7796119600534439,
0.08788853161843516,0.01797417178750038,41.0,0.0001,40,283.278655976,1765916418.6768496,0.8971676826477051,6355408.0,0.7745671719312668,
0.09003215434083602,0.0155391376465559,42.0,0.0001,41,290.554436052,1765916425.9526644,0.8945450186729431,6519771.0,0.7764735221862793,
0.09217577706323687,0.01431022584438324,43.0,0.0001,42,296.920573216,1765916432.31875,0.8593890070915222,6672296.0,0.7838709056377411,
0.09431939978563773,0.01401254441589117,44.0,0.0001,43,305.966562233,1765916441.3646808,0.9157716631889343,6843136.0,0.7694359570741653,
0.09646302250803858,0.014949772506952286,45.0,0.0001,44,313.533905588,1765916448.9321234,0.8975982666015625,6993296.0,0.7722230404615402,
0.09860664523043944,0.01434684544801712,46.0,0.0001,45,320.344524663,1765916455.7427452,0.852384090423584,7142356.0,0.7861019521951675,
0.1007502679528403,0.016208305954933167,47.0,0.0001,46,326.229321538,1765916461.6275332,0.8518519997596741,7294167.0,0.7873441725969315,
0.10289389067524116,0.0130468113347888,48.0,0.0001,47,334.886495943,1765916470.2846878,0.9466680288314819,7470762.0,0.7638115286827087,
0.10503751339764202,0.013401387259364128,49.0,0.0001,48,342.859089853,1765916478.2572844,0.8593674898147583,7629052.0,0.7845896631479263,
0.10718113612004287,0.012536140158772469,50.0,0.0001,49,348.40472188,1765916483.8029273,0.8413891792297363,7779609.0,0.7871549725532532,
0.10932475884244373,0.012694897130131721,51.0,0.0001,50,355.214890329,1765916490.6130795,0.868894636631012,7927458.0,0.7823841422796249,
0.11146838156484459,0.015807369723916054,52.0,0.0001,51,361.144022887,1765916496.5422525,0.8512194752693176,8078023.0,0.7867097407579422,
0.11361200428724544,0.011879479512572289,53.0,0.0001,52,367.283090382,1765916502.6812859,0.8623647689819336,8230483.0,0.7839420735836029,
0.1157556270096463,0.01198340393602848,54.0,0.0001,53,373.816170356,1765916509.2144089,0.8311103582382202,8375984.0,0.7918117642402649,
0.11789924973204716,0.01121132355183363,55.0,0.0001,54,381.102471624,1765916516.5006993,0.9246259927749634,8547262.0,0.7688141614198685,
0.12004287245444802,0.012645328417420387,56.0,0.0001,55,388.258206742,1765916523.6564155,0.8972949981689453,8704936.0,0.7761120945215225,
0.12218649517684887,0.013254650868475437,57.0,0.0001,56,395.597644614,1765916530.9958603,0.8601306080818176,8867795.0,0.7833826094865799,
0.12433011789924973,0.013290785253047943,58.0,0.0001,57,401.833874501,1765916537.2321107,0.8660311102867126,9019339.0,0.7828706949949265,
0.1264737406216506,0.01067032665014267,59.0,0.0001,58,408.515634792,1765916543.9138489,0.8729180097579956,9189045.0,0.7811693847179413,
0.12861736334405144,0.011281057260930538,60.0,0.0001,59,414.951580105,1765916550.349792,0.8597909808158875,9353955.0,0.7821642905473709,
0.1307609860664523,0.01348038949072361,61.0,0.0001,60,422.265650609,1765916557.6638696,0.8183966875076294,9504744.0,0.7966407835483551,
0.13290460878885316,0.011617561802268028,62.0,0.0001,61,429.650452434,1765916565.04865,0.9078226089477539,9662901.0,0.7724811732769012,
0.13504823151125403,0.010914935730397701,63.0,0.0001,62,435.477806421,1765916570.8760207,0.7991008758544922,9809122.0,0.7977372109889984,
0.13719185423365488,0.011203998699784279,64.0,0.0001,63,442.831531806,1765916578.2296493,0.8488595485687256,9968473.0,0.7882699221372604,
0.13933547695605572,0.011326941661536694,65.0,0.0001,64,450.203482203,1765916585.601705,0.8783807158470154,10119334.0,0.7806326597929001,
0.1414790996784566,0.012948696501553059,66.0,0.0001,65,455.555725294,1765916590.9538982,0.8352519273757935,10259437.0,0.7903057485818863,
0.14362272240085744,0.01131316740065813,67.0,0.0001,66,463.627704478,1765916599.0257895,0.8842792510986328,10416011.0,0.7790930718183517,
0.1457663451232583,0.010345575399696827,68.0,0.0001,67,469.232602574,1765916604.6307874,0.8724417686462402,10566185.0,0.7813065052032471,
0.14790996784565916,0.01193309761583805,69.0,0.0001,68,475.005301681,1765916610.403405,0.845557451248169,10715715.0,0.7881337553262711,
0.15005359056806003,0.012032438069581985,70.0,0.0001,69,483.482457182,1765916618.8805785,0.862385630607605,10880059.0,0.7830582708120346,
0.15219721329046088,0.011792976409196854,71.0,0.0001,70,489.061273439,1765916624.4594696,0.8435794115066528,11036249.0,0.7861312627792358,
0.15434083601286175,0.01170162670314312,72.0,0.0001,71,495.566177709,1765916630.964323,0.8588180541992188,11186751.0,0.7835976034402847,
0.1564844587352626,0.010277162306010723,73.0,0.0001,72,502.526984032,1765916637.9251058,0.8868657350540161,11356082.0,0.7765366584062576,
0.15862808145766344,0.010331492871046066,74.0,0.0001,73,509.589359331,1765916644.9875853,0.8708648085594177,11514483.0,0.780857652425766,
0.1607717041800643,0.011137357912957668,75.0,0.0001,74,515.738134685,1765916651.1363032,0.8569016456604004,11663606.0,0.782534658908844,
0.16291532690246516,0.01131357066333294,76.0,0.0001,75,522.00177861,1765916657.400018,0.856377124786377,11816781.0,0.7844355702400208,
0.16505894962486603,0.010500581003725529,77.0,0.0001,76,528.26761219,1765916663.665743,0.8712958693504333,11978438.0,0.7806854993104935,
0.16720257234726688,0.011026185937225819,78.0,0.0001,77,534.914577831,1765916670.3127062,0.839719295501709,12137976.0,0.7876762598752975,
0.16934619506966775,0.010912105441093445,79.0,0.0001,78,541.767753055,1765916677.1659632,0.8687962293624878,12295505.0,0.7843187302350998,
0.1714898177920686,0.01071522943675518,80.0,0.0001,79,548.514943963,1765916683.913142,0.8779404163360596,12452019.0,0.7790848612785339,
0.17363344051446947,0.011370893567800522,81.0,0.0001,80,556.438980679,1765916691.8371863,0.8904703259468079,12611435.0,0.7750890552997589,
0.1757770632368703,0.011190228164196014,82.0,0.0001,81,563.820790992,1765916699.2190034,0.8150749206542969,12770621.0,0.794045090675354,
0.17792068595927116,0.011828183196485043,83.0,0.0001,82,569.713984302,1765916705.112218,0.8512850403785706,12917873.0,0.7855276316404343,
0.18006430868167203,0.012653931975364685,84.0,0.0001,83,575.147088469,1765916710.5452743,0.8390820026397705,13056173.0,0.7889238744974136,
0.18220793140407288,0.012632903642952442,85.0,0.0001,84,581.510558437,1765916716.9087727,0.8902846574783325,13211326.0,0.7741995304822922,
0.18435155412647375,0.011365382000803947,86.0,0.0001,85,587.767953838,1765916723.166158,0.8782172799110413,13369675.0,0.7794190794229507,
0.1864951768488746,0.013749644160270691,87.0,0.0001,86,593.773218636,1765916729.1714303,0.8343629837036133,13509971.0,0.7874923795461655,
0.18863879957127547,0.01147681474685669,88.0,0.0001,87,601.568562996,1765916736.9667652,0.8637248873710632,13673080.0,0.7835944145917892,
0.1907824222936763,0.012429825961589813,89.0,0.0001,88,608.369491417,1765916743.7676833,0.9070007801055908,13838935.0,0.7698523849248886,
0.19292604501607716,0.01235275436192751,90.0,0.0001,89,616.150556791,1765916751.5487778,0.8820350170135498,14002150.0,0.7756444364786148,
0.19506966773847803,0.012859921902418137,91.0,0.0001,90,623.392334633,1765916758.7905526,0.8568135499954224,14156247.0,0.7855012565851212,
0.19721329046087888,0.012918180786073208,92.0,0.0001,91,630.951042807,1765916766.3492537,0.8573616743087769,14323035.0,0.7830558121204376,
0.19935691318327975,0.012551361694931984,93.0,0.0001,92,638.665758979,1765916774.0639644,0.9008439183235168,14490759.0,0.7747624516487122,
0.2015005359056806,0.011730097234249115,94.0,0.0001,93,644.949543307,1765916780.3477519,0.8582186102867126,14642384.0,0.7836156487464905,
0.20364415862808147,0.017066331580281258,95.0,0.0001,94,650.643732365,1765916786.0419672,0.8489679098129272,14786158.0,0.785884216427803,
0.2057877813504823,0.011897149495780468,96.0,0.0001,95,656.596756608,1765916791.994966,0.8341638445854187,14929253.0,0.7880150973796844,
0.20793140407288319,0.013643006794154644,97.0,0.0001,96,663.765810754,1765916799.163996,0.7975759506225586,15078062.0,0.795585498213768,
0.21007502679528403,0.013706443831324577,98.0,0.0001,97,670.061528342,1765916805.4597204,0.8795064687728882,15227850.0,0.7773659825325012,
0.21221864951768488,0.012288222089409828,99.0,0.0001,98,677.512581384,1765916812.9107885,0.8527633547782898,15385692.0,0.7844269424676895,
0.21436227224008575,0.015341751277446747,100.0,0.0001,99,685.174890084,1765916820.5730872,0.8158550262451172,15540223.0,0.7947974354028702,
0.2165058949624866,0.013002373278141022,101.0,0.0001,100,702.683070009,1765916838.0812612,0.8100219964981079,15695591.0,0.7955804020166397,
0.21864951768488747,0.014485282823443413,102.0,0.0001,101,709.401235425,1765916844.7994323,0.8498038053512573,15855000.0,0.7870736867189407,
0.2207931404072883,0.01606803387403488,103.0,0.0001,102,715.715645046,1765916851.1138349,0.8673812747001648,16010570.0,0.7790954262018204,
0.22293676312968919,0.021751906722784042,104.0,0.0001,103,722.690441431,1765916858.0886583,0.8454714417457581,16175156.0,0.7836054116487503,
0.22508038585209003,0.01138333510607481,105.0,0.0001,104,730.90900005,1765916866.3072221,0.8634850382804871,16345184.0,0.7808626294136047,
0.22722400857449088,0.014148867689073086,106.0,0.0001,105,737.788601555,1765916873.1868107,0.8589531183242798,16496673.0,0.7841327041387558,
0.22936763129689175,0.01209485623985529,107.0,0.0001,106,744.31550636,1765916879.7137213,0.8672585487365723,16650964.0,0.7825465649366379,
0.2315112540192926,0.014731591567397118,108.0,0.0001,107,751.009978624,1765916886.4081843,0.8762028217315674,16806131.0,0.7794028222560883,
0.23365487674169347,0.013919099234044552,109.0,0.0001,108,758.045104335,1765916893.443301,0.882053792476654,16971757.0,0.780036062002182,
0.2357984994640943,0.016414975747466087,110.0,0.0001,109,765.403712353,1765916900.8019323,0.8325177431106567,17125261.0,0.7899099141359329,
0.2379421221864952,0.011860604397952557,111.0,0.0001,110,772.51402965,1765916907.9122636,0.8253167271614075,17285808.0,0.7905517816543579,
0.24008574490889603,0.01658293418586254,112.0,0.0001,111,779.834709825,1765916915.2329187,0.8260281085968018,17436207.0,0.7918405830860138,
0.2422293676312969,0.012122545391321182,113.0,0.0001,112,786.946376935,1765916922.3445683,0.8546873927116394,17609651.0,0.7810451537370682,
0.24437299035369775,0.012081578373908997,114.0,0.0001,113,794.154587309,1765916929.5527825,0.8517100811004639,17764531.0,0.7847476005554199,
0.2465166130760986,0.01732233352959156,115.0,0.0001,114,801.405728738,1765916936.803956,0.8043152093887329,17923936.0,0.797683909535408,
0.24866023579849947,0.014147133566439152,116.0,0.0001,115,808.962964753,1765916944.3611696,0.8211987018585205,18080869.0,0.7915049493312836,
0.2508038585209003,0.015628226101398468,117.0,0.0001,116,815.308588134,1765916950.706793,0.8631143569946289,18244414.0,0.7823593467473984,
0.2529474812433012,0.011932278983294964,118.0,0.0001,117,823.280391938,1765916958.6785977,0.8660049438476562,18401734.0,0.7819879353046417,
0.25509110396570206,0.014479500241577625,119.0,0.0001,118,829.741832635,1765916965.1400356,0.8230531215667725,18555213.0,0.7909224033355713,
0.2572347266881029,0.018067365512251854,120.0,0.0001,119,838.321261212,1765916973.719467,0.9204754829406738,18729596.0,0.7675124108791351,
0.25937834941050375,0.016843819990754128,121.0,0.0001,120,844.136894318,1765916979.535072,0.8327841758728027,18874599.0,0.788809061050415,
0.2615219721329046,0.02486766129732132,122.0,0.0001,121,851.960078761,1765916987.3583238,0.8560490608215332,19043580.0,0.7802585959434509,
0.26366559485530544,0.02233215421438217,123.0,0.0001,122,857.982827337,1765916993.381037,0.8464615345001221,19188254.0,0.7866160124540329,
0.2658092175777063,0.02073364518582821,124.0,0.0001,123,864.051871755,1765916999.4500868,0.8130302429199219,19336517.0,0.7933867573738098,
0.2679528403001072,0.012652426958084106,125.0,0.0001,124,871.201309172,1765917006.5995257,0.8260886073112488,19494094.0,0.7915206402540207,
0.27009646302250806,0.030358703806996346,126.0,0.0001,125,877.486947764,1765917012.8851519,0.8478553295135498,19648425.0,0.7854075282812119,
0.2722400857449089,0.01927182823419571,127.0,0.0001,126,883.973309952,1765917019.3715384,0.8509865999221802,19798344.0,0.7838748097419739,
0.27438370846730975,0.03310533985495567,128.0,0.0001,127,890.445282666,1765917025.84352,0.8374898433685303,19955841.0,0.7870842069387436,
0.2765273311897106,0.022997666150331497,129.0,0.0001,128,896.543909879,1765917031.9421215,0.8286129236221313,20107598.0,0.7908936440944672,
0.27867095391211144,0.04857998341321945,130.0,0.0001,129,902.463917034,1765917037.8620245,0.8284950256347656,20258362.0,0.7917895466089249,
0.2808145766345123,0.013125007972121239,131.0,0.0001,130,909.073646112,1765917044.4718275,0.877668023109436,20412165.0,0.7762538194656372,
0.2829581993569132,0.03316103667020798,132.0,0.0001,131,914.80627354,1765917050.2043574,0.8068361282348633,20561798.0,0.7953739315271378,
0.28510182207931406,0.016810810193419456,133.0,0.0001,132,921.282836141,1765917056.6810246,0.8568613529205322,20720111.0,0.7814373821020126,
0.2872454448017149,0.0245308019220829,134.0,0.0001,133,927.800043467,1765917063.1981797,0.8225419521331787,20876095.0,0.7915242463350296,
0.28938906752411575,0.023233260959386826,135.0,0.0001,134,934.642441592,1765917070.0406246,0.8417577147483826,21031975.0,0.7870091646909714,
0.2915326902465166,0.014782233163714409,136.0,0.0001,135,942.146439871,1765917077.5445654,0.8092123866081238,21180614.0,0.792757123708725,
0.2936763129689175,0.027820931747555733,137.0,0.0001,136,950.941256029,1765917086.3394556,0.9017128944396973,21349138.0,0.772329643368721,
0.2958199356913183,0.02470092847943306,138.0,0.0001,137,958.42645756,1765917093.8245373,0.8832858800888062,21511590.0,0.7750017195940018,
0.2979635584137192,0.022961176931858063,139.0,0.0001,138,964.707143209,1765917100.1052613,0.8451218008995056,21656819.0,0.7860159426927567,
0.30010718113612006,0.027840610593557358,140.0,0.0001,139,971.273280023,1765917106.6714363,0.8673359751701355,21811238.0,0.7796998023986816,
0.3022508038585209,0.019490782171487808,141.0,0.0001,140,978.282210977,1765917113.6803253,0.8970438241958618,21980388.0,0.7722584307193756,
0.30439442658092175,0.039511390030384064,142.0,0.0001,141,986.361585772,1765917121.7597747,0.8902524709701538,22142594.0,0.7735649198293686,
0.3065380493033226,0.03585788980126381,143.0,0.0001,142,993.136002473,1765917128.5342183,0.8803948760032654,22299845.0,0.7771718204021454,
0.3086816720257235,0.016483457759022713,144.0,0.0001,143,1000.756004955,1765917136.1542144,0.8353947401046753,22465527.0,0.78966024518013,
0.3108252947481243,0.04164039343595505,145.0,0.0001,144,1008.072277787,1765917143.470472,0.8129823207855225,22618289.0,0.7942744344472885,
0.3129689174705252,0.03810647130012512,146.0,0.0001,145,1014.6866205,1765917150.0848148,0.8291628360748291,22770622.0,0.7902347296476364,
0.31511254019292606,0.03110591322183609,147.0,0.0001,146,1020.79792647,1765917156.1961336,0.8014900088310242,22922597.0,0.7958386093378067,
0.3172561629153269,0.03460157662630081,148.0,0.0001,147,1027.774334121,1765917163.1725287,0.8311147689819336,23075685.0,0.7889626771211624,
0.31939978563772775,0.027734046801924706,149.0,0.0001,148,1034.811770547,1765917170.209975,0.8347502946853638,23239973.0,0.7888456583023071,
0.3215434083601286,0.019906096160411835,150.0,0.0001,149,1043.418534079,1765917178.8167317,0.8743081092834473,23407446.0,0.7794417887926102,
0.3236870310825295,0.045528046786785126,151.0,0.0001,150,1049.671591869,1765917185.0698044,0.8004670143127441,23555395.0,0.7976587265729904,
0.3258306538049303,0.0238297488540411,152.0,0.0001,151,1056.12311218,1765917191.521301,0.8440374135971069,23712167.0,0.7887398600578308,
0.3279742765273312,0.02676856890320778,153.0,0.0001,152,1062.844156713,1765917198.242383,0.8595975637435913,23869562.0,0.7816508859395981,
0.33011789924973206,0.031078901141881943,154.0,0.0001,153,1069.9643057,1765917205.3624809,0.8561611771583557,24027568.0,0.7815634161233902,
0.3322615219721329,0.027626309543848038,155.0,0.0001,154,1076.785441764,1765917212.1836708,0.8663240671157837,24183451.0,0.7826884388923645,
0.33440514469453375,0.014397844672203064,156.0,0.0001,155,1084.331943752,1765917219.7301621,0.8373485207557678,24342400.0,0.7872515916824341,
0.3365487674169346,0.025334058329463005,157.0,0.0001,156,1092.951663723,1765917228.3498676,0.8698886036872864,24500736.0,0.781075969338417,
0.3386923901393355,0.023177508264780045,158.0,0.0001,157,1100.858554582,1765917236.2567718,0.8253164887428284,24652820.0,0.790874719619751,
0.3408360128617363,0.016972724348306656,159.0,0.0001,158,1107.540887312,1765917242.9390771,0.8378771543502808,24810632.0,0.7850961983203888,
0.3429796355841372,0.013785429298877716,160.0,0.0001,159,1115.179703947,1765917250.5779014,0.8265300393104553,24968589.0,0.7885093986988068,
0.34512325830653806,0.020757215097546577,161.0,0.0001,160,1122.337698621,1765917257.7359154,0.8643273115158081,25125017.0,0.7807155698537827,
0.34726688102893893,0.020471837371587753,162.0,0.0001,161,1129.054636094,1765917264.452853,0.8015555143356323,25277188.0,0.7953176200389862,
0.34941050375133975,0.016011977568268776,163.0,0.0001,162,1135.363250312,1765917270.7614644,0.7890766859054565,25430057.0,0.7994602918624878,
0.3515541264737406,0.019804462790489197,164.0,0.0001,163,1143.323790634,1765917278.7220128,0.7986243963241577,25583830.0,0.7987519204616547,
0.3536977491961415,0.021760525181889534,165.0,0.0001,164,1150.260546567,1765917285.6587746,0.8510656356811523,25742285.0,0.784641906619072,
0.3558413719185423,0.0193912573158741,166.0,0.0001,165,1158.070899152,1765917293.4691079,0.8301507830619812,25907065.0,0.7884846776723862,
0.3579849946409432,0.01911863125860691,167.0,0.0001,166,1163.732104826,1765917299.1303282,0.8151034116744995,26051750.0,0.7916501015424728,
0.36012861736334406,0.021546537056565285,168.0,0.0001,167,1170.428587062,1765917305.8268094,0.8447605967521667,26204362.0,0.787110835313797,
0.36227224008574493,0.013748249970376492,169.0,0.0001,168,1178.105900355,1765917313.504094,0.8648776412010193,26364857.0,0.7802716493606567,
0.36441586280814575,0.014017224311828613,170.0,0.0001,169,1184.045120423,1765917319.4433413,0.8269659280776978,26513585.0,0.7903667986392975,
0.3665594855305466,0.014998842030763626,171.0,0.0001,170,1191.898120241,1765917327.2963433,0.8587222099304199,26680409.0,0.7828443795442581,
0.3687031082529475,0.016836483031511307,172.0,0.0001,171,1197.438370575,1765917332.8365703,0.7992007732391357,26817383.0,0.7996552884578705,
0.3708467309753483,0.014612210914492607,173.0,0.0001,172,1203.736257065,1765917339.1344712,0.8469641804695129,26962206.0,0.7867646962404251,
0.3729903536977492,0.01400646660476923,174.0,0.0001,173,1211.156859175,1765917346.5550833,0.8219841718673706,27123276.0,0.7918426841497421,
0.37513397642015006,0.014039306901395321,175.0,0.0001,174,1218.618822297,1765917354.017017,0.85512375831604,27290681.0,0.7831181287765503,
0.37727759914255093,0.014029395766556263,176.0,0.0001,175,1225.271379346,1765917360.6695826,0.8569471836090088,27449673.0,0.7826431393623352,
0.37942122186495175,0.018381888046860695,177.0,0.0001,176,1231.491577095,1765917366.889806,0.8260896801948547,27601441.0,0.7903048098087311,
0.3815648445873526,0.014438468031585217,178.0,0.0001,177,1238.247528081,1765917373.6457307,0.8387949466705322,27748300.0,0.7891794890165329,
0.3837084673097535,0.017453202977776527,179.0,0.0001,178,1245.09974941,1765917380.4979506,0.7962257862091064,27900973.0,0.7991598397493362,
0.3858520900321543,0.015052556991577148,180.0,0.0001,179,1252.287206072,1765917387.6853898,0.8399092555046082,28057386.0,0.7876960337162018,
0.3879957127545552,0.015043414197862148,181.0,0.0001,180,1259.265584545,1765917394.6638033,0.8454253673553467,28218433.0,0.7859453856945038,
0.39013933547695606,0.015904970467090607,182.0,0.0001,181,1267.299136604,1765917402.6973143,0.8332959413528442,28378531.0,0.789080411195755,
0.39228295819935693,0.019463833421468735,183.0,0.0001,182,1272.332003782,1765917407.7302165,0.7718896865844727,28517567.0,0.8055294752120972,
0.39442658092175775,0.016696030274033546,184.0,0.0001,183,1278.638266624,1765917414.0364492,0.7989779114723206,28678245.0,0.7948929071426392,
0.3965702036441586,0.019205782562494278,185.0,0.0001,184,1286.187862872,1765917421.586075,0.8512671589851379,28847748.0,0.7852590084075928,
0.3987138263665595,0.015506330877542496,186.0,0.0001,185,1292.25694258,1765917427.6551275,0.8325386047363281,29003477.0,0.7897457927465439,
0.4008574490889603,0.015325224958360195,187.0,0.0001,186,1300.158306261,1765917435.5564923,0.8306849002838135,29163981.0,0.7896992564201355,
0.4030010718113612,0.016845567151904106,188.0,0.0001,187,1307.751709415,1765917443.1499164,0.8214333057403564,29313769.0,0.7901090234518051,
0.40514469453376206,0.013824494555592537,189.0,0.0001,188,1314.871708027,1765917450.2699113,0.8157320022583008,29474111.0,0.7906259745359421,
0.40728831725616294,0.020255843177437782,190.0,0.0001,189,1321.65828837,1765917457.0564985,0.8695961833000183,29641339.0,0.7815047055482864,
0.40943193997856375,0.015078854747116566,191.0,0.0001,190,1328.327427256,1765917463.7256203,0.8031144142150879,29795124.0,0.7964942008256912,
0.4115755627009646,0.014895083382725716,192.0,0.0001,191,1335.103197306,1765917470.5014176,0.8451030850410461,29956920.0,0.7862138897180557,
0.4137191854233655,0.016367804259061813,193.0,0.0001,192,1342.275871453,1765917477.6741,0.8561979532241821,30113790.0,0.7812719792127609,
0.41586280814576637,0.014938022941350937,194.0,0.0001,193,1349.797181912,1765917485.1953895,0.8226674795150757,30267060.0,0.7898634374141693,
0.4180064308681672,0.014660995453596115,195.0,0.0001,194,1356.099015723,1765917491.4972353,0.8383092880249023,30420733.0,0.7867016047239304,
0.42015005359056806,0.016185663640499115,196.0,0.0001,195,1363.626644213,1765917499.0248346,0.841393232345581,30582338.0,0.7861726880073547,
0.42229367631296894,0.01590249501168728,197.0,0.0001,196,1369.237672927,1765917504.6358678,0.8018394708633423,30735043.0,0.7978778332471848,
0.42443729903536975,0.015764916315674782,198.0,0.0001,197,1375.267859002,1765917510.6660724,0.8341250419616699,30885025.0,0.7885125875473022,
0.4265809217577706,0.015361176803708076,199.0,0.0001,198,1381.547986766,1765917516.9461884,0.8273923397064209,31036663.0,0.7890872806310654,
0.4287245444801715,0.01756870001554489,200.0,0.0001,199,1387.527064323,1765917522.925253,0.7878720760345459,31184340.0,0.7996104955673218,
0.43086816720257237,0.014301886782050133,201.0,0.0001,200,1410.158046162,1765917545.5562198,0.8378268480300903,31345142.0,0.7874190509319305,
