_runtime,_step,_timestamp,train/loss,train/epoch,train/num_tokens,train/grad_norm,train/global_step,train/learning_rate,train/mean_token_accuracy
293.618427587,42,1765916431.5192268,0.8167235255241394,0.09217577706323687,6672296.0,0.047421496361494064,43,0.001,0.7912522256374359
302.562415541,43,1765916440.46312,0.8773880004882812,0.09431939978563773,6843136.0,0.01771785318851471,44,0.001,0.7763049900531769
309.938163804,44,1765916447.8388572,0.855200469493866,0.09646302250803858,6993296.0,0.03914738446474075,45,0.001,0.779824823141098
316.69640948,45,1765916454.597213,0.8114204406738281,0.09860664523043944,7142356.0,0.02585659548640251,46,0.001,0.7936767041683197
322.590314193,46,1765916460.4911802,0.8088789582252502,0.1007502679528403,7294167.0,0.03055698610842228,47,0.001,0.7954331636428833
331.051497741,47,1765916468.9522605,0.9100311994552612,0.10289389067524116,7470762.0,0.025764916092157364,48,0.001,0.7710734158754349
339.073716629,48,1765916476.9745383,0.8213565349578857,0.10503751339764202,7629052.0,0.028292018920183182,49,0.001,0.7916815429925919
344.666455004,49,1765916482.567274,0.8029252886772156,0.10718113612004287,7779609.0,0.022074652835726738,50,0.001,0.7948411107063293
351.476232952,50,1765916489.3770893,0.8299676179885864,0.10932475884244373,7927458.0,0.026929056271910667,51,0.001,0.7896058559417725
357.256926285,51,1765916495.1577773,0.8120781779289246,0.11146838156484459,8078023.0,0.026297060772776604,52,0.001,0.793610081076622
363.429114691,52,1765916501.3299608,0.8252264261245728,0.11361200428724544,8230483.0,0.020810440182685852,53,0.001,0.791477620601654
369.940434756,53,1765916507.841296,0.7928763031959534,0.1157556270096463,8375984.0,0.01614026166498661,54,0.001,0.7990414351224899
377.189658505,54,1765916515.0905046,0.8873401880264282,0.11789924973204716,8547262.0,0.019050776958465576,55,0.001,0.7754534631967545
384.351203759,55,1765916522.252049,0.8604282736778259,0.12004287245444802,8704936.0,0.010204099118709564,56,0.001,0.7823005467653275
391.531757526,56,1765916529.432608,0.8240337371826172,0.12218649517684887,8867795.0,0.017872557044029236,57,0.001,0.7903861701488495
397.716218567,57,1765916535.6170793,0.8319237232208252,0.12433011789924973,9019339.0,0.009509417228400707,58,0.001,0.788401186466217
404.354719323,58,1765916542.2555768,0.8376929759979248,0.1264737406216506,9189045.0,0.01476278342306614,59,0.001,0.7878936529159546
410.796526815,59,1765916548.697353,0.8242515325546265,0.12861736334405144,9353955.0,0.008067799732089043,60,0.001,0.7889806628227234
418.021214985,60,1765916555.9220304,0.779688835144043,0.1307609860664523,9504744.0,0.014503603801131248,61,0.001,0.8036015629768372
425.33450869,61,1765916563.2353406,0.8722752332687378,0.13290460878885316,9662901.0,0.010548800230026245,62,0.001,0.7785714715719223
431.164363596,62,1765916569.0652103,0.7619264125823975,0.13504823151125403,9809122.0,0.017440300434827805,63,0.001,0.805564671754837
438.318798572,63,1765916576.2196171,0.8140426278114319,0.13719185423365488,9968473.0,0.014707406982779503,64,0.001,0.7945812046527863
445.744959206,64,1765916583.6457922,0.8428828120231628,0.13933547695605572,10119334.0,0.02133071795105934,65,0.001,0.7868712991476059
451.108558993,65,1765916589.009374,0.7948957681655884,0.1414790996784566,10259437.0,0.03172987326979637,66,0.001,0.7972024381160736
459.119053774,66,1765916597.019907,0.8468309640884399,0.14362272240085744,10416011.0,0.008953023701906204,67,0.001,0.785913959145546
464.642852863,67,1765916602.5436807,0.8381129503250122,0.1457663451232583,10566185.0,0.0316268727183342,68,0.001,0.7879143059253693
470.374824335,68,1765916608.2756293,0.809795081615448,0.14790996784565916,10715715.0,0.0160954799503088,69,0.001,0.7954478561878204
478.726173617,69,1765916616.6269937,0.8268821835517883,0.15005359056806003,10880059.0,0.010651900433003902,70,0.001,0.7888083159923553
484.211665306,70,1765916622.1124234,0.806899905204773,0.15219721329046088,11036249.0,0.012151896022260189,71,0.001,0.7932372391223907
490.604249886,71,1765916628.5050938,0.8228505849838257,0.15434083601286175,11186751.0,0.010510246269404888,72,0.001,0.7891965210437775
497.550273103,72,1765916635.4510345,0.8548537492752075,0.1564844587352626,11356082.0,0.011609385721385479,73,0.001,0.7824588865041733
504.626340029,73,1765916642.5271804,0.8329373002052307,0.15862808145766344,11514483.0,0.009364951401948929,74,0.001,0.7874796986579895
510.796077764,74,1765916648.6969151,0.8190382122993469,0.1607717041800643,11663606.0,0.009871644899249077,75,0.001,0.7894957959651947
516.977576441,75,1765916654.8784163,0.8206216096878052,0.16291532690246516,11816781.0,0.013158447109162807,76,0.001,0.7913535684347153
523.209218589,76,1765916661.1100261,0.8313132524490356,0.16505894962486603,11978438.0,0.014632508158683777,77,0.001,0.7883509248495102
529.898797683,77,1765916667.7995923,0.8037549257278442,0.16720257234726688,12137976.0,0.009244228713214397,78,0.001,0.7950370609760284
536.710928337,78,1765916674.6117346,0.8348539471626282,0.16934619506966775,12295505.0,0.009122892282903194,79,0.001,0.7908305674791336
543.546281038,79,1765916681.4470875,0.840408205986023,0.1714898177920686,12452019.0,0.009940623305737972,80,0.001,0.7855641096830368
551.388334276,80,1765916689.289039,0.8554169535636902,0.17363344051446947,12611435.0,0.012140716426074505,81,0.001,0.7816525399684906
558.793456258,81,1765916696.6943018,0.7819644212722778,0.1757770632368703,12770621.0,0.04029414430260658,82,0.001,0.8003175556659698
564.711521636,82,1765916702.6123793,0.8122091889381409,0.17792068595927116,12917873.0,0.057756442576646805,83,0.001,0.7935390472412109
570.073005659,83,1765916707.9738464,0.8026063442230225,0.18006430868167203,13056173.0,0.01084519736468792,84,0.001,0.7961255311965942
576.416622606,84,1765916714.3174546,0.8535068035125732,0.18220793140407288,13211326.0,0.03527160361409187,85,0.001,0.7811066508293152
582.745060932,85,1765916720.6458912,0.8441816568374634,0.18435155412647375,13369675.0,0.030543897300958633,86,0.001,0.7857401669025421
588.657506493,86,1765916726.5583413,0.7977468371391296,0.1864951768488746,13509971.0,0.019244486466050148,87,0.001,0.7949102073907852
596.416242067,87,1765916734.3170574,0.8303245306015015,0.18863879957127547,13673080.0,0.028001513332128525,88,0.001,0.7893758565187454
603.126197824,88,1765916741.0270174,0.8685524463653564,0.1907824222936763,13838935.0,0.01774534396827221,89,0.001,0.7771148681640625
610.793577798,89,1765916748.6944344,0.8474962711334229,0.19292604501607716,14002150.0,0.019229261204600334,90,0.001,0.7817273437976837
617.728747637,90,1765916755.6295745,0.8207517266273499,0.19506966773847803,14156247.0,0.019357532262802124,91,0.001,0.7923789173364639
625.199996932,91,1765916763.1008391,0.8251969218254089,0.19721329046087888,14323035.0,0.014781329780817032,92,0.001,0.7897973656654358
632.810746315,92,1765916770.7115464,0.8642286062240601,0.19935691318327975,14490759.0,0.02162276953458786,93,0.001,0.7818444818258286
639.063368167,93,1765916776.9642198,0.8226697444915771,0.2015005359056806,14642384.0,0.01105907279998064,94,0.001,0.7896185964345932
644.74244232,94,1765916782.6433156,0.8067941069602966,0.20364415862808147,14786158.0,0.02194969356060028,95,0.001,0.7937848120927811
650.563624194,95,1765916788.4644465,0.7951405048370361,0.2057877813504823,14929253.0,0.013106856495141983,96,0.001,0.7951572984457016
657.731431279,96,1765916795.6322348,0.763613760471344,0.20793140407288319,15078062.0,0.018556376919150352,97,0.001,0.8016621321439743
664.004579366,97,1765916801.9053924,0.8428406715393066,0.21007502679528403,15227850.0,0.017430614680051804,98,0.001,0.7845544517040253
671.431521517,98,1765916809.332378,0.8170062303543091,0.21221864951768488,15385692.0,0.012125222012400627,99,0.001,0.7910024523735046
679.098351733,99,1765916816.9991784,0.7823358774185181,0.21436227224008575,15540223.0,0.017557617276906967,100,0.001,0.8012587875127792
702.127109643,100,1765916840.027883,0.7749844789505005,0.2165058949624866,15695591.0,0.010811522603034973,101,0.001,0.8023753315210342
708.86798193,101,1765916846.768851,0.8156871199607849,0.21864951768488747,15855000.0,0.017676636576652527,102,0.001,0.7940031141042709
715.197520143,102,1765916853.0982914,0.830011248588562,0.2207931404072883,16010570.0,0.014024523086845875,103,0.001,0.7865515053272247
722.13505509,103,1765916860.03591,0.8096641898155212,0.22293676312968919,16175156.0,0.01501443050801754,104,0.001,0.7909626960754395
730.214732218,104,1765916868.115578,0.8307343125343323,0.22508038585209003,16345184.0,0.013965601101517677,105,0.001,0.7880823314189911
737.034357443,105,1765916874.9351776,0.825018048286438,0.22722400857449088,16496673.0,0.012352201156318188,106,0.001,0.7911257445812225
743.570097417,106,1765916881.470937,0.8319389820098877,0.22936763129689175,16650964.0,0.012833952903747559,107,0.001,0.7898435294628143
750.186405886,107,1765916888.0872867,0.8390430212020874,0.2315112540192926,16806131.0,0.011538274586200714,108,0.001,0.7866438925266266
757.161822854,108,1765916895.0626276,0.8474850058555603,0.23365487674169347,16971757.0,0.01100211963057518,109,0.001,0.7873521447181702
764.501570576,109,1765916902.4024222,0.7959219813346863,0.2357984994640943,17125261.0,0.011308958753943443,110,0.001,0.797677293419838
771.61796264,110,1765916909.5187452,0.7921735644340515,0.2379421221864952,17285808.0,0.015191340819001198,111,0.001,0.7973436713218689
778.910039104,111,1765916916.8108509,0.7917534112930298,0.24008574490889603,17436207.0,0.014448948204517365,112,0.001,0.7980195432901382
785.972871803,112,1765916923.8737004,0.8211722373962402,0.2422293676312969,17609651.0,0.012746230699121952,113,0.001,0.7877355217933655
793.175852328,113,1765916931.0767047,0.8162853717803955,0.24437299035369775,17764531.0,0.01694878190755844,114,0.001,0.7914155423641205
800.458954915,114,1765916938.359819,0.7699234485626221,0.2465166130760986,17923936.0,0.01152078527957201,115,0.001,0.804538831114769
808.119973095,115,1765916946.020797,0.7839186191558838,0.24866023579849947,18080869.0,0.01787123642861843,116,0.001,0.7985888123512268
814.478384661,116,1765916952.379013,0.8230969309806824,0.2508038585209003,18244414.0,0.013022019527852535,117,0.001,0.7893253266811371
822.336049121,117,1765916960.236814,0.8303806781768799,0.2529474812433012,18401734.0,0.013341191224753857,118,0.001,0.7881522923707962
828.824015379,118,1765916966.7247927,0.7864593863487244,0.25509110396570206,18555213.0,0.012305022217333317,119,0.001,0.7982698678970337
837.392328172,119,1765916975.2931688,0.8897212147712708,0.2572347266881029,18729596.0,0.013653451576828957,120,0.001,0.7732353955507278
843.144002254,120,1765916981.0447123,0.7932209968566895,0.25937834941050375,18874599.0,0.016156168654561043,121,0.001,0.7968130856752396
850.939470752,121,1765916988.8402884,0.8226618766784668,0.2615219721329046,19043580.0,0.011673204600811005,122,0.001,0.7868126630783081
857.003660702,122,1765916994.9044204,0.8089779615402222,0.26366559485530544,19188254.0,0.012074804864823818,123,0.001,0.7930112332105637
863.075740538,123,1765917000.976595,0.7782101631164551,0.2658092175777063,19336517.0,0.013879984617233276,124,0.001,0.7996119111776352
870.173865192,124,1765917008.0746295,0.790817141532898,0.2679528403001072,19494094.0,0.013495582155883312,125,0.001,0.7979609072208405
876.390255719,125,1765917014.2910545,0.807847261428833,0.27009646302250806,19648425.0,0.011221581138670444,126,0.001,0.7929695397615433
882.772490067,126,1765917020.6733592,0.8151690363883972,0.2722400857449089,19798344.0,0.010913485661149025,127,0.001,0.7908700555562973
889.246644053,127,1765917027.1474574,0.803707480430603,0.27438370846730975,19955841.0,0.012600012123584747,128,0.001,0.7929940074682236
895.257593079,128,1765917033.1583045,0.7907899022102356,0.2765273311897106,20107598.0,0.018701812252402306,129,0.001,0.7989923655986786
901.171980764,129,1765917039.07281,0.7940471768379211,0.27867095391211144,20258362.0,0.02886236645281315,130,0.001,0.7979982793331146
907.814288374,130,1765917045.7150905,0.8405143022537231,0.2808145766345123,20412165.0,0.018373070284724236,131,0.001,0.783189982175827
913.559446942,131,1765917051.4602664,0.7700064182281494,0.2829581993569132,20561798.0,0.017107924446463585,132,0.001,0.8027836680412292
919.957329795,132,1765917057.8581476,0.8189528584480286,0.28510182207931406,20720111.0,0.03437633812427521,133,0.001,0.7892507165670395
926.496269247,133,1765917064.397133,0.7868713736534119,0.2872454448017149,20876095.0,0.009871256537735462,134,0.001,0.797952264547348
933.304217403,134,1765917071.2050285,0.8071975708007812,0.28938906752411575,21031975.0,0.0281949695199728,135,0.001,0.7933492064476013
940.79873737,135,1765917078.69955,0.7721299529075623,0.2915326902465166,21180614.0,0.011852155439555645,136,0.001,0.8010258674621582
949.558692444,136,1765917087.4595225,0.8675184845924377,0.2936763129689175,21349138.0,0.02271805703639984,137,0.001,0.7787673324346542
957.056600988,137,1765917094.957432,0.8467168807983398,0.2958199356913183,21511590.0,0.010906132869422436,138,0.001,0.7810562700033188
963.395610859,138,1765917101.2964523,0.8073550462722778,0.2979635584137192,21656819.0,0.021484358236193657,139,0.001,0.7934061586856842
969.884669788,139,1765917107.7855425,0.8263989686965942,0.30010718113612006,21811238.0,0.010511426255106926,140,0.001,0.7877963185310364
976.724899631,140,1765917114.6257358,0.860986590385437,0.3022508038585209,21980388.0,0.015710333362221718,141,0.001,0.7788835167884827
984.72626873,141,1765917122.6271102,0.8520627021789551,0.30439442658092175,22142594.0,0.01080408412963152,142,0.001,0.7813827991485596
991.39338623,142,1765917129.294245,0.8400232791900635,0.3065380493033226,22299845.0,0.014611945487558842,143,0.001,0.7850315272808075
998.939301556,143,1765917136.8401663,0.8033403158187866,0.3086816720257235,22465527.0,0.011440183036029339,144,0.001,0.7955516427755356
1006.187258996,144,1765917144.0880966,0.7695457935333252,0.3108252947481243,22618289.0,0.01160859689116478,145,0.001,0.8015627264976501
1012.813091034,145,1765917150.713888,0.7904109954833984,0.3129689174705252,22770622.0,0.012004460208117962,146,0.001,0.7977266311645508
1018.896569931,146,1765917156.7973945,0.765404999256134,0.31511254019292606,22922597.0,0.012584783136844635,147,0.001,0.8027995079755783
1025.744586773,147,1765917163.6454275,0.7957767844200134,0.3172561629153269,23075685.0,0.012907137162983418,148,0.001,0.7959725856781006
1032.687898263,148,1765917170.5886984,0.7959024310112,0.31939978563772775,23239973.0,0.010220883414149284,149,0.001,0.7963436543941498
1041.21280841,149,1765917179.1136024,0.8377313613891602,0.3215434083601286,23407446.0,0.012197126634418964,150,0.001,0.7861038148403168
1047.429274733,150,1765917185.3301005,0.7636733651161194,0.3236870310825295,23555395.0,0.011649577878415585,151,0.001,0.8047359734773636
1053.835476966,151,1765917191.7363083,0.8063139319419861,0.3258306538049303,23712167.0,0.011824838817119598,152,0.001,0.7959853261709213
1060.568073619,152,1765917198.46892,0.8197081089019775,0.3279742765273312,23869562.0,0.010999329388141632,153,0.001,0.7894488424062729
1067.585146506,153,1765917205.4859776,0.8194172382354736,0.33011789924973206,24027568.0,0.011875842697918415,154,0.001,0.7886395007371902
1074.37548084,154,1765917212.2763488,0.827459990978241,0.3322615219721329,24183451.0,0.01015373133122921,155,0.001,0.7898779362440109
1081.858808013,155,1765917219.7596543,0.7984064817428589,0.33440514469453375,24342400.0,0.013149812817573547,156,0.001,0.7945740669965744
1090.298817956,156,1765917228.1996858,0.835593581199646,0.3365487674169346,24500736.0,0.010412885807454586,157,0.001,0.787509098649025
1098.142261805,157,1765917236.0431094,0.7883387804031372,0.3386923901393355,24652820.0,0.010817375034093857,158,0.001,0.7981110215187073
1104.736036858,158,1765917242.636871,0.802367627620697,0.3408360128617363,24810632.0,0.009871846996247768,159,0.001,0.7923497706651688
1112.362272348,159,1765917250.2630663,0.7882107496261597,0.3429796355841372,24968589.0,0.013216324150562286,160,0.001,0.7954791486263275
1119.30416982,160,1765917257.2050266,0.8262956142425537,0.34512325830653806,25125017.0,0.010961979627609253,161,0.001,0.7878588438034058
1126.029895036,161,1765917263.9307263,0.7655247449874878,0.34726688102893893,25277188.0,0.01343388669192791,162,0.001,0.8022448867559433
1132.2825607,162,1765917270.183369,0.7523422837257385,0.34941050375133975,25430057.0,0.020914647728204727,163,0.001,0.8071037828922272
1140.112497669,163,1765917278.0133193,0.7628445625305176,0.3515541264737406,25583830.0,0.016023721545934677,164,0.001,0.8053949475288391
1147.03393272,164,1765917284.9347506,0.8124786615371704,0.3536977491961415,25742285.0,0.014824138022959232,165,0.001,0.7912726849317551
1154.773626439,165,1765917292.6744392,0.7936960458755493,0.3558413719185423,25907065.0,0.01885177008807659,166,0.001,0.7953659743070602
1160.470925753,166,1765917298.3717601,0.7746708393096924,0.3579849946409432,26051750.0,0.015264253132045269,167,0.001,0.7994867414236069
1167.112047623,167,1765917305.0128908,0.8064111471176147,0.36012861736334406,26204362.0,0.010307027027010918,168,0.001,0.794031172990799
1174.763999539,168,1765917312.6648116,0.8256732225418091,0.36227224008574493,26364857.0,0.0147563386708498,169,0.001,0.787604883313179
1180.59543178,169,1765917318.4962952,0.789776623249054,0.36441586280814575,26513585.0,0.011579591780900955,170,0.001,0.7979539334774017
1188.320314711,170,1765917326.2211607,0.8239569067955017,0.3665594855305466,26680409.0,0.011607574298977852,171,0.001,0.7891952246427536
1193.871627196,171,1765917331.7724822,0.7613677978515625,0.3687031082529475,26817383.0,0.011666419915854931,172,0.001,0.8061627000570297
1200.151829504,172,1765917338.0526836,0.8078314065933228,0.3708467309753483,26962206.0,0.014525680802762508,173,0.001,0.7950936406850815
1207.520486705,173,1765917345.4213233,0.7861694693565369,0.3729903536977492,27123276.0,0.017854725942015648,174,0.001,0.7985815107822418
1214.852266814,174,1765917352.7531042,0.8180667161941528,0.37513397642015006,27290681.0,0.011745505966246128,175,0.001,0.7904640734195709
1221.538005208,175,1765917359.4388587,0.8202623724937439,0.37727759914255093,27449673.0,0.013279339298605919,176,0.001,0.7891177982091904
1227.79397202,176,1765917365.6948147,0.7893420457839966,0.37942122186495175,27601441.0,0.020047012716531754,177,0.001,0.7975586950778961
1234.477783934,177,1765917372.3786,0.802543044090271,0.3815648445873526,27748300.0,0.020820582285523415,178,0.001,0.7956461906433105
1241.181855492,178,1765917379.0827112,0.7590427398681641,0.3837084673097535,27900973.0,0.01153717190027237,179,0.001,0.8064527660608292
1248.264813366,179,1765917386.165642,0.802440881729126,0.3858520900321543,28057386.0,0.019275294616818428,180,0.001,0.7948486059904099
1255.123827985,180,1765917393.0246425,0.8087451457977295,0.3879957127545552,28218433.0,0.012699717655777931,181,0.001,0.7930251061916351
1263.196340747,181,1765917401.0971417,0.7962079048156738,0.39013933547695606,28378531.0,0.014925939962267876,182,0.001,0.7960142493247986
1268.188163539,182,1765917406.0890007,0.7349964380264282,0.39228295819935693,28517567.0,0.0191674642264843,183,0.001,0.8117631822824478
1274.419495044,183,1765917412.3203316,0.7628002166748047,0.39442658092175775,28678245.0,0.010210222564637661,184,0.001,0.8021935522556305
1281.860966295,184,1765917419.7617376,0.8167948126792908,0.3965702036441586,28847748.0,0.012888078577816486,185,0.001,0.792335256934166
1287.96245292,185,1765917425.8632374,0.7986124753952026,0.3987138263665595,29003477.0,0.011345557868480682,186,0.001,0.7964608371257782
1295.722682292,186,1765917433.6233695,0.7946950197219849,0.4008574490889603,29163981.0,0.012159179896116257,187,0.001,0.7960165739059448
1303.133924696,187,1765917441.0347476,0.7796298861503601,0.4030010718113612,29313769.0,0.014333203434944153,188,0.001,0.7983802556991577
1310.254947977,188,1765917448.1557584,0.7762477397918701,0.40514469453376206,29474111.0,0.011325468309223652,189,0.001,0.7989712208509445
1317.001974342,189,1765917454.9028049,0.8335268497467041,0.40728831725616294,29641339.0,0.013730790466070175,190,0.001,0.7880953699350357
1323.652191686,190,1765917461.5530012,0.7680628895759583,0.40943193997856375,29795124.0,0.010874188505113125,191,0.001,0.8029023259878159
1330.346816718,191,1765917468.247654,0.8066326379776001,0.4115755627009646,29956920.0,0.015857119113206863,192,0.001,0.7940407246351242
1337.566479863,192,1765917475.467328,0.8109695315361023,0.4137191854233655,30113790.0,0.011841557919979095,193,0.001,0.7896905690431595
1344.892274633,193,1765917482.7930021,0.7854598760604858,0.41586280814576637,30267060.0,0.0143424766138196,194,0.001,0.7973953783512115
1351.037728876,194,1765917488.9385512,0.7983077168464661,0.4180064308681672,30420733.0,0.013987974263727665,195,0.001,0.7943939119577408
1358.311549532,195,1765917496.2123954,0.8002694249153137,0.42015005359056806,30582338.0,0.011428279802203178,196,0.001,0.7936004847288132
1363.848202964,196,1765917501.7490282,0.7629915475845337,0.42229367631296894,30735043.0,0.013260852545499802,197,0.001,0.8061503618955612
1369.893764518,197,1765917507.7945476,0.7973227500915527,0.42443729903536975,30885025.0,0.01194172352552414,198,0.001,0.7959735095500946
1376.059904038,198,1765917513.9606824,0.7870545387268066,0.4265809217577706,31036663.0,0.012185140512883663,199,0.001,0.7972143292427063
1381.981349736,199,1765917519.8821204,0.749447226524353,0.4287245444801715,31184340.0,0.011099649593234062,200,0.001,0.8074785619974136
1404.02670426,200,1765917541.9274647,0.7967818975448608,0.43086816720257237,31345142.0,0.012992417439818382,201,0.001,0.7952612042427063
1410.443896212,201,1765917548.3447638,0.8170936107635498,0.4330117899249732,31495847.0,0.01310663390904665,202,0.001,0.789188414812088
1417.619266047,202,1765917555.5200896,0.7850818037986755,0.43515541264737406,31654749.0,0.011237578466534615,203,0.001,0.7977356314659119
1423.008321724,203,1765917560.9091685,0.7933233976364136,0.43729903536977494,31808152.0,0.01230129785835743,204,0.001,0.7964384704828262
1430.341012563,204,1765917568.241885,0.8092629313468933,0.43944265809217575,31977458.0,0.010149983689188957,205,0.001,0.7917091101408005
1436.534781467,205,1765917574.4356558,0.7803638577461243,0.4415862808145766,32129990.0,0.014771330170333385,206,0.001,0.7982548028230667
1445.011978858,206,1765917582.9128556,0.8332673907279968,0.4437299035369775,32295318.0,0.0119500532746315,207,0.001,0.7865433841943741
1452.273140506,207,1765917590.1739743,0.8177199363708496,0.44587352625937837,32458576.0,0.011898338794708252,208,0.001,0.7892467677593231
1459.328042864,208,1765917597.2288878,0.7963409423828125,0.4480171489817792,32617496.0,0.015091407112777233,209,0.001,0.7942275851964951
1467.49651736,209,1765917605.3973367,0.7859639525413513,0.45016077170418006,32779172.0,0.013811951503157616,210,0.001,0.7980004101991653
1474.110923919,210,1765917612.0117757,0.7761012315750122,0.45230439442658094,32931223.0,0.011348635889589787,211,0.001,0.7987922132015228
1481.654714472,211,1765917619.5555627,0.7863072156906128,0.45444801714898175,33081708.0,0.015085501596331596,212,0.001,0.7967715412378311
1487.945105226,212,1765917625.8459136,0.7917656898498535,0.4565916398713826,33234519.0,0.019502032548189163,213,0.001,0.7976775020360947
