_step,train/mean_token_accuracy,_timestamp,train/epoch,train/num_tokens,train/global_step,train/grad_norm,_runtime,train/loss,train/learning_rate,eval/accuracy
202,0.7802039384841919,1765917506.245192,0.43515541264737406,31654749.0,203.0,0.24793420732021332,1387.28101353,0.8770664930343628,1e-05,
203,0.7789628505706787,1765917511.5282547,0.43729903536977494,31808152.0,204.0,0.25798696279525757,1392.564071139,0.8862026929855347,1e-05,
204,0.7747700363397598,1765917518.7684038,0.43944265809217575,31977458.0,205.0,0.24443306028842926,1399.804241398,0.9021448493003845,1e-05,
205,0.7807102501392365,1765917524.9308503,0.4415862808145766,32129990.0,206.0,0.2572048604488373,1405.966676215,0.8722778558731079,1e-05,
206,0.7705958187580109,1765917533.3042634,0.4437299035369775,32295318.0,207.0,0.24072623252868652,1414.340083145,0.9182206392288208,1e-05,
207,0.7743042856454849,1765917540.4203079,0.44587352625937837,32458576.0,208.0,0.2584863603115082,1421.456114405,0.9055355787277222,1e-05,
208,0.7772765308618546,1765917547.3989503,0.4480171489817792,32617496.0,209.0,0.2534572184085846,1428.434773606,0.8848665952682495,1e-05,
209,0.7821531742811203,1765917555.448471,0.45016077170418006,32779172.0,210.0,0.23835861682891846,1436.484298444,0.8721824884414673,1e-05,
210,0.7828603684902191,1765917561.95584,0.45230439442658094,32931223.0,211.0,0.24205708503723145,1442.991663503,0.8611541986465454,1e-05,
211,0.7791862338781357,1765917569.3525727,0.45444801714898175,33081708.0,212.0,0.25068265199661255,1450.388354895,0.8788490295410156,1e-05,
212,0.7813914567232132,1765917575.6220489,0.4565916398713826,33234519.0,213.0,0.2508692145347595,1456.657867235,0.8771748542785645,1e-05,
213,0.7833230793476105,1765917581.4754734,0.4587352625937835,33380554.0,214.0,0.26627489924430847,1462.511288704,0.8706983923912048,1e-05,
214,0.7749680578708649,1765917589.3742898,0.4608788853161844,33541078.0,215.0,0.24863478541374207,1470.410083782,0.9041758179664612,1e-05,
215,0.7804067134857178,1765917596.572257,0.4630225080385852,33702070.0,216.0,0.24873076379299164,1477.608059728,0.8790332674980164,1e-05,
216,0.7924629896879196,1765917602.546921,0.46516613076098606,33851344.0,217.0,0.244180828332901,1483.582739317,0.8305851817131042,1e-05,
217,0.7819140702486038,1765917609.579815,0.46730975348338694,34005428.0,218.0,0.2463756948709488,1490.615603582,0.8735135197639465,1e-05,
218,0.7800401598215103,1765917614.751677,0.4694533762057878,34142448.0,219.0,0.2690475583076477,1495.787473213,0.8854837417602539,1e-05,
219,0.7903661876916885,1765917620.882272,0.4715969989281886,34293582.0,220.0,0.2544257640838623,1501.918074368,0.8350769877433777,1e-05,
220,0.775315135717392,1765917627.6200593,0.4737406216505895,34448802.0,221.0,0.24802538752555847,1508.655890688,0.9116497039794922,1e-05,
221,0.7827523797750473,1765917634.6802452,0.4758842443729904,34608650.0,222.0,0.24368543922901154,1515.716045079,0.8604021668434143,1e-05,
222,0.7857915163040161,1765917641.2746663,0.4780278670953912,34765848.0,223.0,0.23536774516105652,1522.310493424,0.8548691272735596,1e-05,
223,0.7900724709033966,1765917647.4803965,0.48017148981779206,34923587.0,224.0,0.23513048887252808,1528.516222071,0.8449747562408447,1e-05,
224,0.7919713407754898,1765917652.490163,0.48231511254019294,35061736.0,225.0,0.2639680802822113,1533.525986642,0.8321147561073303,1e-05,
225,0.7751687318086624,1765917658.9541886,0.4844587352625938,35224947.0,226.0,0.2343021035194397,1539.990012776,0.8851896524429321,1e-05,
226,0.7664180546998978,1765917666.212306,0.4866023579849946,35383552.0,227.0,0.24726921319961548,1547.248112121,0.9312229156494141,1e-05,
227,0.7805989235639572,1765917673.495755,0.4887459807073955,35537848.0,228.0,0.256041944026947,1554.531576236,0.8797383308410645,1e-05,
228,0.7810547649860382,1765917679.2065058,0.4908896034297964,35694801.0,229.0,0.25986871123313904,1560.242314641,0.8687580823898315,1e-05,
229,0.7826531082391739,1765917685.9663758,0.4930332261521972,35847389.0,230.0,0.24485228955745697,1567.002182513,0.8660601377487183,1e-05,
230,0.7790975421667099,1765917692.0750072,0.49517684887459806,36001061.0,231.0,0.25379037857055664,1573.110796882,0.8824716210365295,1e-05,
231,0.7810371071100235,1765917699.1055005,0.49732047159699894,36153435.0,232.0,0.2503683269023895,1580.14131621,0.8808450698852539,1e-05,
232,0.7837075144052505,1765917705.275608,0.4994640943193998,36308551.0,233.0,0.25065597891807556,1586.311445397,0.8666403293609619,1e-05,
233,0.7837051004171371,1765917711.1715431,0.5016077170418006,36451452.0,234.0,0.25692012906074524,1592.207365511,0.8661515712738037,1e-05,
234,0.7902738749980927,1765917716.3497338,0.5037513397642015,36596648.0,235.0,0.2524988651275635,1597.385535587,0.8370007276535034,1e-05,
235,0.777450904250145,1765917723.7125952,0.5058949624866024,36751665.0,236.0,0.2563904821872711,1604.748422752,0.8730681538581848,1e-05,
236,0.7825063616037369,1765917730.9728014,0.5080385852090032,36908485.0,237.0,0.2468588501214981,1612.00859403,0.874506413936615,1e-05,
237,0.7941749840974808,1765917737.3784359,0.5101822079314041,37064151.0,238.0,0.2432190626859665,1618.414251178,0.8275274038314819,1e-05,
238,0.7801598459482193,1765917743.5014346,0.5123258306538049,37217517.0,239.0,0.2486591339111328,1624.537245808,0.8761626482009888,1e-05,
239,0.7927177846431732,1765917748.8859754,0.5144694533762058,37367961.0,240.0,0.26005157828330994,1629.921807596,0.8264376521110535,1e-05,
240,0.782929003238678,1765917755.5942125,0.5166130760986066,37526897.0,241.0,0.23264913260936737,1636.630019081,0.862978994846344,1e-05,
241,0.7687755078077316,1765917762.0063732,0.5187566988210075,37685668.0,242.0,0.24628077447414398,1643.042203862,0.9193997383117676,1e-05,
242,0.7824355959892273,1765917768.0872676,0.5209003215434084,37839489.0,243.0,0.24827496707439423,1649.123106062,0.8709463477134705,1e-05,
243,0.7759411334991455,1765917774.700646,0.5230439442658092,37997238.0,244.0,0.25230348110198975,1655.736465826,0.8916690349578857,1e-05,
244,0.7668583244085312,1765917782.6653552,0.5251875669882101,38168011.0,245.0,0.228016659617424,1663.701178625,0.9330271482467651,1e-05,
245,0.7793662548065186,1765917789.1502824,0.5273311897106109,38326230.0,246.0,0.2383410930633545,1670.186099511,0.8804333209991455,1e-05,
246,0.7924804389476776,1765917796.1139045,0.5294748124330118,38478252.0,247.0,0.24702242016792297,1677.149737532,0.8302973508834839,1e-05,
247,0.7859705537557602,1765917801.788015,0.5316184351554126,38625546.0,248.0,0.25392016768455505,1682.823843686,0.8567023277282715,1e-05,
248,0.7790370136499405,1765917808.5939531,0.5337620578778135,38771391.0,249.0,0.26490920782089233,1689.629766061,0.8766912221908569,1e-05,
249,0.7786531448364258,1765917815.7352755,0.5359056806002144,38929652.0,250.0,0.254861980676651,1696.771164021,0.879254937171936,1e-05,
250,0.7755248546600342,1765917821.6823103,0.5380493033226152,39078825.0,251.0,0.26716896891593933,1702.718204716,0.8857517838478088,1e-05,
251,0.7739225029945374,1765917828.8020043,0.5401929260450161,39250764.0,252.0,0.24403353035449982,1709.8378236,0.8950111865997314,1e-05,
252,0.7857904434204102,1765917835.1701474,0.5423365487674169,39401652.0,253.0,0.2490977644920349,1716.20600091,0.8556495904922485,1e-05,
253,0.7835419178009033,1765917842.014875,0.5444801714898178,39556368.0,254.0,0.24702687561511993,1723.050681836,0.8633741140365601,1e-05,
254,0.7856911718845367,1765917848.180567,0.5466237942122186,39716091.0,255.0,0.254545658826828,1729.216375165,0.8453980684280396,1e-05,
255,0.7831209301948547,1765917853.8750541,0.5487674169346195,39864668.0,256.0,0.24918846786022186,1734.910867766,0.8731331825256348,1e-05,
256,0.7714632004499435,1765917860.6795537,0.5509110396570204,40026842.0,257.0,0.24561384320259094,1741.715382254,0.8997622728347778,1e-05,
257,0.781684622168541,1765917867.453915,0.5530546623794212,40185219.0,258.0,0.23579785227775574,1748.489761631,0.8708275556564331,1e-05,
258,0.7764547765254974,1765917873.6828399,0.5551982851018221,40338073.0,259.0,0.2525935471057892,1754.71868564,0.8869752883911133,1e-05,
259,0.7747951149940491,1765917880.620292,0.5573419078242229,40501465.0,260.0,0.2284565567970276,1761.656093105,0.8916691541671753,1e-05,
260,0.7799753993749619,1765917887.4060483,0.5594855305466238,40657227.0,261.0,0.23992204666137695,1768.441844338,0.8785053491592407,1e-05,
261,0.7888320088386536,1765917894.0076244,0.5616291532690246,40807442.0,262.0,0.25484877824783325,1775.043435371,0.8443987965583801,1e-05,
262,0.7772714793682098,1765917900.79153,0.5637727759914255,40956359.0,263.0,0.25759223103523254,1781.827470304,0.8847883343696594,1e-05,
263,0.7782950401306152,1765917908.122229,0.5659163987138264,41113297.0,264.0,0.24626943469047546,1789.158115563,0.8783174753189087,1e-05,
264,0.779269203543663,1765917914.917337,0.5680600214362272,41267327.0,265.0,0.2463914006948471,1795.95313775,0.8773272037506104,1e-05,
265,0.7896259427070618,1765917920.1189938,0.5702036441586281,41416137.0,266.0,0.262472927570343,1801.154833476,0.8466653823852539,1e-05,
266,0.7835551649332047,1765917926.7745733,0.572347266881029,41572626.0,267.0,0.2352505922317505,1807.810483943,0.8592693209648132,1e-05,
267,0.7903933078050613,1765917933.1441512,0.5744908896034298,41724870.0,268.0,0.23990929126739502,1814.179967601,0.8452155590057373,1e-05,
268,0.7914950102567673,1765917940.1331043,0.5766345123258306,41882397.0,269.0,0.23607785999774933,1821.168917318,0.8328782320022583,1e-05,
269,0.7739239484071732,1765917946.645091,0.5787781350482315,42044695.0,270.0,0.25305598974227905,1827.680995099,0.8854796290397644,1e-05,
270,0.7727681994438171,1765917953.7322855,0.5809217577706324,42195750.0,271.0,0.2781466245651245,1834.768122609,0.9046237468719482,1e-05,
271,0.7785539478063583,1765917960.5252361,0.5830653804930332,42347658.0,272.0,0.2491375356912613,1841.561171735,0.891431987285614,1e-05,
272,0.7723756432533264,1765917967.526283,0.5852090032154341,42499617.0,273.0,0.25295326113700867,1848.562129836,0.8990850448608398,1e-05,
273,0.7894758880138397,1765917974.302249,0.587352625937835,42648060.0,274.0,0.25186410546302795,1855.33806303,0.8386255502700806,1e-05,
274,0.780756875872612,1765917980.571649,0.5894962486602358,42799438.0,275.0,0.27975499629974365,1861.607547401,0.8673028945922852,1e-05,
275,0.7855364829301834,1765917987.0038037,0.5916398713826366,42945465.0,276.0,0.26334163546562195,1868.03964863,0.8577196002006531,1e-05,
276,0.7880532294511795,1765917993.157004,0.5937834941050375,43089377.0,277.0,0.2632112503051758,1874.192921568,0.8474540114402771,1e-05,
277,0.7735277265310287,1765918001.888357,0.5959271168274384,43253006.0,278.0,0.22680430114269257,1882.924232919,0.9047850370407104,1e-05,
278,0.7819289416074753,1765918008.928995,0.5980707395498392,43420433.0,279.0,0.2371026873588562,1889.964900896,0.8611327409744263,1e-05,
279,0.7824998199939728,1765918015.6361644,0.6002143622722401,43577695.0,280.0,0.23167182505130768,1896.671991512,0.8639794588088989,1e-05,
280,0.7834124565124512,1765918023.6601543,0.602357984994641,43738482.0,281.0,0.23116056621074677,1904.696087564,0.8548158407211304,1e-05,
281,0.7805430293083191,1765918031.243432,0.6045016077170418,43895774.0,282.0,0.23218324780464172,1912.279246101,0.8660464882850647,1e-05,
282,0.7839724570512772,1765918037.3222773,0.6066452304394426,44045728.0,283.0,0.2387188822031021,1918.358112805,0.8619543313980103,1e-05,
283,0.7773037403821945,1765918044.924234,0.6087888531618435,44207082.0,284.0,0.24543608725070953,1925.960149016,0.8707367777824402,1e-05,
284,0.7774991542100906,1765918051.8493366,0.6109324758842444,44360492.0,285.0,0.2551947832107544,1932.885243875,0.886649489402771,1e-05,
285,0.7916875332593918,1765918058.471935,0.6130760986066452,44507249.0,286.0,0.2717477083206177,1939.507861522,0.8294152021408081,1e-05,
286,0.7877856492996216,1765918064.8714716,0.6152197213290461,44657380.0,287.0,0.2477656900882721,1945.907366448,0.8600616455078125,1e-05,
287,0.7835660725831985,1765918071.3696527,0.617363344051447,44809690.0,288.0,0.26489153504371643,1952.40550248,0.8551199436187744,1e-05,
288,0.7899141311645508,1765918076.947032,0.6195069667738478,44958006.0,289.0,0.24771934747695923,1957.98292778,0.8332923054695129,1e-05,
289,0.7782128602266312,1765918083.7163653,0.6216505894962486,45127484.0,290.0,0.2630539536476135,1964.752271821,0.883069634437561,1e-05,
290,0.7730299234390259,1765918090.8029454,0.6237942122186495,45288670.0,291.0,0.2599884271621704,1971.83876248,0.9078928828239441,1e-05,
291,0.7862385511398315,1765918095.964791,0.6259378349410504,45435435.0,292.0,0.2539684772491455,1977.000679936,0.8448302745819092,1e-05,
292,0.7835327237844467,1765918102.516619,0.6280814576634512,45582758.0,293.0,0.24374908208847046,1983.552568858,0.8594996929168701,1e-05,
293,0.7880419939756393,1765918108.1935759,0.6302250803858521,45724786.0,294.0,0.30762675404548645,1989.229433654,0.8481441736221313,1e-05,
294,0.7877083271741867,1765918113.9321306,0.632368703108253,45875653.0,295.0,0.26902711391448975,1994.967961311,0.850225031375885,1e-05,
295,0.7877515256404877,1765918119.9996936,0.6345123258306538,46026612.0,296.0,0.25568509101867676,2001.035611522,0.8458126187324524,1e-05,
296,0.7862872034311295,1765918125.3752754,0.6366559485530546,46173537.0,297.0,0.2534605860710144,2006.411159027,0.8560389280319214,1e-05,
297,0.7778586596250534,1765918132.3042018,0.6387995712754555,46337020.0,298.0,0.2802867293357849,2013.340108766,0.887191891670227,1e-05,
298,0.7829302102327347,1765918138.393978,0.6409431939978564,46484878.0,299.0,0.26152679324150085,2019.429811129,0.8757424354553223,1e-05,
299,0.7785811871290207,1765918145.3237438,0.6430868167202572,46638837.0,300.0,0.25163334608078003,2026.359569068,0.8703386783599854,1e-05,
300,0.7840085923671722,1765918158.1074793,0.6452304394426581,46792654.0,301.0,0.31852760910987854,2039.143339846,0.8572108745574951,1e-05,
301,0.7776775509119034,1765918164.437092,0.647374062165059,46956735.0,302.0,0.24221359193325043,2045.472937743,0.8787158131599426,1e-05,
302,0.774561196565628,1765918171.427634,0.6495176848874598,47119017.0,303.0,0.23739281296730042,2052.463558239,0.9064493179321289,1e-05,
303,0.7833637893199921,1765918179.0418262,0.6516613076098606,47277064.0,304.0,0.2555602192878723,2060.077670788,0.8629776239395142,1e-05,
304,0.7807905822992325,1765918186.3880844,0.6538049303322615,47425177.0,305.0,0.2903730571269989,2067.423895265,0.8640850186347961,1e-05,
305,0.7926382720470428,1765918191.7910972,0.6559485530546624,47567815.0,306.0,0.2848762273788452,2072.826919294,0.8296751379966736,1e-05,
306,0.7905185967683792,1765918197.7172937,0.6580921757770632,47711542.0,307.0,0.3009154498577118,2078.753117919,0.8231906890869141,1e-05,
307,0.7817832827568054,1765918204.5507624,0.6602357984994641,47867963.0,308.0,0.35884571075439453,2085.586559431,0.8829212188720703,1e-05,
308,0.7859062850475311,1765918211.1920848,0.662379421221865,48027087.0,309.0,0.294093519449234,2092.227886351,0.8470326662063599,1e-05,
309,0.772886723279953,1765918218.4268918,0.6645230439442658,48181216.0,310.0,0.3360910713672638,2099.462718912,0.8990230560302734,1e-05,
310,0.7701337784528732,1765918226.1737514,0.6666666666666666,48346653.0,311.0,0.2861477732658386,2107.20956374,0.9160541296005249,1e-05,
311,0.7755805402994156,1765918232.7138357,0.6688102893890675,48515202.0,312.0,0.2482478767633438,2113.74966133,0.8998489379882812,1e-05,
312,0.7803657203912735,1765918239.8690052,0.6709539121114684,48681596.0,313.0,0.27545735239982605,2120.904816374,0.879945695400238,1e-05,
313,0.7963555008172989,1765918246.871918,0.6730975348338692,48830511.0,314.0,0.39626631140708923,2127.907749521,0.8093690276145935,1e-05,
314,0.7771811336278915,1765918253.99299,0.6752411575562701,48979750.0,315.0,0.33041736483573914,2135.028828584,0.8900488615036011,1e-05,
315,0.7873254716396332,1765918261.1725523,0.677384780278671,49140486.0,316.0,0.3317008316516876,2142.208369152,0.8494433164596558,1e-05,
316,0.7847675383090973,1765918269.2526364,0.6795284030010718,49297672.0,317.0,0.2651292085647583,2150.288436272,0.856165885925293,1e-05,
317,0.7846736460924149,1765918275.2081275,0.6816720257234726,49448662.0,318.0,0.2571750283241272,2156.243952359,0.8590295314788818,1e-05,
318,0.7854172736406326,1765918281.807338,0.6838156484458735,49615721.0,319.0,0.24148927628993988,2162.843160232,0.8551682829856873,1e-05,
319,0.7870556265115738,1765918288.0221376,0.6859592711682744,49770136.0,320.0,0.22868233919143677,2169.057955148,0.8381239771842957,1e-05,
320,0.7799850553274155,1765918295.0737278,0.6881028938906752,49932945.0,321.0,0.25417360663414,2176.109576952,0.8724841475486755,1e-05,
321,0.7901152819395065,1765918301.9075644,0.6902465166130761,50079045.0,322.0,0.3251543343067169,2182.943390541,0.8373626470565796,1e-05,
322,0.778460830450058,1765918309.804998,0.692390139335477,50243726.0,323.0,0.2883954644203186,2190.840807053,0.8726415634155273,1e-05,
323,0.7840820103883743,1765918317.5819318,0.6945337620578779,50404071.0,324.0,0.29581591486930847,2198.617748659,0.8603621125221252,1e-05,
324,0.7775612473487854,1765918324.0845108,0.6966773847802786,50557944.0,325.0,0.2626703381538391,2205.120422459,0.8872342109680176,1e-05,
325,0.7813512533903122,1765918331.4987462,0.6988210075026795,50723566.0,326.0,0.29147040843963623,2212.534556028,0.8718088865280151,1e-05,
326,0.798383966088295,1765918337.549044,0.7009646302250804,50868735.0,327.0,0.23821377754211426,2218.584979251,0.8006512522697449,1e-05,
327,0.7802674621343613,1765918344.132575,0.7031082529474812,51027679.0,328.0,0.24031952023506165,2225.168410058,0.871440589427948,1e-05,
328,0.7729735821485519,1765918352.7679977,0.7052518756698821,51188474.0,329.0,0.26058539748191833,2233.803817349,0.9000602960586548,1e-05,
329,0.7877831310033798,1765918358.753567,0.707395498392283,51334182.0,330.0,0.2980472147464752,2239.789467302,0.834470808506012,1e-05,
330,0.7813669443130493,1765918365.709342,0.7095391211146839,51499899.0,331.0,0.286653995513916,2246.745184631,0.8696768283843994,1e-05,
331,0.7866852432489395,1765918372.0572035,0.7116827438370846,51645111.0,332.0,0.29026076197624207,2253.09301778,0.8484433889389038,1e-05,
332,0.7893076688051224,1765918378.0921648,0.7138263665594855,51795720.0,333.0,0.27317118644714355,2259.127987648,0.8318829536437988,1e-05,
333,0.7962497174739838,1765918384.0925484,0.7159699892818864,51934189.0,334.0,0.24845054745674133,2265.128389671,0.8032454252243042,1e-05,
334,0.7776255756616592,1765918390.5914404,0.7181136120042872,52086111.0,335.0,0.2485458254814148,2271.627261885,0.8921763896942139,1e-05,
335,0.7819929122924805,1765918396.3999982,0.7202572347266881,52241632.0,336.0,0.25134357810020447,2277.435874142,0.8673840761184692,1e-05,
336,0.7797538191080093,1765918404.8652954,0.722400857449089,52403245.0,337.0,0.2778194546699524,2285.901131002,0.867584228515625,1e-05,
337,0.7775044739246368,1765918412.1475935,0.7245444801714899,52567275.0,338.0,0.2759046256542206,2293.183431401,0.8844373822212219,1e-05,
338,0.7787667661905289,1765918419.7684908,0.7266881028938906,52733506.0,339.0,0.252990186214447,2300.804319793,0.8753916621208191,1e-05,
339,0.7809807062149048,1765918426.4634557,0.7288317256162915,52884795.0,340.0,0.2666970491409302,2307.499275652,0.8735597133636475,1e-05,
340,0.78065524995327,1765918432.844294,0.7309753483386924,53039775.0,341.0,0.3008938729763031,2313.880129236,0.8644087314605713,1e-05,
341,0.7765468955039978,1765918441.002569,0.7331189710610932,53204226.0,342.0,0.2591078579425812,2322.038368622,0.8857753276824951,1e-05,
342,0.7860307395458221,1765918446.8410728,0.7352625937834941,53357002.0,343.0,0.26134058833122253,2327.876881879,0.8495312929153442,1e-05,
343,0.7817841023206711,1765918452.6756895,0.737406216505895,53512592.0,344.0,0.2517024278640747,2333.711498483,0.8653823137283325,1e-05,
344,0.7735610902309418,1765918459.841055,0.7395498392282959,53675222.0,345.0,0.3480748236179352,2340.876852371,0.9086871147155762,1e-05,
345,0.7669611126184464,1765918468.1342163,0.7416934619506966,53837794.0,346.0,0.2917748689651489,2349.170047497,0.9204045534133911,1e-05,
346,0.7819151431322098,1765918474.9872732,0.7438370846730975,53990810.0,347.0,0.3004353642463684,2356.023076752,0.869652271270752,1e-05,
347,0.7884482890367508,1765918481.732643,0.7459807073954984,54142452.0,348.0,0.24157851934432983,2362.76846396,0.8434485197067261,1e-05,
348,0.7882095277309418,1765918489.3483975,0.7481243301178992,54294279.0,349.0,0.24461203813552856,2370.384178308,0.8380614519119263,1e-05,
349,0.7911105453968048,1765918495.0743535,0.7502679528403001,54445597.0,350.0,0.2576507329940796,2376.110172106,0.8378571271896362,1e-05,
350,0.7822184264659882,1765918502.1372945,0.752411575562701,54603343.0,351.0,0.2558828890323639,2383.173101158,0.870416522026062,1e-05,
351,0.7933037877082825,1765918509.110008,0.7545551982851019,54759468.0,352.0,0.2442817986011505,2390.145840542,0.821861207485199,1e-05,
352,0.7847181856632233,1765918516.3908918,0.7566988210075026,54913059.0,353.0,0.3299959599971771,2397.426721362,0.8488730192184448,1e-05,
353,0.7830320298671722,1765918523.7567203,0.7588424437299035,55070490.0,354.0,0.3076225221157074,2404.792582148,0.8600484132766724,1e-05,
354,0.7780205458402634,1765918531.1727278,0.7609860664523044,55234816.0,355.0,0.23589442670345306,2412.208536471,0.8825916051864624,1e-05,
355,0.7805860042572021,1765918536.812018,0.7631296891747053,55387388.0,356.0,0.28782179951667786,2417.84782357,0.8733994960784912,1e-05,
356,0.7914162278175354,1765918543.5298374,0.7652733118971061,55538411.0,357.0,0.2682684659957886,2424.565650321,0.8370503187179565,1e-05,
357,0.7851762622594833,1765918550.3620458,0.767416934619507,55688433.0,358.0,0.2601122260093689,2431.39786318,0.8514202833175659,1e-05,
358,0.7843832224607468,1765918556.3846698,0.7695605573419079,55839265.0,359.0,0.28191938996315,2437.420490059,0.8545767068862915,1e-05,
359,0.7960217595100403,1765918562.9610543,0.7717041800643086,55990505.0,360.0,0.2746730148792267,2443.9968545,0.8154712915420532,1e-05,
360,0.778368353843689,1765918570.2810326,0.7738478027867095,56160090.0,361.0,0.32057055830955505,2451.316839907,0.8795191049575806,1e-05,
361,0.7857954800128937,1765918576.0706704,0.7759914255091104,56315482.0,362.0,0.24126510322093964,2457.106487282,0.8521509766578674,1e-05,
362,0.7763039022684097,1765918583.7968903,0.7781350482315113,56478778.0,363.0,0.2357214391231537,2464.832721071,0.8875956535339355,1e-05,
363,0.7760862708091736,1765918591.7365115,0.7802786709539121,56640621.0,364.0,0.2600681185722351,2472.772351364,0.8782891035079956,1e-05,
364,0.7810835689306259,1765918599.3562248,0.782422293676313,56808271.0,365.0,0.24577449262142181,2480.39199997,0.873099684715271,1e-05,
365,0.7829711437225342,1765918605.993801,0.7845659163987139,56962569.0,366.0,0.25830402970314026,2487.029614393,0.8624910116195679,1e-05,
366,0.7822851985692978,1765918611.741907,0.7867095391211146,57113382.0,367.0,0.24007222056388855,2492.777706772,0.8593049049377441,1e-05,
367,0.7734524309635162,1765918619.505118,0.7888531618435155,57283115.0,368.0,0.22664785385131836,2500.540908906,0.8903747797012329,1e-05,
368,0.7863882333040237,1765918626.528985,0.7909967845659164,57431980.0,369.0,0.2521474063396454,2507.56480921,0.843205451965332,1e-05,
369,0.7814637869596481,1765918633.915814,0.7931404072883173,57593151.0,370.0,0.25791826844215393,2514.951633278,0.8698272705078125,1e-05,
370,0.7810370922088623,1765918642.9474761,0.7952840300107181,57769554.0,371.0,0.23649248480796814,2523.983314216,0.8696155548095703,1e-05,
371,0.7871343493461609,1765918650.4947524,0.797427652733119,57930187.0,372.0,0.254017174243927,2531.530548009,0.8542191386222839,1e-05,
372,0.787773922085762,1765918657.750966,0.7995712754555199,58089895.0,373.0,0.2536885738372803,2538.786776297,0.8469132781028748,1e-05,
373,0.7893668115139008,1765918663.0234597,0.8017148981779206,58237921.0,374.0,0.24388211965560913,2544.059264447,0.837795078754425,1e-05,
374,0.7891612201929092,1765918669.260338,0.8038585209003215,58386574.0,375.0,0.24515217542648315,2550.296125223,0.8408026695251465,1e-05,
375,0.7909344881772995,1765918675.6653738,0.8060021436227224,58531794.0,376.0,0.32213079929351807,2556.701204633,0.8359084129333496,1e-05,
376,0.7851652503013611,1765918681.4733534,0.8081457663451233,58679304.0,377.0,0.27691107988357544,2562.509164784,0.8509815335273743,1e-05,
377,0.7773949950933456,1765918688.237704,0.8102893890675241,58827963.0,378.0,0.27709466218948364,2569.273532572,0.8867606520652771,1e-05,
378,0.7924503684043884,1765918694.0236285,0.812433011789925,58968065.0,379.0,0.25594621896743774,2575.059440393,0.8412700891494751,1e-05,
379,0.7857478559017181,1765918699.9008806,0.8145766345123259,59119596.0,380.0,0.3047142028808594,2580.936686358,0.8638134002685547,1e-05,
380,0.7840368896722794,1765918706.7329583,0.8167202572347267,59282269.0,381.0,0.3181423246860504,2587.768783194,0.8526520729064941,1e-05,
381,0.7872906774282455,1765918715.063971,0.8188638799571275,59449069.0,382.0,0.28921157121658325,2596.09978802,0.8476486206054688,1e-05,
382,0.7839575111865997,1765918721.3800454,0.8210075026795284,59602942.0,383.0,0.266554057598114,2602.415864613,0.8591477274894714,1e-05,
383,0.7807848155498505,1765918727.681135,0.8231511254019293,59763486.0,384.0,0.23862102627754211,2608.716948452,0.8705155849456787,1e-05,
384,0.7891320437192917,1765918734.338846,0.8252947481243301,59914007.0,385.0,0.24661403894424438,2615.374683211,0.8423780798912048,1e-05,
385,0.7929216176271439,1765918739.81924,0.827438370846731,60056933.0,386.0,0.27072209119796753,2620.855033426,0.8162386417388916,1e-05,
386,0.7847325056791306,1765918746.674788,0.8295819935691319,60219888.0,387.0,0.24157975614070892,2627.71060807,0.8536204695701599,1e-05,
387,0.786806121468544,1765918754.8285308,0.8317256162915327,60373832.0,388.0,0.2930167317390442,2635.864363116,0.8460583686828613,1e-05,
388,0.7892725318670273,1765918760.7577167,0.8338692390139335,60526958.0,389.0,0.30955061316490173,2641.793548369,0.840591549873352,1e-05,
389,0.7896118015050888,1765918766.6652725,0.8360128617363344,60680957.0,390.0,0.2615683972835541,2647.701095591,0.8372685313224792,1e-05,
390,0.7809416800737381,1765918774.1790216,0.8381564844587353,60844353.0,391.0,0.25283288955688477,2655.214828275,0.8625834584236145,1e-05,
391,0.7942351996898651,1765918779.3090737,0.8403001071811361,60988093.0,392.0,0.3093962073326111,2660.344869228,0.8176901340484619,1e-05,
392,0.7868405431509018,1765918785.3043268,0.842443729903537,61139257.0,393.0,0.26661592721939087,2666.340168142,0.8467687964439392,1e-05,
393,0.7795575857162476,1765918792.6663575,0.8445873526259379,61294373.0,394.0,0.23924410343170166,2673.702195002,0.879803478717804,1e-05,
394,0.7720037400722504,1765918799.8098793,0.8467309753483387,61460962.0,395.0,0.2972204387187958,2680.845678886,0.9023534655570984,1e-05,
395,0.7975138127803802,1765918807.2643485,0.8488745980707395,61610443.0,396.0,0.2655666470527649,2688.300171678,0.7983725070953369,1e-05,
396,0.787234902381897,1765918813.725333,0.8510182207931404,61767622.0,397.0,0.2536665201187134,2694.761189085,0.8487200736999512,1e-05,
397,0.784249946475029,1765918819.2165587,0.8531618435155413,61927294.0,398.0,0.2600966989994049,2700.252404759,0.8541467189788818,1e-05,
398,0.7848350405693054,1765918825.763831,0.8553054662379421,62087657.0,399.0,0.2627316117286682,2706.799674864,0.8549336194992065,1e-05,
399,0.7796919941902161,1765918832.7633486,0.857449088960343,62242685.0,400.0,0.28607699275016785,2713.799209474,0.8757058382034302,1e-05,
400,0.7923545688390732,1765918848.8986099,0.8595927116827439,62393085.0,401.0,0.2534395158290863,2729.934490667,0.8208392262458801,1e-05,
401,0.7959053069353104,1765918854.23077,0.8617363344051447,62538285.0,402.0,0.2757541239261627,2735.266615193,0.8188722133636475,1e-05,
